county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee,provisional
Leon,0006,Sheriff,,REP,UNDER VOTES,96,8,86,2,0
Leon,0007,Sheriff,,REP,UNDER VOTES,37,3,32,2,0
Leon,0008,Sheriff,,REP,UNDER VOTES,37,5,32,0,0
Leon,0009,Sheriff,,REP,UNDER VOTES,16,4,12,0,0
Leon,0010,Sheriff,,REP,UNDER VOTES,43,9,34,0,0
Leon,0011,Sheriff,,REP,UNDER VOTES,38,8,28,2,0
Leon,0012,Sheriff,,REP,UNDER VOTES,39,4,31,4,0
Leon,0013,Sheriff,,REP,UNDER VOTES,39,9,30,0,0
Leon,0014,Sheriff,,REP,UNDER VOTES,12,4,8,0,0
Leon,014A,Sheriff,,REP,UNDER VOTES,10,3,5,2,0
Leon,0001,County Tax Assessor-Collector,,REP,Robin Shafer,392,193,177,22,0
Leon,001A,County Tax Assessor-Collector,,REP,Robin Shafer,65,32,32,1,0
Leon,0002,County Tax Assessor-Collector,,REP,Robin Shafer,114,33,74,7,0
Leon,0003,County Tax Assessor-Collector,,REP,Robin Shafer,170,56,103,11,0
Leon,0004,County Tax Assessor-Collector,,REP,Robin Shafer,203,12,181,9,1
Leon,0005,County Tax Assessor-Collector,,REP,Robin Shafer,155,41,108,6,0
Leon,005A,County Tax Assessor-Collector,,REP,Robin Shafer,11,7,4,0,0
Leon,0006,County Tax Assessor-Collector,,REP,Robin Shafer,352,30,305,17,0
Leon,0007,County Tax Assessor-Collector,,REP,Robin Shafer,165,19,139,7,0
Leon,0008,County Tax Assessor-Collector,,REP,Robin Shafer,276,37,227,12,0
Leon,0009,County Tax Assessor-Collector,,REP,Robin Shafer,96,29,63,4,0
Leon,0010,County Tax Assessor-Collector,,REP,Robin Shafer,299,75,219,5,0
Leon,0011,County Tax Assessor-Collector,,REP,Robin Shafer,229,54,169,6,0
Leon,0012,County Tax Assessor-Collector,,REP,Robin Shafer,175,14,152,9,0
Leon,0013,County Tax Assessor-Collector,,REP,Robin Shafer,237,87,139,11,0
Leon,0014,County Tax Assessor-Collector,,REP,Robin Shafer,48,29,19,0,0
Leon,014A,County Tax Assessor-Collector,,REP,Robin Shafer,67,16,47,4,0
Leon,0001,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,001A,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0002,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0003,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0004,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0005,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,005A,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0006,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0007,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0008,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0009,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0010,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0011,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0012,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0013,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0014,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,014A,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0
Leon,0001,County Tax Assessor-Collector,,REP,UNDER VOTES,91,37,51,3,0
Leon,001A,County Tax Assessor-Collector,,REP,UNDER VOTES,9,5,4,0,0
Leon,0002,County Tax Assessor-Collector,,REP,UNDER VOTES,29,4,25,0,0
Leon,0003,County Tax Assessor-Collector,,REP,UNDER VOTES,35,7,25,3,0
Leon,0004,County Tax Assessor-Collector,,REP,UNDER VOTES,59,1,56,2,0
Leon,0005,County Tax Assessor-Collector,,REP,UNDER VOTES,39,9,27,3,0
Leon,005A,County Tax Assessor-Collector,,REP,UNDER VOTES,5,0,5,0,0
Leon,0006,County Tax Assessor-Collector,,REP,UNDER VOTES,116,9,104,3,0
Leon,0007,County Tax Assessor-Collector,,REP,UNDER VOTES,44,4,39,1,0
Leon,0008,County Tax Assessor-Collector,,REP,UNDER VOTES,57,7,50,0,0
Leon,0009,County Tax Assessor-Collector,,REP,UNDER VOTES,22,5,17,0,0
Leon,0010,County Tax Assessor-Collector,,REP,UNDER VOTES,70,10,58,2,0
Leon,0011,County Tax Assessor-Collector,,REP,UNDER VOTES,60,9,49,2,0
Leon,0012,County Tax Assessor-Collector,,REP,UNDER VOTES,53,3,47,3,0
Leon,0013,County Tax Assessor-Collector,,REP,UNDER VOTES,55,12,41,2,0
Leon,0014,County Tax Assessor-Collector,,REP,UNDER VOTES,16,4,12,0,0
Leon,014A,County Tax Assessor-Collector,,REP,UNDER VOTES,18,6,10,2,0
Leon,0001,"County Commissioner, Pct 1",,REP,Joey Sullivan,371,183,166,22,0
Leon,001A,"County Commissioner, Pct 1",,REP,Joey Sullivan,60,31,28,1,0
Leon,0002,"County Commissioner, Pct 1",,REP,Joey Sullivan,126,33,86,7,0
Leon,0003,"County Commissioner, Pct 1",,REP,Joey Sullivan,165,53,103,9,0
Leon,0014,"County Commissioner, Pct 1",,REP,Joey Sullivan,45,27,18,0,0
Leon,014A,"County Commissioner, Pct 1",,REP,Joey Sullivan,65,17,44,4,0
Leon,0001,"County Commissioner, Pct 1",,REP,OVER VOTES,0,0,0,0,0
Leon,001A,"County Commissioner, Pct 1",,REP,OVER VOTES,0,0,0,0,0
Leon,0002,"County Commissioner, Pct 1",,REP,OVER VOTES,0,0,0,0,0
Leon,0003,"County Commissioner, Pct 1",,REP,OVER VOTES,0,0,0,0,0
Leon,0014,"County Commissioner, Pct 1",,REP,OVER VOTES,0,0,0,0,0
Leon,014A,"County Commissioner, Pct 1",,REP,OVER VOTES,0,0,0,0,0
Leon,0001,"County Commissioner, Pct 1",,REP,UNDER VOTES,112,47,62,3,0
Leon,001A,"County Commissioner, Pct 1",,REP,UNDER VOTES,14,6,8,0,0
Leon,0002,"County Commissioner, Pct 1",,REP,UNDER VOTES,17,4,13,0,0
Leon,0003,"County Commissioner, Pct 1",,REP,UNDER VOTES,40,10,25,5,0
Leon,0014,"County Commissioner, Pct 1",,REP,UNDER VOTES,19,6,13,0,0
Leon,014A,"County Commissioner, Pct 1",,REP,UNDER VOTES,20,5,13,2,0
Leon,0008,"County Commissioner, Pct 3",,REP,W. Dean Stanford,285,39,234,12,0
Leon,0009,"County Commissioner, Pct 3",,REP,W. Dean Stanford,97,31,62,4,0
Leon,0010,"County Commissioner, Pct 3",,REP,W. Dean Stanford,299,71,223,5,0
Leon,0008,"County Commissioner, Pct 3",,REP,OVER VOTES,0,0,0,0,0
Leon,0009,"County Commissioner, Pct 3",,REP,OVER VOTES,0,0,0,0,0
Leon,0010,"County Commissioner, Pct 3",,REP,OVER VOTES,0,0,0,0,0
Leon,0008,"County Commissioner, Pct 3",,REP,UNDER VOTES,48,5,43,0,0
Leon,0009,"County Commissioner, Pct 3",,REP,UNDER VOTES,21,3,18,0,0
Leon,0010,"County Commissioner, Pct 3",,REP,UNDER VOTES,70,14,54,2,0
Leon,0001,"Constable, Precinct No. 2",,REP,George Holleman,369,182,165,22,0
Leon,001A,"Constable, Precinct No. 2",,REP,George Holleman,59,31,27,1,0
Leon,0002,"Constable, Precinct No. 2",,REP,George Holleman,120,31,82,7,0
Leon,0003,"Constable, Precinct No. 2",,REP,George Holleman,159,53,98,8,0
Leon,0014,"Constable, Precinct No. 2",,REP,George Holleman,45,27,18,0,0
Leon,014A,"Constable, Precinct No. 2",,REP,George Holleman,67,18,45,4,0
Leon,0001,"Constable, Precinct No. 2",,REP,OVER VOTES,0,0,0,0,0
Leon,001A,"Constable, Precinct No. 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0002,"Constable, Precinct No. 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0003,"Constable, Precinct No. 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0014,"Constable, Precinct No. 2",,REP,OVER VOTES,0,0,0,0,0
Leon,014A,"Constable, Precinct No. 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0001,"Constable, Precinct No. 2",,REP,UNDER VOTES,114,48,63,3,0
Leon,001A,"Constable, Precinct No. 2",,REP,UNDER VOTES,15,6,9,0,0
Leon,0002,"Constable, Precinct No. 2",,REP,UNDER VOTES,23,6,17,0,0
Leon,0003,"Constable, Precinct No. 2",,REP,UNDER VOTES,46,10,30,6,0
Leon,0014,"Constable, Precinct No. 2",,REP,UNDER VOTES,19,6,13,0,0
Leon,014A,"Constable, Precinct No. 2",,REP,UNDER VOTES,18,4,12,2,0
Leon,0001,County Chairman,,REP,Ken Kunz,319,162,136,21,0
Leon,001A,County Chairman,,REP,Ken Kunz,52,23,28,1,0
Leon,0002,County Chairman,,REP,Ken Kunz,91,27,58,6,0
Leon,0003,County Chairman,,REP,Ken Kunz,155,52,95,8,0
Leon,0004,County Chairman,,REP,Ken Kunz,186,9,167,9,1
Leon,0005,County Chairman,,REP,Ken Kunz,134,34,93,7,0
Leon,005A,County Chairman,,REP,Ken Kunz,10,6,4,0,0
Leon,0006,County Chairman,,REP,Ken Kunz,318,27,273,18,0
Leon,0007,County Chairman,,REP,Ken Kunz,149,17,126,6,0
Leon,0008,County Chairman,,REP,Ken Kunz,246,36,199,11,0
Leon,0009,County Chairman,,REP,Ken Kunz,80,26,50,4,0
Leon,0010,County Chairman,,REP,Ken Kunz,275,63,206,6,0
Leon,0011,County Chairman,,REP,Ken Kunz,202,50,148,4,0
Leon,0012,County Chairman,,REP,Ken Kunz,151,12,132,7,0
Leon,0013,County Chairman,,REP,Ken Kunz,191,75,108,8,0
Leon,0014,County Chairman,,REP,Ken Kunz,44,27,17,0,0
Leon,014A,County Chairman,,REP,Ken Kunz,61,17,42,2,0
Leon,0001,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,001A,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0002,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0003,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0004,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0005,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,005A,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0006,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0007,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0008,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0009,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0010,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0011,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0012,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0013,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0014,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,014A,County Chairman,,REP,OVER VOTES,0,0,0,0,0
Leon,0001,County Chairman,,REP,UNDER VOTES,164,68,92,4,0
Leon,001A,County Chairman,,REP,UNDER VOTES,22,14,8,0,0
Leon,0002,County Chairman,,REP,UNDER VOTES,52,10,41,1,0
Leon,0003,County Chairman,,REP,UNDER VOTES,50,11,33,6,0
Leon,0004,County Chairman,,REP,UNDER VOTES,76,4,70,2,0
Leon,0005,County Chairman,,REP,UNDER VOTES,60,16,42,2,0
Leon,005A,County Chairman,,REP,UNDER VOTES,6,1,5,0,0
Leon,0006,County Chairman,,REP,UNDER VOTES,150,12,136,2,0
Leon,0007,County Chairman,,REP,UNDER VOTES,60,6,52,2,0
Leon,0008,County Chairman,,REP,UNDER VOTES,87,8,78,1,0
Leon,0009,County Chairman,,REP,UNDER VOTES,38,8,30,0,0
Leon,0010,County Chairman,,REP,UNDER VOTES,94,22,71,1,0
Leon,0011,County Chairman,,REP,UNDER VOTES,87,13,70,4,0
Leon,0012,County Chairman,,REP,UNDER VOTES,77,5,67,5,0
Leon,0013,County Chairman,,REP,UNDER VOTES,101,24,72,5,0
Leon,0014,County Chairman,,REP,UNDER VOTES,20,6,14,0,0
Leon,014A,County Chairman,,REP,UNDER VOTES,24,5,15,4,0
Leon,0001,President,,DEM,Hillary Clinton,39,17,21,1,0
Leon,001A,President,,DEM,Hillary Clinton,8,5,3,0,0
Leon,0002,President,,DEM,Hillary Clinton,9,2,7,0,0
Leon,0003,President,,DEM,Hillary Clinton,17,2,14,1,0
Leon,0004,President,,DEM,Hillary Clinton,28,0,27,1,0
Leon,0005,President,,DEM,Hillary Clinton,18,5,13,0,0
Leon,005A,President,,DEM,Hillary Clinton,0,0,0,0,0
Leon,0006,President,,DEM,Hillary Clinton,19,0,19,0,0
Leon,0007,President,,DEM,Hillary Clinton,9,0,8,1,0
Leon,0008,President,,DEM,Hillary Clinton,28,4,24,0,0
Leon,0009,President,,DEM,Hillary Clinton,5,1,4,0,0
Leon,0010,President,,DEM,Hillary Clinton,20,5,13,2,0
Leon,0011,President,,DEM,Hillary Clinton,14,1,13,0,0
Leon,0012,President,,DEM,Hillary Clinton,47,5,42,0,0
Leon,0013,President,,DEM,Hillary Clinton,15,5,10,0,0
Leon,0014,President,,DEM,Hillary Clinton,9,3,6,0,0
Leon,014A,President,,DEM,Hillary Clinton,4,0,4,0,0
Leon,0001,President,,DEM,Bernie Sanders,13,2,11,0,0
Leon,001A,President,,DEM,Bernie Sanders,1,0,1,0,0
Leon,0002,President,,DEM,Bernie Sanders,2,0,2,0,0
Leon,0003,President,,DEM,Bernie Sanders,2,2,0,0,0
Leon,0004,President,,DEM,Bernie Sanders,6,0,6,0,0
Leon,0005,President,,DEM,Bernie Sanders,6,1,5,0,0
Leon,005A,President,,DEM,Bernie Sanders,0,0,0,0,0
Leon,0006,President,,DEM,Bernie Sanders,12,0,12,0,0
Leon,0007,President,,DEM,Bernie Sanders,2,0,2,0,0
Leon,0008,President,,DEM,Bernie Sanders,10,2,8,0,0
Leon,0009,President,,DEM,Bernie Sanders,4,0,3,1,0
Leon,0010,President,,DEM,Bernie Sanders,4,1,2,1,0
Leon,0011,President,,DEM,Bernie Sanders,7,0,7,0,0
Leon,0012,President,,DEM,Bernie Sanders,13,0,13,0,0
Leon,0013,President,,DEM,Bernie Sanders,2,0,2,0,0
Leon,0014,President,,DEM,Bernie Sanders,4,1,3,0,0
Leon,014A,President,,DEM,Bernie Sanders,1,0,1,0,0
Leon,0001,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,001A,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,0002,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,0003,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,0004,President,,DEM,Martin J. O'Malley,1,0,1,0,0
Leon,0005,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,005A,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,0006,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,0007,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,0008,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,0009,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,0010,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,0011,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,0012,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,0013,President,,DEM,Martin J. O'Malley,1,0,0,1,0
Leon,0014,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,014A,President,,DEM,Martin J. O'Malley,0,0,0,0,0
Leon,0001,President,,DEM,Star Locke,1,1,0,0,0
Leon,001A,President,,DEM,Star Locke,0,0,0,0,0
Leon,0002,President,,DEM,Star Locke,0,0,0,0,0
Leon,0003,President,,DEM,Star Locke,0,0,0,0,0
Leon,0004,President,,DEM,Star Locke,0,0,0,0,0
Leon,0005,President,,DEM,Star Locke,0,0,0,0,0
Leon,005A,President,,DEM,Star Locke,0,0,0,0,0
Leon,0006,President,,DEM,Star Locke,0,0,0,0,0
Leon,0007,President,,DEM,Star Locke,0,0,0,0,0
Leon,0008,President,,DEM,Star Locke,0,0,0,0,0
Leon,0009,President,,DEM,Star Locke,0,0,0,0,0
Leon,0010,President,,DEM,Star Locke,0,0,0,0,0
Leon,0011,President,,DEM,Star Locke,0,0,0,0,0
Leon,0012,President,,DEM,Star Locke,0,0,0,0,0
Leon,0013,President,,DEM,Star Locke,0,0,0,0,0
Leon,0014,President,,DEM,Star Locke,0,0,0,0,0
Leon,014A,President,,DEM,Star Locke,0,0,0,0,0
Leon,0001,President,,DEM,Willie L. Wilson,2,0,2,0,0
Leon,001A,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0002,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0003,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0004,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0005,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,005A,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0006,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0007,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0008,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0009,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0010,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0011,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0012,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0013,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0014,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,014A,President,,DEM,Willie L. Wilson,0,0,0,0,0
Leon,0001,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,001A,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0002,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0003,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0004,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0005,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,005A,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0006,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0007,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0008,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0009,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0010,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0011,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0012,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0013,President,,DEM,Calvis L. Hawes,1,0,1,0,0
Leon,0014,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,014A,President,,DEM,Calvis L. Hawes,0,0,0,0,0
Leon,0001,President,,DEM,Keith Judd,1,0,1,0,0
Leon,001A,President,,DEM,Keith Judd,0,0,0,0,0
Leon,0002,President,,DEM,Keith Judd,0,0,0,0,0
Leon,0003,President,,DEM,Keith Judd,1,1,0,0,0
Leon,0004,President,,DEM,Keith Judd,1,0,1,0,0
Leon,0005,President,,DEM,Keith Judd,0,0,0,0,0
Leon,005A,President,,DEM,Keith Judd,0,0,0,0,0
Leon,0006,President,,DEM,Keith Judd,0,0,0,0,0
Leon,0007,President,,DEM,Keith Judd,0,0,0,0,0
Leon,0008,President,,DEM,Keith Judd,0,0,0,0,0
Leon,0009,President,,DEM,Keith Judd,0,0,0,0,0
Leon,0010,President,,DEM,Keith Judd,0,0,0,0,0
Leon,0011,President,,DEM,Keith Judd,0,0,0,0,0
Leon,0012,President,,DEM,Keith Judd,2,0,2,0,0
Leon,0013,President,,DEM,Keith Judd,0,0,0,0,0
Leon,0014,President,,DEM,Keith Judd,0,0,0,0,0
Leon,014A,President,,DEM,Keith Judd,0,0,0,0,0
Leon,0001,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,001A,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0002,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0003,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0004,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0005,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,005A,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0006,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0007,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0008,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0009,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0010,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0011,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0012,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0013,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0014,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,014A,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Leon,0001,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,001A,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0002,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0003,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0004,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0005,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,005A,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0006,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0007,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0008,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0009,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0010,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0011,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0012,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0013,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0014,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,014A,President,,DEM,OVER VOTES,0,0,0,0,0
Leon,0001,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,001A,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,0002,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,0003,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,0004,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,0005,President,,DEM,UNDER VOTES,1,0,1,0,0
Leon,005A,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,0006,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,0007,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,0008,President,,DEM,UNDER VOTES,1,0,1,0,0
Leon,0009,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,0010,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,0011,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,0012,President,,DEM,UNDER VOTES,3,0,3,0,0
Leon,0013,President,,DEM,UNDER VOTES,1,0,1,0,0
Leon,0014,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,014A,President,,DEM,UNDER VOTES,0,0,0,0,0
Leon,001A,U.S. House,17,DEM,William Matta,4,3,1,0,0
Leon,005A,U.S. House,17,DEM,William Matta,0,0,0,0,0
Leon,0007,U.S. House,17,DEM,William Matta,6,0,5,1,0
Leon,0008,U.S. House,17,DEM,William Matta,22,3,19,0,0
Leon,0009,U.S. House,17,DEM,William Matta,7,1,5,1,0
Leon,0010,U.S. House,17,DEM,William Matta,19,6,10,3,0
Leon,0011,U.S. House,17,DEM,William Matta,12,1,11,0,0
Leon,0012,U.S. House,17,DEM,William Matta,35,3,32,0,0
Leon,0013,U.S. House,17,DEM,William Matta,16,5,10,1,0
Leon,014A,U.S. House,17,DEM,William Matta,2,0,2,0,0
Leon,001A,U.S. House,17,DEM,OVER VOTES,0,0,0,0,0
Leon,005A,U.S. House,17,DEM,OVER VOTES,0,0,0,0,0
Leon,0007,U.S. House,17,DEM,OVER VOTES,0,0,0,0,0
Leon,0008,U.S. House,17,DEM,OVER VOTES,0,0,0,0,0
Leon,0009,U.S. House,17,DEM,OVER VOTES,0,0,0,0,0
Leon,0010,U.S. House,17,DEM,OVER VOTES,0,0,0,0,0
Leon,0011,U.S. House,17,DEM,OVER VOTES,0,0,0,0,0
Leon,0012,U.S. House,17,DEM,OVER VOTES,0,0,0,0,0
Leon,0013,U.S. House,17,DEM,OVER VOTES,0,0,0,0,0
Leon,014A,U.S. House,17,DEM,OVER VOTES,0,0,0,0,0
Leon,001A,U.S. House,17,DEM,UNDER VOTES,5,2,3,0,0
Leon,005A,U.S. House,17,DEM,UNDER VOTES,0,0,0,0,0
Leon,0007,U.S. House,17,DEM,UNDER VOTES,5,0,5,0,0
Leon,0008,U.S. House,17,DEM,UNDER VOTES,17,3,14,0,0
Leon,0009,U.S. House,17,DEM,UNDER VOTES,2,0,2,0,0
Leon,0010,U.S. House,17,DEM,UNDER VOTES,5,0,5,0,0
Leon,0011,U.S. House,17,DEM,UNDER VOTES,9,0,9,0,0
Leon,0012,U.S. House,17,DEM,UNDER VOTES,30,2,28,0,0
Leon,0013,U.S. House,17,DEM,UNDER VOTES,4,0,4,0,0
Leon,014A,U.S. House,17,DEM,UNDER VOTES,3,0,3,0,0
Leon,0001,Railroad Commissioner,,DEM,Grady Yarbrough,30,13,16,1,0
Leon,001A,Railroad Commissioner,,DEM,Grady Yarbrough,4,2,2,0,0
Leon,0002,Railroad Commissioner,,DEM,Grady Yarbrough,6,0,6,0,0
Leon,0003,Railroad Commissioner,,DEM,Grady Yarbrough,9,2,6,1,0
Leon,0004,Railroad Commissioner,,DEM,Grady Yarbrough,17,0,17,0,0
Leon,0005,Railroad Commissioner,,DEM,Grady Yarbrough,15,4,11,0,0
Leon,005A,Railroad Commissioner,,DEM,Grady Yarbrough,0,0,0,0,0
Leon,0006,Railroad Commissioner,,DEM,Grady Yarbrough,10,0,10,0,0
Leon,0007,Railroad Commissioner,,DEM,Grady Yarbrough,5,0,4,1,0
Leon,0008,Railroad Commissioner,,DEM,Grady Yarbrough,15,2,13,0,0
Leon,0009,Railroad Commissioner,,DEM,Grady Yarbrough,5,0,4,1,0
Leon,0010,Railroad Commissioner,,DEM,Grady Yarbrough,13,4,8,1,0
Leon,0011,Railroad Commissioner,,DEM,Grady Yarbrough,4,1,3,0,0
Leon,0012,Railroad Commissioner,,DEM,Grady Yarbrough,19,3,16,0,0
Leon,0013,Railroad Commissioner,,DEM,Grady Yarbrough,8,1,7,0,0
Leon,0014,Railroad Commissioner,,DEM,Grady Yarbrough,5,1,4,0,0
Leon,014A,Railroad Commissioner,,DEM,Grady Yarbrough,1,0,1,0,0
Leon,0001,Railroad Commissioner,,DEM,Lon Burnam,8,2,6,0,0
Leon,001A,Railroad Commissioner,,DEM,Lon Burnam,0,0,0,0,0
Leon,0002,Railroad Commissioner,,DEM,Lon Burnam,1,0,1,0,0
