county,precinct,office,district,party,candidate,election_day,early_votes_person,early_votes_mail,votes
Victoria,29,"State Senate,",18,,Kathie L. Stone,37.0,124.0,10.0,171.0
Victoria,30,"State Senate,",18,,Lois W. Kolkhorst,80.0,102.0,21.0,203.0
Victoria,30,"State Senate,",18,,Kathie L. Stone,14.0,19.0,3.0,36.0
Victoria,31,"State Senate,",18,,Lois W. Kolkhorst,89.0,156.0,25.0,270.0
Victoria,31,"State Senate,",18,,Kathie L. Stone,32.0,46.0,7.0,85.0
Victoria,32,"State Senate,",18,,Lois W. Kolkhorst,89.0,134.0,24.0,247.0
Victoria,32,"State Senate,",18,,Kathie L. Stone,46.0,50.0,10.0,106.0
Victoria,33,"State Senate,",18,,Lois W. Kolkhorst,471.0,1579.0,291.0,2341.0
Victoria,33,"State Senate,",18,,Kathie L. Stone,56.0,171.0,37.0,264.0
Victoria,34,"State Senate,",18,,Lois W. Kolkhorst,67.0,55.0,9.0,131.0
Victoria,34,"State Senate,",18,,Kathie L. Stone,44.0,19.0,9.0,72.0
Victoria,35,"State Senate,",18,,Lois W. Kolkhorst,20.0,36.0,4.0,60.0
Victoria,35,"State Senate,",18,,Kathie L. Stone,19.0,10.0,1.0,30.0
Victoria,Total:,"State Senate,",18,,Lois W. Kolkhorst,6380.0,13292.0,1982.0,21654.0
Victoria,Total:,"State Senate,",18,,Kathie L. Stone,1118.0,1819.0,343.0,3280.0
Victoria,1,"State Representative,",30,,Geanie W. Morrison,54.0,62.0,21.0,137.0
Victoria,2,"State Representative,",30,,Geanie W. Morrison,105.0,242.0,24.0,371.0
Victoria,3,"State Representative,",30,,Geanie W. Morrison,140.0,301.0,50.0,491.0
Victoria,4,"State Representative,",30,,Geanie W. Morrison,133.0,139.0,22.0,294.0
Victoria,5,"State Representative,",30,,Geanie W. Morrison,201.0,422.0,79.0,702.0
Victoria,6,"State Representative,",30,,Geanie W. Morrison,23.0,31.0,5.0,59.0
Victoria,7,"State Representative,",30,,Geanie W. Morrison,182.0,224.0,51.0,457.0
Victoria,8,"State Representative,",30,,Geanie W. Morrison,238.0,356.0,59.0,653.0
Victoria,9,"State Representative,",30,,Geanie W. Morrison,148.0,271.0,35.0,454.0
Victoria,10,"State Representative,",30,,Geanie W. Morrison,208.0,504.0,80.0,792.0
Victoria,11,"State Representative,",30,,Geanie W. Morrison,91.0,121.0,15.0,227.0
Victoria,12,"State Representative,",30,,Geanie W. Morrison,98.0,89.0,4.0,191.0
Victoria,13,"State Representative,",30,,Geanie W. Morrison,163.0,211.0,26.0,400.0
Victoria,14,"State Representative,",30,,Geanie W. Morrison,262.0,343.0,49.0,654.0
Victoria,15,"State Representative,",30,,Geanie W. Morrison,24.0,52.0,8.0,84.0
Victoria,16,"State Representative,",30,,Geanie W. Morrison,74.0,145.0,12.0,231.0
Victoria,17,"State Representative,",30,,Geanie W. Morrison,89.0,145.0,15.0,249.0
Victoria,18,"State Representative,",30,,Geanie W. Morrison,596.0,1253.0,150.0,1999.0
Victoria,19,"State Representative,",30,,Geanie W. Morrison,336.0,723.0,93.0,1152.0
Victoria,20,"State Representative,",30,,Geanie W. Morrison,164.0,531.0,47.0,742.0
Victoria,21,"State Representative,",30,,Geanie W. Morrison,495.0,1371.0,212.0,2078.0
Victoria,22,"State Representative,",30,,Geanie W. Morrison,412.0,565.0,70.0,1047.0
Victoria,23,"State Representative,",30,,Geanie W. Morrison,317.0,514.0,55.0,886.0
Victoria,24,"State Representative,",30,,Geanie W. Morrison,213.0,590.0,70.0,873.0
Victoria,25,"State Representative,",30,,Geanie W. Morrison,410.0,1162.0,182.0,1754.0
Victoria,26,"State Representative,",30,,Geanie W. Morrison,239.0,282.0,29.0,550.0
Victoria,27,"State Representative,",30,,Geanie W. Morrison,427.0,459.0,49.0,935.0
Victoria,28,"State Representative,",30,,Geanie W. Morrison,153.0,111.0,24.0,288.0
Victoria,29,"State Representative,",30,,Geanie W. Morrison,370.0,1020.0,146.0,1536.0
Victoria,30,"State Representative,",30,,Geanie W. Morrison,90.0,115.0,21.0,226.0
Victoria,31,"State Representative,",30,,Geanie W. Morrison,110.0,192.0,28.0,330.0
Victoria,32,"State Representative,",30,,Geanie W. Morrison,148.0,171.0,28.0,347.0
Victoria,33,"State Representative,",30,,Geanie W. Morrison,512.0,1684.0,296.0,2492.0
Victoria,34,"State Representative,",30,,Geanie W. Morrison,107.0,66.0,18.0,191.0
Victoria,35,"State Representative,",30,,Geanie W. Morrison,34.0,46.0,5.0,85.0
Victoria,Total:,"State Representative,",30,,Geanie W. Morrison,7366.0,14513.0,2078.0,23957.0
Victoria,1,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,33.0,42.0,13.0,88.0
Victoria,1,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,48.0,73.0,26.0,147.0
Victoria,2,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,91.0,201.0,19.0,311.0
Victoria,2,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,52.0,145.0,19.0,216.0
Victoria,3,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,105.0,261.0,46.0,412.0
Victoria,3,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,70.0,135.0,22.0,227.0
Victoria,4,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,75.0,92.0,18.0,185.0
Victoria,4,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,152.0,165.0,38.0,355.0
Victoria,5,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,123.0,326.0,71.0,520.0
Victoria,5,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,219.0,315.0,60.0,594.0
Victoria,6,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,13.0,21.0,3.0,37.0
Victoria,6,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,20.0,45.0,17.0,82.0
Victoria,7,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,100.0,120.0,28.0,248.0
Victoria,7,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,267.0,325.0,75.0,667.0
Victoria,8,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,146.0,276.0,47.0,469.0
Victoria,8,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,174.0,239.0,51.0,464.0
Victoria,9,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,103.0,230.0,29.0,362.0
Victoria,9,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,80.0,130.0,20.0,230.0
Victoria,10,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,152.0,433.0,75.0,660.0
Victoria,10,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,95.0,219.0,22.0,336.0
Victoria,11,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,82.0,102.0,13.0,197.0
Victoria,11,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,21.0,34.0,3.0,58.0
Victoria,12,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,72.0,69.0,4.0,145.0
Victoria,12,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,128.0,72.0,5.0,205.0
Victoria,13,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,116.0,148.0,18.0,282.0
Victoria,13,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,135.0,229.0,27.0,391.0
Victoria,14,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,224.0,300.0,43.0,567.0
Victoria,14,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,88.0,118.0,16.0,222.0
Victoria,15,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,19.0,45.0,5.0,69.0
Victoria,15,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,6.0,14.0,3.0,23.0
Victoria,16,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,63.0,136.0,12.0,211.0
Victoria,16,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,16.0,32.0,6.0,54.0
Victoria,17,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,66.0,127.0,12.0,205.0
Victoria,17,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,55.0,59.0,6.0,120.0
Victoria,18,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,515.0,1159.0,149.0,1823.0
Victoria,18,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,142.0,270.0,45.0,457.0
Victoria,19,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,250.0,602.0,89.0,941.0
Victoria,19,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,165.0,306.0,41.0,512.0
Victoria,20,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,150.0,506.0,47.0,703.0
Victoria,20,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,44.0,85.0,21.0,150.0
Victoria,21,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,422.0,1245.0,208.0,1875.0
Victoria,21,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,151.0,339.0,64.0,554.0
Victoria,22,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,392.0,553.0,61.0,1006.0
Victoria,22,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,48.0,57.0,12.0,117.0
Victoria,23,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,289.0,473.0,49.0,811.0
Victoria,23,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,60.0,97.0,18.0,175.0
Victoria,24,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,198.0,548.0,70.0,816.0
Victoria,24,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,27.0,81.0,10.0,118.0
Victoria,25,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,335.0,1018.0,178.0,1531.0
Victoria,25,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,167.0,422.0,62.0,651.0
Victoria,26,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,196.0,255.0,31.0,482.0
Victoria,26,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,95.0,67.0,12.0,174.0
Victoria,27,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,422.0,431.0,47.0,900.0
Victoria,27,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,33.0,42.0,9.0,84.0
Victoria,28,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,145.0,103.0,24.0,272.0
Victoria,28,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,22.0,23.0,6.0,51.0
Victoria,29,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,319.0,911.0,134.0,1364.0
Victoria,29,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,113.0,266.0,29.0,408.0
Victoria,30,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,76.0,98.0,22.0,196.0
Victoria,30,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,38.0,54.0,6.0,98.0
Victoria,31,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,84.0,145.0,22.0,251.0
Victoria,31,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,52.0,110.0,39.0,201.0
Victoria,32,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,73.0,132.0,24.0,229.0
Victoria,32,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,159.0,167.0,27.0,353.0
Victoria,33,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,450.0,1528.0,285.0,2263.0
Victoria,33,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,143.0,382.0,61.0,586.0
Victoria,34,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,57.0,43.0,7.0,107.0
Victoria,34,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,157.0,120.0,35.0,312.0
Victoria,35,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,20.0,32.0,3.0,55.0
Victoria,35,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,58.0,41.0,11.0,110.0
Victoria,Total:,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,5976.0,12711.0,1906.0,20593.0
Victoria,Total:,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,3300.0,5278.0,924.0,9502.0
Victoria,1,District Judge 24th Judicial District,,,Jack W. Marr,48.0,60.0,21.0,129.0
Victoria,2,District Judge 24th Judicial District,,,Jack W. Marr,106.0,249.0,25.0,380.0
Victoria,3,District Judge 24th Judicial District,,,Jack W. Marr,135.0,302.0,51.0,488.0
Victoria,4,District Judge 24th Judicial District,,,Jack W. Marr,126.0,137.0,19.0,282.0
Victoria,5,District Judge 24th Judicial District,,,Jack W. Marr,203.0,422.0,81.0,706.0
Victoria,6,District Judge 24th Judicial District,,,Jack W. Marr,22.0,29.0,5.0,56.0
Victoria,7,District Judge 24th Judicial District,,,Jack W. Marr,181.0,212.0,46.0,439.0
Victoria,8,District Judge 24th Judicial District,,,Jack W. Marr,225.0,347.0,54.0,626.0
Victoria,9,District Judge 24th Judicial District,,,Jack W. Marr,148.0,277.0,35.0,460.0
Victoria,10,District Judge 24th Judicial District,,,Jack W. Marr,201.0,501.0,80.0,782.0
Victoria,11,District Judge 24th Judicial District,,,Jack W. Marr,91.0,120.0,17.0,228.0
Victoria,12,District Judge 24th Judicial District,,,Jack W. Marr,96.0,84.0,4.0,184.0
Victoria,13,District Judge 24th Judicial District,,,Jack W. Marr,151.0,199.0,23.0,373.0
Victoria,14,District Judge 24th Judicial District,,,Jack W. Marr,260.0,340.0,47.0,647.0
Victoria,15,District Judge 24th Judicial District,,,Jack W. Marr,25.0,50.0,7.0,82.0
Victoria,16,District Judge 24th Judicial District,,,Jack W. Marr,72.0,144.0,10.0,226.0
Victoria,17,District Judge 24th Judicial District,,,Jack W. Marr,91.0,143.0,12.0,246.0
Victoria,18,District Judge 24th Judicial District,,,Jack W. Marr,584.0,1244.0,154.0,1982.0
Victoria,19,District Judge 24th Judicial District,,,Jack W. Marr,327.0,723.0,90.0,1140.0
Victoria,20,District Judge 24th Judicial District,,,Jack W. Marr,164.0,528.0,52.0,744.0
Victoria,21,District Judge 24th Judicial District,,,Jack W. Marr,495.0,1371.0,212.0,2078.0
Victoria,22,District Judge 24th Judicial District,,,Jack W. Marr,406.0,560.0,68.0,1034.0
Victoria,23,District Judge 24th Judicial District,,,Jack W. Marr,314.0,506.0,53.0,873.0
Victoria,24,District Judge 24th Judicial District,,,Jack W. Marr,209.0,587.0,70.0,866.0
Victoria,25,District Judge 24th Judicial District,,,Jack W. Marr,406.0,1164.0,183.0,1753.0
Victoria,26,District Judge 24th Judicial District,,,Jack W. Marr,231.0,276.0,32.0,539.0
Victoria,27,District Judge 24th Judicial District,,,Jack W. Marr,420.0,446.0,44.0,910.0
Victoria,28,District Judge 24th Judicial District,,,Jack W. Marr,149.0,113.0,24.0,286.0
Victoria,29,District Judge 24th Judicial District,,,Jack W. Marr,375.0,1014.0,144.0,1533.0
Victoria,30,District Judge 24th Judicial District,,,Jack W. Marr,91.0,109.0,24.0,224.0
Victoria,31,District Judge 24th Judicial District,,,Jack W. Marr,104.0,190.0,34.0,328.0
Victoria,32,District Judge 24th Judicial District,,,Jack W. Marr,139.0,173.0,28.0,340.0
Victoria,33,District Judge 24th Judicial District,,,Jack W. Marr,514.0,1680.0,305.0,2499.0
Victoria,34,District Judge 24th Judicial District,,,Jack W. Marr,99.0,66.0,15.0,180.0
Victoria,35,District Judge 24th Judicial District,,,Jack W. Marr,39.0,44.0,5.0,88.0
Victoria,Total:,District Judge 24th Judicial District,,,Jack W. Marr,7247.0,14410.0,2074.0,23731.0
Victoria,1,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,50.0,61.0,24.0,135.0
Victoria,2,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,112.0,252.0,26.0,390.0
Victoria,3,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,137.0,301.0,50.0,488.0
Victoria,4,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,131.0,136.0,24.0,291.0
Victoria,5,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,209.0,419.0,86.0,714.0
Victoria,6,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,22.0,31.0,6.0,59.0
Victoria,7,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,185.0,214.0,48.0,447.0
Victoria,8,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,235.0,352.0,61.0,648.0
Victoria,9,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,147.0,275.0,37.0,459.0
Victoria,10,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,201.0,508.0,83.0,792.0
Victoria,11,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,91.0,122.0,16.0,229.0
Victoria,12,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,100.0,82.0,5.0,187.0
Victoria,13,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,154.0,203.0,26.0,383.0
Victoria,14,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,259.0,339.0,48.0,646.0
Victoria,15,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,24.0,52.0,8.0,84.0
Victoria,16,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,71.0,142.0,14.0,227.0
Victoria,17,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,91.0,145.0,15.0,251.0
Victoria,18,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,584.0,1236.0,155.0,1975.0
Victoria,19,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,328.0,716.0,99.0,1143.0
Victoria,20,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,163.0,523.0,51.0,737.0
Victoria,21,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,496.0,1363.0,221.0,2080.0
Victoria,22,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,403.0,564.0,70.0,1037.0
Victoria,23,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,311.0,510.0,54.0,875.0
Victoria,24,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,209.0,587.0,71.0,867.0
Victoria,25,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,413.0,1159.0,189.0,1761.0
Victoria,26,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,234.0,279.0,35.0,548.0
Victoria,27,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,425.0,445.0,48.0,918.0
Victoria,28,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,148.0,110.0,25.0,283.0
Victoria,29,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,376.0,1011.0,147.0,1534.0
Victoria,30,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,94.0,113.0,24.0,231.0
Victoria,31,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,107.0,193.0,35.0,335.0
Victoria,32,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,142.0,169.0,29.0,340.0
Victoria,33,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,512.0,1673.0,306.0,2491.0
Victoria,34,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,108.0,66.0,18.0,192.0
Victoria,35,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,40.0,46.0,5.0,91.0
Victoria,Total:,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,7312.0,14397.0,2159.0,23868.0
Victoria,1,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",48.0,57.0,21.0,126.0
Victoria,2,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",105.0,235.0,24.0,364.0
Victoria,3,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",130.0,287.0,50.0,467.0
Victoria,4,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",127.0,136.0,22.0,285.0
Victoria,5,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",193.0,413.0,82.0,688.0
Victoria,6,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",22.0,31.0,6.0,59.0
Victoria,7,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",174.0,206.0,44.0,424.0
Victoria,8,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",221.0,336.0,57.0,614.0
Victoria,9,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",140.0,274.0,37.0,451.0
Victoria,10,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",199.0,496.0,85.0,780.0
Victoria,11,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",87.0,118.0,17.0,222.0
Victoria,12,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",99.0,78.0,5.0,182.0
Victoria,13,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",144.0,191.0,25.0,360.0
Victoria,14,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",257.0,329.0,48.0,634.0
Victoria,15,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",24.0,52.0,7.0,83.0
Victoria,16,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",67.0,143.0,13.0,223.0
Victoria,17,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",88.0,139.0,15.0,242.0
Victoria,18,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",570.0,1221.0,154.0,1945.0
Victoria,19,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",318.0,699.0,96.0,1113.0
Victoria,20,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",160.0,511.0,50.0,721.0
Victoria,21,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",479.0,1328.0,217.0,2024.0
Victoria,22,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",391.0,552.0,67.0,1010.0
Victoria,23,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",309.0,503.0,54.0,866.0
Victoria,24,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",205.0,566.0,70.0,841.0
Victoria,25,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",400.0,1139.0,189.0,1728.0
Victoria,26,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",225.0,271.0,37.0,533.0
Victoria,27,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",404.0,435.0,47.0,886.0
Victoria,28,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",146.0,108.0,24.0,278.0
Victoria,29,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",369.0,961.0,144.0,1474.0
Victoria,30,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",89.0,106.0,24.0,219.0
Victoria,31,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",107.0,183.0,35.0,325.0
Victoria,32,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",135.0,167.0,28.0,330.0
Victoria,33,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",503.0,1617.0,297.0,2417.0
Victoria,34,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",97.0,65.0,16.0,178.0
Victoria,35,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",40.0,45.0,6.0,91.0
Victoria,Total:,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",7072.0,13998.0,2113.0,23183.0
Victoria,1,Sheriff,,,T. Michael O'Connor,41.0,50.0,19.0,110.0
Victoria,1,Sheriff,,,Mike Henry,40.0,69.0,20.0,129.0
Victoria,2,Sheriff,,,T. Michael O'Connor,99.0,246.0,19.0,364.0
Victoria,2,Sheriff,,,Mike Henry,47.0,112.0,16.0,175.0
Victoria,3,Sheriff,,,T. Michael O'Connor,140.0,295.0,53.0,488.0
Victoria,3,Sheriff,,,Mike Henry,43.0,111.0,16.0,170.0
Victoria,4,Sheriff,,,T. Michael O'Connor,108.0,127.0,23.0,258.0
Victoria,4,Sheriff,,,Mike Henry,128.0,132.0,32.0,292.0
Victoria,5,Sheriff,,,T. Michael O'Connor,173.0,372.0,83.0,628.0
Victoria,5,Sheriff,,,Mike Henry,174.0,280.0,44.0,498.0
Victoria,6,Sheriff,,,T. Michael O'Connor,19.0,27.0,4.0,50.0
Victoria,6,Sheriff,,,Mike Henry,15.0,40.0,15.0,70.0
Victoria,7,Sheriff,,,T. Michael O'Connor,147.0,186.0,45.0,378.0
Victoria,7,Sheriff,,,Mike Henry,226.0,265.0,57.0,548.0
Victoria,8,Sheriff,,,T. Michael O'Connor,199.0,301.0,57.0,557.0
Victoria,8,Sheriff,,,Mike Henry,133.0,222.0,40.0,395.0
Victoria,9,Sheriff,,,T. Michael O'Connor,124.0,251.0,32.0,407.0
Victoria,9,Sheriff,,,Mike Henry,63.0,119.0,15.0,197.0
Victoria,10,Sheriff,,,T. Michael O'Connor,177.0,469.0,81.0,727.0
Victoria,10,Sheriff,,,Mike Henry,82.0,186.0,17.0,285.0
Victoria,11,Sheriff,,,T. Michael O'Connor,86.0,111.0,16.0,213.0
Victoria,11,Sheriff,,,Mike Henry,22.0,27.0,1.0,50.0
Victoria,12,Sheriff,,,T. Michael O'Connor,93.0,81.0,5.0,179.0
Victoria,12,Sheriff,,,Mike Henry,116.0,64.0,4.0,184.0
Victoria,13,Sheriff,,,T. Michael O'Connor,144.0,195.0,27.0,366.0
Victoria,13,Sheriff,,,Mike Henry,122.0,197.0,17.0,336.0
Victoria,14,Sheriff,,,T. Michael O'Connor,245.0,309.0,47.0,601.0
Victoria,14,Sheriff,,,Mike Henry,81.0,119.0,16.0,216.0
Victoria,15,Sheriff,,,T. Michael O'Connor,20.0,49.0,7.0,76.0
Victoria,15,Sheriff,,,Mike Henry,8.0,12.0,3.0,23.0
Victoria,16,Sheriff,,,T. Michael O'Connor,66.0,128.0,15.0,209.0
Victoria,16,Sheriff,,,Mike Henry,15.0,44.0,4.0,63.0
Victoria,17,Sheriff,,,T. Michael O'Connor,71.0,136.0,13.0,220.0
Victoria,17,Sheriff,,,Mike Henry,51.0,56.0,6.0,113.0
Victoria,18,Sheriff,,,T. Michael O'Connor,551.0,1188.0,154.0,1893.0
Victoria,18,Sheriff,,,Mike Henry,128.0,267.0,36.0,431.0
Victoria,19,Sheriff,,,T. Michael O'Connor,286.0,653.0,97.0,1036.0
Victoria,19,Sheriff,,,Mike Henry,147.0,279.0,32.0,458.0
Victoria,20,Sheriff,,,T. Michael O'Connor,153.0,509.0,50.0,712.0
Victoria,20,Sheriff,,,Mike Henry,44.0,90.0,14.0,148.0
Victoria,21,Sheriff,,,T. Michael O'Connor,454.0,1274.0,211.0,1939.0
Victoria,21,Sheriff,,,Mike Henry,134.0,333.0,57.0,524.0
Victoria,22,Sheriff,,,T. Michael O'Connor,388.0,553.0,65.0,1006.0
Victoria,22,Sheriff,,,Mike Henry,59.0,66.0,11.0,136.0
Victoria,23,Sheriff,,,T. Michael O'Connor,302.0,484.0,57.0,843.0
Victoria,23,Sheriff,,,Mike Henry,53.0,101.0,7.0,161.0
Victoria,24,Sheriff,,,T. Michael O'Connor,204.0,562.0,69.0,835.0
Victoria,24,Sheriff,,,Mike Henry,26.0,81.0,10.0,117.0
Victoria,25,Sheriff,,,T. Michael O'Connor,351.0,1055.0,183.0,1589.0
