county,precinct,office,district,party,candidate,votes,absentee,early,election_day
Harris,705,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,705,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,705,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,705,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,705,President,,,Over Votes,2,2,0,0
Harris,705,President,,,Under Votes,13,0,3,10
Harris,705,U.S. House,29,Republican,Julio Garza,41,2,20,19
Harris,705,U.S. House,29,Democratic,Gene Green,467,40,255,172
Harris,705,U.S. House,29,Libertarian,N. Ruben Perez,8,0,1,7
Harris,705,U.S. House,29,Green,James Partsch-Galvan,6,0,5,1
Harris,705,U.S. House,29,,Over Votes,0,0,0,0
Harris,705,U.S. House,29,,Under Votes,15,0,8,7
Harris,705,Railroad Commissioner,,Republican,Wayne Christian,46,3,22,21
Harris,705,Railroad Commissioner,,Democratic,Grady Yarbrough,459,38,251,170
Harris,705,Railroad Commissioner,,Libertarian,Mark Miller,5,1,1,3
Harris,705,Railroad Commissioner,,Green,Martina Salinas,12,0,8,4
Harris,705,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,705,Railroad Commissioner,,,Under Votes,15,0,7,8
Harris,705,State Representative,141,Democratic,Senfronia Thompson,478,39,260,179
Harris,705,State Representative,141,,Over Votes,0,0,0,0
Harris,705,State Representative,141,,Under Votes,59,3,29,27
Harris,706,Registered Voters,,,,2821,,,
Harris,706,Ballots Cast,,,,1627,170,1085,372
Harris,706,Straight Party,,,Republican Party,400,63,249,88
Harris,706,Straight Party,,,Democratic Party,725,55,499,171
Harris,706,Straight Party,,,Libertarian Party,12,0,10,2
Harris,706,Straight Party,,,Green Party,12,0,8,4
Harris,706,Straight Party,,,Over Votes,0,0,0,0
Harris,706,Straight Party,,,Under Votes,478,52,319,107
Harris,706,President,,Republican,Donald J. Trump / Mike Pence,510,84,322,104
Harris,706,President,,Democratic,Hillary Clinton / Tim Kaine,1007,78,695,234
Harris,706,President,,Libertarian,Gary Johnson / William Weld,39,3,24,12
Harris,706,President,,Green,Jill Stein / Ajamu Baraka,28,0,21,7
Harris,706,President,,,Darrell L. Castle / Scott N. Bradley,1,0,1,0
Harris,706,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,706,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,706,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,706,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,706,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,706,President,,,Michael A. Maturen / Juan A. Munoz,1,0,1,0
Harris,706,President,,,Evan McMullin / Nathan Johnson,3,0,0,3
Harris,706,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,706,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,706,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,706,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,706,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,706,President,,,Over Votes,0,0,0,0
Harris,706,President,,,Under Votes,38,5,21,12
Harris,706,U.S. House,9,Republican,Jeff Martin,550,84,343,123
Harris,706,U.S. House,9,Democratic,Al Green,997,73,691,233
Harris,706,U.S. House,9,,Over Votes,0,0,0,0
Harris,706,U.S. House,9,,Under Votes,75,12,47,16
Harris,706,Railroad Commissioner,,Republican,Wayne Christian,531,77,339,115
Harris,706,Railroad Commissioner,,Democratic,Grady Yarbrough,871,64,608,199
Harris,706,Railroad Commissioner,,Libertarian,Mark Miller,83,12,53,18
Harris,706,Railroad Commissioner,,Green,Martina Salinas,62,1,38,23
Harris,706,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,706,Railroad Commissioner,,,Under Votes,77,13,47,17
Harris,706,State Senate,13,Democratic,Borris L. Miles,1026,74,711,241
Harris,706,State Senate,13,Libertarian,Joshua Rohn,177,10,118,49
Harris,706,State Senate,13,,Over Votes,1,1,0,0
Harris,706,State Senate,13,,Under Votes,416,82,252,82
Harris,706,State Representative,149,Republican,Bryan Chu,604,84,379,141
Harris,706,State Representative,149,Democratic,Hubert Vo,946,71,657,218
Harris,706,State Representative,149,,Over Votes,0,0,0,0
Harris,706,State Representative,149,,Under Votes,70,12,45,13
Harris,707,Registered Voters,,,,757,,,
Harris,707,Ballots Cast,,,,447,15,363,69
Harris,707,Straight Party,,,Republican Party,181,3,156,22
Harris,707,Straight Party,,,Democratic Party,102,7,83,12
Harris,707,Straight Party,,,Libertarian Party,4,0,3,1
Harris,707,Straight Party,,,Green Party,2,0,1,1
Harris,707,Straight Party,,,Over Votes,0,0,0,0
Harris,707,Straight Party,,,Under Votes,158,5,120,33
Harris,707,President,,Republican,Donald J. Trump / Mike Pence,241,4,205,32
Harris,707,President,,Democratic,Hillary Clinton / Tim Kaine,178,10,142,26
Harris,707,President,,Libertarian,Gary Johnson / William Weld,16,0,9,7
Harris,707,President,,Green,Jill Stein / Ajamu Baraka,3,0,2,1
Harris,707,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,707,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,707,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,707,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,707,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,707,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,707,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,707,President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Harris,707,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,707,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,707,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,707,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,707,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,707,President,,,Over Votes,0,0,0,0
Harris,707,President,,,Under Votes,9,1,5,3
Harris,707,U.S. House,2,Republican,Ted Poe,264,6,221,37
Harris,707,U.S. House,2,Democratic,Pat Bryan,148,9,118,21
Harris,707,U.S. House,2,Libertarian,James B. Veasaw,14,0,10,4
Harris,707,U.S. House,2,Green,Joshua Darr,8,0,5,3
Harris,707,U.S. House,2,,Over Votes,0,0,0,0
Harris,707,U.S. House,2,,Under Votes,12,0,8,4
Harris,707,Railroad Commissioner,,Republican,Wayne Christian,244,4,203,37
Harris,707,Railroad Commissioner,,Democratic,Grady Yarbrough,146,9,113,24
Harris,707,Railroad Commissioner,,Libertarian,Mark Miller,26,1,22,3
Harris,707,Railroad Commissioner,,Green,Martina Salinas,14,0,12,2
Harris,707,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,707,Railroad Commissioner,,,Under Votes,17,1,13,3
Harris,707,State Representative,138,Republican,Dwayne Bohac,294,5,243,46
Harris,707,State Representative,138,,Over Votes,0,0,0,0
Harris,707,State Representative,138,,Under Votes,152,10,119,23
Harris,708,Registered Voters,,,,592,,,
Harris,708,Ballots Cast,,,,261,16,147,98
Harris,708,Straight Party,,,Republican Party,56,8,34,14
Harris,708,Straight Party,,,Democratic Party,135,5,76,54
Harris,708,Straight Party,,,Libertarian Party,1,0,0,1
Harris,708,Straight Party,,,Green Party,0,0,0,0
Harris,708,Straight Party,,,Over Votes,0,0,0,0
Harris,708,Straight Party,,,Under Votes,69,3,37,29
Harris,708,President,,Republican,Donald J. Trump / Mike Pence,84,9,51,24
Harris,708,President,,Democratic,Hillary Clinton / Tim Kaine,168,6,92,70
Harris,708,President,,Libertarian,Gary Johnson / William Weld,2,0,1,1
Harris,708,President,,Green,Jill Stein / Ajamu Baraka,2,0,2,0
Harris,708,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,708,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,708,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,708,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,708,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,708,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,708,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,708,President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Harris,708,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,708,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,708,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,708,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,708,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,708,President,,,Over Votes,0,0,0,0
Harris,708,President,,,Under Votes,5,1,1,3
Harris,708,U.S. House,29,Republican,Julio Garza,84,10,49,25
Harris,708,U.S. House,29,Democratic,Gene Green,165,6,94,65
Harris,708,U.S. House,29,Libertarian,N. Ruben Perez,5,0,1,4
Harris,708,U.S. House,29,Green,James Partsch-Galvan,2,0,1,1
Harris,708,U.S. House,29,,Over Votes,0,0,0,0
Harris,708,U.S. House,29,,Under Votes,5,0,2,3
Harris,708,Railroad Commissioner,,Republican,Wayne Christian,76,9,46,21
Harris,708,Railroad Commissioner,,Democratic,Grady Yarbrough,160,6,89,65
Harris,708,Railroad Commissioner,,Libertarian,Mark Miller,2,0,2,0
Harris,708,Railroad Commissioner,,Green,Martina Salinas,11,0,4,7
Harris,708,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,708,Railroad Commissioner,,,Under Votes,11,0,6,5
Harris,708,State Senate,6,Democratic,Sylvia R. Garcia,189,7,105,77
Harris,708,State Senate,6,,Over Votes,0,0,0,0
Harris,708,State Senate,6,,Under Votes,71,8,42,21
Harris,708,State Representative,144,Republican,Gilbert Pena,84,8,50,26
Harris,708,State Representative,144,Democratic,Mary Ann Perez,168,7,92,69
Harris,708,State Representative,144,,Over Votes,0,0,0,0
Harris,708,State Representative,144,,Under Votes,8,0,5,3
Harris,709,Registered Voters,,,,4136,,,
Harris,709,Ballots Cast,,,,2789,116,2145,528
Harris,709,Straight Party,,,Republican Party,1005,47,782,176
Harris,709,Straight Party,,,Democratic Party,901,32,700,169
Harris,709,Straight Party,,,Libertarian Party,21,0,14,7
Harris,709,Straight Party,,,Green Party,6,0,6,0
Harris,709,Straight Party,,,Over Votes,0,0,0,0
Harris,709,Straight Party,,,Under Votes,856,37,643,176
Harris,709,President,,Republican,Donald J. Trump / Mike Pence,1310,56,1018,236
Harris,709,President,,Democratic,Hillary Clinton / Tim Kaine,1300,52,1011,237
Harris,709,President,,Libertarian,Gary Johnson / William Weld,101,1,68,32
Harris,709,President,,Green,Jill Stein / Ajamu Baraka,29,4,18,7
Harris,709,President,,,Darrell L. Castle / Scott N. Bradley,3,0,2,1
Harris,709,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,709,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,709,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,709,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,709,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,709,President,,,Michael A. Maturen / Juan A. Munoz,1,0,0,1
Harris,709,President,,,Evan McMullin / Nathan Johnson,13,0,10,3
Harris,709,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,709,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,709,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,709,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,709,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,709,President,,,Over Votes,0,0,0,0
Harris,709,President,,,Under Votes,32,3,18,11
Harris,709,U.S. House,7,Republican,John Culberson,1484,64,1141,279
Harris,709,U.S. House,7,Democratic,James Cargas,1211,48,936,227
Harris,709,U.S. House,7,,Over Votes,0,0,0,0
Harris,709,U.S. House,7,,Under Votes,93,4,67,22
Harris,709,Railroad Commissioner,,Republican,Wayne Christian,1362,59,1060,243
Harris,709,Railroad Commissioner,,Democratic,Grady Yarbrough,1121,36,874,211
Harris,709,Railroad Commissioner,,Libertarian,Mark Miller,156,11,108,37
Harris,709,Railroad Commissioner,,Green,Martina Salinas,63,3,45,15
Harris,709,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,709,Railroad Commissioner,,,Under Votes,84,4,58,22
Harris,709,State Representative,135,Republican,Gary Elkins,1456,62,1127,267
Harris,709,State Representative,135,Democratic,Jesse A. Ybanez,1240,46,957,237
Harris,709,State Representative,135,,Over Votes,0,0,0,0
Harris,709,State Representative,135,,Under Votes,89,5,60,24
Harris,710,Registered Voters,,,,2096,,,
Harris,710,Ballots Cast,,,,1593,75,1068,450
Harris,710,Straight Party,,,Republican Party,468,9,325,134
Harris,710,Straight Party,,,Democratic Party,332,29,238,65
Harris,710,Straight Party,,,Libertarian Party,14,0,11,3
Harris,710,Straight Party,,,Green Party,3,0,2,1
Harris,710,Straight Party,,,Over Votes,0,0,0,0
Harris,710,Straight Party,,,Under Votes,776,37,492,247
Harris,710,President,,Republican,Donald J. Trump / Mike Pence,650,16,434,200
Harris,710,President,,Democratic,Hillary Clinton / Tim Kaine,787,53,539,195
Harris,710,President,,Libertarian,Gary Johnson / William Weld,100,5,63,32
Harris,710,President,,Green,Jill Stein / Ajamu Baraka,16,0,11,5
Harris,710,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,710,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,710,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,710,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,710,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,710,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,710,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,710,President,,,Evan McMullin / Nathan Johnson,3,0,3,0
Harris,710,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,710,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,710,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,710,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,710,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,710,President,,,Over Votes,0,0,0,0
Harris,710,President,,,Under Votes,37,1,18,18
Harris,710,U.S. House,2,Republican,Ted Poe,867,28,563,276
Harris,710,U.S. House,2,Democratic,Pat Bryan,604,45,414,145
Harris,710,U.S. House,2,Libertarian,James B. Veasaw,47,0,35,12
Harris,710,U.S. House,2,Green,Joshua Darr,14,0,11,3
Harris,710,U.S. House,2,,Over Votes,0,0,0,0
Harris,710,U.S. House,2,,Under Votes,57,2,41,14
Harris,710,Railroad Commissioner,,Republican,Wayne Christian,787,21,518,248
Harris,710,Railroad Commissioner,,Democratic,Grady Yarbrough,508,34,357,117
Harris,710,Railroad Commissioner,,Libertarian,Mark Miller,184,10,123,51
Harris,710,Railroad Commissioner,,Green,Martina Salinas,27,0,18,9
Harris,710,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,710,Railroad Commissioner,,,Under Votes,80,3,52,25
Harris,710,State Representative,134,Republican,Sarah Davis,868,28,565,275
Harris,710,State Representative,134,Democratic,Ben Rose,608,34,425,149
Harris,710,State Representative,134,Libertarian,"Gilberto ""Gil"" Velasquez Jr.",49,2,34,13
Harris,710,State Representative,134,,Over Votes,0,0,0,0
Harris,710,State Representative,134,,Under Votes,57,4,40,13
Harris,711,Registered Voters,,,,3820,,,
Harris,711,Ballots Cast,,,,2586,170,1817,599
Harris,711,Straight Party,,,Republican Party,871,48,655,168
Harris,711,Straight Party,,,Democratic Party,805,55,537,213
Harris,711,Straight Party,,,Libertarian Party,13,1,9,3
Harris,711,Straight Party,,,Green Party,7,0,5,2
Harris,711,Straight Party,,,Over Votes,0,0,0,0
Harris,711,Straight Party,,,Under Votes,890,66,611,213
Harris,711,President,,Republican,Donald J. Trump / Mike Pence,1126,74,831,221
Harris,711,President,,Democratic,Hillary Clinton / Tim Kaine,1315,90,895,330
Harris,711,President,,Libertarian,Gary Johnson / William Weld,67,3,47,17
Harris,711,President,,Green,Jill Stein / Ajamu Baraka,25,1,14,10
Harris,711,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,711,President,,,Scott Cubbler / Michael Rodriguez,2,0,2,0
Harris,711,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,711,President,,,Tom Hoefling / Steve Schulin,2,0,2,0
Harris,711,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,711,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,711,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,711,President,,,Evan McMullin / Nathan Johnson,4,0,3,1
Harris,711,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,711,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,711,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,711,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,711,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,711,President,,,Over Votes,0,0,0,0
Harris,711,President,,,Under Votes,45,2,23,20
Harris,711,U.S. House,7,Republican,John Culberson,1346,91,968,287
Harris,711,U.S. House,7,Democratic,James Cargas,1152,78,792,282
Harris,711,U.S. House,7,,Over Votes,0,0,0,0
Harris,711,U.S. House,7,,Under Votes,85,1,54,30
Harris,711,Railroad Commissioner,,Republican,Wayne Christian,1199,80,864,255
Harris,711,Railroad Commissioner,,Democratic,Grady Yarbrough,1036,62,713,261
Harris,711,Railroad Commissioner,,Libertarian,Mark Miller,178,14,130,34
Harris,711,Railroad Commissioner,,Green,Martina Salinas,70,5,49,16
Harris,711,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,711,Railroad Commissioner,,,Under Votes,97,3,61,33
Harris,711,State Representative,133,Republican,Jim Murphy,1551,101,1122,328
Harris,711,State Representative,133,,Over Votes,0,0,0,0
Harris,711,State Representative,133,,Under Votes,1026,63,692,271
Harris,712,Registered Voters,,,,4002,,,
Harris,712,Ballots Cast,,,,2349,87,1635,627
Harris,712,Straight Party,,,Republican Party,579,47,394,138
Harris,712,Straight Party,,,Democratic Party,1147,24,802,321
Harris,712,Straight Party,,,Libertarian Party,19,1,10,8
Harris,712,Straight Party,,,Green Party,11,0,4,7
Harris,712,Straight Party,,,Over Votes,0,0,0,0
Harris,712,Straight Party,,,Under Votes,593,15,425,153
Harris,712,President,,Republican,Donald J. Trump / Mike Pence,741,51,508,182
Harris,712,President,,Democratic,Hillary Clinton / Tim Kaine,1485,31,1056,398
Harris,712,President,,Libertarian,Gary Johnson / William Weld,49,1,30,18
Harris,712,President,,Green,Jill Stein / Ajamu Baraka,37,0,17,20
Harris,712,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,712,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,712,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,712,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,712,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,712,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,712,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,712,President,,,Evan McMullin / Nathan Johnson,7,1,5,1
Harris,712,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,712,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,712,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,712,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,712,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,712,President,,,Over Votes,0,0,0,0
Harris,712,President,,,Under Votes,30,3,19,8
Harris,712,U.S. House,7,Republican,John Culberson,823,56,565,202
Harris,712,U.S. House,7,Democratic,James Cargas,1449,30,1022,397
Harris,712,U.S. House,7,,Over Votes,0,0,0,0
Harris,712,U.S. House,7,,Under Votes,77,1,48,28
Harris,712,Railroad Commissioner,,Republican,Wayne Christian,753,54,523,176
Harris,712,Railroad Commissioner,,Democratic,Grady Yarbrough,1359,28,966,365
Harris,712,Railroad Commissioner,,Libertarian,Mark Miller,90,2,58,30
Harris,712,Railroad Commissioner,,Green,Martina Salinas,96,1,55,40
