county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee
Mitchell,0002,Referenda Item #5,,DEM,UNDER VOTES,3,0,3,0,0
Mitchell,0025,Referenda Item #5,,DEM,UNDER VOTES,5,0,5,0,0
Mitchell,0003,Referenda Item #5,,DEM,UNDER VOTES,4,0,4,0,0
Mitchell,0004,Referenda Item #5,,DEM,UNDER VOTES,5,1,4,0,0
Mitchell,0046,Referenda Item #5,,DEM,UNDER VOTES,2,1,1,0,0
Mitchell,0001,Referenda Item #6,,DEM,For,31,6,25,0,0
Mitchell,0002,Referenda Item #6,,DEM,For,3,0,3,0,0
Mitchell,0025,Referenda Item #6,,DEM,For,24,4,20,0,0
Mitchell,0003,Referenda Item #6,,DEM,For,27,11,16,0,0
Mitchell,0004,Referenda Item #6,,DEM,For,21,3,18,0,0
Mitchell,0046,Referenda Item #6,,DEM,For,13,4,7,0,2
Mitchell,0001,Referenda Item #6,,DEM,Against,5,3,2,0,0
Mitchell,0002,Referenda Item #6,,DEM,Against,0,0,0,0,0
Mitchell,0025,Referenda Item #6,,DEM,Against,1,1,0,0,0
Mitchell,0003,Referenda Item #6,,DEM,Against,3,2,1,0,0
Mitchell,0004,Referenda Item #6,,DEM,Against,6,1,5,0,0
Mitchell,0046,Referenda Item #6,,DEM,Against,5,2,3,0,0
Mitchell,0001,Referenda Item #6,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,Referenda Item #6,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,Referenda Item #6,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,Referenda Item #6,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,Referenda Item #6,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,Referenda Item #6,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,Referenda Item #6,,DEM,UNDER VOTES,2,1,1,0,0
Mitchell,0002,Referenda Item #6,,DEM,UNDER VOTES,3,0,3,0,0
Mitchell,0025,Referenda Item #6,,DEM,UNDER VOTES,3,0,3,0,0
Mitchell,0003,Referenda Item #6,,DEM,UNDER VOTES,5,1,4,0,0
Mitchell,0004,Referenda Item #6,,DEM,UNDER VOTES,5,1,4,0,0
Mitchell,0046,Referenda Item #6,,DEM,UNDER VOTES,3,2,1,0,0
