county,precinct,office,district,party,candidate,early_votes_paper,early_votes_ivo,election_day_paper,election_day_ivo,mail_provisional,votes
Rockwall,4B,"Justice, Supreme Court, Place 9",,,Savannah Robinson,69.0,93.0,29.0,36.0,12.0,239.0
Rockwall,4B,"Justice, Supreme Court, Place 9",,,Don Fulton,14.0,15.0,4.0,4.0,1.0,38.0
Rockwall,4B,"Justice, Supreme Court, Place 9",,,Jim Chisholm,7.0,7.0,4.0,2.0,1.0,21.0
Rockwall,4C,"Justice, Supreme Court, Place 9",,,Eva Guzman,398.0,672.0,138.0,210.0,39.0,1457.0
Rockwall,4C,"Justice, Supreme Court, Place 9",,,Savannah Robinson,89.0,240.0,32.0,72.0,17.0,450.0
Rockwall,4C,"Justice, Supreme Court, Place 9",,,Don Fulton,18.0,27.0,6.0,10.0,2.0,63.0
Rockwall,4C,"Justice, Supreme Court, Place 9",,,Jim Chisholm,4.0,14.0,2.0,5.0,0.0,25.0
Rockwall,Total:,"Justice, Supreme Court, Place 9",,,Eva Guzman,9120.0,13540.0,1870.0,3073.0,1546.0,29149.0
Rockwall,Total:,"Justice, Supreme Court, Place 9",,,Savannah Robinson,1796.0,4303.0,476.0,1067.0,549.0,8191.0
Rockwall,Total:,"Justice, Supreme Court, Place 9",,,Don Fulton,370.0,576.0,124.0,254.0,46.0,1370.0
Rockwall,Total:,"Justice, Supreme Court, Place 9",,,Jim Chisholm,117.0,155.0,51.0,67.0,23.0,413.0
Rockwall,1,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,777.0,1340.0,103.0,257.0,146.0,2623.0
Rockwall,1,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",157.0,383.0,12.0,81.0,46.0,679.0
Rockwall,1,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,24.0,45.0,8.0,24.0,2.0,103.0
Rockwall,1,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,4.0,13.0,2.0,3.0,0.0,22.0
Rockwall,1A,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,552.0,678.0,129.0,148.0,94.0,1601.0
Rockwall,1A,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",142.0,283.0,40.0,84.0,68.0,617.0
Rockwall,1A,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,20.0,51.0,10.0,17.0,5.0,103.0
Rockwall,1A,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,8.0,11.0,5.0,5.0,1.0,30.0
Rockwall,1B,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,805.0,1283.0,151.0,285.0,128.0,2652.0
Rockwall,1B,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",105.0,300.0,22.0,58.0,34.0,519.0
Rockwall,1B,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,42.0,51.0,17.0,13.0,3.0,126.0
Rockwall,1B,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0.0,6.0,0.0,3.0,1.0,10.0
Rockwall,1C,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,525.0,774.0,112.0,199.0,93.0,1703.0
Rockwall,1C,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",69.0,201.0,17.0,36.0,24.0,347.0
Rockwall,1C,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,27.0,36.0,3.0,13.0,3.0,82.0
Rockwall,1C,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,4.0,9.0,1.0,2.0,0.0,16.0
Rockwall,2,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,703.0,969.0,86.0,189.0,209.0,2156.0
Rockwall,2,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",149.0,291.0,27.0,57.0,52.0,576.0
Rockwall,2,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,21.0,46.0,8.0,14.0,1.0,90.0
Rockwall,2,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,14.0,12.0,2.0,4.0,1.0,33.0
Rockwall,2A,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,628.0,987.0,114.0,204.0,141.0,2074.0
Rockwall,2A,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",165.0,335.0,33.0,77.0,61.0,671.0
Rockwall,2A,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,22.0,39.0,13.0,19.0,5.0,98.0
Rockwall,2A,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,7.0,14.0,4.0,5.0,1.0,31.0
Rockwall,2B,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,249.0,412.0,69.0,115.0,39.0,884.0
Rockwall,2B,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",59.0,192.0,13.0,50.0,21.0,335.0
Rockwall,2B,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,15.0,33.0,3.0,9.0,1.0,61.0
Rockwall,2B,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,3.0,3.0,2.0,4.0,0.0,12.0
Rockwall,2C,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,907.0,1202.0,188.0,275.0,112.0,2684.0
Rockwall,2C,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",123.0,262.0,18.0,46.0,29.0,478.0
Rockwall,2C,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,36.0,45.0,13.0,17.0,6.0,117.0
Rockwall,2C,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,2.0,7.0,1.0,2.0,0.0,12.0
Rockwall,3,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,54.0,66.0,10.0,13.0,16.0,159.0
Rockwall,3,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",37.0,47.0,23.0,17.0,19.0,143.0
Rockwall,3,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0.0,1.0,3.0,3.0,1.0,8.0
Rockwall,3,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,1.0,0.0,1.0,1.0,0.0,3.0
Rockwall,3A,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,111.0,165.0,44.0,72.0,26.0,418.0
Rockwall,3A,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",84.0,138.0,40.0,62.0,10.0,334.0
Rockwall,3A,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,16.0,11.0,1.0,9.0,1.0,38.0
Rockwall,3A,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,6.0,4.0,3.0,2.0,1.0,16.0
Rockwall,3B,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,362.0,524.0,149.0,113.0,33.0,1181.0
Rockwall,3B,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",120.0,364.0,62.0,83.0,29.0,658.0
Rockwall,3B,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,20.0,23.0,8.0,14.0,2.0,67.0
Rockwall,3B,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,3.0,5.0,3.0,3.0,0.0,14.0
Rockwall,3C,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,443.0,824.0,77.0,145.0,89.0,1578.0
Rockwall,3C,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",51.0,105.0,12.0,28.0,18.0,214.0
Rockwall,3C,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,11.0,23.0,4.0,11.0,1.0,50.0
Rockwall,3C,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,2.0,6.0,0.0,0.0,0.0,8.0
Rockwall,3D,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,981.0,1430.0,174.0,285.0,142.0,3012.0
Rockwall,3D,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",140.0,329.0,32.0,86.0,41.0,628.0
Rockwall,3D,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,24.0,61.0,7.0,13.0,3.0,108.0
Rockwall,3D,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,7.0,8.0,4.0,2.0,2.0,23.0
Rockwall,4,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,449.0,540.0,86.0,125.0,92.0,1292.0
Rockwall,4,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",59.0,137.0,10.0,32.0,29.0,267.0
Rockwall,4,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,22.0,27.0,8.0,16.0,1.0,74.0
Rockwall,4,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,5.0,5.0,1.0,4.0,0.0,15.0
Rockwall,4A,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,928.0,1439.0,171.0,371.0,124.0,3033.0
Rockwall,4A,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",165.0,528.0,55.0,175.0,56.0,979.0
Rockwall,4A,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,51.0,79.0,11.0,46.0,3.0,190.0
Rockwall,4A,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,7.0,20.0,4.0,7.0,1.0,39.0
Rockwall,4B,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,254.0,258.0,67.0,65.0,23.0,667.0
Rockwall,4B,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",66.0,93.0,28.0,35.0,11.0,233.0
Rockwall,4B,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,8.0,13.0,5.0,5.0,1.0,32.0
Rockwall,4B,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,7.0,8.0,2.0,3.0,0.0,20.0
Rockwall,4C,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,397.0,666.0,130.0,208.0,38.0,1439.0
Rockwall,4C,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",88.0,236.0,33.0,72.0,18.0,447.0
Rockwall,4C,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,20.0,35.0,12.0,11.0,2.0,80.0
Rockwall,4C,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,2.0,12.0,3.0,5.0,0.0,22.0
Rockwall,Total:,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,9125.0,13557.0,1860.0,3069.0,1545.0,29156.0
Rockwall,Total:,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",1779.0,4224.0,477.0,1079.0,566.0,8125.0
Rockwall,Total:,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,379.0,619.0,134.0,254.0,41.0,1427.0
Rockwall,Total:,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,82.0,143.0,38.0,55.0,8.0,326.0
Rockwall,1,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,768.0,1327.0,108.0,256.0,143.0,2602.0
Rockwall,1,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,166.0,399.0,12.0,88.0,46.0,711.0
Rockwall,1,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",22.0,36.0,5.0,15.0,4.0,82.0
Rockwall,1,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,7.0,19.0,0.0,6.0,1.0,33.0
Rockwall,1A,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,557.0,670.0,131.0,147.0,98.0,1603.0
Rockwall,1A,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,142.0,299.0,41.0,84.0,64.0,630.0
Rockwall,1A,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",14.0,34.0,6.0,13.0,4.0,71.0
Rockwall,1A,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,9.0,17.0,6.0,9.0,2.0,43.0
Rockwall,1B,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,817.0,1274.0,153.0,282.0,129.0,2655.0
Rockwall,1B,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,106.0,312.0,21.0,60.0,34.0,533.0
Rockwall,1B,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",25.0,39.0,14.0,13.0,2.0,93.0
Rockwall,1B,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,7.0,17.0,2.0,4.0,1.0,31.0
Rockwall,1C,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,534.0,787.0,112.0,198.0,94.0,1725.0
Rockwall,1C,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,74.0,201.0,18.0,36.0,24.0,353.0
Rockwall,1C,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",13.0,25.0,2.0,14.0,2.0,56.0
Rockwall,1C,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,5.0,10.0,3.0,2.0,0.0,20.0
Rockwall,2,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,700.0,970.0,88.0,184.0,211.0,2153.0
Rockwall,2,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,151.0,292.0,27.0,64.0,50.0,584.0
Rockwall,2,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",16.0,42.0,7.0,13.0,1.0,79.0
Rockwall,2,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,16.0,14.0,1.0,4.0,2.0,37.0
Rockwall,2A,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,629.0,982.0,119.0,204.0,139.0,2073.0
Rockwall,2A,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,174.0,346.0,33.0,78.0,58.0,689.0
Rockwall,2A,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",14.0,29.0,7.0,14.0,6.0,70.0
Rockwall,2A,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,8.0,18.0,4.0,8.0,4.0,42.0
Rockwall,2B,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,249.0,406.0,70.0,112.0,38.0,875.0
Rockwall,2B,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,58.0,195.0,12.0,53.0,21.0,339.0
Rockwall,2B,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",12.0,30.0,3.0,11.0,1.0,57.0
Rockwall,2B,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,7.0,8.0,2.0,2.0,0.0,19.0
Rockwall,2C,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,917.0,1203.0,186.0,271.0,112.0,2689.0
Rockwall,2C,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,124.0,273.0,21.0,48.0,31.0,497.0
Rockwall,2C,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",21.0,33.0,10.0,16.0,5.0,85.0
Rockwall,2C,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,8.0,11.0,5.0,4.0,0.0,28.0
Rockwall,3,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,55.0,65.0,12.0,13.0,15.0,160.0
Rockwall,3,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,37.0,48.0,25.0,17.0,21.0,148.0
Rockwall,3,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",0.0,1.0,0.0,3.0,0.0,4.0
Rockwall,3,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,1.0,0.0,0.0,1.0,0.0,2.0
Rockwall,3A,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,115.0,159.0,39.0,69.0,26.0,408.0
Rockwall,3A,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,86.0,143.0,45.0,66.0,12.0,352.0
Rockwall,3A,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",10.0,9.0,2.0,6.0,0.0,27.0
Rockwall,3A,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,6.0,8.0,2.0,4.0,1.0,21.0
Rockwall,3B,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,360.0,522.0,142.0,114.0,35.0,1173.0
Rockwall,3B,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,120.0,373.0,67.0,79.0,27.0,666.0
Rockwall,3B,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",19.0,16.0,7.0,13.0,3.0,58.0
Rockwall,3B,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,5.0,8.0,5.0,7.0,0.0,25.0
Rockwall,3C,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,438.0,827.0,75.0,140.0,91.0,1571.0
Rockwall,3C,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,60.0,111.0,13.0,33.0,15.0,232.0
Rockwall,3C,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",9.0,21.0,4.0,11.0,2.0,47.0
Rockwall,3C,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,1.0,6.0,1.0,0.0,0.0,8.0
Rockwall,3D,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,989.0,1428.0,174.0,284.0,143.0,3018.0
Rockwall,3D,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,138.0,347.0,35.0,81.0,40.0,641.0
Rockwall,3D,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",24.0,44.0,4.0,10.0,1.0,83.0
Rockwall,3D,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,8.0,9.0,4.0,8.0,4.0,33.0
Rockwall,4,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,449.0,542.0,84.0,126.0,94.0,1295.0
Rockwall,4,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,65.0,144.0,13.0,34.0,29.0,285.0
Rockwall,4,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",21.0,22.0,8.0,15.0,0.0,66.0
Rockwall,4,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,4.0,5.0,1.0,5.0,0.0,15.0
Rockwall,4A,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,933.0,1411.0,172.0,374.0,126.0,3016.0
Rockwall,4A,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,171.0,563.0,53.0,172.0,53.0,1012.0
Rockwall,4A,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",33.0,63.0,8.0,42.0,1.0,147.0
Rockwall,4A,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,13.0,34.0,7.0,12.0,3.0,69.0
Rockwall,4B,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,255.0,255.0,66.0,65.0,21.0,662.0
Rockwall,4B,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,67.0,96.0,29.0,39.0,13.0,244.0
Rockwall,4B,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",10.0,14.0,4.0,3.0,1.0,32.0
Rockwall,4B,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,5.0,7.0,3.0,1.0,0.0,16.0
Rockwall,4C,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,404.0,662.0,135.0,207.0,39.0,1447.0
Rockwall,4C,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,92.0,244.0,36.0,75.0,17.0,464.0
Rockwall,4C,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",12.0,28.0,5.0,9.0,2.0,56.0
Rockwall,4C,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,4.0,14.0,3.0,5.0,0.0,26.0
Rockwall,Total:,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,9169.0,13490.0,1866.0,3046.0,1554.0,29125.0
Rockwall,Total:,"Judge, Court of Criminal Appeals, Place 5",,,Betsy Johnson,1831.0,4386.0,501.0,1107.0,555.0,8380.0
Rockwall,Total:,"Judge, Court of Criminal Appeals, Place 5",,,"William Bryan Strange, III",275.0,486.0,96.0,221.0,35.0,1113.0
Rockwall,Total:,"Judge, Court of Criminal Appeals, Place 5",,,Judith Sanders-Castro,114.0,205.0,49.0,82.0,18.0,468.0
Rockwall,1,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,771.0,1323.0,105.0,267.0,142.0,2608.0
Rockwall,1,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,158.0,402.0,13.0,78.0,50.0,701.0
Rockwall,1,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,29.0,51.0,7.0,18.0,2.0,107.0
Rockwall,1A,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,556.0,673.0,133.0,146.0,99.0,1607.0
Rockwall,1A,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,147.0,287.0,45.0,90.0,65.0,634.0
Rockwall,1A,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,20.0,58.0,6.0,14.0,4.0,102.0
Rockwall,1B,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,814.0,1268.0,154.0,286.0,130.0,2652.0
Rockwall,1B,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,107.0,317.0,20.0,58.0,35.0,537.0
Rockwall,1B,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,32.0,55.0,16.0,15.0,1.0,119.0
Rockwall,1C,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,533.0,773.0,111.0,197.0,92.0,1706.0
Rockwall,1C,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,69.0,209.0,17.0,38.0,25.0,358.0
Rockwall,1C,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,22.0,36.0,6.0,15.0,3.0,82.0
Rockwall,2,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,693.0,969.0,87.0,184.0,209.0,2142.0
Rockwall,2,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,156.0,290.0,26.0,59.0,51.0,582.0
Rockwall,2,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,29.0,57.0,10.0,19.0,3.0,118.0
Rockwall,2A,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,626.0,979.0,116.0,204.0,139.0,2064.0
Rockwall,2A,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,175.0,344.0,36.0,79.0,63.0,697.0
Rockwall,2A,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,24.0,49.0,10.0,21.0,6.0,110.0
Rockwall,2B,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,251.0,406.0,70.0,118.0,37.0,882.0
Rockwall,2B,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,62.0,204.0,14.0,52.0,23.0,355.0
Rockwall,2B,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,13.0,27.0,3.0,8.0,1.0,52.0
Rockwall,2C,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,909.0,1207.0,187.0,272.0,113.0,2688.0
Rockwall,2C,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,124.0,263.0,19.0,49.0,29.0,484.0
Rockwall,2C,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,33.0,45.0,17.0,18.0,6.0,119.0
Rockwall,3,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,53.0,64.0,13.0,13.0,16.0,159.0
Rockwall,3,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,40.0,45.0,22.0,18.0,20.0,145.0
Rockwall,3,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,0.0,5.0,3.0,3.0,0.0,11.0
Rockwall,3A,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,113.0,165.0,43.0,71.0,27.0,419.0
Rockwall,3A,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,85.0,143.0,42.0,63.0,11.0,344.0
Rockwall,3A,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,18.0,11.0,3.0,8.0,0.0,40.0
Rockwall,3B,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,359.0,518.0,148.0,115.0,33.0,1173.0
Rockwall,3B,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,122.0,370.0,66.0,82.0,29.0,669.0
Rockwall,3B,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,23.0,27.0,8.0,15.0,3.0,76.0
Rockwall,3C,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,441.0,823.0,76.0,142.0,90.0,1572.0
Rockwall,3C,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,56.0,107.0,11.0,29.0,14.0,217.0
Rockwall,3C,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,10.0,27.0,6.0,12.0,4.0,59.0
Rockwall,3D,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,979.0,1426.0,173.0,289.0,142.0,3009.0
Rockwall,3D,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,137.0,340.0,33.0,82.0,45.0,637.0
Rockwall,3D,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,39.0,60.0,11.0,14.0,1.0,125.0
Rockwall,4,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,452.0,543.0,86.0,128.0,94.0,1303.0
Rockwall,4,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,60.0,137.0,11.0,34.0,28.0,270.0
Rockwall,4,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,27.0,31.0,9.0,17.0,1.0,85.0
Rockwall,4A,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,931.0,1412.0,177.0,373.0,124.0,3017.0
Rockwall,4A,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,167.0,566.0,48.0,174.0,56.0,1011.0
Rockwall,4A,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,51.0,85.0,14.0,51.0,3.0,204.0
Rockwall,4B,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,253.0,256.0,71.0,66.0,22.0,668.0
Rockwall,4B,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,65.0,96.0,22.0,39.0,12.0,234.0
Rockwall,4B,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,17.0,19.0,7.0,3.0,1.0,47.0
Rockwall,4C,"Judge, Court of Criminal Appeals, Place 6",,,Michael E. Keasler,402.0,678.0,132.0,209.0,39.0,1460.0
Rockwall,4C,"Judge, Court of Criminal Appeals, Place 6",,,Robert Burns,88.0,238.0,33.0,74.0,17.0,450.0
Rockwall,4C,"Judge, Court of Criminal Appeals, Place 6",,,Mark W. Bennett,20.0,34.0,13.0,13.0,2.0,82.0
