county,precinct,office,district,candidate,party,votes,mail,early_votes,election_day,provisional
Bell,113,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,36,3,26,7,0
Bell,201,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,843,39,562,242,0
Bell,202,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,1089,84,748,255,2
Bell,203,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,824,49,637,136,2
Bell,204,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,555,32,346,174,3
Bell,205,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,1414,98,963,350,3
Bell,206,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,566,35,363,165,3
Bell,207,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,963,40,635,285,3
Bell,208,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,2020,118,1441,456,5
Bell,209,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,1797,126,1336,330,5
Bell,210,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,1455,88,963,400,4
Bell,301,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,319,9,172,138,0
Bell,302,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,784,43,506,234,1
Bell,303,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,1020,50,720,248,2
Bell,304,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,114,5,78,31,0
Bell,305,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,486,46,306,134,0
Bell,306,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,512,50,279,177,6
Bell,307,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,875,64,508,298,5
Bell,308,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,487,31,313,142,1
Bell,309,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,74,4,26,44,0
Bell,310,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,40,3,18,19,0
Bell,311,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,265,12,147,106,0
Bell,312,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,177,15,79,83,0
Bell,313,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,488,59,311,118,0
Bell,314,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,571,36,347,186,2
Bell,315,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,934,39,643,252,0
Bell,317,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,1154,95,771,285,3
Bell,401,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,163,11,97,55,0
Bell,402,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,406,18,269,117,2
Bell,404,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,1279,77,788,410,4
Bell,405,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,1536,96,908,531,1
Bell,406,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,650,41,391,218,0
Bell,408,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,1666,100,1081,482,3
Bell,409,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,433,14,313,106,0
Bell,410,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,588,27,310,248,3
Bell,412,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,1676,76,1028,569,3
Bell,413,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,1767,62,1111,593,1
Bell,Total,State Senate,24,"Virginia ""Jennie Lou"" Leeder",DEM,36650,2213,23789,10564,84
Bell,111,State Representative,54,Scott Cosper,REP,1988,124,1270,588,6
Bell,113,State Representative,54,Scott Cosper,REP,146,14,112,20,0
Bell,201,State Representative,54,Scott Cosper,REP,965,64,684,215,2
Bell,202,State Representative,54,Scott Cosper,REP,2114,203,1475,430,6
Bell,203,State Representative,54,Scott Cosper,REP,3573,184,2716,659,14
Bell,204,State Representative,54,Scott Cosper,REP,555,64,315,174,2
Bell,205,State Representative,54,Scott Cosper,REP,782,70,514,195,3
Bell,206,State Representative,54,Scott Cosper,REP,356,24,235,97,0
Bell,207,State Representative,54,Scott Cosper,REP,635,64,358,210,3
Bell,208,State Representative,54,Scott Cosper,REP,1258,101,796,360,1
Bell,209,State Representative,54,Scott Cosper,REP,2165,210,1456,494,5
Bell,210,State Representative,54,Scott Cosper,REP,1254,116,702,435,1
Bell,401,State Representative,54,Scott Cosper,REP,507,25,192,290,0
Bell,402,State Representative,54,Scott Cosper,REP,1066,64,580,415,7
Bell,404,State Representative,54,Scott Cosper,REP,823,70,477,275,1
Bell,405,State Representative,54,Scott Cosper,REP,775,61,390,322,2
Bell,408,State Representative,54,Scott Cosper,REP,1139,89,729,320,1
Bell,409,State Representative,54,Scott Cosper,REP,451,25,271,154,1
Bell,412,State Representative,54,Scott Cosper,REP,787,67,413,305,2
Bell,413,State Representative,54,Scott Cosper,REP,1079,64,552,460,3
Bell,Total,State Representative,54,Scott Cosper,REP,22418,1703,14237,6418,60
Bell,111,State Representative,54,Sandra Blankenship,DEM,1025,40,676,306,3
Bell,113,State Representative,54,Sandra Blankenship,DEM,34,3,23,8,0
Bell,201,State Representative,54,Sandra Blankenship,DEM,860,39,574,247,0
Bell,202,State Representative,54,Sandra Blankenship,DEM,1155,91,815,246,3
Bell,203,State Representative,54,Sandra Blankenship,DEM,886,52,684,148,2
Bell,204,State Representative,54,Sandra Blankenship,DEM,566,34,358,171,3
Bell,205,State Representative,54,Sandra Blankenship,DEM,1447,98,990,356,3
Bell,206,State Representative,54,Sandra Blankenship,DEM,591,44,381,163,3
Bell,207,State Representative,54,Sandra Blankenship,DEM,967,37,641,286,3
Bell,208,State Representative,54,Sandra Blankenship,DEM,2055,117,1477,456,5
Bell,209,State Representative,54,Sandra Blankenship,DEM,1873,128,1398,342,5
Bell,210,State Representative,54,Sandra Blankenship,DEM,1506,89,1003,410,4
Bell,401,State Representative,54,Sandra Blankenship,DEM,192,12,107,73,0
Bell,402,State Representative,54,Sandra Blankenship,DEM,464,26,297,139,2
Bell,404,State Representative,54,Sandra Blankenship,DEM,1321,82,819,416,4
Bell,405,State Representative,54,Sandra Blankenship,DEM,1560,95,931,533,1
Bell,408,State Representative,54,Sandra Blankenship,DEM,1701,92,1104,502,3
Bell,409,State Representative,54,Sandra Blankenship,DEM,461,15,335,111,0
Bell,412,State Representative,54,Sandra Blankenship,DEM,1700,81,1051,564,4
Bell,413,State Representative,54,Sandra Blankenship,DEM,1783,61,1112,609,1
Bell,Total,State Representative,54,Sandra Blankenship,DEM,22147,1236,14776,6086,49
Bell,101,State Representative,55,Hugh D. Shine,REP,3139,200,2216,720,3
Bell,102,State Representative,55,Hugh D. Shine,REP,1469,112,1058,296,3
Bell,103,State Representative,55,Hugh D. Shine,REP,1869,88,1309,467,5
Bell,104,State Representative,55,Hugh D. Shine,REP,3770,182,2663,911,14
Bell,105,State Representative,55,Hugh D. Shine,REP,814,33,370,410,1
Bell,106,State Representative,55,Hugh D. Shine,REP,1296,70,778,445,3
Bell,107,State Representative,55,Hugh D. Shine,REP,207,15,51,141,0
Bell,108,State Representative,55,Hugh D. Shine,REP,812,34,304,473,1
Bell,109,State Representative,55,Hugh D. Shine,REP,683,41,427,214,1
Bell,110,State Representative,55,Hugh D. Shine,REP,452,125,159,167,1
Bell,301,State Representative,55,Hugh D. Shine,REP,1812,68,972,769,3
Bell,302,State Representative,55,Hugh D. Shine,REP,1648,109,1055,481,3
Bell,303,State Representative,55,Hugh D. Shine,REP,1714,137,1115,456,6
Bell,304,State Representative,55,Hugh D. Shine,REP,354,19,233,99,3
Bell,305,State Representative,55,Hugh D. Shine,REP,1363,121,883,356,3
Bell,306,State Representative,55,Hugh D. Shine,REP,475,57,276,139,3
Bell,307,State Representative,55,Hugh D. Shine,REP,555,23,321,208,3
Bell,308,State Representative,55,Hugh D. Shine,REP,646,32,373,240,1
Bell,309,State Representative,55,Hugh D. Shine,REP,419,11,204,204,0
Bell,310,State Representative,55,Hugh D. Shine,REP,272,5,112,154,1
Bell,311,State Representative,55,Hugh D. Shine,REP,1493,93,832,564,4
Bell,312,State Representative,55,Hugh D. Shine,REP,967,27,512,425,3
Bell,313,State Representative,55,Hugh D. Shine,REP,1368,133,915,314,6
Bell,314,State Representative,55,Hugh D. Shine,REP,1036,80,624,330,2
Bell,315,State Representative,55,Hugh D. Shine,REP,2725,131,1805,788,1
Bell,317,State Representative,55,Hugh D. Shine,REP,3293,260,2131,890,12
Bell,406,State Representative,55,Hugh D. Shine,REP,768,49,508,207,4
Bell,410,State Representative,55,Hugh D. Shine,REP,531,27,283,218,3
Bell,Total,State Representative,55,Hugh D. Shine,REP,35950,2282,22489,11086,93
Bell,101,Ballots Cast,,,,3982,296,2778,903,5
Bell,101,Registered Voters,,,,6249,,,,
Bell,102,Ballots Cast,,,,1914,149,1364,397,4
Bell,102,Registered Voters,,,,3072,,,,
Bell,103,Ballots Cast,,,,2555,138,1746,663,8
Bell,103,Registered Voters,,,,5086,,,,
Bell,104,Ballots Cast,,,,4654,266,3281,1091,16
Bell,104,Registered Voters,,,,7050,,,,
Bell,105,Ballots Cast,,,,991,45,446,498,2
Bell,105,Registered Voters,,,,1597,,,,
Bell,106,Ballots Cast,,,,2534,150,1600,778,6
Bell,106,Registered Voters,,,,5875,,,,
Bell,107,Ballots Cast,,,,312,24,75,212,1
Bell,107,Registered Voters,,,,593,,,,
Bell,108,Ballots Cast,,,,990,49,357,582,2
Bell,108,Registered Voters,,,,1543,,,,
Bell,109,Ballots Cast,,,,1212,92,762,357,1
Bell,109,Registered Voters,,,,3119,,,,
Bell,110,Ballots Cast,,,,623,174,223,224,2
Bell,110,Registered Voters,,,,2826,,,,
Bell,111,Ballots Cast,,,,3127,191,1999,928,9
Bell,111,Registered Voters,,,,5520,,,,
Bell,113,Ballots Cast,,,,187,18,141,28,0
Bell,113,Registered Voters,,,,272,,,,
Bell,201,Ballots Cast,,,,1893,117,1291,483,2
Bell,201,Registered Voters,,,,4094,,,,
Bell,202,Ballots Cast,,,,3422,329,2367,717,9
Bell,202,Registered Voters,,,,6373,,,,
Bell,203,Ballots Cast,,,,4582,262,3468,836,16
Bell,203,Registered Voters,,,,6285,,,,
Bell,204,Ballots Cast,,,,1174,111,701,357,5
Bell,204,Registered Voters,,,,3000,,,,
Bell,205,Ballots Cast,,,,2307,179,1543,579,6
Bell,205,Registered Voters,,,,5573,,,,
Bell,206,Ballots Cast,,,,982,71,636,272,3
Bell,206,Registered Voters,,,,1986,,,,
Bell,207,Ballots Cast,,,,1675,116,1035,517,7
Bell,207,Registered Voters,,,,3966,,,,
Bell,208,Ballots Cast,,,,3430,246,2328,849,7
Bell,208,Registered Voters,,,,7044,,,,
Bell,209,Ballots Cast,,,,4192,390,2922,869,11
Bell,209,Registered Voters,,,,7552,,,,
Bell,210,Ballots Cast,,,,2863,229,1738,891,5
Bell,210,Registered Voters,,,,5213,,,,
Bell,301,Ballots Cast,,,,2142,78,1138,923,3
Bell,301,Registered Voters,,,,3552,,,,
Bell,302,Ballots Cast,,,,2340,164,1484,688,4
Bell,302,Registered Voters,,,,4187,,,,
Bell,303,Ballots Cast,,,,2664,206,1772,676,10
Bell,303,Registered Voters,,,,4895,,,,
Bell,304,Ballots Cast,,,,475,23,324,125,3
Bell,304,Registered Voters,,,,771,,,,
Bell,305,Ballots Cast,,,,1811,176,1166,466,3
Bell,305,Registered Voters,,,,2900,,,,
Bell,306,Ballots Cast,,,,968,120,546,295,7
Bell,306,Registered Voters,,,,2712,,,,
Bell,307,Ballots Cast,,,,1312,85,761,459,7
Bell,307,Registered Voters,,,,3675,,,,
Bell,308,Ballots Cast,,,,1059,76,625,356,2
Bell,308,Registered Voters,,,,2325,,,,
Bell,309,Ballots Cast,,,,516,16,240,260,0
Bell,309,Registered Voters,,,,791,,,,
Bell,310,Ballots Cast,,,,337,11,136,189,1
Bell,310,Registered Voters,,,,477,,,,
Bell,311,Ballots Cast,,,,1754,110,979,661,4
Bell,311,Registered Voters,,,,2734,,,,
Bell,312,Ballots Cast,,,,1203,46,619,535,3
Bell,312,Registered Voters,,,,1986,,,,
Bell,313,Ballots Cast,,,,1822,188,1205,423,6
Bell,313,Registered Voters,,,,2866,,,,
Bell,314,Ballots Cast,,,,1507,118,908,476,5
Bell,314,Registered Voters,,,,3234,,,,
Bell,315,Ballots Cast,,,,3582,181,2405,995,1
Bell,315,Registered Voters,,,,5799,,,,
Bell,317,Ballots Cast,,,,4338,388,2802,1135,13
Bell,317,Registered Voters,,,,6553,,,,
Bell,401,Ballots Cast,,,,712,38,304,370,0
Bell,401,Registered Voters,,,,1271,,,,
Bell,402,Ballots Cast,,,,1568,98,897,564,9
Bell,402,Registered Voters,,,,2446,,,,
Bell,404,Ballots Cast,,,,2218,162,1336,715,5
Bell,404,Registered Voters,,,,5553,,,,
Bell,405,Ballots Cast,,,,2438,189,1360,885,4
Bell,405,Registered Voters,,,,6139,,,,
Bell,406,Ballots Cast,,,,1334,97,824,409,4
Bell,406,Registered Voters,,,,3577,,,,
Bell,408,Ballots Cast,,,,2964,207,1888,865,4
Bell,408,Registered Voters,,,,6832,,,,
Bell,409,Ballots Cast,,,,938,43,622,272,1
Bell,409,Registered Voters,,,,1653,,,,
Bell,410,Ballots Cast,,,,1021,51,543,422,5
Bell,410,Registered Voters,,,,3480,,,,
Bell,412,Ballots Cast,,,,2565,164,1496,899,6
Bell,412,Registered Voters,,,,6494,,,,
Bell,413,Ballots Cast,,,,2959,149,1701,1105,4
Bell,413,Registered Voters,,,,6376,,,,
Bell,Total,Ballots Cast,,,,96148,6826,60882,28199,241
Bell,Total,Registered Voters,,,,187166,,,,
