county,precinct,candidate,party,office,district,early_voting,election_day,votes
Johnson,Pct26,John Cook,DEM,Commissioner Of The General Land Office,,33,34,67
Johnson,Pct27,John Cook,DEM,Commissioner Of The General Land Office,,37,59,96
Johnson,Pct28,John Cook,DEM,Commissioner Of The General Land Office,,57,58,115
Johnson,Pct29,John Cook,DEM,Commissioner Of The General Land Office,,18,21,39
Johnson,Pct30,John Cook,DEM,Commissioner Of The General Land Office,,38,11,49
Johnson,Pct31,John Cook,DEM,Commissioner Of The General Land Office,,35,23,58
Johnson,Pct32,John Cook,DEM,Commissioner Of The General Land Office,,75,82,157
Johnson,Pct33,John Cook,DEM,Commissioner Of The General Land Office,,33,20,53
Johnson,Pct34,John Cook,DEM,Commissioner Of The General Land Office,,44,76,120
Johnson,Pct35,John Cook,DEM,Commissioner Of The General Land Office,,100,111,211
Johnson,Pct36,John Cook,DEM,Commissioner Of The General Land Office,,19,44,63
Johnson,Total,John Cook,DEM,Commissioner Of The General Land Office,,2360,2728,5088
Johnson,Pct1,Justin Knight,LIB,Commissioner Of The General Land Office,,3,5,8
Johnson,Pct2,Justin Knight,LIB,Commissioner Of The General Land Office,,24,22,46
Johnson,Pct3,Justin Knight,LIB,Commissioner Of The General Land Office,,16,22,38
Johnson,Pct4,Justin Knight,LIB,Commissioner Of The General Land Office,,32,29,61
Johnson,Pct5,Justin Knight,LIB,Commissioner Of The General Land Office,,16,20,36
Johnson,Pct6,Justin Knight,LIB,Commissioner Of The General Land Office,,1,1,2
Johnson,Pct7,Justin Knight,LIB,Commissioner Of The General Land Office,,24,44,68
Johnson,Pct8,Justin Knight,LIB,Commissioner Of The General Land Office,,27,35,62
Johnson,Pct9,Justin Knight,LIB,Commissioner Of The General Land Office,,6,2,8
Johnson,Pct10,Justin Knight,LIB,Commissioner Of The General Land Office,,22,12,34
Johnson,Pct11,Justin Knight,LIB,Commissioner Of The General Land Office,,27,19,46
Johnson,Pct12,Justin Knight,LIB,Commissioner Of The General Land Office,,18,9,27
Johnson,Pct13,Justin Knight,LIB,Commissioner Of The General Land Office,,10,8,18
Johnson,Pct14,Justin Knight,LIB,Commissioner Of The General Land Office,,4,0,4
Johnson,Pct15,Justin Knight,LIB,Commissioner Of The General Land Office,,13,8,21
Johnson,Pct16,Justin Knight,LIB,Commissioner Of The General Land Office,,1,4,5
Johnson,Pct17,Justin Knight,LIB,Commissioner Of The General Land Office,,11,11,22
Johnson,Pct18,Justin Knight,LIB,Commissioner Of The General Land Office,,9,16,25
Johnson,Pct19,Justin Knight,LIB,Commissioner Of The General Land Office,,33,38,71
Johnson,Pct20,Justin Knight,LIB,Commissioner Of The General Land Office,,7,1,8
Johnson,Pct21,Justin Knight,LIB,Commissioner Of The General Land Office,,4,7,11
Johnson,Pct22,Justin Knight,LIB,Commissioner Of The General Land Office,,29,13,42
Johnson,Pct23,Justin Knight,LIB,Commissioner Of The General Land Office,,14,5,19
Johnson,Pct24,Justin Knight,LIB,Commissioner Of The General Land Office,,8,7,15
Johnson,Pct25,Justin Knight,LIB,Commissioner Of The General Land Office,,4,0,4
Johnson,Pct26,Justin Knight,LIB,Commissioner Of The General Land Office,,6,3,9
Johnson,Pct27,Justin Knight,LIB,Commissioner Of The General Land Office,,8,6,14
Johnson,Pct28,Justin Knight,LIB,Commissioner Of The General Land Office,,11,12,23
Johnson,Pct29,Justin Knight,LIB,Commissioner Of The General Land Office,,8,5,13
Johnson,Pct30,Justin Knight,LIB,Commissioner Of The General Land Office,,4,5,9
Johnson,Pct31,Justin Knight,LIB,Commissioner Of The General Land Office,,2,7,9
Johnson,Pct32,Justin Knight,LIB,Commissioner Of The General Land Office,,17,14,31
Johnson,Pct33,Justin Knight,LIB,Commissioner Of The General Land Office,,11,6,17
Johnson,Pct34,Justin Knight,LIB,Commissioner Of The General Land Office,,14,13,27
Johnson,Pct35,Justin Knight,LIB,Commissioner Of The General Land Office,,17,15,32
Johnson,Pct36,Justin Knight,LIB,Commissioner Of The General Land Office,,6,2,8
Johnson,Total,Justin Knight,LIB,Commissioner Of The General Land Office,,467,426,893
Johnson,Pct1,Valerie Alessi,GRN,Commissioner Of The General Land Office,,0,0,0
Johnson,Pct2,Valerie Alessi,GRN,Commissioner Of The General Land Office,,8,2,10
Johnson,Pct3,Valerie Alessi,GRN,Commissioner Of The General Land Office,,6,6,12
Johnson,Pct4,Valerie Alessi,GRN,Commissioner Of The General Land Office,,12,12,24
Johnson,Pct5,Valerie Alessi,GRN,Commissioner Of The General Land Office,,4,4,8
Johnson,Pct6,Valerie Alessi,GRN,Commissioner Of The General Land Office,,0,1,1
Johnson,Pct7,Valerie Alessi,GRN,Commissioner Of The General Land Office,,10,13,23
Johnson,Pct8,Valerie Alessi,GRN,Commissioner Of The General Land Office,,12,6,18
Johnson,Pct9,Valerie Alessi,GRN,Commissioner Of The General Land Office,,3,2,5
Johnson,Pct10,Valerie Alessi,GRN,Commissioner Of The General Land Office,,9,3,12
Johnson,Pct11,Valerie Alessi,GRN,Commissioner Of The General Land Office,,8,4,12
Johnson,Pct12,Valerie Alessi,GRN,Commissioner Of The General Land Office,,4,5,9
Johnson,Pct13,Valerie Alessi,GRN,Commissioner Of The General Land Office,,3,4,7
Johnson,Pct14,Valerie Alessi,GRN,Commissioner Of The General Land Office,,0,0,0
Johnson,Pct15,Valerie Alessi,GRN,Commissioner Of The General Land Office,,1,5,6
Johnson,Pct16,Valerie Alessi,GRN,Commissioner Of The General Land Office,,0,1,1
Johnson,Pct17,Valerie Alessi,GRN,Commissioner Of The General Land Office,,7,5,12
Johnson,Pct18,Valerie Alessi,GRN,Commissioner Of The General Land Office,,4,3,7
Johnson,Pct19,Valerie Alessi,GRN,Commissioner Of The General Land Office,,7,11,18
Johnson,Pct20,Valerie Alessi,GRN,Commissioner Of The General Land Office,,1,2,3
Johnson,Pct21,Valerie Alessi,GRN,Commissioner Of The General Land Office,,5,1,6
Johnson,Pct22,Valerie Alessi,GRN,Commissioner Of The General Land Office,,12,10,22
Johnson,Pct23,Valerie Alessi,GRN,Commissioner Of The General Land Office,,6,2,8
Johnson,Pct24,Valerie Alessi,GRN,Commissioner Of The General Land Office,,0,4,4
Johnson,Pct25,Valerie Alessi,GRN,Commissioner Of The General Land Office,,5,0,5
Johnson,Pct26,Valerie Alessi,GRN,Commissioner Of The General Land Office,,1,1,2
Johnson,Pct27,Valerie Alessi,GRN,Commissioner Of The General Land Office,,4,4,8
Johnson,Pct28,Valerie Alessi,GRN,Commissioner Of The General Land Office,,4,3,7
Johnson,Pct29,Valerie Alessi,GRN,Commissioner Of The General Land Office,,0,0,0
Johnson,Pct30,Valerie Alessi,GRN,Commissioner Of The General Land Office,,1,0,1
Johnson,Pct31,Valerie Alessi,GRN,Commissioner Of The General Land Office,,1,3,4
Johnson,Pct32,Valerie Alessi,GRN,Commissioner Of The General Land Office,,6,5,11
Johnson,Pct33,Valerie Alessi,GRN,Commissioner Of The General Land Office,,3,1,4
Johnson,Pct34,Valerie Alessi,GRN,Commissioner Of The General Land Office,,4,2,6
Johnson,Pct35,Valerie Alessi,GRN,Commissioner Of The General Land Office,,6,6,12
Johnson,Pct36,Valerie Alessi,GRN,Commissioner Of The General Land Office,,1,3,4
Johnson,Total,Valerie Alessi,GRN,Commissioner Of The General Land Office,,158,134,292
Johnson,Pct1,Sid Miller,REP,Commissioner of Agriculture,,70,53,123
Johnson,Pct2,Sid Miller,REP,Commissioner of Agriculture,,447,526,973
Johnson,Pct3,Sid Miller,REP,Commissioner of Agriculture,,365,496,861
Johnson,Pct4,Sid Miller,REP,Commissioner of Agriculture,,656,785,1441
Johnson,Pct5,Sid Miller,REP,Commissioner of Agriculture,,427,581,1008
Johnson,Pct6,Sid Miller,REP,Commissioner of Agriculture,,39,98,137
Johnson,Pct7,Sid Miller,REP,Commissioner of Agriculture,,803,959,1762
Johnson,Pct8,Sid Miller,REP,Commissioner of Agriculture,,528,511,1039
Johnson,Pct9,Sid Miller,REP,Commissioner of Agriculture,,134,118,252
Johnson,Pct10,Sid Miller,REP,Commissioner of Agriculture,,325,329,654
Johnson,Pct11,Sid Miller,REP,Commissioner of Agriculture,,555,580,1135
Johnson,Pct12,Sid Miller,REP,Commissioner of Agriculture,,292,440,732
Johnson,Pct13,Sid Miller,REP,Commissioner of Agriculture,,252,248,500
Johnson,Pct14,Sid Miller,REP,Commissioner of Agriculture,,62,43,105
Johnson,Pct15,Sid Miller,REP,Commissioner of Agriculture,,205,214,419
Johnson,Pct16,Sid Miller,REP,Commissioner of Agriculture,,73,59,132
Johnson,Pct17,Sid Miller,REP,Commissioner of Agriculture,,253,270,523
Johnson,Pct18,Sid Miller,REP,Commissioner of Agriculture,,315,472,787
Johnson,Pct19,Sid Miller,REP,Commissioner of Agriculture,,620,850,1470
Johnson,Pct20,Sid Miller,REP,Commissioner of Agriculture,,73,59,132
Johnson,Pct21,Sid Miller,REP,Commissioner of Agriculture,,147,194,341
Johnson,Pct22,Sid Miller,REP,Commissioner of Agriculture,,504,315,819
Johnson,Pct23,Sid Miller,REP,Commissioner of Agriculture,,327,159,486
Johnson,Pct24,Sid Miller,REP,Commissioner of Agriculture,,148,158,306
Johnson,Pct25,Sid Miller,REP,Commissioner of Agriculture,,198,66,264
Johnson,Pct26,Sid Miller,REP,Commissioner of Agriculture,,211,166,377
Johnson,Pct27,Sid Miller,REP,Commissioner of Agriculture,,245,306,551
Johnson,Pct28,Sid Miller,REP,Commissioner of Agriculture,,187,283,470
Johnson,Pct29,Sid Miller,REP,Commissioner of Agriculture,,120,117,237
Johnson,Pct30,Sid Miller,REP,Commissioner of Agriculture,,177,60,237
Johnson,Pct31,Sid Miller,REP,Commissioner of Agriculture,,140,143,283
Johnson,Pct32,Sid Miller,REP,Commissioner of Agriculture,,329,435,764
Johnson,Pct33,Sid Miller,REP,Commissioner of Agriculture,,162,100,262
Johnson,Pct34,Sid Miller,REP,Commissioner of Agriculture,,187,310,497
Johnson,Pct35,Sid Miller,REP,Commissioner of Agriculture,,509,637,1146
Johnson,Pct36,Sid Miller,REP,Commissioner of Agriculture,,71,35,106
Johnson,Total,Sid Miller,REP,Commissioner of Agriculture,,10156,11175,21331
Johnson,Pct1,Jim Hogan,DEM,Commissioner of Agriculture,,22,16,38
Johnson,Pct2,Jim Hogan,DEM,Commissioner of Agriculture,,106,131,237
Johnson,Pct3,Jim Hogan,DEM,Commissioner of Agriculture,,96,129,225
Johnson,Pct4,Jim Hogan,DEM,Commissioner of Agriculture,,178,247,425
Johnson,Pct5,Jim Hogan,DEM,Commissioner of Agriculture,,82,163,245
Johnson,Pct6,Jim Hogan,DEM,Commissioner of Agriculture,,12,17,29
Johnson,Pct7,Jim Hogan,DEM,Commissioner of Agriculture,,136,230,366
Johnson,Pct8,Jim Hogan,DEM,Commissioner of Agriculture,,192,172,364
Johnson,Pct9,Jim Hogan,DEM,Commissioner of Agriculture,,53,74,127
Johnson,Pct10,Jim Hogan,DEM,Commissioner of Agriculture,,119,112,231
Johnson,Pct11,Jim Hogan,DEM,Commissioner of Agriculture,,125,147,272
Johnson,Pct12,Jim Hogan,DEM,Commissioner of Agriculture,,71,109,180
Johnson,Pct13,Jim Hogan,DEM,Commissioner of Agriculture,,70,55,125
Johnson,Pct14,Jim Hogan,DEM,Commissioner of Agriculture,,14,20,34
Johnson,Pct15,Jim Hogan,DEM,Commissioner of Agriculture,,78,56,134
Johnson,Pct16,Jim Hogan,DEM,Commissioner of Agriculture,,27,19,46
Johnson,Pct17,Jim Hogan,DEM,Commissioner of Agriculture,,110,116,226
Johnson,Pct18,Jim Hogan,DEM,Commissioner of Agriculture,,126,203,329
Johnson,Pct19,Jim Hogan,DEM,Commissioner of Agriculture,,263,340,603
Johnson,Pct20,Jim Hogan,DEM,Commissioner of Agriculture,,62,49,111
Johnson,Pct21,Jim Hogan,DEM,Commissioner of Agriculture,,45,81,126
Johnson,Pct22,Jim Hogan,DEM,Commissioner of Agriculture,,137,113,250
Johnson,Pct23,Jim Hogan,DEM,Commissioner of Agriculture,,135,61,196
Johnson,Pct24,Jim Hogan,DEM,Commissioner of Agriculture,,37,44,81
Johnson,Pct25,Jim Hogan,DEM,Commissioner of Agriculture,,50,33,83
Johnson,Pct26,Jim Hogan,DEM,Commissioner of Agriculture,,57,41,98
Johnson,Pct27,Jim Hogan,DEM,Commissioner of Agriculture,,70,79,149
Johnson,Pct28,Jim Hogan,DEM,Commissioner of Agriculture,,57,71,128
Johnson,Pct29,Jim Hogan,DEM,Commissioner of Agriculture,,30,28,58
Johnson,Pct30,Jim Hogan,DEM,Commissioner of Agriculture,,49,19,68
Johnson,Pct31,Jim Hogan,DEM,Commissioner of Agriculture,,40,31,71
Johnson,Pct32,Jim Hogan,DEM,Commissioner of Agriculture,,76,91,167
Johnson,Pct33,Jim Hogan,DEM,Commissioner of Agriculture,,35,24,59
Johnson,Pct34,Jim Hogan,DEM,Commissioner of Agriculture,,51,92,143
Johnson,Pct35,Jim Hogan,DEM,Commissioner of Agriculture,,104,124,228
Johnson,Pct36,Jim Hogan,DEM,Commissioner of Agriculture,,23,48,71
Johnson,Total,Jim Hogan,DEM,Commissioner of Agriculture,,2938,3385,6323
Johnson,Pct1,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,2,2,4
Johnson,Pct2,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,29,23,52
Johnson,Pct3,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,24,14,38
Johnson,Pct4,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,37,30,67
Johnson,Pct5,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,13,26,39
Johnson,Pct6,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,0,0,0
Johnson,Pct7,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,30,27,57
Johnson,Pct8,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,29,30,59
Johnson,Pct9,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,7,1,8
Johnson,Pct10,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,20,11,31
Johnson,Pct11,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,26,17,43
Johnson,Pct12,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,15,6,21
Johnson,Pct13,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,11,7,18
Johnson,Pct14,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,2,0,2
Johnson,Pct15,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,14,6,20
Johnson,Pct16,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,3,4,7
Johnson,Pct17,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,9,12,21
Johnson,Pct18,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,9,17,26
Johnson,Pct19,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,22,22,44
Johnson,Pct20,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,7,1,8
Johnson,Pct21,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,5,5,10
Johnson,Pct22,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,24,15,39
Johnson,Pct23,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,9,4,13
Johnson,Pct24,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,5,5,10
Johnson,Pct25,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,11,2,13
Johnson,Pct26,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,9,3,12
Johnson,Pct27,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,12,9,21
Johnson,Pct28,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,11,8,19
Johnson,Pct29,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,6,7,13
Johnson,Pct30,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,3,3,6
Johnson,Pct31,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,4,2,6
Johnson,Pct32,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,15,7,22
Johnson,Pct33,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,10,3,13
Johnson,Pct34,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,13,12,25
Johnson,Pct35,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,16,14,30
Johnson,Pct36,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,7,0,7
Johnson,Total,Divid (Rocky) Palmquist,LIB,Commissioner of Agriculture,,469,355,824
Johnson,Pct1,Kenneth Kendrick,GRN,Commissioner of Agriculture,,0,0,0
Johnson,Pct2,Kenneth Kendrick,GRN,Commissioner of Agriculture,,13,8,21
Johnson,Pct3,Kenneth Kendrick,GRN,Commissioner of Agriculture,,9,10,19
Johnson,Pct4,Kenneth Kendrick,GRN,Commissioner of Agriculture,,17,15,32
Johnson,Pct5,Kenneth Kendrick,GRN,Commissioner of Agriculture,,10,12,22
Johnson,Pct6,Kenneth Kendrick,GRN,Commissioner of Agriculture,,0,0,0
Johnson,Pct7,Kenneth Kendrick,GRN,Commissioner of Agriculture,,12,21,33
Johnson,Pct8,Kenneth Kendrick,GRN,Commissioner of Agriculture,,10,16,26
Johnson,Pct9,Kenneth Kendrick,GRN,Commissioner of Agriculture,,4,1,5
Johnson,Pct10,Kenneth Kendrick,GRN,Commissioner of Agriculture,,11,8,19
Johnson,Pct11,Kenneth Kendrick,GRN,Commissioner of Agriculture,,8,8,16
Johnson,Pct12,Kenneth Kendrick,GRN,Commissioner of Agriculture,,7,5,12
Johnson,Pct13,Kenneth Kendrick,GRN,Commissioner of Agriculture,,7,3,10
Johnson,Pct14,Kenneth Kendrick,GRN,Commissioner of Agriculture,,1,3,4
Johnson,Pct15,Kenneth Kendrick,GRN,Commissioner of Agriculture,,2,2,4
Johnson,Pct16,Kenneth Kendrick,GRN,Commissioner of Agriculture,,0,0,0
Johnson,Pct17,Kenneth Kendrick,GRN,Commissioner of Agriculture,,10,6,16
Johnson,Pct18,Kenneth Kendrick,GRN,Commissioner of Agriculture,,5,4,9
Johnson,Pct19,Kenneth Kendrick,GRN,Commissioner of Agriculture,,10,12,22
Johnson,Pct20,Kenneth Kendrick,GRN,Commissioner of Agriculture,,3,1,4
Johnson,Pct21,Kenneth Kendrick,GRN,Commissioner of Agriculture,,4,5,9
Johnson,Pct22,Kenneth Kendrick,GRN,Commissioner of Agriculture,,15,14,29
Johnson,Pct23,Kenneth Kendrick,GRN,Commissioner of Agriculture,,5,3,8
Johnson,Pct24,Kenneth Kendrick,GRN,Commissioner of Agriculture,,0,5,5
Johnson,Pct25,Kenneth Kendrick,GRN,Commissioner of Agriculture,,6,2,8
Johnson,Pct26,Kenneth Kendrick,GRN,Commissioner of Agriculture,,1,4,5
Johnson,Pct27,Kenneth Kendrick,GRN,Commissioner of Agriculture,,4,6,10
Johnson,Pct28,Kenneth Kendrick,GRN,Commissioner of Agriculture,,5,7,12
Johnson,Pct29,Kenneth Kendrick,GRN,Commissioner of Agriculture,,0,0,0
Johnson,Pct30,Kenneth Kendrick,GRN,Commissioner of Agriculture,,3,1,4
Johnson,Pct31,Kenneth Kendrick,GRN,Commissioner of Agriculture,,1,3,4
Johnson,Pct32,Kenneth Kendrick,GRN,Commissioner of Agriculture,,10,4,14
Johnson,Pct33,Kenneth Kendrick,GRN,Commissioner of Agriculture,,5,2,7
Johnson,Pct34,Kenneth Kendrick,GRN,Commissioner of Agriculture,,9,4,13
Johnson,Pct35,Kenneth Kendrick,GRN,Commissioner of Agriculture,,7,9,16
Johnson,Pct36,Kenneth Kendrick,GRN,Commissioner of Agriculture,,4,1,5
Johnson,Total,Kenneth Kendrick,GRN,Commissioner of Agriculture,,218,205,423
Johnson,Pct1,Ryan Sitton,REP,Railroad Commissioner,,74,55,129
Johnson,Pct2,Ryan Sitton,REP,Railroad Commissioner,,467,539,1006
Johnson,Pct3,Ryan Sitton,REP,Railroad Commissioner,,378,501,879
Johnson,Pct4,Ryan Sitton,REP,Railroad Commissioner,,672,783,1455
Johnson,Pct5,Ryan Sitton,REP,Railroad Commissioner,,430,594,1024
Johnson,Pct6,Ryan Sitton,REP,Railroad Commissioner,,42,102,144
Johnson,Pct7,Ryan Sitton,REP,Railroad Commissioner,,802,961,1763
Johnson,Pct8,Ryan Sitton,REP,Railroad Commissioner,,525,515,1040
Johnson,Pct9,Ryan Sitton,REP,Railroad Commissioner,,162,150,312
Johnson,Pct10,Ryan Sitton,REP,Railroad Commissioner,,328,331,659
Johnson,Pct11,Ryan Sitton,REP,Railroad Commissioner,,554,592,1146
Johnson,Pct12,Ryan Sitton,REP,Railroad Commissioner,,296,444,740
Johnson,Pct13,Ryan Sitton,REP,Railroad Commissioner,,260,250,510
Johnson,Pct14,Ryan Sitton,REP,Railroad Commissioner,,71,54,125
Johnson,Pct15,Ryan Sitton,REP,Railroad Commissioner,,227,216,443
Johnson,Pct16,Ryan Sitton,REP,Railroad Commissioner,,82,65,147
Johnson,Pct17,Ryan Sitton,REP,Railroad Commissioner,,267,285,552
Johnson,Pct18,Ryan Sitton,REP,Railroad Commissioner,,338,535,873
Johnson,Pct19,Ryan Sitton,REP,Railroad Commissioner,,695,944,1639
Johnson,Pct20,Ryan Sitton,REP,Railroad Commissioner,,74,61,135
Johnson,Pct21,Ryan Sitton,REP,Railroad Commissioner,,159,211,370
Johnson,Pct22,Ryan Sitton,REP,Railroad Commissioner,,498,341,839
Johnson,Pct23,Ryan Sitton,REP,Railroad Commissioner,,352,176,528
Johnson,Pct24,Ryan Sitton,REP,Railroad Commissioner,,147,155,302
Johnson,Pct25,Ryan Sitton,REP,Railroad Commissioner,,198,66,264
Johnson,Pct26,Ryan Sitton,REP,Railroad Commissioner,,229,171,400
Johnson,Pct27,Ryan Sitton,REP,Railroad Commissioner,,266,316,582
Johnson,Pct28,Ryan Sitton,REP,Railroad Commissioner,,185,292,477
Johnson,Pct29,Ryan Sitton,REP,Railroad Commissioner,,125,121,246
Johnson,Pct30,Ryan Sitton,REP,Railroad Commissioner,,184,63,247
Johnson,Pct31,Ryan Sitton,REP,Railroad Commissioner,,137,148,285
Johnson,Pct32,Ryan Sitton,REP,Railroad Commissioner,,330,435,765
Johnson,Pct33,Ryan Sitton,REP,Railroad Commissioner,,159,98,257
Johnson,Pct34,Ryan Sitton,REP,Railroad Commissioner,,193,316,509
Johnson,Pct35,Ryan Sitton,REP,Railroad Commissioner,,510,645,1155
Johnson,Pct36,Ryan Sitton,REP,Railroad Commissioner,,75,34,109
Johnson,Total,Ryan Sitton,REP,Railroad Commissioner,,10491,11565,22056
Johnson,Pct1,Steve Brown,DEM,Railroad Commissioner,,17,13,30
Johnson,Pct2,Steve Brown,DEM,Railroad Commissioner,,91,121,212
Johnson,Pct3,Steve Brown,DEM,Railroad Commissioner,,83,121,204
Johnson,Pct4,Steve Brown,DEM,Railroad Commissioner,,163,243,406
Johnson,Pct5,Steve Brown,DEM,Railroad Commissioner,,76,147,223
Johnson,Pct6,Steve Brown,DEM,Railroad Commissioner,,8,9,17
Johnson,Pct7,Steve Brown,DEM,Railroad Commissioner,,136,219,355
Johnson,Pct8,Steve Brown,DEM,Railroad Commissioner,,184,170,354
Johnson,Pct9,Steve Brown,DEM,Railroad Commissioner,,24,35,59
Johnson,Pct10,Steve Brown,DEM,Railroad Commissioner,,112,110,222
Johnson,Pct11,Steve Brown,DEM,Railroad Commissioner,,119,142,261
Johnson,Pct12,Steve Brown,DEM,Railroad Commissioner,,65,98,163
Johnson,Pct13,Steve Brown,DEM,Railroad Commissioner,,57,45,102
Johnson,Pct14,Steve Brown,DEM,Railroad Commissioner,,1,7,8
Johnson,Pct15,Steve Brown,DEM,Railroad Commissioner,,52,50,102
Johnson,Pct16,Steve Brown,DEM,Railroad Commissioner,,15,9,24
Johnson,Pct17,Steve Brown,DEM,Railroad Commissioner,,85,100,185
Johnson,Pct18,Steve Brown,DEM,Railroad Commissioner,,92,142,234
Johnson,Pct19,Steve Brown,DEM,Railroad Commissioner,,171,219,390
Johnson,Pct20,Steve Brown,DEM,Railroad Commissioner,,56,45,101
Johnson,Pct21,Steve Brown,DEM,Railroad Commissioner,,29,54,83
Johnson,Pct22,Steve Brown,DEM,Railroad Commissioner,,124,87,211
Johnson,Pct23,Steve Brown,DEM,Railroad Commissioner,,100,42,142
Johnson,Pct24,Steve Brown,DEM,Railroad Commissioner,,36,41,77
Johnson,Pct25,Steve Brown,DEM,Railroad Commissioner,,50,34,84
Johnson,Pct26,Steve Brown,DEM,Railroad Commissioner,,37,36,73
Johnson,Pct27,Steve Brown,DEM,Railroad Commissioner,,46,59,105
Johnson,Pct28,Steve Brown,DEM,Railroad Commissioner,,55,63,118
Johnson,Pct29,Steve Brown,DEM,Railroad Commissioner,,20,22,42
Johnson,Pct30,Steve Brown,DEM,Railroad Commissioner,,37,16,53
Johnson,Pct31,Steve Brown,DEM,Railroad Commissioner,,39,25,64
Johnson,Pct32,Steve Brown,DEM,Railroad Commissioner,,78,87,165
Johnson,Pct33,Steve Brown,DEM,Railroad Commissioner,,32,22,54
Johnson,Pct34,Steve Brown,DEM,Railroad Commissioner,,49,86,135
Johnson,Pct35,Steve Brown,DEM,Railroad Commissioner,,95,112,207
Johnson,Pct36,Steve Brown,DEM,Railroad Commissioner,,22,44,66
Johnson,Total,Steve Brown,DEM,Railroad Commissioner,,2456,2875,5331
Johnson,Pct1,Mark A. Miller,LIB,Railroad Commissioner,,3,2,5
Johnson,Pct2,Mark A. Miller,LIB,Railroad Commissioner,,31,23,54
Johnson,Pct3,Mark A. Miller,LIB,Railroad Commissioner,,23,17,40
Johnson,Pct4,Mark A. Miller,LIB,Railroad Commissioner,,43,36,79
Johnson,Pct5,Mark A. Miller,LIB,Railroad Commissioner,,15,33,48
Johnson,Pct6,Mark A. Miller,LIB,Railroad Commissioner,,0,3,3
Johnson,Pct7,Mark A. Miller,LIB,Railroad Commissioner,,35,43,78
Johnson,Pct8,Mark A. Miller,LIB,Railroad Commissioner,,38,33,71
Johnson,Pct9,Mark A. Miller,LIB,Railroad Commissioner,,8,3,11
Johnson,Pct10,Mark A. Miller,LIB,Railroad Commissioner,,23,12,35
Johnson,Pct11,Mark A. Miller,LIB,Railroad Commissioner,,28,14,42
Johnson,Pct12,Mark A. Miller,LIB,Railroad Commissioner,,20,16,36
Johnson,Pct13,Mark A. Miller,LIB,Railroad Commissioner,,15,10,25
Johnson,Pct14,Mark A. Miller,LIB,Railroad Commissioner,,5,2,7
Johnson,Pct15,Mark A. Miller,LIB,Railroad Commissioner,,16,8,24
Johnson,Pct16,Mark A. Miller,LIB,Railroad Commissioner,,5,5,10
Johnson,Pct17,Mark A. Miller,LIB,Railroad Commissioner,,16,9,25
Johnson,Pct18,Mark A. Miller,LIB,Railroad Commissioner,,13,15,28
Johnson,Pct19,Mark A. Miller,LIB,Railroad Commissioner,,34,42,76
Johnson,Pct20,Mark A. Miller,LIB,Railroad Commissioner,,10,3,13
Johnson,Pct21,Mark A. Miller,LIB,Railroad Commissioner,,6,15,21
Johnson,Pct22,Mark A. Miller,LIB,Railroad Commissioner,,39,19,58
Johnson,Pct23,Mark A. Miller,LIB,Railroad Commissioner,,15,5,20
Johnson,Pct24,Mark A. Miller,LIB,Railroad Commissioner,,6,11,17
Johnson,Pct25,Mark A. Miller,LIB,Railroad Commissioner,,10,3,13
Johnson,Pct26,Mark A. Miller,LIB,Railroad Commissioner,,8,7,15
Johnson,Pct27,Mark A. Miller,LIB,Railroad Commissioner,,14,15,29
