office,district,candidate,incumbent,party,votes,pct
District Judge,295th Judicial District,Caroline E. Baker,TRUE,REP,94455,100
District Judge,295th Judicial District,Total,,,94455,
District Judge,296th Judicial District,"John R. Roach, Jr.",TRUE,REP,28477,100
District Judge,296th Judicial District,Total,,,28477,
District Judge,297th Judicial District,David Hagerman,FALSE,REP,46420,60.62
District Judge,297th Judicial District,Lex Johnston,FALSE,REP,11814,15.43
District Judge,297th Judicial District,Jay Lapham,FALSE,REP,10583,13.82
District Judge,297th Judicial District,Glynis Adams McGinty,FALSE,REP,7753,10.13
District Judge,297th Judicial District,Total,,,76570,
District Judge,300th Judicial District,K. Randall Hufstetler,TRUE,REP,14361,100
District Judge,300th Judicial District,Total,,,14361,
District Judge,306th Judicial District,Jennifer Burnett,FALSE,REP,4290,26.67
District Judge,306th Judicial District,Anne B. Darring,FALSE,REP,5433,33.78
District Judge,306th Judicial District,Wilfried Schmitz,FALSE,REP,6362,39.55
District Judge,306th Judicial District,Total,,,16085,
District Judge,307th Judicial District,Tim Womack,TRUE,REP,6641,100
District Judge,307th Judicial District,Total,,,6641,
District Judge,308th Judicial District,James Lombardino,TRUE,REP,92236,100
District Judge,308th Judicial District,Total,,,92236,
District Judge,309th Judicial District,Sheri Y. Dean,TRUE,REP,93964,100
District Judge,309th Judicial District,Total,,,93964,
District Judge,310th Judicial District,Lisa Millard,TRUE,REP,93892,100
District Judge,310th Judicial District,Total,,,93892,
District Judge,311th Judicial District,Donna Detamore,FALSE,REP,19792,17.61
District Judge,311th Judicial District,Alicia Franklin,FALSE,REP,26033,23.16
District Judge,311th Judicial District,Anthony Magdaleno,FALSE,REP,24132,21.47
District Judge,311th Judicial District,Philip Placzek,FALSE,REP,8940,7.95
District Judge,311th Judicial District,Denise Pratt,TRUE,REP,33520,29.82
District Judge,311th Judicial District,Total,,,112417,
District Judge,312th Judicial District,David Farr,TRUE,REP,94208,100
District Judge,312th Judicial District,Total,,,94208,
District Judge,313th Judicial District,Glenn Devlin,TRUE,REP,94028,100
District Judge,313th Judicial District,Total,,,94028,
District Judge,314th Judicial District,John F. Phillips,TRUE,REP,93133,100
District Judge,314th Judicial District,Total,,,93133,
District Judge,315th Judicial District,"Michael ""Mike"" Schneider",TRUE,REP,94857,100
District Judge,315th Judicial District,Total,,,94857,
District Judge,316th Judicial District,James Mosley,FALSE,REP,2049,100
District Judge,316th Judicial District,Total,,,2049,
District Judge,317th Judicial District,Jolei A Shipley,FALSE,REP,7548,100
District Judge,317th Judicial District,Total,,,7548,
District Judge,318th Judicial District,Matthew Blair,FALSE,REP,4444,37.59
District Judge,318th Judicial District,David W. Lindemood,FALSE,REP,7378,62.41
District Judge,318th Judicial District,Total,,,11822,
District Judge,319th Judicial District,David Stith,TRUE,REP,9946,100
District Judge,319th Judicial District,Total,,,9946,
District Judge,320th Judicial District,Don Emerson,TRUE,REP,5811,100
District Judge,320th Judicial District,Total,,,5811,
District Judge,321st Judicial District,Carole Clark,TRUE,REP,13411,64.78
District Judge,321st Judicial District,John R. Jarvis,FALSE,REP,7292,35.22
District Judge,321st Judicial District,Total,,,20703,
District Judge,322nd Judicial District,Nancy Berger,TRUE,REP,64564,100
District Judge,322nd Judicial District,Total,,,64564,
District Judge,323rd Judicial District,Tim Menikos,FALSE,REP,64097,100
District Judge,323rd Judicial District,Total,,,64097,
District Judge,324th Judicial District,Jerry Hennigan,TRUE,REP,67345,100
District Judge,324th Judicial District,Total,,,67345,
District Judge,325th Judicial District,Judith Wells,TRUE,REP,64065,100
District Judge,325th Judicial District,Total,,,64065,
District Judge,326th Judicial District,Mary Ann Fergus,FALSE,REP,2297,18.59
District Judge,326th Judicial District,Claire Mehaffey,FALSE,REP,2472,20.01
District Judge,326th Judicial District,Paul Rotenberry,FALSE,REP,7585,61.4
District Judge,326th Judicial District,Total,,,12354,
District Judge,328th Judicial District,"Ronald R. ""Ron"" Pope",TRUE,REP,21138,100
District Judge,328th Judicial District,Total,,,21138,
District Judge,329th Judicial District,Randy M. Clapp,TRUE,REP,3279,100
District Judge,329th Judicial District,Total,,,3279,
District Judge,334th Judicial District Unexpired Term,Grant Dorfman,TRUE,REP,93554,100
District Judge,334th Judicial District Unexpired Term,Total,,,93554,
District Judge,355th Judicial District,Ralph Walton,TRUE,REP,6673,100
District Judge,355th Judicial District,Total,,,6673,
District Judge,357th Judicial District,Oscar X. Garcia,TRUE,REP,2686,100
District Judge,357th Judicial District,Total,,,2686,
District Judge,358th Judicial District,W. Stacy Trotter,FALSE,REP,6610,100
District Judge,358th Judicial District,Total,,,6610,
District Judge,359th Judicial District,Kathleen A. Hamilton,TRUE,REP,30762,100
District Judge,359th Judicial District,Total,,,30762,
District Judge,361st Judicial District,Michele Esparza,FALSE,REP,2825,26.86
District Judge,361st Judicial District,Margaret Meece,FALSE,REP,1618,15.38
District Judge,361st Judicial District,Steve Smith,TRUE,REP,6076,57.76
District Judge,361st Judicial District,Total,,,10519,
District Judge,364th Judicial District,Billy Eichman,FALSE,REP,18631,100
District Judge,364th Judicial District,Total,,,18631,
District Judge,366th Judicial District,Ray Wheless,TRUE,REP,27574,100
District Judge,366th Judicial District,Total,,,27574,
District Judge,367th Judicial District,Margaret E. Barnes,TRUE,REP,29389,100
District Judge,367th Judicial District,Total,,,29389,
District Judge,368th Judicial District,Rick J. Kennon,TRUE,REP,10512,50.03
District Judge,368th Judicial District,Donna King,FALSE,REP,10500,49.97
District Judge,368th Judicial District,Total,,,21012,
District Judge,369th Judicial District,"Bascom W. Bentley, III",TRUE,REP,11376,100
District Judge,369th Judicial District,Total,,,11376,
District Judge,371st Judicial District,Mollee Westfall,TRUE,REP,64266,100
District Judge,371st Judicial District,Total,,,64266,
District Judge,372nd Judicial District,Scott Wisch,TRUE,REP,64468,100
District Judge,372nd Judicial District,Total,,,64468,
District Judge,377th Judicial District,Eli Garza,FALSE,REP,4949,100
District Judge,377th Judicial District,Total,,,4949,
District Judge,385th Judicial District,Robin Malone Darr,TRUE,REP,10236,100
District Judge,385th Judicial District,Total,,,10236,
District Judge,397th Judicial District,Brian K. Gary,TRUE,REP,7931,100
District Judge,397th Judicial District,Total,,,7931,
District Judge,412th Judicial District,Ed Denman,TRUE,REP,14301,100
District Judge,412th Judicial District,Total,,,14301,
District Judge,414th Judicial District,Vicki L. Menard,TRUE,REP,9460,100
District Judge,414th Judicial District,Total,,,9460,
District Judge,417th Judicial District,"Cynthia ""Cyndi"" McCrann Wheless",TRUE,REP,27498,100
District Judge,417th Judicial District,Total,,,27498,
District Judge,424th Judicial District,Dan Mills,TRUE,REP,4261,34.28
District Judge,424th Judicial District,Evan Clay Stubbs,FALSE,REP,8168,65.72
District Judge,424th Judicial District,Total,,,12429,
District Judge,428th Judicial District,Bill Henry,TRUE,REP,6314,100
District Judge,428th Judicial District,Total,,,6314,
District Judge,429th Judicial District,Jill Willis,TRUE,REP,27326,100
District Judge,429th Judicial District,Total,,,27326,
District Judge,432nd Judicial District,Steve Gebhardt,FALSE,REP,38256,49.21
District Judge,432nd Judicial District,Ruben Gonzalez,TRUE,REP,39484,50.79
District Judge,432nd Judicial District,Total,,,77740,
District Judge,436th Judicial District,Lisa Jarrett,TRUE,REP,44635,100
District Judge,436th Judicial District,Total,,,44635,
District Judge,437th Judicial District,Lori I. Valenzuela,TRUE,REP,43990,100
District Judge,437th Judicial District,Total,,,43990,
District Judge,441st Judicial District,Rodney W. Satterwhite,TRUE,REP,9884,100
District Judge,441st Judicial District,Total,,,9884,
District Judge,452nd Judicial District,"Robert R. ""Rob"" Hofmann",TRUE,REP,3830,82.17
District Judge,452nd Judicial District,Bruce L. James,FALSE,REP,831,17.83
District Judge,452nd Judicial District,Total,,,4661,
Criminal District Judge #1 Tarrant County,,Elizabeth Beach,TRUE,REP,64203,100
Criminal District Judge #1 Tarrant County,,Total,,,64203,
Criminal District Judge #3 Tarrant County,,Robb Catalano,TRUE,REP,64137,100
Criminal District Judge #3 Tarrant County,,Total,,,64137,
Criminal District Judge #4 Tarrant County,,Mike Thomas,TRUE,REP,64613,100
Criminal District Judge #4 Tarrant County,,Total,,,64613,
"Criminal District Judge, Hood County",355,Ralph Walton,TRUE,REP,6673,100
"Criminal District Judge, Hood County",355,Total,,,6673,
District Attorney,36th Judicial District Unexpired Term,Michael Welborn,TRUE,REP,4549,100
District Attorney,36th Judicial District Unexpired Term,Total,,,4549,
District Attorney,91st Judicial District,Russ Thomason,TRUE,REP,2285,100
District Attorney,91st Judicial District,Total,,,2285,
Harris County,Attorney Unexpired Term,Devon Anderson,TRUE,REP,95374,100
Harris County,Attorney Unexpired Term,Total,,,95374,
District Attorney,132nd Judicial District Unexpired Term,Ben R. Smith,TRUE,REP,1642,100
District Attorney,132nd Judicial District Unexpired Term,Total,,,1642,
District Attorney,268th Judicial District,John Healey,TRUE,REP,17584,71.83
District Attorney,268th Judicial District,Dawn Zell Wright,FALSE,REP,6896,28.17
District Attorney,268th Judicial District,Total,,,24480,
District Attorney,452nd Judicial District,Tonya Spaeth Ahlschwede,TRUE,REP,3164,65.05
District Attorney,452nd Judicial District,Shain V. H. Chapman,FALSE,REP,1700,34.95
District Attorney,452nd Judicial District,Total,,,4864,
1st Multicounty Court at Law Judge,,David Hall,TRUE,REP,1636,100
1st Multicounty Court at Law Judge,,Total,,,1636,
Criminal,Attorney Anderson County,Doug Lowe,TRUE,REP,2543,42.36
Criminal,Attorney Anderson County,Allyson Mitchell,FALSE,REP,3461,57.64
Criminal,Attorney Anderson County,Total,,,6004,
Criminal,Attorney Austin County,Travis J. Koehn,TRUE,REP,2909,100
Criminal,Attorney Austin County,Total,,,2909,
Criminal,Attorney Bastrop County,Bryan Goertz,TRUE,REP,3941,100
Criminal,Attorney Bastrop County,Total,,,3941,
Criminal,Attorney Bexar County,Susan D. Reed,TRUE,REP,48585,100
Criminal,Attorney Bexar County,Total,,,48585,
Criminal,Attorney Bowie County,Jerry D. Rochelle,TRUE,REP,7333,100
Criminal,Attorney Bowie County,Total,,,7333,
Criminal,Attorney Brazoria County,Jeri Yenne,TRUE,REP,14304,100
Criminal,Attorney Brazoria County,Total,,,14304,
Criminal,Attorney Cass County,Randal Lee,FALSE,REP,2273,66.6
Criminal,Attorney Cass County,John McIntyre,FALSE,REP,1140,33.4
Criminal,Attorney Cass County,Total,,,3413,
Criminal,Attorney Collin County,Greg Willis,TRUE,REP,28021,100
Criminal,Attorney Collin County,Total,,,28021,
Criminal,Attorney Comal County,Jennifer Anne Owens Tharp,TRUE,REP,11540,100
Criminal,Attorney Comal County,Total,,,11540,
Criminal,Attorney Dallas County,Susan Hawk,FALSE,REP,42854,62.44
Criminal,Attorney Dallas County,Tom Nowak,FALSE,REP,25775,37.56
Criminal,Attorney Dallas County,Total,,,68629,
Criminal,Attorney Deaf Smith County,Jim English,TRUE,REP,1870,100
Criminal,Attorney Deaf Smith County,Total,,,1870,
Criminal,Attorney Denton County,Karen Alexander,FALSE,REP,13196,39
Criminal,Attorney Denton County,Paul Johnson,TRUE,REP,14675,43.37
Criminal,Attorney Denton County,Hank Paine,FALSE,REP,5967,17.63
Criminal,Attorney Denton County,Total,,,33838,
Criminal,Attorney Eastland County,Russ Thomason,TRUE,REP,2285,100
Criminal,Attorney Eastland County,Total,,,2285,
Criminal,Attorney Galveston County,Phillip Morris,FALSE,REP,6417,37.9
Criminal,Attorney Galveston County,Jack Roady,TRUE,REP,10513,62.1
Criminal,Attorney Galveston County,Total,,,16930,
Criminal,Attorney Gregg County,Carl L. Dorrough,TRUE,REP,6573,100
Criminal,Attorney Gregg County,Total,,,6573,
Criminal,Attorney Harrison County,Coke Solomon,TRUE,REP,4471,100
Criminal,Attorney Harrison County,Total,,,4471,
Criminal,Attorney Hays County,"Wesley ""Wes"" Mau",FALSE,REP,4596,58.3
Criminal,Attorney Hays County,Lynn Peach,FALSE,REP,3288,41.7
Criminal,Attorney Hays County,Total,,,7884,
Criminal,Attorney Jackson County,"Robert E. ""Bobby"" Bell",TRUE,REP,990,100
Criminal,Attorney Jackson County,Total,,,990,
Criminal,Attorney Jefferson County,Perry Thomas,FALSE,REP,7265,100
Criminal,Attorney Jefferson County,Total,,,7265,
Criminal,Attorney Kaufman County,Erleigh Norville Wiley,TRUE,REP,7329,100
Criminal,Attorney Kaufman County,Total,,,7329,
Criminal,Attorney Lubbock County,Matt Powell,TRUE,REP,19957,100
Criminal,Attorney Lubbock County,Total,,,19957,
Criminal,Attorney Madison County,Brian L. Risinger,TRUE,REP,1491,100
Criminal,Attorney Madison County,Total,,,1491,
Criminal,Attorney McLennan County,Abel Reyna,TRUE,REP,9571,100
Criminal,Attorney McLennan County,Total,,,9571,
Criminal,Attorney Navarro County,R. Lowell Thompson,TRUE,REP,3748,100
Criminal,Attorney Navarro County,Total,,,3748,
Criminal,Attorney Newton County,Courtney J. Tracy,TRUE,REP,387,100
Criminal,Attorney Newton County,Total,,,387,
Criminal,Attorney Panola County,Danny Buck Davidson,TRUE,REP,3031,100
Criminal,Attorney Panola County,Total,,,3031,
Criminal,Attorney Polk County,Elizabeth Coker,FALSE,REP,1968,33.43
Criminal,Attorney Polk County,William Lee Hon,TRUE,REP,3919,66.57
Criminal,Attorney Polk County,Total,,,5887,
Criminal,Attorney Randall County,James A. Farren,TRUE,REP,11600,100
Criminal,Attorney Randall County,Total,,,11600,
Criminal,Attorney Rockwall County,Kenda Culpepper,TRUE,REP,6258,100
Criminal,Attorney Rockwall County,Total,,,6258,
Criminal,Attorney San Jacinto County,Robert H. Trapp,FALSE,REP,2265,100
Criminal,Attorney San Jacinto County,Total,,,2265,
Criminal,Attorney Smith County,Matt Bingham,TRUE,REP,15389,74.3
Criminal,Attorney Smith County,Austin Reeve Jackson,FALSE,REP,5323,25.7
Criminal,Attorney Smith County,Total,,,20712,
Criminal,Attorney Tarrant County,Kathy A. Lowthorp,FALSE,REP,7053,8.53
Criminal,Attorney Tarrant County,George Mackey,FALSE,REP,26487,32.04
Criminal,Attorney Tarrant County,Sharen Wilson,FALSE,REP,49121,59.42
Criminal,Attorney Tarrant County,Total,,,82661,
Criminal,Attorney Taylor County,James Eidson,TRUE,REP,10685,100
Criminal,Attorney Taylor County,Total,,,10685,
Criminal,Attorney Tyler County,Lou Ann Cloy,FALSE,REP,1232,50.6
Criminal,Attorney Tyler County,Dan Hunt,FALSE,REP,1203,49.4
Criminal,Attorney Tyler County,Total,,,2435,
Criminal,Attorney Upshur County,Billy W. Byrd,TRUE,REP,3104,100
Criminal,Attorney Upshur County,Total,,,3104,
Criminal,Attorney Van Zandt County,Chris Martin,TRUE,REP,4949,100
Criminal,Attorney Van Zandt County,Total,,,4949,
Criminal,Attorney Victoria County,Steve Tyler,TRUE,REP,5195,100
Criminal,Attorney Victoria County,Total,,,5195,
Criminal,Attorney Walker County,David P. Weeks,TRUE,REP,4075,100
Criminal,Attorney Walker County,Total,,,4075,
Criminal,Attorney Waller County,"Elton Raymond Mathis, Jr.",TRUE,REP,2743,100
Criminal,Attorney Waller County,Total,,,2743,
Criminal,Attorney Wichita County,Maureen O'Brien Shelton,TRUE,REP,6358,100
Criminal,Attorney Wichita County,Total,,,6358,
Criminal,Attorney Wood County,Jim Wheeler,TRUE,REP,4074,100
Criminal,Attorney Wood County,Total,,,4074,
Criminal,Attorney Yoakum County,Bill Helwig,TRUE,REP,724,100
Criminal,Attorney Yoakum County,Total,,,724,
Prop 1 Ability to freely express religious beliefs and prayer in public,,IN FAVOR,FALSE,REP,1315766,97.25
Prop 1 Ability to freely express religious beliefs and prayer in public,,AGAINST,FALSE,REP,37254,2.75
Prop 1 Ability to freely express religious beliefs and prayer in public,,Total,,,1353020,
Prop 2 Expanding locations where CHL holders may legally carry,,IN FAVOR,FALSE,REP,1165035,86.92
Prop 2 Expanding locations where CHL holders may legally carry,,AGAINST,FALSE,REP,175346,13.08
Prop 2 Expanding locations where CHL holders may legally carry,,Total,,,1340381,
Prop 3 Abolish the state franchise tax to encourage business growth,,IN FAVOR,FALSE,REP,1154559,88.49
Prop 3 Abolish the state franchise tax to encourage business growth,,AGAINST,FALSE,REP,150219,11.51
Prop 3 Abolish the state franchise tax to encourage business growth,,Total,,,1304778,
Prop 4 Welfare recipients to be tested for drugs before receiving benefits,,IN FAVOR,FALSE,REP,1285734,94.89
Prop 4 Welfare recipients to be tested for drugs before receiving benefits,,AGAINST,FALSE,REP,69237,5.11
Prop 4 Welfare recipients to be tested for drugs before receiving benefits,,Total,,,1354971,
Prop 5 Elected officials and staff be subject to same laws as constituents,,IN FAVOR,FALSE,REP,1349452,99.37
Prop 5 Elected officials and staff be subject to same laws as constituents,,AGAINST,FALSE,REP,8622,0.63
Prop 5 Elected officials and staff be subject to same laws as constituents,,Total,,,1358074,
Prop 6 Repeal The Affordable Care Act,,IN FAVOR,FALSE,REP,1256770,92.94
Prop 6 Repeal The Affordable Care Act,,AGAINST,FALSE,REP,95479,7.06
Prop 6 Repeal The Affordable Care Act,,Total,,,1352249,
