county,precinct,office,district,candidate,party,votes,absentee,early_voting,election_day,provisional
Ellis,PRECINCT 115,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,5,0,0,5,0
Ellis,PRECINCT 115,United States Senator,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 115,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,United States Senator,,Under Votes,,4,0,2,2,0
Ellis,PRECINCT 115,U.S. House,6,Joe Barton,REP,311,23,140,148,0
Ellis,PRECINCT 115,U.S. House,6,David E. Cozad,DEM,127,11,48,68,0
Ellis,PRECINCT 115,U.S. House,6,Hugh Chauvin,LIB,12,1,2,9,0
Ellis,PRECINCT 115,U.S. House,6,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,U.S. House,6,Under Votes,,6,0,6,0,0
Ellis,PRECINCT 115,Governor,,Greg Abbott,REP,319,22,145,152,0
Ellis,PRECINCT 115,Governor,,Wendy R. Davis,DEM,125,11,47,67,0
Ellis,PRECINCT 115,Governor,,Kathie Glass,LIB,7,1,1,5,0
Ellis,PRECINCT 115,Governor,,Brandon Parmer,GRN,1,1,0,0,0
Ellis,PRECINCT 115,Governor,,Write-ins,,1,0,1,0,0
Ellis,PRECINCT 115,Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,Governor,,Under Votes,,3,0,2,1,0
Ellis,PRECINCT 115,Lieutenant Governor,,Dan Patrick,REP,306,24,141,141,0
Ellis,PRECINCT 115,Lieutenant Governor,,Leticia Van de Putte,DEM,130,10,50,70,0
Ellis,PRECINCT 115,Lieutenant Governor,,Robert D. Butler,LIB,11,1,2,8,0
Ellis,PRECINCT 115,Lieutenant Governor,,Chandrakantha Courtney,GRN,4,0,0,4,0
Ellis,PRECINCT 115,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,Lieutenant Governor,,Under Votes,,5,0,3,2,0
Ellis,PRECINCT 115,Attorney General,,Ken Paxton,REP,305,22,139,144,0
Ellis,PRECINCT 115,Attorney General,,Sam Houston,DEM,130,13,49,68,0
Ellis,PRECINCT 115,Attorney General,,Jamie Balagia,LIB,11,0,3,8,0
Ellis,PRECINCT 115,Attorney General,,Jamar Osborne,GRN,2,0,0,2,0
Ellis,PRECINCT 115,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,Attorney General,,Under Votes,,8,0,5,3,0
Ellis,PRECINCT 115,Comptroller of Public Accounts,,Glenn Hegar,REP,301,21,137,143,0
Ellis,PRECINCT 115,Comptroller of Public Accounts,,Mike Collier,DEM,128,13,52,63,0
Ellis,PRECINCT 115,Comptroller of Public Accounts,,Ben Sanders,LIB,12,1,1,10,0
Ellis,PRECINCT 115,Comptroller of Public Accounts,,Deb Shafto,GRN,5,0,1,4,0
Ellis,PRECINCT 115,Comptroller of Public Accounts,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,Comptroller of Public Accounts,,Under Votes,,10,0,5,5,0
Ellis,PRECINCT 115,Commissioner of the General Land Office,,George P. Bush,REP,312,23,141,148,0
Ellis,PRECINCT 115,Commissioner of the General Land Office,,John Cook,DEM,120,10,49,61,0
Ellis,PRECINCT 115,Commissioner of the General Land Office,,Justin Knight,LIB,10,1,2,7,0
Ellis,PRECINCT 115,Commissioner of the General Land Office,,Valerie Alessi,GRN,7,1,1,5,0
Ellis,PRECINCT 115,Commissioner of the General Land Office,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,Commissioner of the General Land Office,,Under Votes,,7,0,3,4,0
Ellis,PRECINCT 115,Commissioner of Agriculture,,Sid Miller,REP,304,20,139,145,0
Ellis,PRECINCT 115,Commissioner of Agriculture,,Jim Hogan,DEM,123,13,48,62,0
Ellis,PRECINCT 115,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,12,1,2,9,0
Ellis,PRECINCT 115,Commissioner of Agriculture,,Kenneth Kendrick,GRN,6,1,1,4,0
Ellis,PRECINCT 115,Commissioner of Agriculture,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,Commissioner of Agriculture,,Under Votes,,11,0,6,5,0
Ellis,PRECINCT 115,Railroad Commissioner,,Ryan Sitton,REP,300,21,138,141,0
Ellis,PRECINCT 115,Railroad Commissioner,,Steve Brown,DEM,126,12,51,63,0
Ellis,PRECINCT 115,Railroad Commissioner,,Mark A. Miller,LIB,14,1,2,11,0
Ellis,PRECINCT 115,Railroad Commissioner,,Martina Salinas,GRN,8,1,0,7,0
Ellis,PRECINCT 115,Railroad Commissioner,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,Railroad Commissioner,,Under Votes,,8,0,5,3,0
Ellis,PRECINCT 115,"Chief Justice, Supreme Court",,Nathan Hecht,REP,303,21,136,146,0
Ellis,PRECINCT 115,"Chief Justice, Supreme Court",,William Moody,DEM,131,13,53,65,0
Ellis,PRECINCT 115,"Chief Justice, Supreme Court",,Tom Oxford,LIB,16,1,4,11,0
Ellis,PRECINCT 115,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,"Chief Justice, Supreme Court",,Under Votes,,6,0,3,3,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,313,23,141,149,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers,DEM,123,10,49,64,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,14,2,3,9,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 6",,Under Votes,,6,0,3,3,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,305,22,138,145,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,123,11,48,64,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,17,1,4,12,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,3,1,1,1,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 7",,Under Votes,,8,0,5,3,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,322,24,145,153,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,42,6,13,23,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,22,2,5,15,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,"Justice, Supreme Court, Place 8",,Under Votes,,70,3,33,34,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,307,21,140,146,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,123,12,48,63,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,18,2,4,12,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,8,0,4,4,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,318,23,142,153,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,45,8,14,23,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,26,1,10,15,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,67,3,30,34,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,320,24,143,153,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,42,6,14,22,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,27,2,9,16,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,67,3,30,34,0
Ellis,PRECINCT 115,State Representative,10,John Wray,REP,348,27,148,173,0
Ellis,PRECINCT 115,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,State Representative,10,Under Votes,,108,8,48,52,0
Ellis,PRECINCT 115,"10th Court of Appeals District, Place 2",,Rex Davis,REP,344,27,147,170,0
Ellis,PRECINCT 115,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,"10th Court of Appeals District, Place 2",,Under Votes,,112,8,49,55,0
Ellis,PRECINCT 115,"District Judge, 40th Judicial District",,Bob Carroll,REP,340,25,147,168,0
Ellis,PRECINCT 115,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,"District Judge, 40th Judicial District",,Under Votes,,116,10,49,57,0
Ellis,PRECINCT 115,County Judge,,Carol Bush,REP,345,27,147,171,0
Ellis,PRECINCT 115,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,County Judge,,Under Votes,,111,8,49,54,0
Ellis,PRECINCT 115,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,343,27,148,168,0
Ellis,PRECINCT 115,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,"Judge, County Court at Law, Place 1",,Under Votes,,113,8,48,57,0
Ellis,PRECINCT 115,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,344,26,149,169,0
Ellis,PRECINCT 115,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,"Judge, County Court at Law, Place 2",,Under Votes,,112,9,47,56,0
Ellis,PRECINCT 115,District Clerk,,Melanie Price Reed,REP,343,26,147,170,0
Ellis,PRECINCT 115,District Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,District Clerk,,Under Votes,,113,9,49,55,0
Ellis,PRECINCT 115,County Clerk,,Cindy Polley .,REP,348,27,150,171,0
Ellis,PRECINCT 115,County Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,County Clerk,,Under Votes,,108,8,46,54,0
Ellis,PRECINCT 115,County Treasurer,,Cheryl Chambers,REP,342,26,145,171,0
Ellis,PRECINCT 115,County Treasurer,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,County Treasurer,,Under Votes,,114,9,51,54,0
Ellis,PRECINCT 115,"Justice of the Peace, Precinct No. 3",,Curtis Polk,DEM,208,16,77,115,0
Ellis,PRECINCT 115,"Justice of the Peace, Precinct No. 3",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,"Justice of the Peace, Precinct No. 3",,Under Votes,,248,19,119,110,0
Ellis,PRECINCT 115,Constitutional Amendment,,FOR,,288,16,133,139,0
Ellis,PRECINCT 115,Constitutional Amendment,,AGAINST,,61,9,18,34,0
Ellis,PRECINCT 115,Constitutional Amendment,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 115,Constitutional Amendment,,Under Votes,,107,10,45,52,0
Ellis,PRECINCT 116,REGISTERED VOTERS,,,,1954,,,,
Ellis,PRECINCT 116,BALLOTS CAST,,,,627,45,264,316,2
Ellis,PRECINCT 116,Straight Party,,REPUBLICAN PARTY,REP,292,27,116,147,2
Ellis,PRECINCT 116,Straight Party,,DEMOCRATIC PARTY,DEM,61,3,27,31,0
Ellis,PRECINCT 116,Straight Party,,LIBERTARIAN PARTY,LIB,5,0,3,2,0
Ellis,PRECINCT 116,Straight Party,,GREEN PARTY,GRN,1,1,0,0,0
Ellis,PRECINCT 116,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,Straight Party,,Under Votes,,268,14,118,136,0
Ellis,PRECINCT 116,United States Senator,,John Cornyn,REP,474,35,198,239,2
Ellis,PRECINCT 116,United States Senator,,David M. Alameel,DEM,112,6,51,55,0
Ellis,PRECINCT 116,United States Senator,,Rebecca Paddock,LIB,17,0,7,10,0
Ellis,PRECINCT 116,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,7,1,3,3,0
Ellis,PRECINCT 116,United States Senator,,Write-ins,,2,0,0,2,0
Ellis,PRECINCT 116,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,United States Senator,,Under Votes,,15,3,5,7,0
Ellis,PRECINCT 116,U.S. House,6,Joe Barton,REP,469,33,196,238,2
Ellis,PRECINCT 116,U.S. House,6,David E. Cozad,DEM,117,6,54,57,0
Ellis,PRECINCT 116,U.S. House,6,Hugh Chauvin,LIB,23,1,10,12,0
Ellis,PRECINCT 116,U.S. House,6,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,U.S. House,6,Under Votes,,18,5,4,9,0
Ellis,PRECINCT 116,Governor,,Greg Abbott,REP,472,35,191,244,2
Ellis,PRECINCT 116,Governor,,Wendy R. Davis,DEM,133,8,61,64,0
Ellis,PRECINCT 116,Governor,,Kathie Glass,LIB,11,1,7,3,0
Ellis,PRECINCT 116,Governor,,Brandon Parmer,GRN,1,0,0,1,0
Ellis,PRECINCT 116,Governor,,Write-ins,,2,0,0,2,0
Ellis,PRECINCT 116,Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,Governor,,Under Votes,,8,1,5,2,0
Ellis,PRECINCT 116,Lieutenant Governor,,Dan Patrick,REP,463,33,196,232,2
Ellis,PRECINCT 116,Lieutenant Governor,,Leticia Van de Putte,DEM,128,8,58,62,0
Ellis,PRECINCT 116,Lieutenant Governor,,Robert D. Butler,LIB,20,0,6,14,0
Ellis,PRECINCT 116,Lieutenant Governor,,Chandrakantha Courtney,GRN,3,1,0,2,0
Ellis,PRECINCT 116,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,Lieutenant Governor,,Under Votes,,13,3,4,6,0
Ellis,PRECINCT 116,Attorney General,,Ken Paxton,REP,453,33,189,229,2
Ellis,PRECINCT 116,Attorney General,,Sam Houston,DEM,133,7,59,67,0
Ellis,PRECINCT 116,Attorney General,,Jamie Balagia,LIB,17,0,8,9,0
Ellis,PRECINCT 116,Attorney General,,Jamar Osborne,GRN,5,1,0,4,0
Ellis,PRECINCT 116,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,Attorney General,,Under Votes,,19,4,8,7,0
Ellis,PRECINCT 116,Comptroller of Public Accounts,,Glenn Hegar,REP,439,34,182,221,2
Ellis,PRECINCT 116,Comptroller of Public Accounts,,Mike Collier,DEM,128,6,62,60,0
Ellis,PRECINCT 116,Comptroller of Public Accounts,,Ben Sanders,LIB,28,0,8,20,0
Ellis,PRECINCT 116,Comptroller of Public Accounts,,Deb Shafto,GRN,3,1,1,1,0
Ellis,PRECINCT 116,Comptroller of Public Accounts,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,Comptroller of Public Accounts,,Under Votes,,29,4,11,14,0
Ellis,PRECINCT 116,Commissioner of the General Land Office,,George P. Bush,REP,459,32,193,232,2
Ellis,PRECINCT 116,Commissioner of the General Land Office,,John Cook,DEM,120,8,55,57,0
Ellis,PRECINCT 116,Commissioner of the General Land Office,,Justin Knight,LIB,22,0,8,14,0
Ellis,PRECINCT 116,Commissioner of the General Land Office,,Valerie Alessi,GRN,9,1,2,6,0
Ellis,PRECINCT 116,Commissioner of the General Land Office,,Over Votes,,1,0,0,1,0
Ellis,PRECINCT 116,Commissioner of the General Land Office,,Under Votes,,16,4,6,6,0
Ellis,PRECINCT 116,Commissioner of Agriculture,,Sid Miller,REP,439,32,183,222,2
Ellis,PRECINCT 116,Commissioner of Agriculture,,Jim Hogan,DEM,129,8,61,60,0
Ellis,PRECINCT 116,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,23,0,6,17,0
Ellis,PRECINCT 116,Commissioner of Agriculture,,Kenneth Kendrick,GRN,9,1,2,6,0
Ellis,PRECINCT 116,Commissioner of Agriculture,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,Commissioner of Agriculture,,Under Votes,,27,4,12,11,0
Ellis,PRECINCT 116,Railroad Commissioner,,Ryan Sitton,REP,441,32,187,220,2
Ellis,PRECINCT 116,Railroad Commissioner,,Steve Brown,DEM,123,8,56,59,0
Ellis,PRECINCT 116,Railroad Commissioner,,Mark A. Miller,LIB,32,0,9,23,0
Ellis,PRECINCT 116,Railroad Commissioner,,Martina Salinas,GRN,8,1,1,6,0
Ellis,PRECINCT 116,Railroad Commissioner,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,Railroad Commissioner,,Under Votes,,23,4,11,8,0
Ellis,PRECINCT 116,"Chief Justice, Supreme Court",,Nathan Hecht,REP,454,33,186,233,2
Ellis,PRECINCT 116,"Chief Justice, Supreme Court",,William Moody,DEM,119,7,55,57,0
Ellis,PRECINCT 116,"Chief Justice, Supreme Court",,Tom Oxford,LIB,31,1,13,17,0
Ellis,PRECINCT 116,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,"Chief Justice, Supreme Court",,Under Votes,,23,4,10,9,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,463,34,191,236,2
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers,DEM,116,6,54,56,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,23,1,8,14,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 6",,Under Votes,,25,4,11,10,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,444,34,187,221,2
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,126,6,55,65,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,25,0,8,17,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,6,1,2,3,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 7",,Under Votes,,26,4,12,10,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,475,34,199,240,2
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,41,0,21,20,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,31,1,11,19,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,"Justice, Supreme Court, Place 8",,Under Votes,,80,10,33,37,0
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,451,33,188,228,2
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,119,7,54,58,0
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,36,1,13,22,0
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,21,4,9,8,0
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,473,34,201,236,2
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,56,0,25,31,0
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,25,1,7,17,0
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,1,0,0,1,0
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,72,10,31,31,0
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,471,34,201,234,2
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,55,0,24,31,0
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,23,1,6,16,0
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,78,10,33,35,0
Ellis,PRECINCT 116,State Representative,10,John Wray,REP,516,33,214,267,2
Ellis,PRECINCT 116,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,State Representative,10,Under Votes,,111,12,50,49,0
Ellis,PRECINCT 116,"10th Court of Appeals District, Place 2",,Rex Davis,REP,512,34,217,259,2
Ellis,PRECINCT 116,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,"10th Court of Appeals District, Place 2",,Under Votes,,115,11,47,57,0
Ellis,PRECINCT 116,"District Judge, 40th Judicial District",,Bob Carroll,REP,512,34,214,262,2
Ellis,PRECINCT 116,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,"District Judge, 40th Judicial District",,Under Votes,,115,11,50,54,0
Ellis,PRECINCT 116,County Judge,,Carol Bush,REP,510,37,212,259,2
Ellis,PRECINCT 116,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,County Judge,,Under Votes,,117,8,52,57,0
Ellis,PRECINCT 116,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,522,36,222,262,2
Ellis,PRECINCT 116,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,"Judge, County Court at Law, Place 1",,Under Votes,,105,9,42,54,0
Ellis,PRECINCT 116,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,525,38,224,261,2
Ellis,PRECINCT 116,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,"Judge, County Court at Law, Place 2",,Under Votes,,102,7,40,55,0
Ellis,PRECINCT 116,District Clerk,,Melanie Price Reed,REP,522,35,224,261,2
Ellis,PRECINCT 116,District Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,District Clerk,,Under Votes,,105,10,40,55,0
Ellis,PRECINCT 116,County Clerk,,Cindy Polley .,REP,519,35,221,261,2
Ellis,PRECINCT 116,County Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,County Clerk,,Under Votes,,108,10,43,55,0
Ellis,PRECINCT 116,County Treasurer,,Cheryl Chambers,REP,518,36,219,261,2
Ellis,PRECINCT 116,County Treasurer,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,County Treasurer,,Under Votes,,109,9,45,55,0
Ellis,PRECINCT 116,"County Commissioner, Precinct No. 2",,Lane Grayson,REP,464,34,199,229,2
Ellis,PRECINCT 116,"County Commissioner, Precinct No. 2",,Tommy Aguilar,DEM,143,7,59,77,0
Ellis,PRECINCT 116,"County Commissioner, Precinct No. 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,"County Commissioner, Precinct No. 2",,Under Votes,,20,4,6,10,0
Ellis,PRECINCT 116,"Justice of the Peace, Precinct No. 2",,"Jackie Miller, Jr.",REP,519,36,220,261,2
Ellis,PRECINCT 116,"Justice of the Peace, Precinct No. 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,"Justice of the Peace, Precinct No. 2",,Under Votes,,108,9,44,55,0
Ellis,PRECINCT 116,Constitutional Amendment,,FOR,,422,23,183,214,2
Ellis,PRECINCT 116,Constitutional Amendment,,AGAINST,,92,7,40,45,0
Ellis,PRECINCT 116,Constitutional Amendment,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 116,Constitutional Amendment,,Under Votes,,113,15,41,57,0
Ellis,PRECINCT 117,REGISTERED VOTERS,,,,2640,,,,
Ellis,PRECINCT 117,BALLOTS CAST,,,,780,55,363,360,2
Ellis,PRECINCT 117,Straight Party,,REPUBLICAN PARTY,REP,352,20,160,171,1
Ellis,PRECINCT 117,Straight Party,,DEMOCRATIC PARTY,DEM,81,11,34,36,0
Ellis,PRECINCT 117,Straight Party,,LIBERTARIAN PARTY,LIB,2,0,2,0,0
Ellis,PRECINCT 117,Straight Party,,GREEN PARTY,GRN,1,0,0,1,0
Ellis,PRECINCT 117,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 117,Straight Party,,Under Votes,,344,24,167,152,1
Ellis,PRECINCT 117,United States Senator,,John Cornyn,REP,588,36,284,266,2
Ellis,PRECINCT 117,United States Senator,,David M. Alameel,DEM,157,18,64,75,0
Ellis,PRECINCT 117,United States Senator,,Rebecca Paddock,LIB,16,0,7,9,0
Ellis,PRECINCT 117,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,6,0,4,2,0
Ellis,PRECINCT 117,United States Senator,,Write-ins,,1,0,0,1,0
Ellis,PRECINCT 117,United States Senator,,Over Votes,,1,0,1,0,0
Ellis,PRECINCT 117,United States Senator,,Under Votes,,11,1,3,7,0
Ellis,PRECINCT 117,U.S. House,6,Joe Barton,REP,582,37,278,265,2
Ellis,PRECINCT 117,U.S. House,6,David E. Cozad,DEM,158,18,62,78,0
Ellis,PRECINCT 117,U.S. House,6,Hugh Chauvin,LIB,25,0,16,9,0
Ellis,PRECINCT 117,U.S. House,6,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 117,U.S. House,6,Under Votes,,15,0,7,8,0
Ellis,PRECINCT 117,Governor,,Greg Abbott,REP,557,35,258,262,2
Ellis,PRECINCT 117,Governor,,Wendy R. Davis,DEM,206,20,96,90,0
Ellis,PRECINCT 117,Governor,,Kathie Glass,LIB,6,0,3,3,0
Ellis,PRECINCT 117,Governor,,Brandon Parmer,GRN,3,0,1,2,0
Ellis,PRECINCT 117,Governor,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 117,Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 117,Governor,,Under Votes,,8,0,5,3,0
Ellis,PRECINCT 117,Lieutenant Governor,,Dan Patrick,REP,566,37,268,259,2
Ellis,PRECINCT 117,Lieutenant Governor,,Leticia Van de Putte,DEM,178,17,80,81,0
Ellis,PRECINCT 117,Lieutenant Governor,,Robert D. Butler,LIB,21,0,8,13,0
Ellis,PRECINCT 117,Lieutenant Governor,,Chandrakantha Courtney,GRN,3,0,1,2,0
Ellis,PRECINCT 117,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 117,Lieutenant Governor,,Under Votes,,12,1,6,5,0
Ellis,PRECINCT 117,Attorney General,,Ken Paxton,REP,566,36,269,259,2
Ellis,PRECINCT 117,Attorney General,,Sam Houston,DEM,183,19,80,84,0
Ellis,PRECINCT 117,Attorney General,,Jamie Balagia,LIB,9,0,5,4,0
Ellis,PRECINCT 117,Attorney General,,Jamar Osborne,GRN,2,0,1,1,0
Ellis,PRECINCT 117,Attorney General,,Over Votes,,0,0,0,0,0
