office,district,candidate,incumbent,party,votes,pct
District Judge,12th Judicial District,Total,,,4277,
District Judge,13th Judicial District,John Howard Jackson,TRUE,DEM,4366,100
District Judge,13th Judicial District,Total,,,4366,
District Judge,15th Judicial District,James R. Fry,TRUE,DEM,2485,100
District Judge,15th Judicial District,Total,,,2485,
District Judge,19th Judicial District,Matt Johnson,FALSE,DEM,7625,100
District Judge,19th Judicial District,Total,,,7625,
District Judge,20th Judicial District,Charles E. Lance,TRUE,DEM,1706,35.42
District Judge,20th Judicial District,Ed Magre,FALSE,DEM,3110,64.58
District Judge,20th Judicial District,Total,,,4816,
District Judge,21st Judicial District,Terry Flenniken,FALSE,DEM,3743,54.96
District Judge,21st Judicial District,Tim Kleinschmidt,FALSE,DEM,3068,45.04
District Judge,21st Judicial District,Total,,,6811,
District Judge,24th Judicial District,Joseph P. ,TRUE,DEM,6600,100
District Judge,24th Judicial District,Total,,,6600,
District Judge,2nd 25th Judicial District,Gus J. Strauss,TRUE,DEM,6189,100
District Judge,2nd 25th Judicial District,Total,,,6189,
District Judge,28th Judicial District,Nanette Hasette,TRUE,DEM,15231,100
District Judge,28th Judicial District,Total,,,15231,
District Judge,29th Judicial District,Jerry D. Ray,FALSE,DEM,3121,100
District Judge,29th Judicial District,Total,,,3121,
District Judge,32nd Judicial District,Glen Harrison,FALSE,DEM,3597,62.44
District Judge,32nd Judicial District,Jim Wilks,FALSE,DEM,2164,37.56
District Judge,32nd Judicial District,Total,,,5761,
District Judge,34th Judicial District,William E. Moody,TRUE,DEM,16363,100
District Judge,34th Judicial District,Total,,,16363,
District Judge,35th Judicial District,Steve Ellis,TRUE,DEM,2535,100
District Judge,35th Judicial District,Total,,,2535,
District Judge,38th Judicial District,Mickey R. Pennington,TRUE,DEM,4595,100
District Judge,38th Judicial District,Total,,,4595,
District Judge,41st Judicial District,Mary Anne Bramblett,TRUE,DEM,17258,100
District Judge,41st Judicial District,Total,,,17258,
District Judge,52nd Judicial District,Phillip Zeigler,TRUE,DEM,1899,100
District Judge,52nd Judicial District,Total,,,1899,
District Judge,53rd Judicial District,Susan Haney,FALSE,DEM,14372,47.26
District Judge,53rd Judicial District,Scott Jenkins,FALSE,DEM,16039,52.74
District Judge,53rd Judicial District,Total,,,30411,
District Judge,56th Judicial District,Norma Venso,TRUE,DEM,10393,100
District Judge,56th Judicial District,Total,,,10393,
District Judge,60th Judicial District,Gary Sanderson,TRUE,DEM,8595,100
District Judge,60th Judicial District,Total,,,8595,
District Judge,62nd Judicial District,Jay Garrettt,FALSE,DEM,1955,15.28
District Judge,62nd Judicial District,VaLinda Hathcox,FALSE,DEM,2582,20.18
District Judge,62nd Judicial District,Scott McDowell,FALSE,DEM,5021,39.23
District Judge,62nd Judicial District,Jess Nickerson,FALSE,DEM,3240,25.32
District Judge,62nd Judicial District,Total,,,12798,
District Judge,63rd Judicial District,Robert Garza,FALSE,DEM,2840,41.23
District Judge,63rd Judicial District,Tom Lee,FALSE,DEM,4048,58.77
District Judge,63rd Judicial District,Total,,,6888,
District Judge,71st Judicial District,Bonnie  Leggat,TRUE,DEM,6186,100
District Judge,71st Judicial District,Total,,,6186,
District Judge,73rd Judicial District,Andy Mireles,TRUE,DEM,35670,100
District Judge,73rd Judicial District,Total,,,35670,
District Judge,74th Judicial District,Alan  Mayfield,TRUE,DEM,8127,100
District Judge,74th Judicial District,Total,,,8127,
District Judge,76th Judicial District,Jimmy L. White,TRUE,DEM,6160,100
District Judge,76th Judicial District,Total,,,6160,
District Judge,77th Judicial District,H. D. ,TRUE,DEM,6048,100
District Judge,77th Judicial District,Total,,,6048,
District Judge,79th Judicial District,Terry A. Canales,TRUE,DEM,8545,100
District Judge,79th Judicial District,Total,,,8545,
District Judge,83rd Judicial District  Unexpired Term,Martin Underwood,FALSE,DEM,5621,100
District Judge,83rd Judicial District  Unexpired Term,Total,,,5621,
District Judge,88th Judicial District,"Earl B. Stover, III",TRUE,DEM,8398,100
District Judge,88th Judicial District,Total,,,8398,
District Judge,89th Judicial District,Juanita Pavlick,TRUE,DEM,2272,100
District Judge,89th Judicial District,Total,,,2272,
District Judge,90th Judicial District,Stephen O. Crawford,TRUE,DEM,2128,100
District Judge,90th Judicial District,Total,,,2128,
District Judge,91st Judicial District,Saul Pullman,FALSE,DEM,1058,100
District Judge,91st Judicial District,Total,,,1058,
District Judge,92nd Judicial District,Ed Aparicio,TRUE,DEM,23557,50.84
District Judge,92nd Judicial District,"Roel ""Robie"" Flores",FALSE,DEM,22781,49.16
District Judge,92nd Judicial District,Total,,,46338,
District Judge,93rd Judicial District,Rudy Delgado,FALSE,DEM,25945,59.95
District Judge,93rd Judicial District,Frank Pena,FALSE,DEM,17332,40.05
District Judge,93rd Judicial District,Total,,,43277,
District Judge,97th Judicial District,Roger Towery,TRUE,DEM,3402,100
District Judge,97th Judicial District,Total,,,3402,
District Judge,98th Judicial District,W. Jeanne Meurer,TRUE,DEM,27242,100
District Judge,98th Judicial District,Total,,,27242,
District Judge,100th Judicial District,David M. McCoy,TRUE,DEM,2124,100
District Judge,100th Judicial District,Total,,,2124,
District Judge,108th Judicial District,"Ebelardo ""Abe"" Lopez",TRUE,DEM,1550,100
District Judge,108th Judicial District,Total,,,1550,
District Judge,123rd Judicial District,Guy William Griffin,TRUE,DEM,5773,100
District Judge,123rd Judicial District,Total,,,5773,
District Judge,126th Judicial District,Darlene Byrne,FALSE,DEM,25556,100
District Judge,126th Judicial District,Total,,,25556,
District Judge,128th Judicial District,"Patrick A. ""Pat"" Clark",TRUE,DEM,8898,100
District Judge,128th Judicial District,Total,,,8898,
District Judge,130th Judicial District,Craig Estlinbaum,FALSE,DEM,3185,100
District Judge,130th Judicial District,Total,,,3185,
District Judge,131st Judicial District,John D. Gabriel,TRUE,DEM,34211,100
District Judge,131st Judicial District,Total,,,34211,
District Judge,136th Judicial District,"Milton ""Mickey"" Gunn Shuffield",TRUE,DEM,8285,100
District Judge,136th Judicial District,Total,,,8285,
District Judge,138th Judicial District,Robert Garza,TRUE,DEM,16959,100
District Judge,138th Judicial District,Total,,,16959,
District Judge,139th Judicial District,Leticia Hinojosa,TRUE,DEM,27606,100
District Judge,139th Judicial District,Total,,,27606,
District Judge,143rd Judicial District,Bob Parks,TRUE,DEM,4536,100
District Judge,143rd Judicial District,Total,,,4536,
District Judge,162nd Judicial District,Mary Ann Huey,FALSE,DEM,30744,100
District Judge,162nd Judicial District,Total,,,30744,
District Judge,163rd Judicial District,Marcia Brandon DeLarue,FALSE,DEM,1009,9.19
District Judge,163rd Judicial District,Jerry Pennington,FALSE,DEM,2502,22.8
District Judge,163rd Judicial District,Dennis Powell,FALSE,DEM,2992,27.26
District Judge,163rd Judicial District,Rodney Price,FALSE,DEM,1259,11.47
District Judge,163rd Judicial District,Karla Rogers,FALSE,DEM,571,5.2
District Judge,163rd Judicial District,Alan Sanders,FALSE,DEM,2642,24.07
District Judge,163rd Judicial District,Total,,,10975,
District Judge,166th Judicial District,Martha Tanner,TRUE,DEM,34456,100
District Judge,166th Judicial District,Total,,,34456,
District Judge,167th Judicial District,Michael Lynch,TRUE,DEM,25893,100
District Judge,167th Judicial District,Total,,,25893,
District Judge,175th Judicial District,Mary  Roman,TRUE,DEM,35841,100
District Judge,175th Judicial District,Total,,,35841,
District Judge,200th Judicial District,Paul Davis,TRUE,DEM,25837,100
District Judge,200th Judicial District,Total,,,25837,
District Judge,202nd Judicial District,Bill Peek,TRUE,DEM,9610,100
District Judge,202nd Judicial District,Total,,,9610,
District Judge,214th Judicial District,Jeanette CantuBazar,FALSE,DEM,2951,15.39
District Judge,214th Judicial District,Hector Rene Gonzalez,FALSE,DEM,4602,24
District Judge,214th Judicial District,Jose Longoria,FALSE,DEM,4968,25.91
District Judge,214th Judicial District,Mike  McLelland,FALSE,DEM,1082,5.64
District Judge,214th Judicial District,Mark Skurka,FALSE,DEM,5574,29.07
District Judge,214th Judicial District,Total,,,19177,
District Judge,235th Judicial District,Jerry W. Woodlock,TRUE,DEM,667,100
District Judge,235th Judicial District,Total,,,667,
District Judge,273rd Judicial District  Unexpired Term,Charles Mitchell,FALSE,DEM,8473,100
District Judge,273rd Judicial District  Unexpired Term,Total,,,8473,
District Judge,332nd Judicial District,"Mario E. Ramirez, Jr.",TRUE,DEM,24578,100
District Judge,332nd Judicial District,Total,,,24578,
District Judge,335th Judicial District,Harold R. Towslee,TRUE,DEM,5580,100
District Judge,335th Judicial District,Total,,,5580,
District Judge,336th Judicial District,Ray Felty Grisham,TRUE,DEM,5273,100
District Judge,336th Judicial District,Total,,,5273,
District Judge,337th Judicial District,"Grant U. Hardeway, Sr.",FALSE,DEM,35950,100
District Judge,337th Judicial District,Total,,,35950,
District Judge,341st Judicial District,Elma Teresa Salinas Ender,TRUE,DEM,19928,100
District Judge,341st Judicial District,Total,,,19928,
District Judge,343rd Judicial District,Janna Whatley,FALSE,DEM,5753,100
District Judge,343rd Judicial District,Total,,,5753,
District Judge,344th Judicial District,"Carroll Wilborn, Jr.",TRUE,DEM,2486,100
District Judge,344th Judicial District,Total,,,2486,
District Judge,345th Judicial District,Scott McCown,TRUE,DEM,26739,100
District Judge,345th Judicial District,Total,,,26739,
District Judge,346th Judicial District,Jose ,TRUE,DEM,16649,100
District Judge,346th Judicial District,Total,,,16649,
District Judge,347th Judicial District,Lisa Gonzales,FALSE,DEM,8915,46.51
District Judge,347th Judicial District,Nelva Gonzales Ramos,FALSE,DEM,10252,53.49
District Judge,347th Judicial District,Total,,,19167,
District Judge,349th Judicial District,Jerry L. Calhoon,TRUE,DEM,4671,100
District Judge,349th Judicial District,Total,,,4671,
District Judge,350th Judicial District,Jess Holloway,TRUE,DEM,2000,100
District Judge,350th Judicial District,Total,,,2000,
District Judge,353rd Judicial District,Margaret  Cooper,TRUE,DEM,26228,100
District Judge,353rd Judicial District,Total,,,26228,
District Judge,354th Judicial District,"Richard A. Beacom, Jr.",TRUE,DEM,2741,100
District Judge,354th Judicial District,Total,,,2741,
District Judge,356th Judicial District,Britt Plunk,TRUE,DEM,4860,100
District Judge,356th Judicial District,Total,,,4860,
District Judge,381st Judicial District,"John A. Pope, III",TRUE,DEM,4546,100
District Judge,381st Judicial District,Total,,,4546,
District Judge,383rd Judicial District,Miguel Cervantes,FALSE,DEM,5172,24.2
District Judge,383rd Judicial District,Mike Herrera,FALSE,DEM,8875,41.52
District Judge,383rd Judicial District,Reed Leverton,TRUE,DEM,7329,34.29
District Judge,383rd Judicial District,Total,,,21376,
District Judge,384th Judicial District,Patrick M. Garcia,TRUE,DEM,16889,100
District Judge,384th Judicial District,Total,,,16889,
District Judge,388th Judicial District,Patricia A. Macias,FALSE,DEM,17017,100
District Judge,388th Judicial District,Total,,,17017,
District Judge,389th Judicial District,"Arnoldo Cantu, Jr.",FALSE,DEM,14681,33.69
District Judge,389th Judicial District,Letty Lopez,FALSE,DEM,28902,66.31
District Judge,389th Judicial District,Total,,,43583,
District Judge,390th Judicial District,Karrie Key,FALSE,DEM,25341,100
District Judge,390th Judicial District,Total,,,25341,
District Judge,394th Judicial District,Kenneth D.  DeHart,TRUE,DEM,3158,100
District Judge,394th Judicial District,Total,,,3158,
District Judge,398th Judicial District,Aida S. Flores,FALSE,DEM,26726,100
District Judge,398th Judicial District,Total,,,26726,
District Judge,404th Judicial District,Abel C. Limas,FALSE,DEM,6240,30.52
District Judge,404th Judicial District,Robert H. Mendoza,FALSE,DEM,1547,7.57
District Judge,404th Judicial District,Ben Neece,FALSE,DEM,4663,22.81
District Judge,404th Judicial District,Rudy X. Rodriguez,FALSE,DEM,4821,23.58
District Judge,404th Judicial District,Larry Warner,FALSE,DEM,3175,15.53
District Judge,404th Judicial District,Total,,,20446,
District Judge,405th Judicial District,Leonard Cruse,FALSE,DEM,1407,10.61
District Judge,405th Judicial District,Jack Ewing,FALSE,DEM,2040,15.38
District Judge,405th Judicial District,Mark Kelly,FALSE,DEM,891,6.72
District Judge,405th Judicial District,Wayne Mallia,FALSE,DEM,3352,25.28
District Judge,405th Judicial District,Robert Penrice,FALSE,DEM,2374,17.9
District Judge,405th Judicial District,Elisa Vasquez,FALSE,DEM,3197,24.11
District Judge,405th Judicial District,Total,,,13261,
District Judge,406th Judicial District,Mary Guevara Capello,FALSE,DEM,9761,39.11
District Judge,406th Judicial District,Eddie Pena,FALSE,DEM,4215,16.89
District Judge,406th Judicial District,"Andres ""Andy"" Reyes",FALSE,DEM,10982,44
District Judge,406th Judicial District,Total,,,24958,
District Judge,408th Judicial District,Milton Fagin,FALSE,DEM,31725,100
District Judge,408th Judicial District,Total,,,31725,
District Judge,411th Judicial District,Robert H. Trapp,TRUE,DEM,8587,100
District Judge,411th Judicial District,Total,,,8587,
District Judge,65th Judicial District,Alfredo Chavez,TRUE,DEM,17010,100
District Judge,65th Judicial District,Total,,,17010,
District Attorney, 1st Judicial District,John Clark Fisher,FALSE,DEM,3819,100
District Attorney, 1st Judicial District,Total,,,3819,
District Attorney, 2nd Judicial District,"Elmer C. Beckworth, Jr.",FALSE,DEM,4112,100
District Attorney, 2nd Judicial District,Total,,,4112,
District Attorney, 8th Judicial District,Frank Long,TRUE,DEM,4844,100
District Attorney, 8th Judicial District,Total,,,4844,
District Attorney, 12th Judicial District,Gayle Wilson Ray,FALSE,DEM,1487,100
District Attorney, 12th Judicial District,Total,,,1487,
District Attorney, 21st Judicial District,Renee Ann Mueller,FALSE,DEM,2187,100
District Attorney, 21st Judicial District,Total,,,2187,
District Attorney, 23rd Judicial District,Steven Reis,TRUE,DEM,3496,100
District Attorney, 23rd Judicial District,Total,,,3496,
District Attorney, 24th Judicial District,Michael A. Sheppard,TRUE,DEM,2253,100
District Attorney, 24th Judicial District,Total,,,2253,
District Attorney, 29th Judicial District,Tim W. Ford,FALSE,DEM,2203,58.89
District Attorney, 29th Judicial District,Mike A.  Smiddy,FALSE,DEM,1538,41.11
District Attorney, 29th Judicial District,Total,,,3741,
District Attorney, 31st Judicial District,Charles L. Kessie,FALSE,DEM,1615,100
District Attorney, 31st Judicial District,Total,,,1615,
District Attorney, 32nd Judicial District,Mark Edwards,TRUE,DEM,4637,100
District Attorney, 32nd Judicial District,Total,,,4637,
District Attorney, 34th Judicial District,Jaime  Esparza,TRUE,DEM,18812,100
District Attorney, 34th Judicial District,Total,,,18812,
District Attorney, 35th Judicial District,Lee  Haney,TRUE,DEM,2359,100
District Attorney, 35th Judicial District,Total,,,2359,
District Attorney, 36th Judicial District,Patrick L. Flanigan,FALSE,DEM,2685,61.95
District Attorney, 36th Judicial District,Doug Tinker,FALSE,DEM,1649,38.05
District Attorney, 36th Judicial District,Total,,,4334,
District Attorney, 38th Judicial District,"Anton E. ""Tony"" Hackebeil",TRUE,DEM,4180,100
District Attorney, 38th Judicial District,Total,,,4180,
District Attorney, 39th Judicial District,Mike Fouts,FALSE,DEM,2104,52.42
District Attorney, 39th Judicial District,"L.W. (Bill) Jones, III",FALSE,DEM,817,20.35
District Attorney, 39th Judicial District,Andrew Ottaway,FALSE,DEM,1093,27.23
District Attorney, 39th Judicial District,Total,,,4014,
District Attorney, 42nd Judicial District,Paul Jensen,FALSE,DEM,582,42.02
District Attorney, 42nd Judicial District,Joe Lee Rose,FALSE,DEM,803,57.98
District Attorney, 42nd Judicial District,Total,,,1385,
District Attorney, 46th Judicial District,Dan Mike Bird,TRUE,DEM,1665,100
District Attorney, 46th Judicial District,Total,,,1665,
District Attorney, 49th Judicial District,Albert Gutierrez,FALSE,DEM,10671,37.31
District Attorney, 49th Judicial District,Anna Laura Cavazos Ramirez,FALSE,DEM,5838,20.41
District Attorney, 49th Judicial District,Joe Rubio,TRUE,DEM,12094,42.28
District Attorney, 49th Judicial District,Total,,,28603,
District Attorney, 50th Judicial District,Bill Neal,TRUE,DEM,1245,100
District Attorney, 50th Judicial District,Total,,,1245,
District Attorney, 51st Judicial District,Stephen R. Lupton,TRUE,DEM,2379,100
District Attorney, 51st Judicial District,Total,,,2379,
District Attorney, 53rd Judicial District,Ronald Dale Earle,TRUE,DEM,26433,100
District Attorney, 53rd Judicial District,Total,,,26433,
District Attorney, 63rd Judicial District,Fred Hernandez,FALSE,DEM,4047,63.3
District Attorney, 63rd Judicial District,Manuel Pacheco,FALSE,DEM,2346,36.7
District Attorney, 63rd Judicial District,Total,,,6393,
District Attorney, 64th Judicial District,Terry D. McEachern,TRUE,DEM,1234,100
District Attorney, 64th Judicial District,Total,,,1234,
District Attorney, 66th Judicial District,Dan V. Dent,TRUE,DEM,1558,100
District Attorney, 66th Judicial District,Total,,,1558,
District Attorney, 70th Judicial District,Robert A. (Bob) Leahey,FALSE,DEM,2269,100
District Attorney, 70th Judicial District,Total,,,2269,
District Attorney, 76th Judicial District,Charles C. Bailey,TRUE,DEM,4529,100
District Attorney, 76th Judicial District,Total,,,4529,
District Attorney, 79th Judicial District,Joe Frank Garza,TRUE,DEM,8214,100
District Attorney, 79th Judicial District,Total,,,8214,
District Attorney, 81st Judicial District,Lynn Ellison,TRUE,DEM,7264,100
District Attorney, 81st Judicial District,Total,,,7264,
District Attorney, 83rd Judicial District,Frank Brown,FALSE,DEM,2438,34.62
District Attorney, 83rd Judicial District,James D. Jepson,FALSE,DEM,1517,21.54
District Attorney, 83rd Judicial District,Steve Spurgin,FALSE,DEM,3088,43.84
District Attorney, 83rd Judicial District,Total,,,7043,
District Attorney, 85th Judicial District,Bill Turner,TRUE,DEM,1648,100
District Attorney, 85th Judicial District,Total,,,1648,
District Attorney, 88th Judicial District,Bart Caraway,FALSE,DEM,2471,41.25
District Attorney, 88th Judicial District,Charlie  Roach,TRUE,DEM,3520,58.75
District Attorney, 88th Judicial District,Total,,,5991,
District Attorney, 90th Judicial District,Stephen Bristow,TRUE,DEM,2153,100
District Attorney, 90th Judicial District,Total,,,2153,
District Attorney, 97th Judicial District,James A. Rasmussen,FALSE,DEM,2173,62.21
District Attorney, 97th Judicial District,Versel Diane (Wall) Rush,FALSE,DEM,1320,37.79
District Attorney, 97th Judicial District,Total,,,3493,
District Attorney, 100th Judicial District,Randall C.  Sims,TRUE,DEM,2009,100
District Attorney, 100th Judicial District,Total,,,2009,
District Attorney, 105th Judicial District,Carlos Valdez,TRUE,DEM,19089,100
District Attorney, 105th Judicial District,Total,,,19089,
District Attorney, 106th Judicial District,Ricky B.  Smith,TRUE,DEM,2686,100
District Attorney, 106th Judicial District,Total,,,2686,
District Attorney, 110th Judicial District,Becky Bybee McPherson,TRUE,DEM,1137,100
District Attorney, 110th Judicial District,Total,,,1137,
Harris County,Attorney,James S. Dougherty,FALSE,DEM,36729,100
Harris County,Attorney,Total,,,36729,
District Attorney, 112th Judicial District,Ori White,TRUE,DEM,3793,100
District Attorney, 112th Judicial District,Total,,,3793,
District Attorney, 119th Judicial District,Stephen H. Smith,TRUE,DEM,3483,100
District Attorney, 119th Judicial District,Total,,,3483,
District Attorney, 123rd Judicial District,Jonathan McDonald,FALSE,DEM,2884,59.09
District Attorney, 123rd Judicial District,John R. Smith,FALSE,DEM,1997,40.91
District Attorney, 123rd Judicial District,Total,,,4881,
District Attorney, 143rd Judicial District,Randall W. ,TRUE,DEM,3923,100
District Attorney, 143rd Judicial District,Total,,,3923,
District Attorney, 145th Judicial District,John R. Heath,FALSE,DEM,2009,100
District Attorney, 145th Judicial District,Total,,,2009,
District Attorney, 156th Judicial District,George P. Morrill II,TRUE,DEM,2067,100
District Attorney, 156th Judicial District,Total,,,2067,
District Attorney, 159th Judicial District,Clyde M. Herrington,TRUE,DEM,7004,100
District Attorney, 159th Judicial District,Total,,,7004,
District Attorney, 173rd Judicial District,Donna Bennett,TRUE,DEM,4346,100
District Attorney, 173rd Judicial District,Total,,,4346,
District Attorney, 196th Judicial District,F. Duncan Thomas,TRUE,DEM,1979,100
District Attorney, 196th Judicial District,Total,,,1979,
District Attorney, 220th Judicial District,B. J. Shepherd,TRUE,DEM,4751,100
District Attorney, 220th Judicial District,Total,,,4751,
District Attorney, 229th Judicial District,Heriberto Silva,TRUE,DEM,8986,100
District Attorney, 229th Judicial District,Total,,,8986,
District Attorney, 253rd Judicial District,"Michael R. ""Mike"" Little",TRUE,DEM,7671,100
District Attorney, 253rd Judicial District,Total,,,7671,
District Attorney, 258th Judicial District,Joe Price,TRUE,DEM,2580,100
District Attorney, 258th Judicial District,Total,,,2580,
District Attorney, 259th Judicial District,Gary Brown,TRUE,DEM,1635,45.59
District Attorney, 259th Judicial District,Britt Thurman,FALSE,DEM,1951,54.41
District Attorney, 259th Judicial District,Total,,,3586,
District Attorney, 266th Judicial District,John Terrill,TRUE,DEM,1187,100
District Attorney, 266th Judicial District,Total,,,1187,
District Attorney, 271st Judicial District,Jana A.  Jones,FALSE,DEM,2378,100
District Attorney, 271st Judicial District,Total,,,2378,
District Attorney, 287th Judicial District,Johnny Actkinson,TRUE,DEM,937,100
District Attorney, 287th Judicial District,Total,,,937,
District Attorney, 293rd Judicial District,Ben Martinez,FALSE,DEM,5732,42.16
District Attorney, 293rd Judicial District,Roberto  Serna,TRUE,DEM,7864,57.84
District Attorney, 293rd Judicial District,Total,,,13596,
District Attorney, 349th Judicial District,Cindy Maria Garner,TRUE,DEM,1865,100
District Attorney, 349th Judicial District,Total,,,1865,
President Senatorial,1,Bill Bradley,FALSE,DEM,12713,24.2
President Senatorial,1,Al Gore,FALSE,DEM,37059,70.55
President Senatorial,1,"Lyndon H. LaRouche, Jr.",FALSE,DEM,2759,5.25
President Senatorial,1,Total,,,52531,
President Senatorial,2,Bill Bradley,FALSE,DEM,3121,14.19
President Senatorial,2,Al Gore,FALSE,DEM,18246,82.97
President Senatorial,2,"Lyndon H. LaRouche, Jr.",FALSE,DEM,623,2.83
President Senatorial,2,Total,,,21990,
President Senatorial,3,Bill Bradley,FALSE,DEM,13930,24.79
President Senatorial,3,Al Gore,FALSE,DEM,39151,69.69
President Senatorial,3,"Lyndon H. LaRouche, Jr.",FALSE,DEM,3101,5.52
President Senatorial,3,Total,,,56182,
President Senatorial,4,Bill Bradley,FALSE,DEM,6336,19.09
President Senatorial,4,Al Gore,FALSE,DEM,25677,77.36
President Senatorial,4,"Lyndon H. LaRouche, Jr.",FALSE,DEM,1180,3.55
President Senatorial,4,Total,,,33193,
President Senatorial,5,Bill Bradley,FALSE,DEM,8777,22.42
President Senatorial,5,Al Gore,FALSE,DEM,28695,73.29
President Senatorial,5,"Lyndon H. LaRouche, Jr.",FALSE,DEM,1683,4.3
President Senatorial,5,Total,,,39155,
President Senatorial,6,Bill Bradley,FALSE,DEM,563,5.82
President Senatorial,6,Al Gore,FALSE,DEM,8947,92.5
President Senatorial,6,"Lyndon H. LaRouche, Jr.",FALSE,DEM,162,1.67
President Senatorial,6,Total,,,9672,
President Senatorial,7,Bill Bradley,FALSE,DEM,473,9.55
President Senatorial,7,Al Gore,FALSE,DEM,4447,89.75
President Senatorial,7,"Lyndon H. LaRouche, Jr.",FALSE,DEM,35,0.71
President Senatorial,7,Total,,,4955,
President Senatorial,8,Bill Bradley,FALSE,DEM,912,11.23
President Senatorial,8,Al Gore,FALSE,DEM,7142,87.96
President Senatorial,8,"Lyndon H. LaRouche, Jr.",FALSE,DEM,66,0.81
President Senatorial,8,Total,,,8120,
President Senatorial,9,Bill Bradley,FALSE,DEM,661,8.92
President Senatorial,9,Al Gore,FALSE,DEM,6684,90.19
President Senatorial,9,"Lyndon H. LaRouche, Jr.",FALSE,DEM,66,0.89
President Senatorial,9,Total,,,7411,
President Senatorial,10,Bill Bradley,FALSE,DEM,895,10.39
President Senatorial,10,Al Gore,FALSE,DEM,7628,88.54
President Senatorial,10,"Lyndon H. LaRouche, Jr.",FALSE,DEM,92,1.07
President Senatorial,10,Total,,,8615,
President Senatorial,11,Bill Bradley,FALSE,DEM,2176,11.94
President Senatorial,11,Al Gore,FALSE,DEM,15634,85.76
President Senatorial,11,"Lyndon H. LaRouche, Jr.",FALSE,DEM,420,2.3
President Senatorial,11,Total,,,18230,
President Senatorial,12,Bill Bradley,FALSE,DEM,1191,7.02
President Senatorial,12,Al Gore,FALSE,DEM,15663,92.27
President Senatorial,12,"Lyndon H. LaRouche, Jr.",FALSE,DEM,122,0.72
President Senatorial,12,Total,,,16976,
President Senatorial,13,Bill Bradley,FALSE,DEM,936,4.77
President Senatorial,13,Al Gore,FALSE,DEM,18503,94.37
President Senatorial,13,"Lyndon H. LaRouche, Jr.",FALSE,DEM,167,0.85
President Senatorial,13,Total,,,19606,
President Senatorial,14,Bill Bradley,FALSE,DEM,5750,17.32
President Senatorial,14,Al Gore,FALSE,DEM,27103,81.62
President Senatorial,14,"Lyndon H. LaRouche, Jr.",FALSE,DEM,354,1.07
President Senatorial,14,Total,,,33207,
President Senatorial,15,Bill Bradley,FALSE,DEM,666,5.66
President Senatorial,15,Al Gore,FALSE,DEM,10944,92.97
President Senatorial,15,"Lyndon H. LaRouche, Jr.",FALSE,DEM,161,1.37
President Senatorial,15,Total,,,11771,
President Senatorial,16,Bill Bradley,FALSE,DEM,872,8.59
President Senatorial,16,Al Gore,FALSE,DEM,9209,90.68
President Senatorial,16,"Lyndon H. LaRouche, Jr.",FALSE,DEM,75,0.74
President Senatorial,16,Total,,,10156,
President Senatorial,17,Bill Bradley,FALSE,DEM,734,9.25
President Senatorial,17,Al Gore,FALSE,DEM,7114,89.61
President Senatorial,17,"Lyndon H. LaRouche, Jr.",FALSE,DEM,91,1.15
President Senatorial,17,Total,,,7939,
President Senatorial,18,Bill Bradley,FALSE,DEM,6704,20.9
President Senatorial,18,Al Gore,FALSE,DEM,24063,75.04
President Senatorial,18,"Lyndon H. LaRouche, Jr.",FALSE,DEM,1302,4.06
President Senatorial,18,Total,,,32069,
President Senatorial,19,Bill Bradley,FALSE,DEM,5675,16.44
President Senatorial,19,Al Gore,FALSE,DEM,27439,79.48
President Senatorial,19,"Lyndon H. LaRouche, Jr.",FALSE,DEM,1408,4.08
President Senatorial,19,Total,,,34522,
President Senatorial,20,Bill Bradley,FALSE,DEM,7133,14.29
President Senatorial,20,Al Gore,FALSE,DEM,40981,82.12
President Senatorial,20,"Lyndon H. LaRouche, Jr.",FALSE,DEM,1790,3.59
President Senatorial,20,Total,,,49904,
President Senatorial,21,Bill Bradley,FALSE,DEM,8556,13.23
President Senatorial,21,Al Gore,FALSE,DEM,53652,82.96
President Senatorial,21,"Lyndon H. LaRouche, Jr.",FALSE,DEM,2461,3.81
President Senatorial,21,Total,,,64669,
President Senatorial,22,Bill Bradley,FALSE,DEM,5407,19.63
President Senatorial,22,Al Gore,FALSE,DEM,20999,76.25
President Senatorial,22,"Lyndon H. LaRouche, Jr.",FALSE,DEM,1132,4.11
President Senatorial,22,Total,,,27538,
President Senatorial,23,Bill Bradley,FALSE,DEM,977,4.19
President Senatorial,23,Al Gore,FALSE,DEM,22106,94.81
President Senatorial,23,"Lyndon H. LaRouche, Jr.",FALSE,DEM,234,1
President Senatorial,23,Total,,,23317,
President Senatorial,24,Bill Bradley,FALSE,DEM,5259,23.89
President Senatorial,24,Al Gore,FALSE,DEM,15664,71.17
President Senatorial,24,"Lyndon H. LaRouche, Jr.",FALSE,DEM,1087,4.94
President Senatorial,24,Total,,,22010,
President Senatorial,25,Bill Bradley,FALSE,DEM,2553,15.71
President Senatorial,25,Al Gore,FALSE,DEM,13406,82.5
President Senatorial,25,"Lyndon H. LaRouche, Jr.",FALSE,DEM,290,1.78
President Senatorial,25,Total,,,16249,
President Senatorial,26,Bill Bradley,FALSE,DEM,2237,9.25
President Senatorial,26,Al Gore,FALSE,DEM,21541,89.04
President Senatorial,26,"Lyndon H. LaRouche, Jr.",FALSE,DEM,415,1.72
President Senatorial,26,Total,,,24193,
President Senatorial,27,Bill Bradley,FALSE,DEM,5854,12.18
