county,precinct,office,district,party,candidate,votes,early_voting,election_day,election_day_paper,absentee
El Paso,168,County Chairman,,REP,Adolpho R Telles,76,34,41,0,1
El Paso,168,Proposition 1,,REP,For (A Favor),69,37,31,0,1
El Paso,168,Proposition 1,,REP,Against (En Contra),27,12,15,0,0
El Paso,168,Proposition 2,,REP,For (A Favor),94,47,46,0,1
El Paso,168,Proposition 2,,REP,Against (En Contra),5,3,2,0,0
El Paso,168,Proposition 3,,REP,For (A Favor),88,43,44,0,1
El Paso,168,Proposition 3,,REP,Against (En Contra),10,7,3,0,0
El Paso,168,Proposition 4,,REP,For (A Favor),94,47,46,0,1
El Paso,168,Proposition 4,,REP,Against (En Contra),6,3,3,0,0
El Paso,168,Proposition 5,,REP,For (A Favor),91,47,43,0,1
El Paso,168,Proposition 5,,REP,Against (En Contra),9,3,6,0,0
El Paso,168,Proposition 6,,REP,For (A Favor),99,48,50,0,1
El Paso,168,Proposition 6,,REP,Against (En Contra),1,1,0,0,0
El Paso,168,Proposition 7,,REP,For (A Favor),71,33,37,0,1
El Paso,168,Proposition 7,,REP,Against (En Contra),29,17,12,0,0
El Paso,168,Proposition 8,,REP,For (A Favor),97,49,47,0,1
El Paso,168,Proposition 8,,REP,Against (En Contra),3,0,3,0,0
El Paso,168,Proposition 9,,REP,For (A Favor),93,46,46,0,1
El Paso,168,Proposition 9,,REP,Against (En Contra),5,4,1,0,0
El Paso,168,Proposition 10,,REP,For (A Favor),89,43,45,0,1
El Paso,168,Proposition 10,,REP,Against (En Contra),8,6,2,0,0
El Paso,168,Proposition 11,,REP,For (A Favor),87,45,41,0,1
El Paso,168,Proposition 11,,REP,Against (En Contra),12,5,7,0,0
El Paso,168,U.S. Senate,,DEM,Sema Hernandez,18,9,9,0,0
El Paso,168,U.S. Senate,,DEM,Beto O'Rourke,246,107,128,0,11
El Paso,168,U.S. Senate,,DEM,Edward Kimbrough,8,3,5,0,0
El Paso,168,U.S. House,16,DEM,Dori Fenenbock,58,30,24,0,4
El Paso,168,U.S. House,16,DEM,Veronica Escobar,157,67,84,0,6
El Paso,168,U.S. House,16,DEM,Norma Chavez,33,11,21,0,1
El Paso,168,U.S. House,16,DEM,John Carrillo,4,1,3,0,0
El Paso,168,U.S. House,16,DEM,Jerome Tilghman,3,1,2,0,0
El Paso,168,U.S. House,16,DEM,Enrique Garcia,19,11,8,0,0
El Paso,168,Governor,,DEM,Lupe Valdez,136,58,73,0,5
El Paso,168,Governor,,DEM,Adrian Ocegueda,29,16,13,0,0
El Paso,168,Governor,,DEM,Jeffrey Payne,22,8,14,0,0
El Paso,168,Governor,,DEM,James Jolly Clark,6,2,4,0,0
El Paso,168,Governor,,DEM,Joe Mumbach,5,1,4,0,0
El Paso,168,Governor,,DEM,Grady Yarbrough,10,5,5,0,0
El Paso,168,Governor,,DEM,Cedric Davis Sr,11,6,5,0,0
El Paso,168,Governor,,DEM,Andrew White,24,10,8,0,6
El Paso,168,Governor,,DEM,Tom Wakely,7,5,2,0,0
El Paso,168,Lieutenant Governor,,DEM,Michael Cooper,163,75,83,0,5
El Paso,168,Lieutenant Governor,,DEM,Mike Collier,74,30,40,0,4
El Paso,168,Attorney General,,DEM,Justin Nelson,220,93,119,0,8
El Paso,168,Comptroller Of Public Accounts,,DEM,Joi Chevalier,114,53,55,0,6
El Paso,168,Comptroller Of Public Accounts,,DEM,Tim Mahoney,118,48,67,0,3
El Paso,168,Commissioner of the General Land Office,,DEM,Miguel Suazo,164,72,85,0,7
El Paso,168,Commissioner of the General Land Office,,DEM,Tex Morgan,68,31,34,0,3
El Paso,168,Commissioner of Agriculture,,DEM,Kim Olson,215,92,114,0,9
El Paso,168,Railroad Commissioner,,DEM,Roman Mcallen,157,66,85,0,6
El Paso,168,Railroad Commissioner,,DEM,Chris Spellmon,70,33,34,0,3
El Paso,168,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,215,91,115,0,9
El Paso,168,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,212,88,115,0,9
El Paso,168,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,211,89,113,0,9
El Paso,168,"Presiding Judge, Court Of Criminal Appeals",,DEM,Maria T. (Terry) Jackson,217,91,117,0,9
El Paso,168,"Judge, Court Of Criminal Appeals, Place 7",,DEM,Ramona Franklin,218,93,116,0,9
El Paso,168,State Representative,75,DEM,Mary E Gonzalez,193,83,103,0,7
El Paso,168,State Representative,75,DEM,Marysue Femath,65,32,29,0,4
El Paso,168,"Justice, 8th Court Of Appeals District, Place 2",,DEM,Yvonne Rodriguez,213,86,118,0,9
El Paso,168,"Justice, 8th Court Of Appeals District, Place 3",,DEM,Gina M Palafox,208,86,113,0,9
El Paso,168,District Judge 120th Judicial District,,DEM,Maria Salas Mendoza,212,90,113,0,9
El Paso,168,District Judge 168th Judicial District,,DEM,Marcos Lizarraga,208,88,111,0,9
El Paso,168,District Judge 171st Judicial District,,DEM,Bonnie Rangel,211,89,113,0,9
El Paso,168,District Judge 205th Judicial District,,DEM,Francisco X Domingue,206,85,112,0,9
El Paso,168,District Judge 210th Judicial District,,DEM,Alyssa G Perez,159,67,85,0,7
El Paso,168,District Judge 210th Judicial District,,DEM,Monique Velarde,78,41,34,0,3
El Paso,168,District Judge 243rd Judicial District,,DEM,Selena Solis,98,44,46,0,8
El Paso,168,District Judge 243rd Judicial District,,DEM,Feliciano Felix Cast,49,17,30,0,2
El Paso,168,District Judge 243rd Judicial District,,DEM,Roberto J Ramos,30,12,18,0,0
El Paso,168,District Judge 243rd Judicial District,,DEM,Luis Aguilar,65,37,27,0,1
El Paso,168,District Judge 327th Judicial District,,DEM,Linda Yee Chew,206,87,110,0,9
El Paso,168,El Paso County Judge,,DEM,Ricardo Samaniego,67,29,34,0,4
El Paso,168,El Paso County Judge,,DEM,John Cook,116,52,61,0,3
El Paso,168,El Paso County Judge,,DEM,Laura Enriquez,70,31,35,0,4
El Paso,168,Judge County Court At Law 1,,DEM,Ruth Reyes,160,69,82,0,9
El Paso,168,Judge County Court At Law 1,,DEM,Ruben Nunez,80,34,44,0,2
El Paso,168,Judge County Court At Law 2,,DEM,Julie Gonzalez,217,93,115,0,9
El Paso,168,Judge County Court At Law 3,,DEM,Javier Alvarez,214,90,116,0,8
El Paso,168,Judge County Court At Law 4,,DEM,Alex Gonzalez,208,88,112,0,8
El Paso,168,Judge County Court At Law 5,,DEM,Kristin Raquel Romer,95,48,41,0,6
El Paso,168,Judge County Court At Law 5,,DEM,Jesus Rodriguez,69,27,41,0,1
El Paso,168,Judge County Court At Law 5,,DEM,Mike Herrera,58,26,31,0,1
El Paso,168,Judge County Court At Law 5,,DEM,Danny Razo,22,11,9,0,2
El Paso,168,Judge County Court At Law 6,,DEM,M Sue Kurita,207,89,110,0,8
El Paso,168,Judge County Court At Law 7,,DEM,Patsy Lopez,125,56,61,0,8
El Paso,168,Judge County Court At Law 7,,DEM,Ruben Morales,113,50,61,0,2
El Paso,168,Judge County Criminal Court 1,,DEM,Alma Trejo,213,89,116,0,8
El Paso,168,Judge County Criminal Court 2,,DEM,Robert S Anchondo,211,91,112,0,8
El Paso,168,Judge County Probate Court 1,,DEM,Patricia B Chew,174,79,86,0,9
El Paso,168,Judge County Probate Court 1,,DEM,Darron Powell,58,24,33,0,1
El Paso,168,Judge County Probate Court 2,,DEM,Eduardo A Gamboa,206,87,111,0,8
El Paso,168,District Clerk,,DEM,Norma Favela Barcele,205,87,111,0,7
El Paso,168,County Clerk,,DEM,Delia Briones,214,93,113,0,8
El Paso,168,Justice Of The Peace 6 Place 1,,DEM,Ruben Lujan,212,90,114,0,8
El Paso,168,Justice Of The Peace 6 Place 2,,DEM,Rosalie Rosie Doming,126,58,63,0,5
El Paso,168,Justice Of The Peace 6 Place 2,,DEM,Nina Serna,78,35,39,0,4
El Paso,168,Justice Of The Peace 6 Place 2,,DEM,Ray Buddy Rocha,52,23,28,0,1
El Paso,168,County Chairman,,DEM,Iliana Holguin,200,86,106,0,8
El Paso,168,Referendum 1,,DEM,For (A Favor),264,120,134,0,10
El Paso,168,Referendum 1,,DEM,Against (En Contra),7,3,4,0,0
El Paso,168,Referendum 2,,DEM,For (A Favor),261,115,136,0,10
El Paso,168,Referendum 2,,DEM,Against (En Contra),8,5,3,0,0
El Paso,168,Referendum 3,,DEM,For (A Favor),255,113,132,0,10
El Paso,168,Referendum 3,,DEM,Against (En Contra),12,6,6,0,0
El Paso,168,Referendum 4,,DEM,For (A Favor),265,120,135,0,10
El Paso,168,Referendum 4,,DEM,Against (En Contra),3,2,1,0,0
El Paso,168,Referendum 5,,DEM,For (A Favor),236,102,124,0,10
El Paso,168,Referendum 5,,DEM,Against (En Contra),25,13,12,0,0
El Paso,168,Referendum 6,,DEM,For (A Favor),266,120,136,0,10
El Paso,168,Referendum 6,,DEM,Against (En Contra),3,1,2,0,0
El Paso,168,Referendum 7,,DEM,For (A Favor),257,114,133,0,10
El Paso,168,Referendum 7,,DEM,Against (En Contra),7,3,4,0,0
El Paso,168,Referendum 8,,DEM,For (A Favor),233,97,126,0,10
El Paso,168,Referendum 8,,DEM,Against (En Contra),29,19,9,0,1
El Paso,168,Referendum 9,,DEM,For (A Favor),238,103,124,0,11
El Paso,168,Referendum 9,,DEM,Against (En Contra),27,15,12,0,0
El Paso,168,Referendum 10,,DEM,For (A Favor),248,110,127,0,11
El Paso,168,Referendum 10,,DEM,Against (En Contra),18,9,9,0,0
El Paso,168,Referendum 11,,DEM,For (A Favor),250,106,133,0,11
El Paso,168,Referendum 11,,DEM,Against (En Contra),17,12,5,0,0
El Paso,168,Referendum 12,,DEM,For (A Favor),259,112,136,0,11
El Paso,168,Referendum 12,,DEM,Against (En Contra),9,6,3,0,0
El Paso,169,U.S. Senate,,REP,Mary Miller,4,4,0,0,0
El Paso,169,U.S. Senate,,REP,Stefano De Stefano,0,0,0,0,0
El Paso,169,U.S. Senate,,REP,Ted Cruz,55,25,30,0,0
El Paso,169,U.S. Senate,,REP,Geraldine Sam,2,2,0,0,0
El Paso,169,U.S. Senate,,REP,Bruce Jacobson Jr,5,2,3,0,0
El Paso,169,U.S. House,23,REP,Alma Arredondo-Lynch,13,9,4,0,0
El Paso,169,U.S. House,23,REP,Will Hurd,52,25,27,0,0
El Paso,169,Governor,,REP,Greg Abbott,58,28,30,0,0
El Paso,169,Governor,,REP,Barbara Krueger,3,2,1,0,0
El Paso,169,Governor,,REP,Secede Kilgore,3,3,0,0,0
El Paso,169,Lieutenant Governor,,REP,Dan Patrick,42,19,23,0,0
El Paso,169,Lieutenant Governor,,REP,Scott Milder,19,13,6,0,0
El Paso,169,Attorney General,,REP,Ken Paxton,54,28,26,0,0
El Paso,169,Comptroller Of Public Accounts,,REP,Glenn Hegar,53,28,25,0,0
El Paso,169,Commissioner of the General Land Office,,REP,Jerry Patterson,17,6,11,0,0
El Paso,169,Commissioner of the General Land Office,,REP,Rick Range,11,8,3,0,0
El Paso,169,Commissioner of the General Land Office,,REP,Davey Edwards,3,3,0,0,0
El Paso,169,Commissioner of the General Land Office,,REP,George P Bush,33,15,18,0,0
El Paso,169,Commissioner of Agriculture,,REP,Trey Blocker,15,8,7,0,0
El Paso,169,Commissioner of Agriculture,,REP,Jim Hogan,17,11,6,0,0
El Paso,169,Commissioner of Agriculture,,REP,Sid Miller,30,12,18,0,0
El Paso,169,Railroad Commissioner,,REP,Christi Craddick,33,15,18,0,0
El Paso,169,Railroad Commissioner,,REP,Weston Martinez,27,16,11,0,0
El Paso,169,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,55,28,27,0,0
El Paso,169,"Justice, Supreme Court, Place 4",,REP,John Devine,55,28,27,0,0
El Paso,169,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,55,28,27,0,0
El Paso,169,"Presiding Judge, Court Of Criminal Appeals",,REP,Sharon Keller,31,16,15,0,0
El Paso,169,"Presiding Judge, Court Of Criminal Appeals",,REP,David Bridges,28,14,14,0,0
El Paso,169,"Judge, Court Of Criminal Appeals, Place 7",,REP,Barbara Parker Herve,55,28,27,0,0
El Paso,169,"Judge, Court Of Criminal Appeals, Place 8",,REP,Jay Brandon,27,18,9,0,0
El Paso,169,"Judge, Court Of Criminal Appeals, Place 8",,REP,Michelle Slaughter,30,9,21,0,0
El Paso,169,"Judge, Court Of Criminal Appeals, Place 8",,REP,Dib Waldrip,3,3,0,0,0
El Paso,169,County Chairman,,REP,Adolpho R Telles,45,24,21,0,0
El Paso,169,Proposition 1,,REP,For (A Favor),45,23,22,0,0
El Paso,169,Proposition 1,,REP,Against (En Contra),19,11,8,0,0
El Paso,169,Proposition 2,,REP,For (A Favor),59,30,29,0,0
El Paso,169,Proposition 2,,REP,Against (En Contra),7,4,3,0,0
El Paso,169,Proposition 3,,REP,For (A Favor),60,29,31,0,0
El Paso,169,Proposition 3,,REP,Against (En Contra),6,5,1,0,0
El Paso,169,Proposition 4,,REP,For (A Favor),56,28,28,0,0
El Paso,169,Proposition 4,,REP,Against (En Contra),8,5,3,0,0
El Paso,169,Proposition 5,,REP,For (A Favor),53,28,25,0,0
El Paso,169,Proposition 5,,REP,Against (En Contra),10,5,5,0,0
El Paso,169,Proposition 6,,REP,For (A Favor),66,33,33,0,0
El Paso,169,Proposition 6,,REP,Against (En Contra),1,1,0,0,0
El Paso,169,Proposition 7,,REP,For (A Favor),46,20,26,0,0
El Paso,169,Proposition 7,,REP,Against (En Contra),21,14,7,0,0
El Paso,169,Proposition 8,,REP,For (A Favor),65,33,32,0,0
El Paso,169,Proposition 8,,REP,Against (En Contra),1,1,0,0,0
El Paso,169,Proposition 9,,REP,For (A Favor),58,26,32,0,0
El Paso,169,Proposition 9,,REP,Against (En Contra),9,8,1,0,0
El Paso,169,Proposition 10,,REP,For (A Favor),61,32,29,0,0
El Paso,169,Proposition 10,,REP,Against (En Contra),4,1,3,0,0
El Paso,169,Proposition 11,,REP,For (A Favor),48,24,24,0,0
El Paso,169,Proposition 11,,REP,Against (En Contra),18,10,8,0,0
El Paso,169,U.S. Senate,,DEM,Sema Hernandez,36,21,14,0,1
El Paso,169,U.S. Senate,,DEM,Beto O'Rourke,297,116,162,0,19
El Paso,169,U.S. Senate,,DEM,Edward Kimbrough,11,4,7,0,0
El Paso,169,U.S. House,23,DEM,Jay Hulings,27,9,14,0,4
El Paso,169,U.S. House,23,DEM,Gina Ortiz Jones,108,48,53,0,7
El Paso,169,U.S. House,23,DEM,Judy Canales,43,16,24,0,3
El Paso,169,U.S. House,23,DEM,Angela Angie Villesc,84,28,51,0,5
El Paso,169,U.S. House,23,DEM,Rick Trevino,51,25,25,0,1
El Paso,169,Governor,,DEM,Lupe Valdez,149,64,77,0,8
El Paso,169,Governor,,DEM,Adrian Ocegueda,56,16,35,0,5
El Paso,169,Governor,,DEM,Jeffrey Payne,23,11,9,0,3
El Paso,169,Governor,,DEM,James Jolly Clark,14,7,7,0,0
El Paso,169,Governor,,DEM,Joe Mumbach,7,3,4,0,0
El Paso,169,Governor,,DEM,Grady Yarbrough,14,5,8,0,1
El Paso,169,Governor,,DEM,Cedric Davis Sr,6,1,3,0,2
El Paso,169,Governor,,DEM,Andrew White,25,9,16,0,0
El Paso,169,Governor,,DEM,Tom Wakely,14,4,9,0,1
El Paso,169,Lieutenant Governor,,DEM,Michael Cooper,211,77,119,0,15
El Paso,169,Lieutenant Governor,,DEM,Mike Collier,79,31,44,0,4
El Paso,169,Attorney General,,DEM,Justin Nelson,265,96,150,0,19
El Paso,169,Comptroller Of Public Accounts,,DEM,Joi Chevalier,132,50,74,0,8
El Paso,169,Comptroller Of Public Accounts,,DEM,Tim Mahoney,145,54,80,0,11
El Paso,169,Commissioner of the General Land Office,,DEM,Miguel Suazo,234,89,131,0,14
El Paso,169,Commissioner of the General Land Office,,DEM,Tex Morgan,58,20,32,0,6
El Paso,169,Commissioner of Agriculture,,DEM,Kim Olson,260,94,147,0,19
El Paso,169,Railroad Commissioner,,DEM,Roman Mcallen,197,73,113,0,11
El Paso,169,Railroad Commissioner,,DEM,Chris Spellmon,88,33,47,0,8
El Paso,169,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,254,96,139,0,19
El Paso,169,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,246,94,133,0,19
El Paso,169,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,246,97,131,0,18
El Paso,169,"Presiding Judge, Court Of Criminal Appeals",,DEM,Maria T. (Terry) Jackson,261,102,140,0,19
El Paso,169,"Judge, Court Of Criminal Appeals, Place 7",,DEM,Ramona Franklin,249,95,139,0,15
El Paso,169,State Representative,75,DEM,Mary E Gonzalez,236,102,120,0,14
El Paso,169,State Representative,75,DEM,Marysue Femath,88,27,55,0,6
El Paso,169,"Justice, 8th Court Of Appeals District, Place 2",,DEM,Yvonne Rodriguez,261,101,141,0,19
El Paso,169,"Justice, 8th Court Of Appeals District, Place 3",,DEM,Gina M Palafox,253,99,137,0,17
El Paso,169,District Judge 120th Judicial District,,DEM,Maria Salas Mendoza,257,101,138,0,18
El Paso,169,District Judge 168th Judicial District,,DEM,Marcos Lizarraga,255,95,143,0,17
El Paso,169,District Judge 171st Judicial District,,DEM,Bonnie Rangel,249,94,137,0,18
El Paso,169,District Judge 205th Judicial District,,DEM,Francisco X Domingue,251,95,139,0,17
El Paso,169,District Judge 210th Judicial District,,DEM,Alyssa G Perez,185,77,96,0,12
El Paso,169,District Judge 210th Judicial District,,DEM,Monique Velarde,94,29,57,0,8
El Paso,169,District Judge 243rd Judicial District,,DEM,Selena Solis,117,53,55,0,9
El Paso,169,District Judge 243rd Judicial District,,DEM,Feliciano Felix Cast,59,24,33,0,2
El Paso,169,District Judge 243rd Judicial District,,DEM,Roberto J Ramos,43,16,24,0,3
El Paso,169,District Judge 243rd Judicial District,,DEM,Luis Aguilar,83,30,48,0,5
El Paso,169,District Judge 327th Judicial District,,DEM,Linda Yee Chew,234,92,126,0,16
El Paso,169,El Paso County Judge,,DEM,Ricardo Samaniego,103,40,55,0,8
El Paso,169,El Paso County Judge,,DEM,John Cook,138,58,72,0,8
El Paso,169,El Paso County Judge,,DEM,Laura Enriquez,80,32,44,0,4
El Paso,169,Judge County Court At Law 1,,DEM,Ruth Reyes,196,83,100,0,13
El Paso,169,Judge County Court At Law 1,,DEM,Ruben Nunez,105,42,56,0,7
El Paso,169,Judge County Court At Law 2,,DEM,Julie Gonzalez,259,103,138,0,18
El Paso,169,Judge County Court At Law 3,,DEM,Javier Alvarez,252,96,141,0,15
El Paso,169,Judge County Court At Law 4,,DEM,Alex Gonzalez,241,94,132,0,15
El Paso,169,Judge County Court At Law 5,,DEM,Kristin Raquel Romer,83,34,44,0,5
El Paso,169,Judge County Court At Law 5,,DEM,Jesus Rodriguez,97,38,57,0,2
El Paso,169,Judge County Court At Law 5,,DEM,Mike Herrera,83,35,40,0,8
El Paso,169,Judge County Court At Law 5,,DEM,Danny Razo,35,16,19,0,0
El Paso,169,Judge County Court At Law 6,,DEM,M Sue Kurita,237,94,128,0,15
El Paso,169,Judge County Court At Law 7,,DEM,Patsy Lopez,139,54,80,0,5
El Paso,169,Judge County Court At Law 7,,DEM,Ruben Morales,144,61,72,0,11
El Paso,169,Judge County Criminal Court 1,,DEM,Alma Trejo,264,102,146,0,16
El Paso,169,Judge County Criminal Court 2,,DEM,Robert S Anchondo,248,96,137,0,15
El Paso,169,Judge County Probate Court 1,,DEM,Patricia B Chew,183,70,103,0,10
El Paso,169,Judge County Probate Court 1,,DEM,Darron Powell,93,40,46,0,7
El Paso,169,Judge County Probate Court 2,,DEM,Eduardo A Gamboa,249,97,136,0,16
El Paso,169,District Clerk,,DEM,Norma Favela Barcele,254,100,139,0,15
El Paso,169,County Clerk,,DEM,Delia Briones,252,97,139,0,16
El Paso,169,Justice Of The Peace 6 Place 1,,DEM,Ruben Lujan,238,93,130,0,15
El Paso,169,Justice Of The Peace 6 Place 2,,DEM,Rosalie Rosie Doming,178,72,94,0,12
El Paso,169,Justice Of The Peace 6 Place 2,,DEM,Nina Serna,92,35,54,0,3
El Paso,169,Justice Of The Peace 6 Place 2,,DEM,Ray Buddy Rocha,53,25,25,0,3
El Paso,169,County Chairman,,DEM,Iliana Holguin,237,93,127,0,17
El Paso,169,Referendum 1,,DEM,For (A Favor),324,137,172,0,15
El Paso,169,Referendum 1,,DEM,Against (En Contra),8,1,6,0,1
El Paso,169,Referendum 2,,DEM,For (A Favor),314,129,169,0,16
El Paso,169,Referendum 2,,DEM,Against (En Contra),14,7,5,0,2
El Paso,169,Referendum 3,,DEM,For (A Favor),324,136,170,0,18
El Paso,169,Referendum 3,,DEM,Against (En Contra),11,4,7,0,0
El Paso,169,Referendum 4,,DEM,For (A Favor),326,137,171,0,18
El Paso,169,Referendum 4,,DEM,Against (En Contra),8,2,6,0,0
El Paso,169,Referendum 5,,DEM,For (A Favor),291,119,157,0,15
El Paso,169,Referendum 5,,DEM,Against (En Contra),29,10,16,0,3
El Paso,169,Referendum 6,,DEM,For (A Favor),333,138,177,0,18
El Paso,169,Referendum 6,,DEM,Against (En Contra),2,0,2,0,0
El Paso,169,Referendum 7,,DEM,For (A Favor),322,135,169,0,18
El Paso,169,Referendum 7,,DEM,Against (En Contra),10,3,7,0,0
El Paso,169,Referendum 8,,DEM,For (A Favor),299,122,158,0,19
El Paso,169,Referendum 8,,DEM,Against (En Contra),32,12,19,0,1
El Paso,169,Referendum 9,,DEM,For (A Favor),293,124,150,0,19
El Paso,169,Referendum 9,,DEM,Against (En Contra),33,9,24,0,0
El Paso,169,Referendum 10,,DEM,For (A Favor),319,132,167,0,20
El Paso,169,Referendum 10,,DEM,Against (En Contra),13,4,9,0,0
El Paso,169,Referendum 11,,DEM,For (A Favor),312,132,161,0,19
El Paso,169,Referendum 11,,DEM,Against (En Contra),21,5,15,0,1
El Paso,169,Referendum 12,,DEM,For (A Favor),317,131,166,0,20
El Paso,169,Referendum 12,,DEM,Against (En Contra),14,5,9,0,0
El Paso,170,U.S. Senate,,REP,Mary Miller,2,2,0,0,0
El Paso,170,U.S. Senate,,REP,Stefano De Stefano,0,0,0,0,0
El Paso,170,U.S. Senate,,REP,Ted Cruz,79,34,43,0,2
El Paso,170,U.S. Senate,,REP,Geraldine Sam,0,0,0,0,0
El Paso,170,U.S. Senate,,REP,Bruce Jacobson Jr,9,5,4,0,0
El Paso,170,U.S. House,23,REP,Alma Arredondo-Lynch,15,8,7,0,0
El Paso,170,U.S. House,23,REP,Will Hurd,71,31,38,0,2
El Paso,170,Governor,,REP,Greg Abbott,80,34,44,0,2
El Paso,170,Governor,,REP,Barbara Krueger,7,6,1,0,0
El Paso,170,Governor,,REP,Secede Kilgore,2,0,2,0,0
El Paso,170,Lieutenant Governor,,REP,Dan Patrick,71,31,38,0,2
El Paso,170,Lieutenant Governor,,REP,Scott Milder,13,8,5,0,0
El Paso,170,Attorney General,,REP,Ken Paxton,63,29,33,0,1
El Paso,170,Comptroller Of Public Accounts,,REP,Glenn Hegar,58,28,29,0,1
El Paso,170,Commissioner of the General Land Office,,REP,Jerry Patterson,30,14,16,0,0
El Paso,170,Commissioner of the General Land Office,,REP,Rick Range,4,4,0,0,0
El Paso,170,Commissioner of the General Land Office,,REP,Davey Edwards,2,1,1,0,0
El Paso,170,Commissioner of the General Land Office,,REP,George P Bush,49,20,27,0,2
El Paso,170,Commissioner of Agriculture,,REP,Trey Blocker,12,3,9,0,0
El Paso,170,Commissioner of Agriculture,,REP,Jim Hogan,18,12,6,0,0
El Paso,170,Commissioner of Agriculture,,REP,Sid Miller,51,22,27,0,2
El Paso,170,Railroad Commissioner,,REP,Christi Craddick,51,27,22,0,2
El Paso,170,Railroad Commissioner,,REP,Weston Martinez,28,11,17,0,0
El Paso,170,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,57,26,30,0,1
El Paso,170,"Justice, Supreme Court, Place 4",,REP,John Devine,56,27,28,0,1
El Paso,170,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,54,23,30,0,1
El Paso,170,"Presiding Judge, Court Of Criminal Appeals",,REP,Sharon Keller,29,13,15,0,1
El Paso,170,"Presiding Judge, Court Of Criminal Appeals",,REP,David Bridges,43,23,19,0,1
El Paso,170,"Judge, Court Of Criminal Appeals, Place 7",,REP,Barbara Parker Herve,53,25,27,0,1
El Paso,170,"Judge, Court Of Criminal Appeals, Place 8",,REP,Jay Brandon,37,13,23,0,1
El Paso,170,"Judge, Court Of Criminal Appeals, Place 8",,REP,Michelle Slaughter,27,20,6,0,1
El Paso,170,"Judge, Court Of Criminal Appeals, Place 8",,REP,Dib Waldrip,7,1,6,0,0
El Paso,170,County Chairman,,REP,Adolpho R Telles,45,20,24,0,1
El Paso,170,Proposition 1,,REP,For (A Favor),53,23,28,0,2
El Paso,170,Proposition 1,,REP,Against (En Contra),30,14,16,0,0
El Paso,170,Proposition 2,,REP,For (A Favor),82,37,43,0,2
El Paso,170,Proposition 2,,REP,Against (En Contra),4,1,3,0,0
El Paso,170,Proposition 3,,REP,For (A Favor),81,37,42,0,2
El Paso,170,Proposition 3,,REP,Against (En Contra),6,2,4,0,0
El Paso,170,Proposition 4,,REP,For (A Favor),80,40,38,0,2
El Paso,170,Proposition 4,,REP,Against (En Contra),7,0,7,0,0
El Paso,170,Proposition 5,,REP,For (A Favor),79,38,39,0,2
El Paso,170,Proposition 5,,REP,Against (En Contra),10,2,8,0,0
El Paso,170,Proposition 6,,REP,For (A Favor),84,39,43,0,2
El Paso,170,Proposition 6,,REP,Against (En Contra),3,1,2,0,0
El Paso,170,Proposition 7,,REP,For (A Favor),71,32,37,0,2
El Paso,170,Proposition 7,,REP,Against (En Contra),14,6,8,0,0
El Paso,170,Proposition 8,,REP,For (A Favor),85,40,43,0,2
El Paso,170,Proposition 8,,REP,Against (En Contra),4,1,3,0,0
El Paso,170,Proposition 9,,REP,For (A Favor),86,39,45,0,2
El Paso,170,Proposition 9,,REP,Against (En Contra),3,0,3,0,0
El Paso,170,Proposition 10,,REP,For (A Favor),83,38,43,0,2
El Paso,170,Proposition 10,,REP,Against (En Contra),3,1,2,0,0
El Paso,170,Proposition 11,,REP,For (A Favor),76,33,41,0,2
El Paso,170,Proposition 11,,REP,Against (En Contra),11,6,5,0,0
El Paso,170,U.S. Senate,,DEM,Sema Hernandez,26,15,11,0,0
El Paso,170,U.S. Senate,,DEM,Beto O'Rourke,270,132,119,0,19
El Paso,170,U.S. Senate,,DEM,Edward Kimbrough,24,12,12,0,0
El Paso,170,U.S. House,23,DEM,Jay Hulings,40,28,11,0,1
El Paso,170,U.S. House,23,DEM,Gina Ortiz Jones,109,55,47,0,7
El Paso,170,U.S. House,23,DEM,Judy Canales,32,12,17,0,3
El Paso,170,U.S. House,23,DEM,Angela Angie Villesc,40,17,20,0,3
El Paso,170,U.S. House,23,DEM,Rick Trevino,62,27,34,0,1
El Paso,170,Governor,,DEM,Lupe Valdez,114,53,54,0,7
El Paso,170,Governor,,DEM,Adrian Ocegueda,29,13,16,0,0
El Paso,170,Governor,,DEM,Jeffrey Payne,16,7,4,0,5
El Paso,170,Governor,,DEM,James Jolly Clark,11,5,6,0,0
El Paso,170,Governor,,DEM,Joe Mumbach,8,5,3,0,0
El Paso,170,Governor,,DEM,Grady Yarbrough,24,13,11,0,0
El Paso,170,Governor,,DEM,Cedric Davis Sr,9,5,4,0,0
El Paso,170,Governor,,DEM,Andrew White,35,20,12,0,3
El Paso,170,Governor,,DEM,Tom Wakely,14,10,4,0,0
El Paso,170,Lieutenant Governor,,DEM,Michael Cooper,157,80,70,0,7
El Paso,170,Lieutenant Governor,,DEM,Mike Collier,96,46,42,0,8
