office,district,candidate,incumbent,party,votes,pct
State Senate,15,Bill Walker,FALSE,REP,14243,100
State Senate,15,Total,,,14243,
State Senate,17,Joan  Huffman,TRUE,REP,31545,100
State Senate,17,Total,,,31545,
State Senate,18,Glenn Hegar,TRUE,REP,57490,100
State Senate,18,Total,,,57490,
State Senate,19,Dick Bowen,FALSE,REP,14050,73.5
State Senate,19,Robert Sol Mayer,FALSE,REP,5065,26.5
State Senate,19,Total,,,19115,
State Senate,22,Kip Averitt,TRUE,REP,37719,60.08
State Senate,22,Darren Yancy,FALSE,REP,25060,39.92
State Senate,22,Total,,,62779,
State Senate,25,Jeff  Wentworth,TRUE,REP,61950,100
State Senate,25,Total,,,61950,
State Senate,29,Dan  Chavez,FALSE,REP,10481,100
State Senate,29,Total,,,10481,
State Representative,1,Jack Ballard,FALSE,REP,3822,48.05
State Representative,1,George  Lavender,FALSE,REP,4133,51.95
State Representative,1,Total,,,7955,
State Representative,2,Dan Flynn,TRUE,REP,10841,65.33
State Representative,2,"Richard ""Link"" Linkenauger",FALSE,REP,5754,34.67
State Representative,2,Total,,,16595,
State Representative,3,Erwin Cain,FALSE,REP,7074,60.14
State Representative,3,Holland Harper,FALSE,REP,4689,39.86
State Representative,3,Total,,,11763,
State Representative,4,Betty  Brown,TRUE,REP,8918,49.51
State Representative,4,Lance Gooden,FALSE,REP,9095,50.49
State Representative,4,Total,,,18013,
State Representative,5,Bryan Hughes,TRUE,REP,12571,100
State Representative,5,Total,,,12571,
State Representative,6,Leo Berman,TRUE,REP,12437,100
State Representative,6,Total,,,12437,
State Representative,7,Tommy Merritt,TRUE,REP,7032,47.12
State Representative,7,David Simpson,FALSE,REP,7891,52.88
State Representative,7,Total,,,14923,
State Representative,8,Byron Cook,TRUE,REP,6301,100
State Representative,8,Total,,,6301,
State Representative,9,Wayne  Christian,TRUE,REP,8239,100
State Representative,9,Total,,,8239,
State Representative,10,Jim Pitts,TRUE,REP,14435,100
State Representative,10,Total,,,14435,
State Representative,11,Michael Banks,FALSE,REP,2691,17.19
State Representative,11,Allan Cain,FALSE,REP,3378,21.57
State Representative,11,Chuck Hopson,TRUE,REP,9589,61.24
State Representative,11,Total,,,15658,
State Representative,12,James White,FALSE,REP,6346,100
State Representative,12,Total,,,6346,
State Representative,13,Lois W. Kolkhorst,TRUE,REP,16048,100
State Representative,13,Total,,,16048,
State Representative,14,Blanche Brick,FALSE,REP,2006,12.84
State Representative,14,Fred Brown,TRUE,REP,6817,43.62
State Representative,14,Rick Davis,FALSE,REP,2773,17.74
State Representative,14,"Gerald ""Buddy"" Winn",FALSE,REP,4031,25.8
State Representative,14,Total,,,15627,
State Representative,15,Rob Eissler,TRUE,REP,11928,70.32
State Representative,15,Rob Thomas,FALSE,REP,5034,29.68
State Representative,15,Total,,,16962,
State Representative,16,Brandon Creighton,TRUE,REP,14148,100
State Representative,16,Total,,,14148,
State Representative,17,Tim Kleinschmidt,TRUE,REP,12294,100
State Representative,17,Total,,,12294,
State Representative,18,John Otto,TRUE,REP,10352,100
State Representative,18,Total,,,10352,
State Representative,19,Mike  Hamilton,TRUE,REP,8000,100
State Representative,19,Total,,,8000,
State Representative,20,Milton Rister,FALSE,REP,4679,23.04
State Representative,20,Charles Schwertner,FALSE,REP,11073,54.52
State Representative,20,Stephen Thomas,FALSE,REP,2732,13.45
State Representative,20,Patsy Williams,FALSE,REP,1827,9
State Representative,20,Total,,,20311,
State Representative,23,Gary Wilson,FALSE,REP,5458,100
State Representative,23,Total,,,5458,
State Representative,24,Larry  Taylor,TRUE,REP,2641,100
State Representative,24,Total,,,2641,
State Representative,25,Dennis Bonnen,TRUE,REP,10528,100
State Representative,25,Total,,,10528,
State Representative,26,Charlie Howard,TRUE,REP,10279,100
State Representative,26,Total,,,10279,
State Representative,28,John  Zerwas,TRUE,REP,15598,100
State Representative,28,Total,,,15598,
State Representative,29,Randy Weber,FALSE,REP,9389,100
State Representative,29,Total,,,9389,
State Representative,30,Geanie W.  Morrison,TRUE,REP,11330,100
State Representative,30,Total,,,11330,
State Representative,32,Todd Hunter,TRUE,REP,9113,100
State Representative,32,Total,,,9113,
State Representative,33,Nicholas Rodriguez,FALSE,REP,1212,31.55
State Representative,33,Raul Torres,FALSE,REP,2629,68.45
State Representative,33,Total,,,3841,
State Representative,34,Connie Scott,FALSE,REP,4510,100
State Representative,34,Total,,,4510,
State Representative,35,Jose Aliseda,FALSE,REP,5136,100
State Representative,35,Total,,,5136,
State Representative,41,Rebecca Cervera,FALSE,REP,1684,100
State Representative,41,Total,,,1684,
State Representative,44,Edmund Kuempel,TRUE,REP,11714,74.56
State Representative,44,Robin Walker,FALSE,REP,3997,25.44
State Representative,44,Total,,,15711,
State Representative,45,Jason A. Isaac,FALSE,REP,6795,100
State Representative,45,Total,,,6795,
State Representative,47,David  Sewell,FALSE,REP,3507,25.03
State Representative,47,Holly  Turner,FALSE,REP,4984,35.57
State Representative,47,Paul D. Workman,FALSE,REP,5521,39.4
State Representative,47,Total,,,14012,
State Representative,48,Dan Neil,FALSE,REP,9136,100
State Representative,48,Total,,,9136,
State Representative,50,Ryan  Lambert,FALSE,REP,2967,40.1
State Representative,50,Pat McGuinness,FALSE,REP,4432,59.9
State Representative,50,Total,,,7399,
State Representative,51,Marilyn  Jackson,FALSE,REP,1270,100
State Representative,51,Total,,,1270,
State Representative,52,Stephen Casey,FALSE,REP,1536,14.08
State Representative,52,Alyssa Eacono,FALSE,REP,826,7.57
State Representative,52,Larry Gonzales,FALSE,REP,4093,37.51
State Representative,52,John Gordon,FALSE,REP,4457,40.84
State Representative,52,Total,,,10912,
State Representative,53,Harvey Hilderbran,TRUE,REP,17734,100
State Representative,53,Total,,,17734,
State Representative,54,Jimmie Don Aycock,TRUE,REP,8919,100
State Representative,54,Total,,,8919,
State Representative,55,Ralph Sheffield,TRUE,REP,9002,100
State Representative,55,Total,,,9002,
State Representative,56,"Charles ""Doc"" Anderson",TRUE,REP,12981,100
State Representative,56,Total,,,12981,
State Representative,57,Marva Beck,FALSE,REP,6103,100
State Representative,57,Total,,,6103,
State Representative,58,Rob Orr,TRUE,REP,10089,68.01
State Representative,58,Ted Reynolds,FALSE,REP,4746,31.99
State Representative,58,Total,,,14835,
State Representative,59,Sid Miller,TRUE,REP,7248,55.83
State Representative,59,J.D. Sheffield,FALSE,REP,5734,44.17
State Representative,59,Total,,,12982,
State Representative,60,"James L. ""Jim"" Keffer",TRUE,REP,15797,100
State Representative,60,Total,,,15797,
State Representative,61,Phil King,TRUE,REP,17922,100
State Representative,61,Total,,,17922,
State Representative,62,Larry Phillips,TRUE,REP,11378,100
State Representative,62,Total,,,11378,
State Representative,63,Tan Parker,TRUE,REP,12651,100
State Representative,63,Total,,,12651,
State Representative,64,Myra Crownover,TRUE,REP,7677,70.12
State Representative,64,Kurt Hyde,FALSE,REP,3272,29.88
State Representative,64,Total,,,10949,
State Representative,65,Mike Murphy,FALSE,REP,4775,46.99
State Representative,65,Burt Solomons,TRUE,REP,5386,53.01
State Representative,65,Total,,,10161,
State Representative,66,Mabrie Jackson,FALSE,REP,5616,41.03
State Representative,66,Wayne Richard,FALSE,REP,3487,25.48
State Representative,66,Van Taylor,FALSE,REP,4584,33.49
State Representative,66,Total,,,13687,
State Representative,67,Jerry Madden,TRUE,REP,5933,100
State Representative,67,Total,,,5933,
State Representative,68,Richard L.,TRUE,REP,11961,100
State Representative,68,Total,,,11961,
State Representative,69,Joe Clement,FALSE,REP,5746,40.4
State Representative,69,Lanham Lyne,FALSE,REP,8478,59.6
State Representative,69,Total,,,14224,
State Representative,70,Ken Paxton,TRUE,REP,13021,100
State Representative,70,Total,,,13021,
State Representative,71,Susan L.  King,TRUE,REP,11334,100
State Representative,71,Total,,,11334,
State Representative,72,Drew  Darby,TRUE,REP,10882,100
State Representative,72,Total,,,10882,
State Representative,73,Doug Miller,TRUE,REP,22263,100
State Representative,73,Total,,,22263,
State Representative,74,Yolanda Sotelo Garza,FALSE,REP,880,19.21
State Representative,74,"Thomas (T.C.) Kincaid, Jr.",FALSE,REP,3701,80.79
State Representative,74,Total,,,4581,
State Representative,78,L. Rene Diaz,FALSE,REP,276,3.52
State Representative,78,Jay Kleberg,FALSE,REP,3466,44.26
State Representative,78,Dee Margo,FALSE,REP,4089,52.22
State Representative,78,Total,,,7831,
State Representative,81,Tryon D. Lewis,TRUE,REP,9516,100
State Representative,81,Total,,,9516,
State Representative,82,Tom Craddick,TRUE,REP,11555,100
State Representative,82,Total,,,11555,
State Representative,83,Zach Brady,FALSE,REP,7310,28.79
State Representative,83,Delwin Jones,TRUE,REP,9945,39.17
State Representative,83,Charles Perry,FALSE,REP,8136,32.04
State Representative,83,Total,,,25391,
State Representative,84,John Frullo,FALSE,REP,5011,43.08
State Representative,84,Mark Griffin,FALSE,REP,5667,48.72
State Representative,84,Ysidro Gutierrez,FALSE,REP,954,8.2
State Representative,84,Total,,,11632,
State Representative,85,David Andrews,FALSE,REP,3902,34.5
State Representative,85,Jim Landtroop,FALSE,REP,7409,65.5
State Representative,85,Total,,,11311,
State Representative,86,John Smithee,TRUE,REP,15607,100
State Representative,86,Total,,,15607,
State Representative,87,Victor Leal,FALSE,REP,5166,44.84
State Representative,87,Four Price,FALSE,REP,6355,55.16
State Representative,87,Total,,,11521,
State Representative,88,Warren Chisum,TRUE,REP,14176,100
State Representative,88,Total,,,14176,
State Representative,89,Jodie Laubenberg,TRUE,REP,15840,100
State Representative,89,Total,,,15840,
State Representative,90,Larry Keilberg,FALSE,REP,1364,100
State Representative,90,Total,,,1364,
State Representative,91,Kelly Hancock,TRUE,REP,6955,75.35
State Representative,91,Charles Scoma,FALSE,REP,2275,24.65
State Representative,91,Total,,,9230,
State Representative,92,Jeff Cason,FALSE,REP,4603,40.68
State Representative,92,Todd Smith,TRUE,REP,6713,59.32
State Representative,92,Total,,,11316,
State Representative,93,Bill Burch,FALSE,REP,2622,48.96
State Representative,93,Barbara Nash,FALSE,REP,2733,51.04
State Representative,93,Total,,,5355,
State Representative,94,Diane Patrick,TRUE,REP,8609,100
State Representative,94,Total,,,8609,
State Representative,96,Joy Keller,FALSE,REP,3859,35.94
State Representative,96,Bill Zedler,FALSE,REP,6879,64.06
State Representative,96,Total,,,10738,
State Representative,97,Mark M. Shelton,TRUE,REP,10458,100
State Representative,97,Total,,,10458,
State Representative,98,Giovanni  Capriglione,FALSE,REP,3902,23.03
State Representative,98,Rich DeOtte,FALSE,REP,2212,13.06
State Representative,98,Diane Thorpe,FALSE,REP,2002,11.82
State Representative,98,Vicki Truitt,TRUE,REP,8824,52.09
State Representative,98,Total,,,16940,
State Representative,99,Charlie Geren,TRUE,REP,8037,57.6
State Representative,99,Matt Krause,FALSE,REP,5915,42.4
State Representative,99,Total,,,13952,
State Representative,101,Cindy Burkett,FALSE,REP,3540,50.4
State Representative,101,Thomas Latham,FALSE,REP,1153,16.42
State Representative,101,Greg Noschese,FALSE,REP,2331,33.19
State Representative,101,Total,,,7024,
State Representative,102,Geoff Bailey,FALSE,REP,1831,26.37
State Representative,102,Stefani Carter,FALSE,REP,5112,73.63
State Representative,102,Total,,,6943,
State Representative,105,Linda HarperBrown,TRUE,REP,4273,100
State Representative,105,Total,,,4273,
State Representative,106,Rodney Anderson,FALSE,REP,3116,100
State Representative,106,Total,,,3116,
State Representative,107,Kenneth Sheets,FALSE,REP,4825,100
State Representative,107,Total,,,4825,
State Representative,108,Dan Branch,TRUE,REP,5697,100
State Representative,108,Total,,,5697,
State Representative,112,Angie Chen Button,TRUE,REP,6789,100
State Representative,112,Total,,,6789,
State Representative,113,Joe Driver,TRUE,REP,5445,100
State Representative,113,Total,,,5445,
State Representative,114,Will Hartnett,TRUE,REP,6438,100
State Representative,114,Total,,,6438,
State Representative,115,Jim Jackson,TRUE,REP,6452,100
State Representative,115,Total,,,6452,
State Representative,117,John V. Garza,FALSE,REP,3814,100
State Representative,117,Total,,,3814,
State Representative,119,Juan J. Hinojosa,FALSE,REP,932,32.79
State Representative,119,Michael E. Holdman,FALSE,REP,1910,67.21
State Representative,119,Total,,,2842,
State Representative,121,Joe Straus,TRUE,REP,9921,100
State Representative,121,Total,,,9921,
State Representative,122,Denise Barnhill,FALSE,REP,3228,16.05
State Representative,122,Lyle Larson,FALSE,REP,16883,83.95
State Representative,122,Total,,,20111,
State Representative,126,Patricia Harless,TRUE,REP,7517,100
State Representative,126,Total,,,7517,
State Representative,127,Martin Basaldua,FALSE,REP,1961,12.8
State Representative,127,Susan Curling,FALSE,REP,3063,20
State Representative,127,Dan Huberty,FALSE,REP,7465,48.73
State Representative,127,Addie Wiseman,FALSE,REP,2829,18.47
State Representative,127,Total,,,15318,
State Representative,128,Wayne Smith,TRUE,REP,4922,100
State Representative,128,Total,,,4922,
State Representative,129,John E. Davis,TRUE,REP,7228,84.69
State Representative,129,Mary Huls,FALSE,REP,1307,15.31
State Representative,129,Total,,,8535,
State Representative,130,Allen Fletcher,TRUE,REP,12224,100
State Representative,130,Total,,,12224,
State Representative,132,Bill Callegari,TRUE,REP,7951,100
State Representative,132,Total,,,7951,
State Representative,133,Jim Murphy,FALSE,REP,5349,100
State Representative,133,Total,,,5349,
State Representative,134,Sarah  Davis,FALSE,REP,4387,54.58
State Representative,134,Bonnie Parker,FALSE,REP,3651,45.42
State Representative,134,Total,,,8038,
State Representative,135,Gary Elkins,TRUE,REP,5123,100
State Representative,135,Total,,,5123,
State Representative,136,Beverly Woolley,TRUE,REP,10163,100
State Representative,136,Total,,,10163,
State Representative,137,Sylvia Spivey,FALSE,REP,1420,100
State Representative,137,Total,,,1420,
State Representative,138,Dwayne Bohac,TRUE,REP,5518,100
State Representative,138,Total,,,5518,
State Representative,141,Michael Bunch,FALSE,REP,1426,100
State Representative,141,Total,,,1426,
State Representative,143,Gilbert Pena,FALSE,REP,801,100
State Representative,143,Total,,,801,
State Representative,144,Ken Legler,TRUE,REP,4219,100
State Representative,144,Total,,,4219,
State Representative,148,Howard H. Gano Jr.,FALSE,REP,1139,46.21
State Representative,148,Fernando  Herrera,FALSE,REP,1326,53.79
State Representative,148,Total,,,2465,
State Representative,149,Bryan  Le,FALSE,REP,1000,20.72
State Representative,149,Jack O'Connor,FALSE,REP,2192,45.41
State Representative,149,Dianne Williams,FALSE,REP,1635,33.87
State Representative,149,Total,,,4827,
State Representative,150,Debbie Riddle,TRUE,REP,9498,100
State Representative,150,Total,,,9498,
"Chief Justice, 1st Court of Appeals",,Sherry Radack,TRUE,REP,179738,100
"Chief Justice, 1st Court of Appeals",,Total,,,179738,
"Chief Justice, 5th Court of Appeals District  Unexpired Term",,Carolyn Wright,TRUE,REP,114942,100
"Chief Justice, 5th Court of Appeals District  Unexpired Term",,Total,,,114942,
"Chief Justice, 6th Court of Appeals District",,H.D. Bailey,FALSE,REP,25092,48.47
"Chief Justice, 6th Court of Appeals District",,Josh Morriss,TRUE,REP,26672,51.53
"Chief Justice, 6th Court of Appeals District",,Total,,,51764,
Justice 1st Court of Appeals District,4,Evelyn Keyes,TRUE,REP,120471,63.2
Justice 1st Court of Appeals District,4,Don Self,FALSE,REP,70153,36.8
Justice 1st Court of Appeals District,4,Total,,,190624,
Justice 1st Court of Appeals District,8  Unexpired Term,Gael Harrison,FALSE,REP,55482,29.62
Justice 1st Court of Appeals District,8  Unexpired Term,Michael Massengale,TRUE,REP,131829,70.38
Justice 1st Court of Appeals District,8  Unexpired Term,Total,,,187311,
Justice 2nd Court of Appeals District,3,Anne Gardner,TRUE,REP,136276,100
Justice 2nd Court of Appeals District,3,Total,,,136276,
Justice 3rd Court of Appeals District,4,Scott Field,FALSE,REP,58810,47.01
Justice 3rd Court of Appeals District,4,Melissa Goodwin,FALSE,REP,66301,52.99
Justice 3rd Court of Appeals District,4,Total,,,125111,
Justice 4th Court of Appeals District,2  Unexpired Term,Marialyn Barnard,TRUE,REP,83287,100
Justice 4th Court of Appeals District,2  Unexpired Term,Total,,,83287,
Justice 4th Court of Appeals District,6,Sandee Bryan Marion,TRUE,REP,83817,100
Justice 4th Court of Appeals District,6,Total,,,83817,
Justice 5th Court of Appeals District,4,Lana Myers,TRUE,REP,113274,100
Justice 5th Court of Appeals District,4,Total,,,113274,
Justice 5th Court of Appeals District,7,Michael J.,TRUE,REP,80032,100
Justice 5th Court of Appeals District,7,Total,,,80032,
Justice 5th Court of Appeals District,12  Unexpired Term,Robert M.,TRUE,REP,111781,100
Justice 5th Court of Appeals District,12  Unexpired Term,Total,,,111781,
Justice 7th Court of Appeals District,4,Jim  Campbell,TRUE,REP,67992,100
Justice 7th Court of Appeals District,4,Total,,,67992,
Justice 9th Court of Appeals District,2,Charles A. Kreger,TRUE,REP,52904,100
Justice 9th Court of Appeals District,2,Total,,,52904,
Justice 10th Court of Appeals District,3,Felipe Reyna,TRUE,REP,25752,32.07
Justice 10th Court of Appeals District,3,Al  Scoggins,FALSE,REP,54536,67.93
Justice 10th Court of Appeals District,3,Total,,,80288,
Justice 11th Court of Appeals District,3,Terry McCall,TRUE,REP,49020,100
Justice 11th Court of Appeals District,3,Total,,,49020,
Justice 12th Court of Appeals District,2,Brian Hoyle,TRUE,REP,61466,100
Justice 12th Court of Appeals District,2,Total,,,61466,
Justice 13th Court of Appeals District,3,Greg Perkes,FALSE,REP,41044,100
Justice 13th Court of Appeals District,3,Total,,,41044,
Justice 14th Court of Appeals District,2,Sharon McCally,FALSE,REP,100134,51.76
Justice 14th Court of Appeals District,2,Leslie Brock Yates,TRUE,REP,93342,48.24
Justice 14th Court of Appeals District,2,Total,,,193476,
Justice 14th Court of Appeals District,5  Unexpired Term,Martha Hill Jamison,FALSE,REP,173332,100
Justice 14th Court of Appeals District,5  Unexpired Term,Total,,,173332,
Justice 14th Court of Appeals District,9,Tracy Elizabeth Christopher,FALSE,REP,173222,100
Justice 14th Court of Appeals District,9,Total,,,173222,
District Judge,30th Judicial District,Robert Brotherton,TRUE,REP,10572,100
District Judge,30th Judicial District,Total,,,10572,
District Judge,31st Judicial District,Steven R. Emmert,TRUE,REP,4515,100
District Judge,31st Judicial District,Total,,,4515,
District Judge,36th Judicial District,Nathan A. East,FALSE,REP,6201,100
District Judge,36th Judicial District,Total,,,6201,
District Judge,40th Judicial District,Bob Carroll,FALSE,REP,5719,44.82
District Judge,40th Judicial District,Cindy Ermatinger,FALSE,REP,3059,23.98
District Judge,40th Judicial District,Dan Gus,FALSE,REP,1589,12.45
District Judge,40th Judicial District,Ron Wilkinson,FALSE,REP,2392,18.75
District Judge,40th Judicial District,Total,,,12759,
District Judge,44th Judicial District,Gene Roberts,FALSE,REP,53376,100
District Judge,44th Judicial District,Total,,,53376,
District Judge,47th Judicial District,Hal Miner,TRUE,REP,18279,100
District Judge,47th Judicial District,Total,,,18279,
District Judge,54th Judicial District,Matt Johnson,TRUE,REP,14975,100
District Judge,54th Judicial District,Total,,,14975,
District Judge,55th Judicial District,Jeff Shadwick,FALSE,REP,107116,100
District Judge,55th Judicial District,Total,,,107116,
District Judge,64th Judicial District,Rob Kinkaid,TRUE,REP,3383,100
District Judge,64th Judicial District,Total,,,3383,
District Judge,69th Judicial District,Ron Enns,TRUE,REP,3480,100
District Judge,69th Judicial District,Total,,,3480,
District Judge,70th Judicial District,Winford Whalen,TRUE,REP,7344,100
District Judge,70th Judicial District,Total,,,7344,
District Judge,73rd Judicial District  Unexpired Term,Ren̩e McElhaney,TRUE,REP,44546,100
District Judge,73rd Judicial District  Unexpired Term,Total,,,44546,
District Judge,75th Judicial District,Mark Morefield,FALSE,REP,4105,100
District Judge,75th Judicial District,Total,,,4105,
District Judge,78th Judicial District  Unexpired Term,W. Bernard Fudge,TRUE,REP,7538,55.47
District Judge,78th Judicial District  Unexpired Term,Barry Macha,FALSE,REP,6052,44.53
District Judge,78th Judicial District  Unexpired Term,Total,,,13590,
District Judge,83rd Judicial District,Carl Pendergrass,TRUE,REP,1562,100
District Judge,83rd Judicial District,Total,,,1562,
District Judge,85th Judicial District,J.D. Langley,TRUE,REP,12696,100
District Judge,85th Judicial District,Total,,,12696,
District Judge,86th Judicial District,Raymond (Rayme) Shackelford,FALSE,REP,3880,43.9
District Judge,86th Judicial District,Howard Tygrett,TRUE,REP,4959,56.1
District Judge,86th Judicial District,Total,,,8839,
District Judge,87th Judicial District,Deborah Oakes Evans,TRUE,REP,8207,100
District Judge,87th Judicial District,Total,,,8207,
District Judge,105th Judicial District,Angelica Hernandez,FALSE,REP,10775,100
District Judge,105th Judicial District,Total,,,10775,
District Judge,106th Judicial District,Carter T. Schildknecht,TRUE,REP,3494,100
District Judge,106th Judicial District,Total,,,3494,
District Judge,109th Judicial District,Martin B. Muncy,FALSE,REP,1831,100
District Judge,109th Judicial District,Total,,,1831,
District Judge,110th Judicial District,"William P. ""Bill"" Smith",TRUE,REP,1100,100
District Judge,110th Judicial District,Total,,,1100,
District Judge,113th Judicial District,John Donovan,FALSE,REP,107315,100
District Judge,113th Judicial District,Total,,,107315,
District Judge,116th Judicial District,Mike Lee,FALSE,REP,53488,100
District Judge,116th Judicial District,Total,,,53488,
District Judge,118th Judicial District,C.E. (Mike) Thomas,FALSE,REP,1581,37
District Judge,118th Judicial District,Timothy D. Yeats,FALSE,REP,2692,63
District Judge,118th Judicial District,Total,,,4273,
District Judge,122nd Judicial District,John Ellisor,TRUE,REP,11105,100
District Judge,122nd Judicial District,Total,,,11105,
District Judge,124th Judicial District  Unexpired Term,Alfonso Charles,TRUE,REP,9267,100
District Judge,124th Judicial District  Unexpired Term,Total,,,9267,
District Judge,134th Judicial District,James M Stanton,TRUE,REP,53124,100
District Judge,134th Judicial District,Total,,,53124,
District Judge,137th Judicial District,"John ""Trey"" McClendon",FALSE,REP,17515,60.57
District Judge,137th Judicial District,Cecil G. Puryear,TRUE,REP,11401,39.43
District Judge,137th Judicial District,Total,,,28916,
District Judge,141st Judicial District,John Chupp,TRUE,REP,43470,53.78
District Judge,141st Judicial District,Paul Enlow,FALSE,REP,37352,46.22
District Judge,141st Judicial District,Total,,,80822,
District Judge,144th Judicial District,Angus McGinty,FALSE,REP,44171,100
District Judge,144th Judicial District,Total,,,44171,
District Judge,148th Judicial District,David Stith,FALSE,REP,4733,36.97
District Judge,148th Judicial District,Guy Williams,FALSE,REP,8071,63.03
District Judge,148th Judicial District,Total,,,12804,
District Judge,149th Judicial District,Terri Holder,FALSE,REP,11487,59.32
District Judge,149th Judicial District,Trey Picard,TRUE,REP,2597,13.41
District Judge,149th Judicial District,Perry Stevens,FALSE,REP,5280,27.27
District Judge,149th Judicial District,Total,,,19364,
District Judge,150th Judicial District,Janet Littlejohn,TRUE,REP,45858,100
District Judge,150th Judicial District,Total,,,45858,
District Judge,154th Judicial District,Felix Klein,TRUE,REP,1113,100
District Judge,154th Judicial District,Total,,,1113,
District Judge,155th Judicial District,Gary W. Chaney,FALSE,REP,3516,28.22
District Judge,155th Judicial District,Conrad Day,FALSE,REP,3846,30.87
District Judge,155th Judicial District,R J (Jeanette) Parham,FALSE,REP,779,6.25
District Judge,155th Judicial District,Jeff Steinhauser,FALSE,REP,4318,34.66
District Judge,155th Judicial District,Total,,,12459,
District Judge,157th Judicial District,Randy Wilson,TRUE,REP,106967,100
District Judge,157th Judicial District,Total,,,106967,
District Judge,158th Judicial District,Steve Burgess,FALSE,REP,18951,53.83
District Judge,158th Judicial District,Jake Collier,TRUE,REP,13833,39.29
District Judge,158th Judicial District,David J. Moraine,FALSE,REP,2424,6.88
District Judge,158th Judicial District,Total,,,35208,
District Judge,159th Judicial District,Paul White,TRUE,REP,3893,100
District Judge,159th Judicial District,Total,,,3893,
District Judge,168th Judicial District,Chris Antcliff,TRUE,REP,10843,100
District Judge,168th Judicial District,Total,,,10843,
District Judge,169th Judicial District,Gordon G. Adams,TRUE,REP,10478,100
District Judge,169th Judicial District,Total,,,10478,
District Judge,170th Judicial District,Jim Meyer,TRUE,REP,14857,100
District Judge,170th Judicial District,Total,,,14857,
District Judge,173rd Judicial District,Dan Moore,TRUE,REP,6293,100
District Judge,173rd Judicial District,Total,,,6293,
District Judge,180th Judicial District,Marc Brown,FALSE,REP,44099,36.24
District Judge,180th Judicial District,Danny Dexter,FALSE,REP,56584,46.5
District Judge,180th Judicial District,Emily Munoz,FALSE,REP,21003,17.26
District Judge,180th Judicial District,Total,,,121686,
District Judge,181st Judicial District,John B. Board,TRUE,REP,17705,100
District Judge,181st Judicial District,Total,,,17705,
District Judge,182nd Judicial District,Jeannine Barr,TRUE,REP,106681,100
District Judge,182nd Judicial District,Total,,,106681,
District Judge,183rd Judicial District,Vanessa Velasquez,TRUE,REP,105838,100
District Judge,183rd Judicial District,Total,,,105838,
District Judge,184th Judicial District,Jan Krocker,TRUE,REP,106181,100
District Judge,184th Judicial District,Total,,,106181,
District Judge,185th Judicial District,Susan Brown,TRUE,REP,107404,100
District Judge,185th Judicial District,Total,,,107404,
District Judge,187th Judicial District,Raymond Angelini,TRUE,REP,44954,100
District Judge,187th Judicial District,Total,,,44954,
District Judge,188th Judicial District,David Brabham,TRUE,REP,9414,100
District Judge,188th Judicial District,Total,,,9414,
District Judge,189th Judicial District,Bill Burke,TRUE,REP,106681,100
District Judge,189th Judicial District,Total,,,106681,
District Judge,190th Judicial District,Patricia J. Kerrigan,TRUE,REP,105700,100
District Judge,190th Judicial District,Total,,,105700,
District Judge,191st Judicial District,Matt Rinaldi,FALSE,REP,52623,100
District Judge,191st Judicial District,Total,,,52623,
District Judge,193rd Judicial District,Wes Johnson,FALSE,REP,52638,100
District Judge,193rd Judicial District,Total,,,52638,
District Judge,194th Judicial District,David Lewis,FALSE,REP,52401,100
District Judge,194th Judicial District,Total,,,52401,
District Judge,196th Judicial District,Stephen Tittle,FALSE,REP,5663,100
District Judge,196th Judicial District,Total,,,5663,
District Judge,198th Judicial District,Rex Emerson,FALSE,REP,8339,100
District Judge,198th Judicial District,Total,,,8339,
District Judge,203rd Judicial District,Jennifer Balido,TRUE,REP,52075,100
District Judge,203rd Judicial District,Total,,,52075,
District Judge,207th Judicial District,Jack Robison,TRUE,REP,16227,100
District Judge,207th Judicial District,Total,,,16227,
District Judge,208th Judicial District,Denise Collins,TRUE,REP,105426,100
District Judge,208th Judicial District,Total,,,105426,
District Judge,209th Judicial District,Mike McSpadden,TRUE,REP,108015,100
District Judge,209th Judicial District,Total,,,108015,
District Judge,211th Judicial District,Dee  Shipman,TRUE,REP,27959,100
District Judge,211th Judicial District,Total,,,27959,
District Judge,219th Judicial District,Scott J. Becker,FALSE,REP,18022,48.43
District Judge,219th Judicial District,Wendy McMillon,FALSE,REP,6753,18.15
District Judge,219th Judicial District,Angela Tucker,FALSE,REP,12439,33.43
District Judge,219th Judicial District,Total,,,37214,
District Judge,220th Judicial District,Phil Robertson,FALSE,REP,3470,100
District Judge,220th Judicial District,Total,,,3470,
District Judge,221st Judicial District,John Devine,FALSE,REP,8963,26.54
District Judge,221st Judicial District,Scott Golemon,FALSE,REP,8670,25.67
District Judge,221st Judicial District,Lisa Benge Michalk,FALSE,REP,9034,26.75
District Judge,221st Judicial District,David O'Neil,FALSE,REP,7105,21.04
District Judge,221st Judicial District,Total,,,33772,
District Judge,222nd Judicial District,Roland Saul,TRUE,REP,1621,100
District Judge,222nd Judicial District,Total,,,1621,
District Judge,223rd Judicial District,Todd Alvey,FALSE,REP,659,20.12
District Judge,223rd Judicial District,Phil Vanderpool,FALSE,REP,2616,79.88
District Judge,223rd Judicial District,Total,,,3275,
District Judge,224th Judicial District,Cathy Stryker,FALSE,REP,44185,100
District Judge,224th Judicial District,Total,,,44185,
District Judge,226th Judicial District,Sid Harle,TRUE,REP,46019,100
District Judge,226th Judicial District,Total,,,46019,
District Judge,228th Judicial District,Marc Carter,TRUE,REP,104548,100
