county,precinct,precinct_name,office,district,party,candidate,votes,election_day,early_voting
Live Oak,Pct. 6,Ray Point,Comptroller of Public Accounts,,REP,Glenn Hegar,46,30,16
Live Oak,Pct. 9,East Three Rivers,Comptroller of Public Accounts,,REP,Glenn Hegar,143,105,38
Live Oak,10,West Three Rivers,Commissioner of the General Land Office,,REP,George Bush,54,30,24
Live Oak,10,West Three Rivers,Commissioner of the General Land Office,,REP,Jerry Patterson,16,9,7
Live Oak,10,West Three Rivers,Commissioner of the General Land Office,,REP,Richard Range,0,0,0
Live Oak,10,West Three Rivers,Commissioner of the General Land Office,,REP,William Edwards,5,4,1
Live Oak,12,Anna Rose,Commissioner of the General Land Office,,REP,George Bush,8,7,1
Live Oak,12,Anna Rose,Commissioner of the General Land Office,,REP,Jerry Patterson,7,5,2
Live Oak,12,Anna Rose,Commissioner of the General Land Office,,REP,Richard Range,1,0,1
Live Oak,12,Anna Rose,Commissioner of the General Land Office,,REP,William Edwards,1,1,0
Live Oak,2,Lagarto,Commissioner of the General Land Office,,REP,George Bush,65,48,17
Live Oak,2,Lagarto,Commissioner of the General Land Office,,REP,Jerry Patterson,24,20,4
Live Oak,2,Lagarto,Commissioner of the General Land Office,,REP,Richard Range,5,5,0
Live Oak,2,Lagarto,Commissioner of the General Land Office,,REP,William Edwards,20,17,3
Live Oak,5,Oakville,Commissioner of the General Land Office,,REP,George Bush,31,19,12
Live Oak,5,Oakville,Commissioner of the General Land Office,,REP,Jerry Patterson,23,20,3
Live Oak,5,Oakville,Commissioner of the General Land Office,,REP,Richard Range,6,6,0
Live Oak,5,Oakville,Commissioner of the General Land Office,,REP,William Edwards,2,2,0
Live Oak,7,Nell,Commissioner of the General Land Office,,REP,George Bush,4,1,3
Live Oak,7,Nell,Commissioner of the General Land Office,,REP,Jerry Patterson,0,0,0
Live Oak,7,Nell,Commissioner of the General Land Office,,REP,Richard Range,0,0,0
Live Oak,7,Nell,Commissioner of the General Land Office,,REP,William Edwards,0,0,0
Live Oak,8,Whitsett,Commissioner of the General Land Office,,REP,George Bush,16,12,4
Live Oak,8,Whitsett,Commissioner of the General Land Office,,REP,Jerry Patterson,5,4,1
Live Oak,8,Whitsett,Commissioner of the General Land Office,,REP,Richard Range,3,1,2
Live Oak,8,Whitsett,Commissioner of the General Land Office,,REP,William Edwards,2,1,1
Live Oak,Pct. 1,Argenta,Commissioner of the General Land Office,,REP,George Bush,47,40,7
Live Oak,Pct. 1,Argenta,Commissioner of the General Land Office,,REP,Jerry Patterson,21,16,5
Live Oak,Pct. 1,Argenta,Commissioner of the General Land Office,,REP,Richard Range,6,2,4
Live Oak,Pct. 1,Argenta,Commissioner of the General Land Office,,REP,William Edwards,5,4,1
Live Oak,Pct. 11,Simmons,Commissioner of the General Land Office,,REP,George Bush,10,8,2
Live Oak,Pct. 11,Simmons,Commissioner of the General Land Office,,REP,Jerry Patterson,6,4,2
Live Oak,Pct. 11,Simmons,Commissioner of the General Land Office,,REP,Richard Range,1,0,1
Live Oak,Pct. 11,Simmons,Commissioner of the General Land Office,,REP,William Edwards,3,3,0
Live Oak,Pct. 13,Swinney Switch,Commissioner of the General Land Office,,REP,George Bush,55,45,10
Live Oak,Pct. 13,Swinney Switch,Commissioner of the General Land Office,,REP,Jerry Patterson,29,21,8
Live Oak,Pct. 13,Swinney Switch,Commissioner of the General Land Office,,REP,Richard Range,3,2,1
Live Oak,Pct. 13,Swinney Switch,Commissioner of the General Land Office,,REP,William Edwards,12,7,5
Live Oak,Pct. 14,South West Geo. West,Commissioner of the General Land Office,,REP,George Bush,85,54,31
Live Oak,Pct. 14,South West Geo. West,Commissioner of the General Land Office,,REP,Jerry Patterson,46,31,15
Live Oak,Pct. 14,South West Geo. West,Commissioner of the General Land Office,,REP,Richard Range,7,4,3
Live Oak,Pct. 14,South West Geo. West,Commissioner of the General Land Office,,REP,William Edwards,11,9,2
Live Oak,Pct. 3,East George West,Commissioner of the General Land Office,,REP,George Bush,37,16,21
Live Oak,Pct. 3,East George West,Commissioner of the General Land Office,,REP,Jerry Patterson,21,11,10
Live Oak,Pct. 3,East George West,Commissioner of the General Land Office,,REP,Richard Range,5,2,3
Live Oak,Pct. 3,East George West,Commissioner of the General Land Office,,REP,William Edwards,8,3,5
Live Oak,Pct. 4,West George West,Commissioner of the General Land Office,,REP,George Bush,71,49,22
Live Oak,Pct. 4,West George West,Commissioner of the General Land Office,,REP,Jerry Patterson,46,20,26
Live Oak,Pct. 4,West George West,Commissioner of the General Land Office,,REP,Richard Range,8,5,3
Live Oak,Pct. 4,West George West,Commissioner of the General Land Office,,REP,William Edwards,14,13,1
Live Oak,Pct. 6,Ray Point,Commissioner of the General Land Office,,REP,George Bush,34,21,13
Live Oak,Pct. 6,Ray Point,Commissioner of the General Land Office,,REP,Jerry Patterson,12,8,4
Live Oak,Pct. 6,Ray Point,Commissioner of the General Land Office,,REP,Richard Range,0,0,0
Live Oak,Pct. 6,Ray Point,Commissioner of the General Land Office,,REP,William Edwards,1,1,0
Live Oak,Pct. 9,East Three Rivers,Commissioner of the General Land Office,,REP,George Bush,100,74,26
Live Oak,Pct. 9,East Three Rivers,Commissioner of the General Land Office,,REP,Jerry Patterson,36,23,13
Live Oak,Pct. 9,East Three Rivers,Commissioner of the General Land Office,,REP,Richard Range,12,12,0
Live Oak,Pct. 9,East Three Rivers,Commissioner of the General Land Office,,REP,William Edwards,14,12,2
