county,office,district,party,candidate,incumbent,votes,pct
ARANSAS,Judge Court of Criminal Appeals,8,,Total,,2523,
ARANSAS,Member State Board of Education,2,REP,Eric Garza,False,924,35.31
ARANSAS,Member State Board of Education,2,REP,"Charles ""Tad"" Hasse",False,1693,64.69
ARANSAS,Member State Board of Education,2,,Total,,2617,
ARANSAS,State Representative,30,REP,Geanie W. Morrison,True,2505,100.00
ARANSAS,State Representative,30,,Total,,2505,
ARANSAS,"Chief Justice, 13th Court of Appeals District",,REP,Ernie Aliseda,False,2342,100.00
ARANSAS,"Chief Justice, 13th Court of Appeals District",,,Total,,2342,
ARANSAS,"Justice, 13th Court of Appeals District, Place 2",,REP,Greg Perkes,False,2365,100.00
ARANSAS,"Justice, 13th Court of Appeals District, Place 2",,,Total,,2365,
ARANSAS,"Justice, 13th Court of Appeals District, Place 4",,REP,Jaime Tijerina,False,2282,100.00
ARANSAS,"Justice, 13th Court of Appeals District, Place 4",,,Total,,2282,
ARANSAS,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa Silva,False,2269,100.00
ARANSAS,"Justice, 13th Court of Appeals District, Place 5",,,Total,,2269,
ARANSAS,District Judge,36th Judicial District,REP,Starr Bauer,True,1687,61.39
ARANSAS,District Judge,36th Judicial District,REP,Jason Keeney,False,1061,38.61
ARANSAS,District Judge,36th Judicial District,,Total,,2748,
ARANSAS,District Judge,156th Judicial District,REP,Patrick L. Flanigan,True,2444,100.00
ARANSAS,District Judge,156th Judicial District,,Total,,2444,
ARANSAS,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,IN FAVOR,False,1937,63.28
ARANSAS,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,AGAINST,False,1124,36.72
ARANSAS,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,,Total,,3061,
ARANSAS,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,IN FAVOR,False,2901,90.71
ARANSAS,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,AGAINST,False,297,9.29
ARANSAS,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,,Total,,3198,
ARANSAS,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,IN FAVOR,False,2658,85.25
ARANSAS,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,AGAINST,False,460,14.75
ARANSAS,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,,Total,,3118,
ARANSAS,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,IN FAVOR,False,2887,90.70
ARANSAS,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,AGAINST,False,296,9.30
ARANSAS,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,,Total,,3183,
ARANSAS,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,IN FAVOR,False,2640,82.84
ARANSAS,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,AGAINST,False,547,17.16
ARANSAS,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,,Total,,3187,
ARANSAS,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,IN FAVOR,False,2955,91.49
ARANSAS,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,AGAINST,False,275,8.51
ARANSAS,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,,Total,,3230,
ARANSAS,Proposition 7  I believe abortion should be abolished in Texas,,REP,IN FAVOR,False,1739,55.93
ARANSAS,Proposition 7  I believe abortion should be abolished in Texas,,REP,AGAINST,False,1370,44.07
ARANSAS,Proposition 7  I believe abortion should be abolished in Texas,,,Total,,3109,
ARANSAS,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,IN FAVOR,False,3120,96.03
ARANSAS,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,AGAINST,False,129,3.97
ARANSAS,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,,Total,,3249,
ARANSAS,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,IN FAVOR,False,2736,85.93
ARANSAS,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,448,14.07
ARANSAS,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,3184,
ARANSAS,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,2969,94.31
ARANSAS,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,AGAINST,False,179,5.69
ARANSAS,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,,Total,,3148,
ARANSAS,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,IN FAVOR,False,2795,87.76
ARANSAS,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,AGAINST,False,390,12.24
ARANSAS,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,,Total,,3185,
ARCHER,U. S. Senator,,REP,Ted Cruz,True,1355,92.11
ARCHER,U. S. Senator,,REP,Stefano de Stefano,False,10,0.68
ARCHER,U. S. Senator,,REP,"Bruce Jacobson, Jr.",False,39,2.65
ARCHER,U. S. Senator,,REP,Mary Miller,False,48,3.26
ARCHER,U. S. Senator,,REP,Geraldine Sam,False,19,1.29
ARCHER,U. S. Senator,,,Total,,1471,
ARCHER,U. S. Representative,13,REP,Mac Thornberry,True,1359,100.00
ARCHER,U. S. Representative,13,,Total,,1359,
ARCHER,Governor,,REP,Greg Abbott,True,1360,93.21
ARCHER,Governor,,REP,SECEDE Kilgore,False,12,0.82
ARCHER,Governor,,REP,Barbara Krueger,False,87,5.96
ARCHER,Governor,,,Total,,1459,
ARCHER,Lieutenant Governor,,REP,Scott Milder,False,379,26.58
ARCHER,Lieutenant Governor,,REP,Dan Patrick,True,1047,73.42
ARCHER,Lieutenant Governor,,,Total,,1426,
ARCHER,Attorney General,,REP,Ken Paxton,True,1277,100.00
ARCHER,Attorney General,,,Total,,1277,
ARCHER,Comptroller of Public Accounts,,REP,Glenn Hegar,True,1233,100.00
ARCHER,Comptroller of Public Accounts,,,Total,,1233,
ARCHER,Commissioner of the General Land Office,,REP,George P. Bush,True,846,62.71
ARCHER,Commissioner of the General Land Office,,REP,Davey Edwards,False,65,4.82
ARCHER,Commissioner of the General Land Office,,REP,Jerry Patterson,False,294,21.79
ARCHER,Commissioner of the General Land Office,,REP,Rick Range,False,144,10.67
ARCHER,Commissioner of the General Land Office,,,Total,,1349,
ARCHER,Commissioner of Agriculture,,REP,Trey Blocker,False,291,23.35
ARCHER,Commissioner of Agriculture,,REP,Jim Hogan,False,246,19.74
ARCHER,Commissioner of Agriculture,,REP,Sid Miller,True,709,56.90
ARCHER,Commissioner of Agriculture,,,Total,,1246,
ARCHER,Railroad Commissioner,,REP,Christi Craddick,True,784,65.33
ARCHER,Railroad Commissioner,,REP,Weston Martinez,False,416,34.67
ARCHER,Railroad Commissioner,,,Total,,1200,
ARCHER,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,False,1155,100.00
ARCHER,"Justice, Supreme Court, Place 2",,,Total,,1155,
ARCHER,"Justice, Supreme Court, Place 4",,REP,John Devine,True,1140,100.00
ARCHER,"Justice, Supreme Court, Place 4",,,Total,,1140,
ARCHER,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,1140,100.00
ARCHER,"Justice, Supreme Court, Place 6",,,Total,,1140,
ARCHER,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,False,585,51.00
ARCHER,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,562,49.00
ARCHER,"Presiding Judge, Court of Criminal Appeals",,,Total,,1147,
ARCHER,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,1118,100.00
ARCHER,Judge Court of Criminal Appeals,7,,Total,,1118,
ARCHER,Judge Court of Criminal Appeals,8,REP,Jay Brandon,False,526,47.73
ARCHER,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,312,28.31
ARCHER,Judge Court of Criminal Appeals,8,REP,Dib Waldrip,False,264,23.96
ARCHER,Judge Court of Criminal Appeals,8,,Total,,1102,
ARCHER,State Senator,30,REP,Craig Carter,False,239,15.78
ARCHER,State Senator,30,REP,Craig Estes,True,328,21.65
ARCHER,State Senator,30,REP,Pat Fallon,False,948,62.57
ARCHER,State Senator,30,,Total,,1515,
ARCHER,State Representative,69,REP,James Frank,True,1213,100.00
ARCHER,State Representative,69,,Total,,1213,
ARCHER,"Chief Justice, 2nd Court of Appeals District",,REP,Bonnie Sudderth,True,1136,100.00
ARCHER,"Chief Justice, 2nd Court of Appeals District",,,Total,,1136,
ARCHER,"Justice, 2nd Court of Appeals District, Place 4",,REP,Wade Birdwell,True,1145,100.00
ARCHER,"Justice, 2nd Court of Appeals District, Place 4",,,Total,,1145,
ARCHER,"Justice, 2nd Court of Appeals District, Place 5",,REP,Dabney Bassel,False,1092,100.00
ARCHER,"Justice, 2nd Court of Appeals District, Place 5",,,Total,,1092,
ARCHER,"Justice, 2nd Court of Appeals District, Place 6",,REP,Mark Pittman,True,1119,100.00
ARCHER,"Justice, 2nd Court of Appeals District, Place 6",,,Total,,1119,
ARCHER,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,IN FAVOR,False,810,60.58
ARCHER,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,AGAINST,False,527,39.42
ARCHER,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,,Total,,1337,
ARCHER,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,IN FAVOR,False,1282,89.53
ARCHER,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,AGAINST,False,150,10.47
ARCHER,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,,Total,,1432,
ARCHER,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,IN FAVOR,False,1241,88.77
ARCHER,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,AGAINST,False,157,11.23
ARCHER,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,,Total,,1398,
ARCHER,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,IN FAVOR,False,1311,90.48
ARCHER,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,AGAINST,False,138,9.52
ARCHER,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,,Total,,1449,
ARCHER,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,IN FAVOR,False,1016,70.41
ARCHER,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,AGAINST,False,427,29.59
ARCHER,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,,Total,,1443,
ARCHER,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,IN FAVOR,False,1390,94.75
ARCHER,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,AGAINST,False,77,5.25
ARCHER,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,,Total,,1467,
ARCHER,Proposition 7  I believe abortion should be abolished in Texas,,REP,IN FAVOR,False,1155,79.71
ARCHER,Proposition 7  I believe abortion should be abolished in Texas,,REP,AGAINST,False,294,20.29
ARCHER,Proposition 7  I believe abortion should be abolished in Texas,,,Total,,1449,
ARCHER,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,IN FAVOR,False,1403,95.51
ARCHER,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,AGAINST,False,66,4.49
ARCHER,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,,Total,,1469,
ARCHER,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,IN FAVOR,False,1346,92.83
ARCHER,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,104,7.17
ARCHER,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,1450,
ARCHER,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,1339,94.43
ARCHER,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,AGAINST,False,79,5.57
ARCHER,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,,Total,,1418,
ARCHER,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,IN FAVOR,False,1312,90.11
ARCHER,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,AGAINST,False,144,9.89
ARCHER,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,,Total,,1456,
ARMSTRONG,U. S. Senator,,REP,Ted Cruz,True,550,89.87
ARMSTRONG,U. S. Senator,,REP,Stefano de Stefano,False,5,0.82
ARMSTRONG,U. S. Senator,,REP,"Bruce Jacobson, Jr.",False,20,3.27
ARMSTRONG,U. S. Senator,,REP,Mary Miller,False,29,4.74
ARMSTRONG,U. S. Senator,,REP,Geraldine Sam,False,8,1.31
ARMSTRONG,U. S. Senator,,,Total,,612,
ARMSTRONG,U. S. Representative,13,REP,Mac Thornberry,True,549,100.00
ARMSTRONG,U. S. Representative,13,,Total,,549,
ARMSTRONG,Governor,,REP,Greg Abbott,True,569,92.52
ARMSTRONG,Governor,,REP,SECEDE Kilgore,False,19,3.09
ARMSTRONG,Governor,,REP,Barbara Krueger,False,27,4.39
ARMSTRONG,Governor,,,Total,,615,
ARMSTRONG,Lieutenant Governor,,REP,Scott Milder,False,157,26.66
ARMSTRONG,Lieutenant Governor,,REP,Dan Patrick,True,432,73.34
ARMSTRONG,Lieutenant Governor,,,Total,,589,
ARMSTRONG,Attorney General,,REP,Ken Paxton,True,510,100.00
ARMSTRONG,Attorney General,,,Total,,510,
ARMSTRONG,Comptroller of Public Accounts,,REP,Glenn Hegar,True,474,100.00
ARMSTRONG,Comptroller of Public Accounts,,,Total,,474,
ARMSTRONG,Commissioner of the General Land Office,,REP,George P. Bush,True,327,57.88
ARMSTRONG,Commissioner of the General Land Office,,REP,Davey Edwards,False,53,9.38
ARMSTRONG,Commissioner of the General Land Office,,REP,Jerry Patterson,False,139,24.60
ARMSTRONG,Commissioner of the General Land Office,,REP,Rick Range,False,46,8.14
ARMSTRONG,Commissioner of the General Land Office,,,Total,,565,
ARMSTRONG,Commissioner of Agriculture,,REP,Trey Blocker,False,126,23.73
ARMSTRONG,Commissioner of Agriculture,,REP,Jim Hogan,False,136,25.61
ARMSTRONG,Commissioner of Agriculture,,REP,Sid Miller,True,269,50.66
ARMSTRONG,Commissioner of Agriculture,,,Total,,531,
ARMSTRONG,Railroad Commissioner,,REP,Christi Craddick,True,310,62.37
ARMSTRONG,Railroad Commissioner,,REP,Weston Martinez,False,187,37.63
ARMSTRONG,Railroad Commissioner,,,Total,,497,
ARMSTRONG,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,False,456,100.00
ARMSTRONG,"Justice, Supreme Court, Place 2",,,Total,,456,
ARMSTRONG,"Justice, Supreme Court, Place 4",,REP,John Devine,True,454,100.00
ARMSTRONG,"Justice, Supreme Court, Place 4",,,Total,,454,
ARMSTRONG,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,455,100.00
ARMSTRONG,"Justice, Supreme Court, Place 6",,,Total,,455,
ARMSTRONG,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,False,313,65.76
ARMSTRONG,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,163,34.24
ARMSTRONG,"Presiding Judge, Court of Criminal Appeals",,,Total,,476,
ARMSTRONG,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,421,100.00
ARMSTRONG,Judge Court of Criminal Appeals,7,,Total,,421,
ARMSTRONG,Judge Court of Criminal Appeals,8,REP,Jay Brandon,False,217,47.17
ARMSTRONG,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,156,33.91
ARMSTRONG,Judge Court of Criminal Appeals,8,REP,Dib Waldrip,False,87,18.91
ARMSTRONG,Judge Court of Criminal Appeals,8,,Total,,460,
ARMSTRONG,State Senator,31,REP,Mike Canon,False,143,22.63
