county,office,district,party,candidate,incumbent,votes,pct
HUTCHINSON,Lieutenant Governor,,DEM,Michael Cooper,False,77,50.33
HUTCHINSON,Lieutenant Governor,,,Total,,153,
HUTCHINSON,Attorney General,,DEM,Justin Nelson,False,137,100.00
HUTCHINSON,Attorney General,,,Total,,137,
HUTCHINSON,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,54,36.00
HUTCHINSON,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,96,64.00
HUTCHINSON,Comptroller of Public Accounts,,,Total,,150,
HUTCHINSON,Commissioner of the General Land Office,,DEM,Tex Morgan,False,83,54.97
HUTCHINSON,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,68,45.03
HUTCHINSON,Commissioner of the General Land Office,,,Total,,151,
HUTCHINSON,Commissioner of Agriculture,,DEM,Kim Olson,False,141,100.00
HUTCHINSON,Commissioner of Agriculture,,,Total,,141,
HUTCHINSON,Railroad Commissioner,,DEM,Roman McAllen,False,65,43.33
HUTCHINSON,Railroad Commissioner,,DEM,Chris Spellmon,False,85,56.67
HUTCHINSON,Railroad Commissioner,,,Total,,150,
HUTCHINSON,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,138,100.00
HUTCHINSON,"Justice, Supreme Court, Place 2",,,Total,,138,
HUTCHINSON,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,138,100.00
HUTCHINSON,"Justice, Supreme Court, Place 4",,,Total,,138,
HUTCHINSON,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,141,100.00
HUTCHINSON,"Justice, Supreme Court, Place 6",,,Total,,141,
HUTCHINSON,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,139,100.00
HUTCHINSON,"Presiding Judge, Court of Criminal Appeals",,,Total,,139,
HUTCHINSON,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,142,100.00
HUTCHINSON,Judge Court of Criminal Appeals,7,,Total,,142,
HUTCHINSON,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,149,91.98
HUTCHINSON,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,13,8.02
HUTCHINSON,Prop 1 Right to a 21st Century Public Education,,,Total,,162,
HUTCHINSON,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,145,88.96
HUTCHINSON,Prop 2 Student Loan Debt,,DEM,AGAINST,False,18,11.04
HUTCHINSON,Prop 2 Student Loan Debt,,,Total,,163,
HUTCHINSON,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,139,87.97
HUTCHINSON,Prop 3 Right to Healthcare,,DEM,AGAINST,False,19,12.03
HUTCHINSON,Prop 3 Right to Healthcare,,,Total,,158,
HUTCHINSON,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,148,91.93
HUTCHINSON,Prop 4 Right to Economic Security,,DEM,AGAINST,False,13,8.07
HUTCHINSON,Prop 4 Right to Economic Security,,,Total,,161,
HUTCHINSON,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,133,84.71
HUTCHINSON,Prop 5 National Jobs Program,,DEM,AGAINST,False,24,15.29
HUTCHINSON,Prop 5 National Jobs Program,,,Total,,157,
HUTCHINSON,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,155,96.27
HUTCHINSON,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,6,3.73
HUTCHINSON,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,161,
HUTCHINSON,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,147,91.88
HUTCHINSON,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,13,8.13
HUTCHINSON,Prop 7 Right to Dignity & Respect,,,Total,,160,
HUTCHINSON,Prop 8 Right to Housing,,DEM,IN FAVOR,False,135,84.91
HUTCHINSON,Prop 8 Right to Housing,,DEM,AGAINST,False,24,15.09
HUTCHINSON,Prop 8 Right to Housing,,,Total,,159,
HUTCHINSON,Prop 9 Right to Vote,,DEM,IN FAVOR,False,145,91.19
HUTCHINSON,Prop 9 Right to Vote,,DEM,AGAINST,False,14,8.81
HUTCHINSON,Prop 9 Right to Vote,,,Total,,159,
HUTCHINSON,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,141,89.81
HUTCHINSON,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,16,10.19
HUTCHINSON,Prop 10 Right to a Fair Criminal Justice System,,,Total,,157,
HUTCHINSON,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,138,86.79
HUTCHINSON,Prop 11 Immigrant Rights,,DEM,AGAINST,False,21,13.21
HUTCHINSON,Prop 11 Immigrant Rights,,,Total,,159,
HUTCHINSON,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,149,94.30
HUTCHINSON,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,9,5.70
HUTCHINSON,Prop 12 Right to Fair Taxation,,,Total,,158,
IRION,U. S. Senator,,DEM,Edward Kimbrough,False,6,18.75
IRION,U. S. Senator,,DEM,Beto O'Rourke,False,18,56.25
IRION,U. S. Senator,,DEM,Sema Hernandez,False,8,25.00
IRION,U. S. Senator,,,Total,,32,
IRION,U. S. Representative,11,DEM,Jennie Lou Leeder,False,15,62.50
IRION,U. S. Representative,11,DEM,Eric Pfalzgraf,False,9,37.50
IRION,U. S. Representative,11,,Total,,24,
IRION,Governor,,DEM,James Jolly Clark,False,1,3.45
IRION,Governor,,DEM,"Cedric Davis, Sr.",False,0,0.00
IRION,Governor,,DEM,Joe Mumbach,False,0,0.00
IRION,Governor,,DEM,Adrian Ocegueda,False,4,13.79
IRION,Governor,,DEM,Jeffrey Payne,False,3,10.34
IRION,Governor,,DEM,Lupe Valdez,False,11,37.93
IRION,Governor,,DEM,Tom Wakely,False,4,13.79
IRION,Governor,,DEM,Andrew White,False,3,10.34
IRION,Governor,,DEM,Grady Yarbrough,False,3,10.34
IRION,Governor,,,Total,,29,
IRION,Lieutenant Governor,,DEM,Mike Collier,False,16,59.26
IRION,Lieutenant Governor,,DEM,Michael Cooper,False,11,40.74
IRION,Lieutenant Governor,,,Total,,27,
IRION,Attorney General,,DEM,Justin Nelson,False,24,100.00
IRION,Attorney General,,,Total,,24,
IRION,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,12,46.15
IRION,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,14,53.85
IRION,Comptroller of Public Accounts,,,Total,,26,
IRION,Commissioner of the General Land Office,,DEM,Tex Morgan,False,11,36.67
IRION,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,19,63.33
IRION,Commissioner of the General Land Office,,,Total,,30,
IRION,Commissioner of Agriculture,,DEM,Kim Olson,False,25,100.00
IRION,Commissioner of Agriculture,,,Total,,25,
IRION,Railroad Commissioner,,DEM,Roman McAllen,False,17,60.71
IRION,Railroad Commissioner,,DEM,Chris Spellmon,False,11,39.29
IRION,Railroad Commissioner,,,Total,,28,
IRION,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,22,100.00
IRION,"Justice, Supreme Court, Place 2",,,Total,,22,
IRION,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,21,100.00
IRION,"Justice, Supreme Court, Place 4",,,Total,,21,
IRION,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,23,100.00
IRION,"Justice, Supreme Court, Place 6",,,Total,,23,
IRION,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,21,100.00
IRION,"Presiding Judge, Court of Criminal Appeals",,,Total,,21,
IRION,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,21,100.00
IRION,Judge Court of Criminal Appeals,7,,Total,,21,
IRION,"Justice, 3rd Court of Appeals District, Place 2",,DEM,Edward Smith,False,20,100.00
IRION,"Justice, 3rd Court of Appeals District, Place 2",,,Total,,20,
IRION,"Justice, 3rd Court of Appeals District, Place 3",,DEM,Chari Kelly,False,19,100.00
IRION,"Justice, 3rd Court of Appeals District, Place 3",,,Total,,19,
IRION,"Justice, 3rd Court of Appeals District, Place 5",,DEM,Thomas J. Baker,False,19,100.00
IRION,"Justice, 3rd Court of Appeals District, Place 5",,,Total,,19,
IRION,"Justice, 3rd Court of Appeals District, Place 6",,DEM,Gisela D. Triana,False,23,100.00
IRION,"Justice, 3rd Court of Appeals District, Place 6",,,Total,,23,
IRION,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,32,96.97
IRION,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,1,3.03
IRION,Prop 1 Right to a 21st Century Public Education,,,Total,,33,
IRION,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,27,84.38
IRION,Prop 2 Student Loan Debt,,DEM,AGAINST,False,5,15.63
IRION,Prop 2 Student Loan Debt,,,Total,,32,
IRION,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,28,87.50
IRION,Prop 3 Right to Healthcare,,DEM,AGAINST,False,4,12.50
IRION,Prop 3 Right to Healthcare,,,Total,,32,
IRION,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,30,96.77
IRION,Prop 4 Right to Economic Security,,DEM,AGAINST,False,1,3.23
IRION,Prop 4 Right to Economic Security,,,Total,,31,
IRION,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,28,93.33
IRION,Prop 5 National Jobs Program,,DEM,AGAINST,False,2,6.67
IRION,Prop 5 National Jobs Program,,,Total,,30,
IRION,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,31,100.00
IRION,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,0,0.00
IRION,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,31,
IRION,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,29,96.67
IRION,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,1,3.33
IRION,Prop 7 Right to Dignity & Respect,,,Total,,30,
IRION,Prop 8 Right to Housing,,DEM,IN FAVOR,False,27,87.10
IRION,Prop 8 Right to Housing,,DEM,AGAINST,False,4,12.90
IRION,Prop 8 Right to Housing,,,Total,,31,
IRION,Prop 9 Right to Vote,,DEM,IN FAVOR,False,31,96.88
IRION,Prop 9 Right to Vote,,DEM,AGAINST,False,1,3.13
IRION,Prop 9 Right to Vote,,,Total,,32,
IRION,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,27,96.43
IRION,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,1,3.57
IRION,Prop 10 Right to a Fair Criminal Justice System,,,Total,,28,
IRION,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,25,86.21
IRION,Prop 11 Immigrant Rights,,DEM,AGAINST,False,4,13.79
IRION,Prop 11 Immigrant Rights,,,Total,,29,
IRION,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,29,100.00
IRION,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,0,0.00
IRION,Prop 12 Right to Fair Taxation,,,Total,,29,
JACK,U. S. Senator,,DEM,Edward Kimbrough,False,32,37.65
JACK,U. S. Senator,,DEM,Beto O'Rourke,False,35,41.18
JACK,U. S. Senator,,DEM,Sema Hernandez,False,18,21.18
JACK,U. S. Senator,,,Total,,85,
JACK,U. S. Representative,13,DEM,Greg Sagan,False,74,100.00
JACK,U. S. Representative,13,,Total,,74,
JACK,Governor,,DEM,James Jolly Clark,False,1,1.14
JACK,Governor,,DEM,"Cedric Davis, Sr.",False,6,6.82
JACK,Governor,,DEM,Joe Mumbach,False,0,0.00
JACK,Governor,,DEM,Adrian Ocegueda,False,2,2.27
JACK,Governor,,DEM,Jeffrey Payne,False,10,11.36
JACK,Governor,,DEM,Lupe Valdez,False,31,35.23
JACK,Governor,,DEM,Tom Wakely,False,3,3.41
JACK,Governor,,DEM,Andrew White,False,27,30.68
JACK,Governor,,DEM,Grady Yarbrough,False,8,9.09
JACK,Governor,,,Total,,88,
JACK,Lieutenant Governor,,DEM,Mike Collier,False,43,53.09
JACK,Lieutenant Governor,,DEM,Michael Cooper,False,38,46.91
JACK,Lieutenant Governor,,,Total,,81,
JACK,Attorney General,,DEM,Justin Nelson,False,79,100.00
JACK,Attorney General,,,Total,,79,
JACK,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,28,33.73
JACK,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,55,66.27
JACK,Comptroller of Public Accounts,,,Total,,83,
JACK,Commissioner of the General Land Office,,DEM,Tex Morgan,False,47,58.75
JACK,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,33,41.25
JACK,Commissioner of the General Land Office,,,Total,,80,
JACK,Commissioner of Agriculture,,DEM,Kim Olson,False,81,100.00
JACK,Commissioner of Agriculture,,,Total,,81,
JACK,Railroad Commissioner,,DEM,Roman McAllen,False,45,56.96
JACK,Railroad Commissioner,,DEM,Chris Spellmon,False,34,43.04
JACK,Railroad Commissioner,,,Total,,79,
JACK,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,78,100.00
JACK,"Justice, Supreme Court, Place 2",,,Total,,78,
JACK,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,77,100.00
JACK,"Justice, Supreme Court, Place 4",,,Total,,77,
JACK,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,76,100.00
JACK,"Justice, Supreme Court, Place 6",,,Total,,76,
JACK,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,78,100.00
JACK,"Presiding Judge, Court of Criminal Appeals",,,Total,,78,
JACK,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,76,100.00
JACK,Judge Court of Criminal Appeals,7,,Total,,76,
JACK,State Senator,30,DEM,Kevin Lopez,False,76,100.00
JACK,State Senator,30,,Total,,76,
JACK,"Justice, 2nd Court of Appeals District, Place 5",,DEM,Delonia A. Watson,False,75,100.00
JACK,"Justice, 2nd Court of Appeals District, Place 5",,,Total,,75,
JACK,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,83,93.26
JACK,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,6,6.74
JACK,Prop 1 Right to a 21st Century Public Education,,,Total,,89,
JACK,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,79,90.80
JACK,Prop 2 Student Loan Debt,,DEM,AGAINST,False,8,9.20
JACK,Prop 2 Student Loan Debt,,,Total,,87,
JACK,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,79,90.80
JACK,Prop 3 Right to Healthcare,,DEM,AGAINST,False,8,9.20
JACK,Prop 3 Right to Healthcare,,,Total,,87,
JACK,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,84,94.38
JACK,Prop 4 Right to Economic Security,,DEM,AGAINST,False,5,5.62
JACK,Prop 4 Right to Economic Security,,,Total,,89,
JACK,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,74,86.05
JACK,Prop 5 National Jobs Program,,DEM,AGAINST,False,12,13.95
JACK,Prop 5 National Jobs Program,,,Total,,86,
JACK,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,85,95.51
JACK,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,4,4.49
JACK,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,89,
JACK,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,83,93.26
JACK,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,6,6.74
JACK,Prop 7 Right to Dignity & Respect,,,Total,,89,
JACK,Prop 8 Right to Housing,,DEM,IN FAVOR,False,74,84.09
JACK,Prop 8 Right to Housing,,DEM,AGAINST,False,14,15.91
JACK,Prop 8 Right to Housing,,,Total,,88,
JACK,Prop 9 Right to Vote,,DEM,IN FAVOR,False,82,93.18
JACK,Prop 9 Right to Vote,,DEM,AGAINST,False,6,6.82
JACK,Prop 9 Right to Vote,,,Total,,88,
JACK,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,77,90.59
JACK,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,8,9.41
JACK,Prop 10 Right to a Fair Criminal Justice System,,,Total,,85,
JACK,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,73,86.90
JACK,Prop 11 Immigrant Rights,,DEM,AGAINST,False,11,13.10
JACK,Prop 11 Immigrant Rights,,,Total,,84,
JACK,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,83,93.26
JACK,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,6,6.74
JACK,Prop 12 Right to Fair Taxation,,,Total,,89,
JACKSON,U. S. Senator,,DEM,Edward Kimbrough,False,43,24.02
JACKSON,U. S. Senator,,DEM,Beto O'Rourke,False,85,47.49
JACKSON,U. S. Senator,,DEM,Sema Hernandez,False,51,28.49
JACKSON,U. S. Senator,,,Total,,179,
JACKSON,U. S. Representative,27,DEM,Raul (Roy) Barrera,False,69,39.43
JACKSON,U. S. Representative,27,DEM,Vanessa Edwards Foster,False,42,24.00
JACKSON,U. S. Representative,27,DEM,Eric Holguin,False,32,18.29
JACKSON,U. S. Representative,27,DEM,Ronnie McDonald,False,32,18.29
JACKSON,U. S. Representative,27,,Total,,175,
JACKSON,Governor,,DEM,James Jolly Clark,False,3,1.70
JACKSON,Governor,,DEM,"Cedric Davis, Sr.",False,10,5.68
JACKSON,Governor,,DEM,Joe Mumbach,False,1,0.57
JACKSON,Governor,,DEM,Adrian Ocegueda,False,6,3.41
JACKSON,Governor,,DEM,Jeffrey Payne,False,14,7.95
JACKSON,Governor,,DEM,Lupe Valdez,False,46,26.14
JACKSON,Governor,,DEM,Tom Wakely,False,5,2.84
JACKSON,Governor,,DEM,Andrew White,False,77,43.75
JACKSON,Governor,,DEM,Grady Yarbrough,False,14,7.95
JACKSON,Governor,,,Total,,176,
JACKSON,Lieutenant Governor,,DEM,Mike Collier,False,91,53.53
JACKSON,Lieutenant Governor,,DEM,Michael Cooper,False,79,46.47
JACKSON,Lieutenant Governor,,,Total,,170,
JACKSON,Attorney General,,DEM,Justin Nelson,False,165,100.00
JACKSON,Attorney General,,,Total,,165,
JACKSON,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,59,34.30
JACKSON,Comptroller of Public Accounts,,DEM,Tim Mahoney,False,113,65.70
JACKSON,Comptroller of Public Accounts,,,Total,,172,
JACKSON,Commissioner of the General Land Office,,DEM,Tex Morgan,False,77,46.11
JACKSON,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,90,53.89
JACKSON,Commissioner of the General Land Office,,,Total,,167,
JACKSON,Commissioner of Agriculture,,DEM,Kim Olson,False,162,100.00
JACKSON,Commissioner of Agriculture,,,Total,,162,
JACKSON,Railroad Commissioner,,DEM,Roman McAllen,False,93,55.69
JACKSON,Railroad Commissioner,,DEM,Chris Spellmon,False,74,44.31
JACKSON,Railroad Commissioner,,,Total,,167,
JACKSON,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,156,100.00
JACKSON,"Justice, Supreme Court, Place 2",,,Total,,156,
JACKSON,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,156,100.00
JACKSON,"Justice, Supreme Court, Place 4",,,Total,,156,
JACKSON,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,156,100.00
JACKSON,"Justice, Supreme Court, Place 6",,,Total,,156,
JACKSON,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,162,100.00
JACKSON,"Presiding Judge, Court of Criminal Appeals",,,Total,,162,
JACKSON,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,155,100.00
JACKSON,Judge Court of Criminal Appeals,7,,Total,,155,
JACKSON,Member State Board of Education,2,DEM,"Ruben Cortez, Jr.",True,68,40.48
JACKSON,Member State Board of Education,2,DEM,Michelle Arévalo Dávila,False,100,59.52
JACKSON,Member State Board of Education,2,,Total,,168,
JACKSON,State Representative,85,DEM,Jennifer Cantu,False,161,100.00
JACKSON,State Representative,85,,Total,,161,
JACKSON,"Chief Justice, 13th Court of Appeals District",,DEM,Dori Contreras,False,115,68.86
JACKSON,"Chief Justice, 13th Court of Appeals District",,DEM,Ray Thomas,False,52,31.14
JACKSON,"Chief Justice, 13th Court of Appeals District",,,Total,,167,
JACKSON,"Justice, 13th Court of Appeals District, Place 2",,DEM,Nora Longoria,True,163,100.00
JACKSON,"Justice, 13th Court of Appeals District, Place 2",,,Total,,163,
JACKSON,"Justice, 13th Court of Appeals District, Place 4",,DEM,Rudy Delgado,False,160,100.00
JACKSON,"Justice, 13th Court of Appeals District, Place 4",,,Total,,160,
JACKSON,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina Benavides,True,164,100.00
JACKSON,"Justice, 13th Court of Appeals District, Place 5",,,Total,,164,
JACKSON,Prop 1 Right to a 21st Century Public Education,,DEM,IN FAVOR,False,174,95.08
JACKSON,Prop 1 Right to a 21st Century Public Education,,DEM,AGAINST,False,9,4.92
JACKSON,Prop 1 Right to a 21st Century Public Education,,,Total,,183,
JACKSON,Prop 2 Student Loan Debt,,DEM,IN FAVOR,False,163,89.56
JACKSON,Prop 2 Student Loan Debt,,DEM,AGAINST,False,19,10.44
JACKSON,Prop 2 Student Loan Debt,,,Total,,182,
JACKSON,Prop 3 Right to Healthcare,,DEM,IN FAVOR,False,164,89.62
JACKSON,Prop 3 Right to Healthcare,,DEM,AGAINST,False,19,10.38
JACKSON,Prop 3 Right to Healthcare,,,Total,,183,
JACKSON,Prop 4 Right to Economic Security,,DEM,IN FAVOR,False,164,90.11
JACKSON,Prop 4 Right to Economic Security,,DEM,AGAINST,False,18,9.89
JACKSON,Prop 4 Right to Economic Security,,,Total,,182,
JACKSON,Prop 5 National Jobs Program,,DEM,IN FAVOR,False,167,90.27
JACKSON,Prop 5 National Jobs Program,,DEM,AGAINST,False,18,9.73
JACKSON,Prop 5 National Jobs Program,,,Total,,185,
JACKSON,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,IN FAVOR,False,184,98.92
JACKSON,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,DEM,AGAINST,False,2,1.08
JACKSON,"Prop 6 Right to Clean Air, Safe Water, and a Healthy Environment",,,Total,,186,
JACKSON,Prop 7 Right to Dignity & Respect,,DEM,IN FAVOR,False,175,94.59
JACKSON,Prop 7 Right to Dignity & Respect,,DEM,AGAINST,False,10,5.41
JACKSON,Prop 7 Right to Dignity & Respect,,,Total,,185,
JACKSON,Prop 8 Right to Housing,,DEM,IN FAVOR,False,152,84.44
JACKSON,Prop 8 Right to Housing,,DEM,AGAINST,False,28,15.56
JACKSON,Prop 8 Right to Housing,,,Total,,180,
JACKSON,Prop 9 Right to Vote,,DEM,IN FAVOR,False,168,91.30
JACKSON,Prop 9 Right to Vote,,DEM,AGAINST,False,16,8.70
JACKSON,Prop 9 Right to Vote,,,Total,,184,
JACKSON,Prop 10 Right to a Fair Criminal Justice System,,DEM,IN FAVOR,False,167,92.78
JACKSON,Prop 10 Right to a Fair Criminal Justice System,,DEM,AGAINST,False,13,7.22
JACKSON,Prop 10 Right to a Fair Criminal Justice System,,,Total,,180,
JACKSON,Prop 11 Immigrant Rights,,DEM,IN FAVOR,False,164,89.62
JACKSON,Prop 11 Immigrant Rights,,DEM,AGAINST,False,19,10.38
JACKSON,Prop 11 Immigrant Rights,,,Total,,183,
JACKSON,Prop 12 Right to Fair Taxation,,DEM,IN FAVOR,False,180,97.83
JACKSON,Prop 12 Right to Fair Taxation,,DEM,AGAINST,False,4,2.17
JACKSON,Prop 12 Right to Fair Taxation,,,Total,,184,
JASPER,U. S. Senator,,DEM,Edward Kimbrough,False,255,34.27
JASPER,U. S. Senator,,DEM,Beto O'Rourke,False,212,28.49
JASPER,U. S. Senator,,DEM,Sema Hernandez,False,277,37.23
JASPER,U. S. Senator,,,Total,,744,
JASPER,U. S. Representative,36,DEM,Jon Powell,False,291,39.06
JASPER,U. S. Representative,36,DEM,Dayna Steele,False,454,60.94
JASPER,U. S. Representative,36,,Total,,745,
JASPER,Governor,,DEM,James Jolly Clark,False,74,10.16
JASPER,Governor,,DEM,"Cedric Davis, Sr.",False,140,19.23
JASPER,Governor,,DEM,Joe Mumbach,False,9,1.24
JASPER,Governor,,DEM,Adrian Ocegueda,False,33,4.53
JASPER,Governor,,DEM,Jeffrey Payne,False,56,7.69
JASPER,Governor,,DEM,Lupe Valdez,False,101,13.87
JASPER,Governor,,DEM,Tom Wakely,False,25,3.43
JASPER,Governor,,DEM,Andrew White,False,203,27.88
JASPER,Governor,,DEM,Grady Yarbrough,False,87,11.95
JASPER,Governor,,,Total,,728,
JASPER,Lieutenant Governor,,DEM,Mike Collier,False,320,43.78
JASPER,Lieutenant Governor,,DEM,Michael Cooper,False,411,56.22
JASPER,Lieutenant Governor,,,Total,,731,
JASPER,Attorney General,,DEM,Justin Nelson,False,636,100.00
JASPER,Attorney General,,,Total,,636,
JASPER,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,301,41.86
