county,precinct,precinct_name,office,district,candidate,party,early_voting,election_day,votes
Bee,16,Faith Lutheran,U.S. House,34,Filemon B.  Vela,DEM,147,65,212
Bee,16,Faith Lutheran,U.S. House,34,Rey  Gonzalez,REP,230,71,301
Bee,17,Police Training Ctr,U.S. House,34,Filemon B.  Vela,DEM,182,75,257
Bee,17,Police Training Ctr,U.S. House,34,Rey  Gonzalez,REP,183,67,250
Bee,18,Newman Catholic Stu Ctr,U.S. House,34,Filemon B.  Vela,DEM,192,76,268
Bee,18,Newman Catholic Stu Ctr,U.S. House,34,Rey  Gonzalez,REP,530,148,678
Bee,18-PTSD,Newman Catholic Stu Ctr,U.S. House,34,Filemon B.  Vela,DEM,1,0,1
Bee,18-PTSD,Newman Catholic Stu Ctr,U.S. House,34,Rey  Gonzalez,REP,6,0,6
Bee,19,Police Training Ctr,U.S. House,34,Rey  Gonzalez,REP,46,24,70
Bee,19,Police Training Ctr,U.S. House,34,Rey  Gonzalez,REP,103,56,159
Bee,2,Mineral Baptist ,U.S. House,34,Filemon B.  Vela,DEM,5,6,11
Bee,2,Mineral Baptist ,U.S. House,34,Rey  Gonzalez,REP,42,28,70
Bee,2-PTSD,Mineral Baptist ,U.S. House,34,Filemon B.  Vela,DEM,4,1,5
Bee,2-PTSD,Mineral Baptist ,U.S. House,34,Rey  Gonzalez,REP,42,39,81
Bee,3,Drs. Building,U.S. House,34,Filemon B.  Vela,DEM,182,93,275
Bee,3,Drs. Building,U.S. House,34,Rey  Gonzalez,REP,281,131,412
Bee,3-STSD,Drs. Building,U.S. House,34,Filemon B.  Vela,DEM,8,0,8
Bee,3-STSD,Drs. Building,U.S. House,34,Rey  Gonzalez,REP,4,0,4
Bee,4,Skidmore Cath. Church,U.S. House,34,Filemon B.  Vela,DEM,16,23,39
Bee,4,Skidmore Cath. Church,U.S. House,34,Rey  Gonzalez,REP,58,76,134
Bee,5,Pettus Comm. Ctr.,U.S. House,34,Filemon B.  Vela,DEM,18,30,48
Bee,5,Pettus Comm. Ctr.,U.S. House,34,Rey  Gonzalez,REP,52,66,118
Bee,6,Skidmore Cath. Church,U.S. House,34,Filemon B.  Vela,DEM,135,63,198
Bee,6,Skidmore Cath. Church,U.S. House,34,Rey  Gonzalez,REP,217,163,380
Bee,6-NS,Skidmore Cath. Church,U.S. House,34,Filemon B.  Vela,DEM,5,2,7
Bee,6-NS,Skidmore Cath. Church,U.S. House,34,Rey  Gonzalez,REP,2,4,6
Bee,8,Pettus Comm. Ctr.,U.S. House,34,Filemon B.  Vela,DEM,3,1,4
Bee,8,Pettus Comm. Ctr.,U.S. House,34,Rey  Gonzalez,REP,6,5,11
Bee,8-PTSD,Pettus Comm. Ctr.,U.S. House,34,Filemon B.  Vela,DEM,11,13,24
Bee,8-PTSD,Pettus Comm. Ctr.,U.S. House,34,Rey  Gonzalez,REP,49,32,81
Bee,9,ST. James,U.S. House,34,Filemon B.  Vela,DEM,279,95,374
Bee,9,ST. James,U.S. House,34,Rey  Gonzalez,REP,61,33,94
Bee,1,Community Affairs,U.S. Senate,,Beto  O'Rourke,DEM,263,128,391
Bee,1,Community Affairs,U.S. Senate,,Neal M.  Dikeman,LIB,7,4,11
Bee,1,Community Affairs,U.S. Senate,,Ted  Cruz,REP,461,138,599
Bee,1-PTSD,Comm. Affairs,U.S. Senate,,Beto  O'Rourke,DEM,0,0,0
Bee,1-PTSD,Comm. Affairs,U.S. Senate,,Neal M.  Dikeman,LIB,0,0,0
Bee,1-PTSD,Comm. Affairs,U.S. Senate,,Ted  Cruz,REP,2,0,2
Bee,10,St. James,U.S. Senate,,Beto  O'Rourke,DEM,175,141,316
Bee,10,St. James,U.S. Senate,,Neal M.  Dikeman,LIB,3,4,7
Bee,10,St. James,U.S. Senate,,Ted  Cruz,REP,138,74,212
Bee,11,Mineral Baptist ,U.S. Senate,,Beto  O'Rourke,DEM,16,30,46
Bee,11,Mineral Baptist ,U.S. Senate,,Neal M.  Dikeman,LIB,1,0,1
Bee,11,Mineral Baptist ,U.S. Senate,,Ted  Cruz,REP,43,55,98
Bee,12,Pettus Comm. Ctr.,U.S. Senate,,Beto  O'Rourke,DEM,25,27,52
Bee,12,Pettus Comm. Ctr.,U.S. Senate,,Neal M.  Dikeman,LIB,0,1,1
Bee,12,Pettus Comm. Ctr.,U.S. Senate,,Ted  Cruz,REP,66,57,123
Bee,13,Bee Co. Expo,U.S. Senate,,Beto  O'Rourke,DEM,138,80,218
Bee,13,Bee Co. Expo,U.S. Senate,,Neal M.  Dikeman,LIB,3,3,6
Bee,13,Bee Co. Expo,U.S. Senate,,Ted  Cruz,REP,253,125,378
Bee,13-STSD,Bee Co. Expo,U.S. Senate,,Beto  O'Rourke,DEM,3,4,7
Bee,13-STSD,Bee Co. Expo,U.S. Senate,,Neal M.  Dikeman,LIB,1,0,1
Bee,13-STSD,Bee Co. Expo,U.S. Senate,,Ted  Cruz,REP,34,18,52
Bee,14,Skidmore Cath. Church,U.S. Senate,,Beto  O'Rourke,DEM,32,16,48
Bee,14,Skidmore Cath. Church,U.S. Senate,,Neal M.  Dikeman,LIB,0,0,0
Bee,14,Skidmore Cath. Church,U.S. Senate,,Ted  Cruz,REP,31,27,58
Bee,14-MISD,Skidmore Cath. Church,U.S. Senate,,Beto  O'Rourke,DEM,1,2,3
Bee,14-MISD,Skidmore Cath. Church,U.S. Senate,,Neal M.  Dikeman,LIB,0,0,0
Bee,14-MISD,Skidmore Cath. Church,U.S. Senate,,Ted  Cruz,REP,13,15,28
Bee,16,Faith Lutheran,U.S. Senate,,Beto  O'Rourke,DEM,148,64,212
Bee,16,Faith Lutheran,U.S. Senate,,Neal M.  Dikeman,LIB,8,1,9
Bee,16,Faith Lutheran,U.S. Senate,,Ted  Cruz,REP,231,73,304
Bee,17,Police Training Ctr,U.S. Senate,,Beto  O'Rourke,DEM,172,74,246
Bee,17,Police Training Ctr,U.S. Senate,,Neal M.  Dikeman,LIB,2,1,3
Bee,17,Police Training Ctr,U.S. Senate,,Ted  Cruz,REP,196,68,264
Bee,18,Newman Catholic Stu Ctr,U.S. Senate,,Beto  O'Rourke,DEM,187,76,263
Bee,18,Newman Catholic Stu Ctr,U.S. Senate,,Neal M.  Dikeman,LIB,6,1,7
Bee,18,Newman Catholic Stu Ctr,U.S. Senate,,Ted  Cruz,REP,546,154,700
Bee,18-PTSD,Newman Catholic Stu Ctr,U.S. Senate,,Beto  O'Rourke,DEM,1,0,1
Bee,18-PTSD,Newman Catholic Stu Ctr,U.S. Senate,,Neal M.  Dikeman,LIB,0,0,0
Bee,18-PTSD,Newman Catholic Stu Ctr,U.S. Senate,,Ted  Cruz,REP,6,0,6
Bee,19,Police Training Ctr,U.S. Senate,,Beto  O'Rourke,DEM,107,56,163
Bee,19,Police Training Ctr,U.S. Senate,,Neal M.  Dikeman,LIB,2,2,4
Bee,19,Police Training Ctr,U.S. Senate,,Ted  Cruz,REP,44,23,67
Bee,2,Mineral Baptist ,U.S. Senate,,Beto  O'Rourke,DEM,4,5,9
Bee,2,Mineral Baptist ,U.S. Senate,,Neal M.  Dikeman,LIB,0,0,0
Bee,2,Mineral Baptist ,U.S. Senate,,Ted  Cruz,REP,43,29,72
Bee,2-PTSD,Mineral Baptist ,U.S. Senate,,Beto  O'Rourke,DEM,4,2,6
Bee,2-PTSD,Mineral Baptist ,U.S. Senate,,Neal M.  Dikeman,LIB,1,0,1
Bee,2-PTSD,Mineral Baptist ,U.S. Senate,,Ted  Cruz,REP,42,38,80
Bee,3,Drs. Building,U.S. Senate,,Beto  O'Rourke,DEM,181,98,279
Bee,3,Drs. Building,U.S. Senate,,Neal M.  Dikeman,LIB,3,2,5
Bee,3,Drs. Building,U.S. Senate,,Ted  Cruz,REP,297,131,428
Bee,3-STSD,Drs. Building,U.S. Senate,,Beto  O'Rourke,DEM,8,0,8
Bee,3-STSD,Drs. Building,U.S. Senate,,Neal M.  Dikeman,LIB,0,0,0
Bee,3-STSD,Drs. Building,U.S. Senate,,Ted  Cruz,REP,4,0,4
Bee,4,Skidmore Cath. Church,U.S. Senate,,Beto  O'Rourke,DEM,15,21,36
Bee,4,Skidmore Cath. Church,U.S. Senate,,Neal M.  Dikeman,LIB,0,1,1
Bee,4,Skidmore Cath. Church,U.S. Senate,,Ted  Cruz,REP,60,76,136
Bee,5,Pettus Comm. Ctr.,U.S. Senate,,Beto  O'Rourke,DEM,15,32,47
Bee,5,Pettus Comm. Ctr.,U.S. Senate,,Neal M.  Dikeman,LIB,0,0,0
Bee,5,Pettus Comm. Ctr.,U.S. Senate,,Ted  Cruz,REP,58,69,127
Bee,6,Skidmore Cath. Church,U.S. Senate,,Beto  O'Rourke,DEM,133,61,194
Bee,6,Skidmore Cath. Church,U.S. Senate,,Neal M.  Dikeman,LIB,2,3,5
Bee,6,Skidmore Cath. Church,U.S. Senate,,Ted  Cruz,REP,231,168,399
Bee,6-NS,Skidmore Cath. Church,U.S. Senate,,Beto  O'Rourke,DEM,4,2,6
Bee,6-NS,Skidmore Cath. Church,U.S. Senate,,Neal M.  Dikeman,LIB,0,0,0
Bee,6-NS,Skidmore Cath. Church,U.S. Senate,,Ted  Cruz,REP,3,5,8
Bee,8,Pettus Comm. Ctr.,U.S. Senate,,Beto  O'Rourke,DEM,3,1,4
Bee,8,Pettus Comm. Ctr.,U.S. Senate,,Neal M.  Dikeman,LIB,0,0,0
Bee,8,Pettus Comm. Ctr.,U.S. Senate,,Ted  Cruz,REP,6,5,11
Bee,8-PTSD,Pettus Comm. Ctr.,U.S. Senate,,Beto  O'Rourke,DEM,11,14,25
Bee,8-PTSD,Pettus Comm. Ctr.,U.S. Senate,,Neal M.  Dikeman,LIB,0,0,0
Bee,8-PTSD,Pettus Comm. Ctr.,U.S. Senate,,Ted  Cruz,REP,50,33,83
Bee,9,ST. James,U.S. Senate,,Beto  O'Rourke,DEM,137,94,231
Bee,9,ST. James,U.S. Senate,,Ted  Cruz,REP,68,35,103
