county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional
Wilson,Box 311,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,29,11,13,5,0
Wilson,Box 311,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,254,163,69,22,0
Wilson,Box 311,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,30,11,13,6,0
Wilson,Box 311,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,259,167,70,22,0
Wilson,Box 311,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,30,11,13,6,0
Wilson,Box 311,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,254,163,69,22,0
Wilson,Box 311,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,30,11,13,6,0
Wilson,Box 311,District Judge D81,,REP,Lynn Ellison,255,165,70,20,0
Wilson,Box 311,District Judge D81,,DEM,Errlinda Castillo,30,11,13,6,0
Wilson,Box 311,District Judge D218,,REP,Russell Wilson,255,167,69,19,0
Wilson,Box 311,County Judge,,REP,Alena Berlanga,96,61,34,1,0
Wilson,Box 311,County Judge,,REP,Richard L. Jackson,205,136,46,23,0
Wilson,Box 311,District Clerk,,REP,Deborah Bryan,251,160,71,20,0
Wilson,Box 311,County Clerk,,DEM,Eva S. Martinez,30,11,13,6,0
Wilson,Box 311,County Treasurer,,REP,Debra Foster,118,77,38,3,0
Wilson,Box 311,County Treasurer,,REP,Jan Hartl,175,113,41,21,0
Wilson,Box 311,Justice Peace P3,,REP,Connie Terry,113,74,33,6,0
Wilson,Box 311,Justice Peace P3,,REP,"Lowell C. Hull, Jr.",124,91,26,7,0
Wilson,Box 311,Justice Peace P3,,REP,Brad Beck,60,35,14,11,0
Wilson,Box 311,County Chairman,,REP,Ruby Manen,239,156,63,20,0
Wilson,Box 311,County Chairman,,DEM,Juan Mancias,30,11,13,6,0
Wilson,Box 311,Proposition 1,,REP,YES,185,131,43,11,0
Wilson,Box 311,Proposition 1,,REP,NO,98,59,27,12,0
Wilson,Box 311,Proposition 2,,REP,YES,295,197,75,23,0
Wilson,Box 311,Proposition 2,,REP,NO,12,8,3,1,0
Wilson,Box 311,Proposition 3,,REP,YES,276,183,69,24,0
Wilson,Box 311,Proposition 3,,REP,NO,27,17,9,1,0
Wilson,Box 311,Proposition 4,,REP,YES,295,196,75,24,0
Wilson,Box 311,Proposition 4,,REP,NO,10,6,3,1,0
Wilson,Box 311,Proposition 5,,REP,YES,260,175,64,21,0
Wilson,Box 311,Proposition 5,,REP,NO,42,26,14,2,0
Wilson,Box 311,Proposition 6,,REP,YES,293,194,75,24,0
Wilson,Box 311,Proposition 6,,REP,NO,15,11,3,1,0
Wilson,Box 311,Proposition 7,,REP,YES,221,151,54,16,0
Wilson,Box 311,Proposition 7,,REP,NO,78,46,23,9,0
Wilson,Box 311,Proposition 8,,REP,YES,305,203,77,25,0
Wilson,Box 311,Proposition 8,,REP,NO,2,1,1,0,0
Wilson,Box 311,Proposition 9,,REP,YES,287,192,72,23,0
Wilson,Box 311,Proposition 9,,REP,NO,20,12,6,2,0
Wilson,Box 311,Proposition 10,,REP,YES,295,195,76,24,0
Wilson,Box 311,Proposition 10,,REP,NO,7,5,2,0,0
Wilson,Box 311,Proposition 11,,REP,YES,282,186,72,24,0
Wilson,Box 311,Proposition 11,,REP,NO,24,17,6,1,0
Wilson,Box 311,Proposition 1,,DEM,FOR,31,13,12,6,0
Wilson,Box 311,Proposition 1,,DEM,AGAINST,0,0,0,0,0
Wilson,Box 311,Proposition 2,,DEM,FOR,29,11,12,6,0
Wilson,Box 311,Proposition 2,,DEM,AGAINST,2,2,0,0,0
Wilson,Box 311,Proposition 3,,DEM,FOR ,29,11,12,6,0
Wilson,Box 311,Proposition 3,,DEM,AGAINST,2,2,0,0,0
Wilson,Box 311,Proposition 4,,DEM,FOR,31,13,12,6,0
Wilson,Box 311,Proposition 4,,DEM,AGAINST,0,0,0,0,0
Wilson,Box 311,Proposition 5,,DEM,FOR,28,11,11,6,0
Wilson,Box 311,Proposition 5,,DEM,AGAINST,2,2,0,0,0
Wilson,Box 311,Proposition 6,,DEM,FOR,30,13,11,6,0
Wilson,Box 311,Proposition 6,,DEM,AGAINST ,0,0,0,0,0
Wilson,Box 311,Proposition 7,,DEM,FOR ,31,13,12,6,0
Wilson,Box 311,Proposition 7,,DEM,AGAINST,0,0,0,0,0
Wilson,Box 311,Proposition 8,,DEM,FOR,27,12,10,5,0
Wilson,Box 311,Proposition 8,,DEM,AGAINST,3,1,1,1,0
Wilson,Box 311,Proposition 9,,DEM,FOR,30,12,12,6,0
Wilson,Box 311,Proposition 9,,DEM,AGAINST ,1,1,0,0,0
Wilson,Box 311,Proposition 10,,DEM,FOR,30,12,12,6,0
Wilson,Box 311,Proposition 10,,DEM,AGAINST,1,1,0,0,0
Wilson,Box 311,Proposition 11,,DEM,FOR ,30,12,12,6,0
Wilson,Box 311,Proposition 11,,DEM,AGAINST,1,1,0,0,0
Wilson,Box 311,Proposition 12,,DEM,FOR ,31,13,12,6,0
Wilson,Box 311,Proposition 12,,DEM,AGAINST,0,0,0,0,0
Wilson,Box 312,US Senator,,REP,Geraldine Sam,13,7,6,0,0
Wilson,Box 312,US Senator,,REP,Mary Miller,25,12,13,0,0
Wilson,Box 312,US Senator,,REP,"Bruce Jacobson, Jr.",16,9,7,0,0
Wilson,Box 312,US Senator,,REP,Stefano de Stefano,6,3,1,2,0
Wilson,Box 312,US Senator,,REP,Ted Cruz,362,245,101,16,0
Wilson,Box 312,US Senator,,DEM,Edward Kimbrough,7,5,0,2,0
Wilson,Box 312,US Senator,,DEM,Sema Hernandez,9,6,2,1,0
Wilson,Box 312,US Senator,,DEM,Beto O'Rourke,23,16,5,2,0
Wilson,Box 312,US Representative,28,DEM,Henry Cuellar,34,23,7,4,0
Wilson,Box 312,Governor,,REP,SECEDE Kilgore,3,2,1,0,0
Wilson,Box 312,Governor,,REP,Greg Abbott,392,258,113,21,0
Wilson,Box 312,Governor,,REP,Barbara Krueger,35,19,16,0,0
Wilson,Box 312,Governor,,DEM,Joe Mumbach,0,0,0,0,0
Wilson,Box 312,Governor,,DEM,Lupe Valdez,5,3,2,0,0
Wilson,Box 312,Governor,,DEM,Tom Wakely,4,3,1,0,0
Wilson,Box 312,Governor,,DEM,Grady Yarbrough,6,5,0,1,0
Wilson,Box 312,Governor,,DEM,"Cedric Davis, Sr.",3,2,0,1,0
Wilson,Box 312,Governor,,DEM,Jeffrey Payne,0,0,0,0,0
Wilson,Box 312,Governor,,DEM,Andrew White,14,11,2,1,0
Wilson,Box 312,Governor,,DEM,James Jolly Clark,0,0,0,0,0
Wilson,Box 312,Governor,,DEM,Adrian Ocegueda,3,1,2,0,0
Wilson,Box 312,Lt. Governor,,REP,Scott Milder,83,48,34,1,0
Wilson,Box 312,Lt. Governor,,REP,Dan Patrick,340,229,92,19,0
Wilson,Box 312,Lt. Governor,,DEM,Mike Collier,18,13,2,3,0
Wilson,Box 312,Lt. Governor,,DEM,Michael Cooper,16,9,5,2,0
Wilson,Box 312,Attorney General,,REP,Ken Paxton,361,238,106,17,0
Wilson,Box 312,Attorney General,,DEM,Justin Nelson,33,22,7,4,0
Wilson,Box 312,Comptroller Public Accts,,REP,Glenn Hegar,358,239,103,16,0
Wilson,Box 312,Comptroller Public Accts,,DEM,Tim Mahoney,18,14,3,1,0
Wilson,Box 312,Comptroller Public Accts,,DEM,Joi Chevalier,18,10,4,4,0
Wilson,Box 312,Commissioner Gen Land Office,,REP,Jerry Patterson,123,79,37,7,0
Wilson,Box 312,Commissioner Gen Land Office,,REP,Rick Range,38,19,15,4,0
Wilson,Box 312,Commissioner Gen Land Office,,REP,Davey Edwards,21,14,7,0,0
Wilson,Box 312,Commissioner Gen Land Office,,REP,George P. Bush,225,154,62,9,0
Wilson,Box 312,Commissioner Gen Land Office,,DEM,Miguel Suazo,17,10,5,2,0
Wilson,Box 312,Commissioner Gen Land Office,,DEM,Tex Morgan,19,14,2,3,0
Wilson,Box 312,Commissioner of Agriculture,,REP,Trey Blocker,103,67,27,9,0
Wilson,Box 312,Commissioner of Agriculture,,REP,Sid Miller,197,133,57,7,0
Wilson,Box 312,Commissioner of Agriculture,,REP,Jim Hogan,75,47,27,1,0
Wilson,Box 312,Commissioner of Agriculture,,DEM,Kim Olson,33,22,7,4,0
Wilson,Box 312,Railroad Commissioner,,REP,Christi Craddick,309,203,93,13,0
Wilson,Box 312,Railroad Commissioner,,REP,Weston Martinez,72,48,18,6,0
Wilson,Box 312,Railroad Commissioner,,DEM,Chris Spellmon,13,9,3,1,0
Wilson,Box 312,Railroad Commissioner,,DEM,Roman McAllen,23,15,4,4,0
Wilson,Box 312,Justice Supreme Ct P2,,REP,Jimmy Blacklock,350,230,105,15,0
Wilson,Box 312,Justice Supreme Ct P2,,DEM,Steven Kirkland,35,24,7,4,0
Wilson,Box 312,Justice Supreme Ct P4,,REP,John Devine,347,229,103,15,0
Wilson,Box 312,Justice Supreme Ct P4,,DEM,R.K. Sandill,33,22,7,4,0
Wilson,Box 312,Justice Supreme Ct P6,,REP,Jeff Brown,346,229,102,15,0
Wilson,Box 312,Justice Supreme Ct P6,,DEM,Kathy Cheng,35,24,7,4,0
Wilson,Box 312,Presiding Criminal Appeals,,REP,David Bridges,184,125,45,14,0
Wilson,Box 312,Presiding Criminal Appeals,,REP,Sharon Keller,186,117,67,2,0
Wilson,Box 312,Presiding Criminal Appeals,,DEM,Maria T. Jackson,36,25,7,4,0
Wilson,Box 312,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,345,223,107,15,0
Wilson,Box 312,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,33,22,7,4,0
Wilson,Box 312,Criminal Appeals Jdg P8,,REP,Dib Waldrip,64,37,23,4,0
Wilson,Box 312,Criminal Appeals Jdg P8,,REP,Jay Brandon,110,75,26,9,0
Wilson,Box 312,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,191,125,60,6,0
Wilson,Box 312,State Bd Ed D3,,DEM,Dan Arellano,9,8,0,1,0
Wilson,Box 312,State Bd Ed D3,,DEM,Marisa B. Perez,26,15,7,4,0
Wilson,Box 312,State Representative,44,REP,John Kuempel,367,242,109,16,0
Wilson,Box 312,State Representative,44,DEM,John D. Rodgers,35,24,7,4,0
Wilson,Box 312,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,351,228,108,15,0
Wilson,Box 312,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,35,24,7,4,0
Wilson,Box 312,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,346,225,106,15,0
Wilson,Box 312,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,35,24,7,4,0
Wilson,Box 312,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,343,226,102,15,0
Wilson,Box 312,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,35,24,7,4,0
Wilson,Box 312,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,352,229,108,15,0
Wilson,Box 312,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,35,24,7,4,0
Wilson,Box 312,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,347,228,104,15,0
Wilson,Box 312,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,35,24,7,4,0
Wilson,Box 312,District Judge D81,,REP,Lynn Ellison,349,227,107,15,0
Wilson,Box 312,District Judge D81,,DEM,Errlinda Castillo,33,22,7,4,0
Wilson,Box 312,District Judge D218,,REP,Russell Wilson,349,231,107,11,0
Wilson,Box 312,County Judge,,REP,Alena Berlanga,119,70,42,7,0
Wilson,Box 312,County Judge,,REP,Richard L. Jackson,291,196,83,12,0
Wilson,Box 312,District Clerk,,REP,Deborah Bryan,332,222,98,12,0
Wilson,Box 312,County Clerk,,DEM,Eva S. Martinez,35,24,7,4,0
Wilson,Box 312,County Treasurer,,REP,Debra Foster,181,113,63,5,0
Wilson,Box 312,County Treasurer,,REP,Jan Hartl,225,150,61,14,0
Wilson,Box 312,Justice Peace P3,,REP,Connie Terry,153,98,49,6,0
Wilson,Box 312,Justice Peace P3,,REP,"Lowell C. Hull, Jr.",166,107,49,10,0
Wilson,Box 312,Justice Peace P3,,REP,Brad Beck,88,61,24,3,0
Wilson,Box 312,County Chairman,,REP,Ruby Manen,333,219,100,14,0
Wilson,Box 312,County Chairman,,DEM,Juan Mancias,33,22,7,4,0
Wilson,Box 312,Proposition 1,,REP,YES,288,192,90,6,0
Wilson,Box 312,Proposition 1,,REP,NO,116,73,32,11,0
Wilson,Box 312,Proposition 2,,REP,YES,397,263,115,19,0
Wilson,Box 312,Proposition 2,,REP,NO,27,14,11,2,0
Wilson,Box 312,Proposition 3,,REP,YES,362,240,102,20,0
Wilson,Box 312,Proposition 3,,REP,NO,49,27,22,0,0
Wilson,Box 312,Proposition 4,,REP,YES,390,257,112,21,0
Wilson,Box 312,Proposition 4,,REP,NO,31,16,15,0,0
Wilson,Box 312,Proposition 5,,REP,YES,345,235,96,14,0
Wilson,Box 312,Proposition 5,,REP,NO,73,38,32,3,0
Wilson,Box 312,Proposition 6,,REP,YES,395,264,112,19,0
Wilson,Box 312,Proposition 6,,REP,NO,31,14,17,0,0
Wilson,Box 312,Proposition 7,,REP,YES,290,200,77,13,0
Wilson,Box 312,Proposition 7,,REP,NO,123,68,48,7,0
Wilson,Box 312,Proposition 8,,REP,YES,409,269,120,20,0
Wilson,Box 312,Proposition 8,,REP,NO,13,6,6,1,0
Wilson,Box 312,Proposition 9,,REP,YES,380,259,102,19,0
Wilson,Box 312,Proposition 9,,REP,NO,41,15,24,2,0
Wilson,Box 312,Proposition 10,,REP,YES,397,260,117,20,0
Wilson,Box 312,Proposition 10,,REP,NO,22,11,10,1,0
Wilson,Box 312,Proposition 11,,REP,YES,369,241,108,20,0
Wilson,Box 312,Proposition 11,,REP,NO,58,36,21,1,0
Wilson,Box 312,Proposition 1,,DEM,FOR,32,23,6,3,0
Wilson,Box 312,Proposition 1,,DEM,AGAINST,1,0,0,1,0
Wilson,Box 312,Proposition 2,,DEM,FOR,32,22,7,3,0
Wilson,Box 312,Proposition 2,,DEM,AGAINST,1,0,0,1,0
Wilson,Box 312,Proposition 3,,DEM,FOR ,31,21,7,3,0
Wilson,Box 312,Proposition 3,,DEM,AGAINST,1,0,0,1,0
Wilson,Box 312,Proposition 4,,DEM,FOR,29,20,6,3,0
Wilson,Box 312,Proposition 4,,DEM,AGAINST,2,1,0,1,0
Wilson,Box 312,Proposition 5,,DEM,FOR,32,22,7,3,0
Wilson,Box 312,Proposition 5,,DEM,AGAINST,2,1,0,1,0
Wilson,Box 312,Proposition 6,,DEM,FOR,34,23,7,4,0
Wilson,Box 312,Proposition 6,,DEM,AGAINST ,0,0,0,0,0
Wilson,Box 312,Proposition 7,,DEM,FOR ,33,23,7,3,0
Wilson,Box 312,Proposition 7,,DEM,AGAINST,1,0,0,1,0
Wilson,Box 312,Proposition 8,,DEM,FOR,29,20,6,3,0
Wilson,Box 312,Proposition 8,,DEM,AGAINST,5,3,1,1,0
Wilson,Box 312,Proposition 9,,DEM,FOR,30,19,7,4,0
Wilson,Box 312,Proposition 9,,DEM,AGAINST ,3,3,0,0,0
Wilson,Box 312,Proposition 10,,DEM,FOR,32,22,6,4,0
Wilson,Box 312,Proposition 10,,DEM,AGAINST,1,1,0,0,0
Wilson,Box 312,Proposition 11,,DEM,FOR ,32,23,6,3,0
Wilson,Box 312,Proposition 11,,DEM,AGAINST,3,1,1,1,0
Wilson,Box 312,Proposition 12,,DEM,FOR ,34,23,7,4,0
Wilson,Box 312,Proposition 12,,DEM,AGAINST,0,0,0,0,0
Wilson,Box 313,US Senator,,REP,Geraldine Sam,11,5,5,1,0
Wilson,Box 313,US Senator,,REP,Mary Miller,28,18,8,2,0
Wilson,Box 313,US Senator,,REP,"Bruce Jacobson, Jr.",23,18,2,3,0
Wilson,Box 313,US Senator,,REP,Stefano de Stefano,5,4,1,0,0
Wilson,Box 313,US Senator,,REP,Ted Cruz,358,219,118,21,0
Wilson,Box 313,US Senator,,DEM,Edward Kimbrough,12,6,3,3,0
Wilson,Box 313,US Senator,,DEM,Sema Hernandez,15,7,4,4,0
Wilson,Box 313,US Senator,,DEM,Beto O'Rourke,33,19,9,5,0
Wilson,Box 313,US Representative,28,DEM,Henry Cuellar,58,29,17,12,0
Wilson,Box 313,Governor,,REP,SECEDE Kilgore,5,5,0,0,0
Wilson,Box 313,Governor,,REP,Greg Abbott,397,241,129,27,0
Wilson,Box 313,Governor,,REP,Barbara Krueger,31,22,7,2,0
Wilson,Box 313,Governor,,DEM,Joe Mumbach,5,3,2,0,0
Wilson,Box 313,Governor,,DEM,Lupe Valdez,17,9,5,3,0
Wilson,Box 313,Governor,,DEM,Tom Wakely,5,3,1,1,0
Wilson,Box 313,Governor,,DEM,Grady Yarbrough,10,5,1,4,0
Wilson,Box 313,Governor,,DEM,"Cedric Davis, Sr.",2,2,0,0,0
Wilson,Box 313,Governor,,DEM,Jeffrey Payne,6,5,1,0,0
Wilson,Box 313,Governor,,DEM,Andrew White,11,4,4,3,0
Wilson,Box 313,Governor,,DEM,James Jolly Clark,1,0,1,0,0
Wilson,Box 313,Governor,,DEM,Adrian Ocegueda,2,1,1,0,0
Wilson,Box 313,Lt. Governor,,REP,Scott Milder,56,34,20,2,0
Wilson,Box 313,Lt. Governor,,REP,Dan Patrick,366,228,112,26,0
Wilson,Box 313,Lt. Governor,,DEM,Mike Collier,38,21,11,6,0
Wilson,Box 313,Lt. Governor,,DEM,Michael Cooper,21,13,4,4,0
Wilson,Box 313,Attorney General,,REP,Ken Paxton,362,224,112,26,0
Wilson,Box 313,Attorney General,,DEM,Justin Nelson,55,31,14,10,0
Wilson,Box 313,Comptroller Public Accts,,REP,Glenn Hegar,352,212,113,27,0
Wilson,Box 313,Comptroller Public Accts,,DEM,Tim Mahoney,33,18,8,7,0
Wilson,Box 313,Comptroller Public Accts,,DEM,Joi Chevalier,27,15,8,4,0
Wilson,Box 313,Commissioner Gen Land Office,,REP,Jerry Patterson,134,77,46,11,0
Wilson,Box 313,Commissioner Gen Land Office,,REP,Rick Range,34,20,8,6,0
Wilson,Box 313,Commissioner Gen Land Office,,REP,Davey Edwards,28,16,9,3,0
Wilson,Box 313,Commissioner Gen Land Office,,REP,George P. Bush,209,135,66,8,0
Wilson,Box 313,Commissioner Gen Land Office,,DEM,Miguel Suazo,41,22,11,8,0
Wilson,Box 313,Commissioner Gen Land Office,,DEM,Tex Morgan,22,12,6,4,0
Wilson,Box 313,Commissioner of Agriculture,,REP,Trey Blocker,108,69,28,11,0
Wilson,Box 313,Commissioner of Agriculture,,REP,Sid Miller,182,108,65,9,0
Wilson,Box 313,Commissioner of Agriculture,,REP,Jim Hogan,87,53,26,8,0
Wilson,Box 313,Commissioner of Agriculture,,DEM,Kim Olson,61,35,16,10,0
Wilson,Box 313,Railroad Commissioner,,REP,Christi Craddick,303,188,92,23,0
Wilson,Box 313,Railroad Commissioner,,REP,Weston Martinez,76,43,29,4,0
Wilson,Box 313,Railroad Commissioner,,DEM,Chris Spellmon,27,18,7,2,0
Wilson,Box 313,Railroad Commissioner,,DEM,Roman McAllen,31,15,9,7,0
Wilson,Box 313,Justice Supreme Ct P2,,REP,Jimmy Blacklock,338,207,107,24,0
Wilson,Box 313,Justice Supreme Ct P2,,DEM,Steven Kirkland,59,34,15,10,0
Wilson,Box 313,Justice Supreme Ct P4,,REP,John Devine,338,205,109,24,0
Wilson,Box 313,Justice Supreme Ct P4,,DEM,R.K. Sandill,59,34,15,10,0
Wilson,Box 313,Justice Supreme Ct P6,,REP,Jeff Brown,334,203,108,23,0
Wilson,Box 313,Justice Supreme Ct P6,,DEM,Kathy Cheng,58,33,15,10,0
Wilson,Box 313,Presiding Criminal Appeals,,REP,David Bridges,194,120,64,10,0
Wilson,Box 313,Presiding Criminal Appeals,,REP,Sharon Keller,175,107,51,17,0
Wilson,Box 313,Presiding Criminal Appeals,,DEM,Maria T. Jackson,59,33,15,11,0
Wilson,Box 313,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,332,205,103,24,0
Wilson,Box 313,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,59,34,15,10,0
Wilson,Box 313,Criminal Appeals Jdg P8,,REP,Dib Waldrip,73,36,31,6,0
Wilson,Box 313,Criminal Appeals Jdg P8,,REP,Jay Brandon,112,72,32,8,0
Wilson,Box 313,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,173,108,53,12,0
Wilson,Box 313,State Bd Ed D3,,DEM,Dan Arellano,13,10,3,0,0
Wilson,Box 313,State Bd Ed D3,,DEM,Marisa B. Perez,48,23,13,12,0
Wilson,Box 313,State Representative,44,REP,John Kuempel,364,225,114,25,0
Wilson,Box 313,State Representative,44,DEM,John D. Rodgers,59,34,15,10,0
Wilson,Box 313,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,334,205,105,24,0
Wilson,Box 313,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,59,34,15,10,0
Wilson,Box 313,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,327,199,104,24,0
Wilson,Box 313,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,61,34,15,12,0
Wilson,Box 313,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,327,199,105,23,0
Wilson,Box 313,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,59,32,15,12,0
Wilson,Box 313,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,328,199,105,24,0
Wilson,Box 313,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,60,33,15,12,0
Wilson,Box 313,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,329,200,106,23,0
Wilson,Box 313,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,61,34,15,12,0
Wilson,Box 313,District Judge D81,,REP,Lynn Ellison,338,205,109,24,0
Wilson,Box 313,District Judge D81,,DEM,Errlinda Castillo,61,34,15,12,0
Wilson,Box 313,District Judge D218,,REP,Russell Wilson,340,210,106,24,0
Wilson,Box 313,County Judge,,REP,Alena Berlanga,126,80,36,10,0
Wilson,Box 313,County Judge,,REP,Richard L. Jackson,298,184,95,19,0
Wilson,Box 313,District Clerk,,REP,Deborah Bryan,326,198,104,24,0
Wilson,Box 313,County Clerk,,DEM,Eva S. Martinez,62,34,16,12,0
Wilson,Box 313,County Treasurer,,REP,Debra Foster,202,127,63,12,0
Wilson,Box 313,County Treasurer,,REP,Jan Hartl,200,124,60,16,0
Wilson,Box 313,Justice Peace P3,,REP,Connie Terry,157,100,47,10,0
Wilson,Box 313,Justice Peace P3,,REP,"Lowell C. Hull, Jr.",149,89,45,15,0
Wilson,Box 313,Justice Peace P3,,REP,Brad Beck,99,59,36,4,0
Wilson,Box 313,County Chairman,,REP,Ruby Manen,310,184,102,24,0
Wilson,Box 313,County Chairman,,DEM,Juan Mancias,61,34,15,12,0
Wilson,Box 313,Proposition 1,,REP,YES,304,185,95,24,0
Wilson,Box 313,Proposition 1,,REP,NO,101,67,29,5,0
Wilson,Box 313,Proposition 2,,REP,YES,409,249,131,29,0
Wilson,Box 313,Proposition 2,,REP,NO,18,15,3,0,0
Wilson,Box 313,Proposition 3,,REP,YES,379,227,124,28,0
Wilson,Box 313,Proposition 3,,REP,NO,44,32,11,1,0
Wilson,Box 313,Proposition 4,,REP,YES,401,246,127,28,0
Wilson,Box 313,Proposition 4,,REP,NO,24,16,7,1,0
Wilson,Box 313,Proposition 5,,REP,YES,369,228,115,26,0
Wilson,Box 313,Proposition 5,,REP,NO,56,35,18,3,0
Wilson,Box 313,Proposition 6,,REP,YES,402,244,130,28,0
Wilson,Box 313,Proposition 6,,REP,NO,20,16,3,1,0
Wilson,Box 313,Proposition 7,,REP,YES,299,183,95,21,0
Wilson,Box 313,Proposition 7,,REP,NO,116,72,36,8,0
Wilson,Box 313,Proposition 8,,REP,YES,414,255,130,29,0
Wilson,Box 313,Proposition 8,,REP,NO,6,3,3,0,0
Wilson,Box 313,Proposition 9,,REP,YES,381,230,124,27,0
Wilson,Box 313,Proposition 9,,REP,NO,39,28,9,2,0
Wilson,Box 313,Proposition 10,,REP,YES,403,248,126,29,0
Wilson,Box 313,Proposition 10,,REP,NO,15,10,5,0,0
Wilson,Box 313,Proposition 11,,REP,YES,386,237,125,24,0
Wilson,Box 313,Proposition 11,,REP,NO,39,25,9,5,0
Wilson,Box 313,Proposition 1,,DEM,FOR,58,30,18,10,0
Wilson,Box 313,Proposition 1,,DEM,AGAINST,4,4,0,0,0
Wilson,Box 313,Proposition 2,,DEM,FOR,57,29,18,10,0
Wilson,Box 313,Proposition 2,,DEM,AGAINST,5,5,0,0,0
Wilson,Box 313,Proposition 3,,DEM,FOR ,57,32,18,7,0
Wilson,Box 313,Proposition 3,,DEM,AGAINST,6,2,0,4,0
Wilson,Box 313,Proposition 4,,DEM,FOR,60,33,16,11,0
Wilson,Box 313,Proposition 4,,DEM,AGAINST,3,1,2,0,0
Wilson,Box 313,Proposition 5,,DEM,FOR,61,33,17,11,0
Wilson,Box 313,Proposition 5,,DEM,AGAINST,2,1,1,0,0
Wilson,Box 313,Proposition 6,,DEM,FOR,63,34,18,11,0
Wilson,Box 313,Proposition 6,,DEM,AGAINST ,0,0,0,0,0
Wilson,Box 313,Proposition 7,,DEM,FOR ,60,32,17,11,0
Wilson,Box 313,Proposition 7,,DEM,AGAINST,2,1,1,0,0
Wilson,Box 313,Proposition 8,,DEM,FOR,53,29,16,8,0
Wilson,Box 313,Proposition 8,,DEM,AGAINST,10,5,2,3,0
Wilson,Box 313,Proposition 9,,DEM,FOR,57,30,17,10,0
Wilson,Box 313,Proposition 9,,DEM,AGAINST ,6,4,1,1,0
Wilson,Box 313,Proposition 10,,DEM,FOR,62,33,18,11,0
Wilson,Box 313,Proposition 10,,DEM,AGAINST,1,1,0,0,0
Wilson,Box 313,Proposition 11,,DEM,FOR ,61,32,18,11,0
Wilson,Box 313,Proposition 11,,DEM,AGAINST,2,2,0,0,0
Wilson,Box 313,Proposition 12,,DEM,FOR ,59,33,16,10,0
Wilson,Box 313,Proposition 12,,DEM,AGAINST,3,1,2,0,0
Wilson,Box 414,US Senator,,REP,Geraldine Sam,14,10,4,0,0
Wilson,Box 414,US Senator,,REP,Mary Miller,31,23,8,0,0
Wilson,Box 414,US Senator,,REP,"Bruce Jacobson, Jr.",18,14,3,1,0
Wilson,Box 414,US Senator,,REP,Stefano de Stefano,10,7,2,1,0
Wilson,Box 414,US Senator,,REP,Ted Cruz,488,347,118,23,0
Wilson,Box 414,US Senator,,DEM,Edward Kimbrough,10,6,2,2,0
Wilson,Box 414,US Senator,,DEM,Sema Hernandez,20,14,2,4,0
Wilson,Box 414,US Senator,,DEM,Beto O'Rourke,33,23,7,3,0
Wilson,Box 414,US Representative,15,REP,Tim Westley,456,326,109,21,0
Wilson,Box 414,US Representative,15,DEM,Vicente Gonzalez,50,34,7,9,0
Wilson,Box 414,Governor,,REP,SECEDE Kilgore,13,13,0,0,0
Wilson,Box 414,Governor,,REP,Greg Abbott,514,359,129,26,0
Wilson,Box 414,Governor,,REP,Barbara Krueger,44,36,8,0,0
Wilson,Box 414,Governor,,DEM,Joe Mumbach,2,1,1,0,0
Wilson,Box 414,Governor,,DEM,Lupe Valdez,20,17,3,0,0
Wilson,Box 414,Governor,,DEM,Tom Wakely,1,1,0,0,0
Wilson,Box 414,Governor,,DEM,Grady Yarbrough,14,9,1,4,0
Wilson,Box 414,Governor,,DEM,"Cedric Davis, Sr.",1,1,0,0,0
Wilson,Box 414,Governor,,DEM,Jeffrey Payne,7,5,2,0,0
