county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional
Wilson,Box 415,County Clerk,,DEM,Eva S. Martinez,904,326,517,61,0
Wilson,Box 415,County Treasurer,,REP,Jan Hartl,1973,737,1148,88,0
Wilson,Box 415,County Commissioner P4,,REP,Larry A. Wiley,1967,730,1148,89,0
Wilson,Box 415,Justice Peace P4,,REP,Clara J (CJ) Rutland,1962,732,1142,88,0
Wilson,Box 416,Straight Party,,REP,Republican,622,195,387,40,0
Wilson,Box 416,Straight Party,,DEM,Democratic,208,56,132,20,0
Wilson,Box 416,Straight Party,,LIB,Libertarian,9,5,4,0,0
Wilson,Box 416,U.S. Senate,,REP,Ted Cruz,1130,331,738,61,0
Wilson,Box 416,U.S. Senate,,DEM,Beto O'Rourke,452,132,283,37,0
Wilson,Box 416,U.S. Senate,,LIB,Neal M. Dikeman,11,6,5,0,0
Wilson,Box 416,U.S. House,28,DEM,Henry Cuellar,667,196,421,50,0
Wilson,Box 416,U.S. House,28,LIB,Arthur Thomas IV,341,99,232,10,0
Wilson,Box 416,Governor,,REP,Greg Abbott,1201,363,771,67,0
Wilson,Box 416,Governor,,DEM,Lupe Valdez,368,100,239,29,0
Wilson,Box 416,Governor,,LIB,Mark Jay Tippetts,24,6,17,1,0
Wilson,Box 416,Lt. Governor,,REP,Dan Patrick,1119,336,723,60,0
Wilson,Box 416,Lt. Governor,,DEM,Mike Collier,423,115,273,35,0
Wilson,Box 416,Lt. Governor,,LIB,K. Douglas McKennon,48,16,29,3,0
Wilson,Box 416,Attorney General,,REP,Ken Paxton,1102,333,707,62,0
Wilson,Box 416,Attorney General,,DEM,Justin Nelson,445,116,293,36,0
Wilson,Box 416,Attorney General,,LIB,Michael Ray Harris,40,17,23,0,0
Wilson,Box 416,Comptroller Public Accts,,REP,Glenn Hegar,1108,329,715,64,0
Wilson,Box 416,Comptroller Public Accts,,DEM,Joi Chevalier,388,99,262,27,0
Wilson,Box 416,Comptroller Public Accts,,LIB,Ben Sanders,75,31,39,5,0
Wilson,Box 416,Commissioner Gen Land Office,,REP,George P. Bush,1090,335,693,62,0
Wilson,Box 416,Commissioner Gen Land Office,,DEM,Miguel Suazo,400,100,270,30,0
Wilson,Box 416,Commissioner Gen Land Office,,LIB,Matt Pina,84,27,52,5,0
Wilson,Box 416,Commissioner of Agriculture,,REP,Sid Miller,1097,325,711,61,0
Wilson,Box 416,Commissioner of Agriculture,,DEM,Kim Olson,421,117,272,32,0
Wilson,Box 416,Commissioner of Agriculture,,LIB,Richard Carpenter,60,22,35,3,0
Wilson,Box 416,Railroad Commissioner,,REP,Christi Craddick,1135,340,733,62,0
Wilson,Box 416,Railroad Commissioner,,DEM,Roman McAllen,382,103,251,28,0
Wilson,Box 416,Railroad Commissioner,,LIB,Mike Wright,54,17,31,6,0
Wilson,Box 416,Justice Supreme Ct P2,,REP,Jimmy Blacklock,1133,335,734,64,0
Wilson,Box 416,Justice Supreme Ct P2,,DEM,Steven Kirkland,433,123,278,32,0
Wilson,Box 416,Justice Supreme Ct P4,,REP,John Devine,1148,345,736,67,0
Wilson,Box 416,Justice Supreme Ct P4,,DEM,R.K. Sandill,416,111,276,29,0
Wilson,Box 416,Justice Supreme Ct P6,,REP,Jeff Brown,1132,342,727,63,0
Wilson,Box 416,Justice Supreme Ct P6,,DEM,Kathy Cheng,430,115,283,32,0
Wilson,Box 416,Presiding Criminal Appeals,,REP,Sharon Keller,1112,333,719,60,0
Wilson,Box 416,Presiding Criminal Appeals,,DEM,Maria T. Jackson,411,108,273,30,0
Wilson,Box 416,Presiding Criminal Appeals,,LIB,William Strange III,48,17,25,6,0
Wilson,Box 416,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,1135,341,728,66,0
Wilson,Box 416,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,427,113,284,30,0
Wilson,Box 416,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,1193,356,771,66,0
Wilson,Box 416,Criminal Appeals Jdg P8,,LIB,Mark Ash,224,69,144,11,0
Wilson,Box 416,State Bd Ed D3,,DEM,Marisa B. Perez,683,205,435,43,0
Wilson,Box 416,State Representative,44,REP,John Kuempel,1163,351,745,67,0
Wilson,Box 416,State Representative,44,DEM,John D. Rodgers,402,105,268,29,0
Wilson,Box 416,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,1150,339,744,67,0
Wilson,Box 416,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,415,116,269,30,0
Wilson,Box 416,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,1132,336,731,65,0
Wilson,Box 416,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,435,119,285,31,0
Wilson,Box 416,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,1124,332,725,67,0
Wilson,Box 416,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,442,122,291,29,0
Wilson,Box 416,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,1139,340,732,67,0
Wilson,Box 416,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,428,114,285,29,0
Wilson,Box 416,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,1118,323,730,65,0
Wilson,Box 416,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,448,130,287,31,0
Wilson,Box 416,District Judge D81,,REP,Lynn Ellison,1130,341,722,67,0
Wilson,Box 416,District Judge D81,,DEM,Errlinda Castillo,433,114,290,29,0
Wilson,Box 416,District Judge D218,,REP,Russell Wilson,1302,398,832,72,0
Wilson,Box 416,County Judge,,REP,Richard L. Jackson,1275,388,815,72,0
Wilson,Box 416,District Clerk,,REP,Deborah Bryan,1296,399,825,72,0
Wilson,Box 416,County Clerk,,DEM,Eva S. Martinez,768,227,495,46,0
Wilson,Box 416,County Treasurer,,REP,Jan Hartl,1295,394,829,72,0
Wilson,Box 416,County Commissioner P4,,REP,Larry A. Wiley,1281,391,819,71,0
Wilson,Box 416,Justice Peace P4,,REP,Clara J (CJ) Rutland,1295,396,829,70,0
