county,office,district,party,candidate,incumbent,votes,pct
ARMSTRONG,Attorney General,,DEM,Justin Nelson,False,78,8.82
ARMSTRONG,Attorney General,,LIB,Michael Ray Harris,False,22,2.49
ARMSTRONG,Attorney General,,,Total,,884,
ARMSTRONG,Comptroller of Public Accounts,,REP,Glenn Hegar,True,785,89.00
ARMSTRONG,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,58,6.58
ARMSTRONG,Comptroller of Public Accounts,,LIB,Ben Sanders,False,39,4.42
ARMSTRONG,Comptroller of Public Accounts,,,Total,,882,
ARMSTRONG,Commissioner of the General Land Office,,REP,George P. Bush,True,779,88.83
ARMSTRONG,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,59,6.73
ARMSTRONG,Commissioner of the General Land Office,,LIB,Matt Pina,False,39,4.45
ARMSTRONG,Commissioner of the General Land Office,,,Total,,877,
ARMSTRONG,Commissioner of Agriculture,,REP,Sid Miller,True,780,89.04
ARMSTRONG,Commissioner of Agriculture,,DEM,Kim Olson,False,77,8.79
ARMSTRONG,Commissioner of Agriculture,,LIB,Richard Carpenter,False,19,2.17
ARMSTRONG,Commissioner of Agriculture,,,Total,,876,
ARMSTRONG,Railroad Commissioner,,REP,Christi Craddick,True,785,89.71
ARMSTRONG,Railroad Commissioner,,DEM,Roman McAllen,False,61,6.97
ARMSTRONG,Railroad Commissioner,,LIB,Mike Wright,False,29,3.31
ARMSTRONG,Railroad Commissioner,,,Total,,875,
ARMSTRONG,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,788,91.52
ARMSTRONG,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,73,8.48
ARMSTRONG,"Justice, Supreme Court, Place 2",,,Total,,861,
ARMSTRONG,"Justice, Supreme Court, Place 4",,REP,John Devine,True,790,91.97
ARMSTRONG,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,69,8.03
ARMSTRONG,"Justice, Supreme Court, Place 4",,,Total,,859,
ARMSTRONG,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,787,91.62
ARMSTRONG,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,72,8.38
ARMSTRONG,"Justice, Supreme Court, Place 6",,,Total,,859,
ARMSTRONG,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,777,90.56
ARMSTRONG,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,62,7.23
ARMSTRONG,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,19,2.21
ARMSTRONG,"Presiding Judge, Court of Criminal Appeals",,,Total,,858,
ARMSTRONG,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,788,92.49
ARMSTRONG,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,64,7.51
ARMSTRONG,Judge Court of Criminal Appeals,7,,Total,,852,
ARMSTRONG,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,784,95.96
ARMSTRONG,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,33,4.04
ARMSTRONG,Judge Court of Criminal Appeals,8,,Total,,817,
ARMSTRONG,State Senator,31,REP,Kel Seliger,True,816,92.10
ARMSTRONG,State Senator,31,LIB,Jack B. Westbrook,False,70,7.90
ARMSTRONG,State Senator,31,,Total,,886,
ARMSTRONG,State Representative,88,REP,Ken King,True,818,93.17
ARMSTRONG,State Representative,88,DEM,Ezekiel Barron,False,60,6.83
ARMSTRONG,State Representative,88,,Total,,878,
ARMSTRONG,"Justice, 7th Court of Appeals District, Place 2",,REP,Judy Parker,True,791,100.00
ARMSTRONG,"Justice, 7th Court of Appeals District, Place 2",,,Total,,791,
ARMSTRONG,"Justice, 7th Court of Appeals District, Place 3",,REP,Pat Pirtle,True,794,100.00
ARMSTRONG,"Justice, 7th Court of Appeals District, Place 3",,,Total,,794,
ARMSTRONG,District Judge,47th Judicial District,REP,Dan L. Schaap,True,792,100.00
ARMSTRONG,District Judge,47th Judicial District,,Total,,792,
ATASCOSA,U. S. Senator,,REP,Ted Cruz,True,7753,63.53
ATASCOSA,U. S. Senator,,DEM,Beto O'Rourke,False,4332,35.50
ATASCOSA,U. S. Senator,,LIB,Neal M. Dikeman,False,119,0.98
ATASCOSA,U. S. Senator,,,Total,,12204,
ATASCOSA,U. S. Representative,28,DEM,Henry Cuellar,True,7138,74.96
ATASCOSA,U. S. Representative,28,LIB,Arthur Thomas IV,False,2385,25.04
ATASCOSA,U. S. Representative,28,,Total,,9523,
ATASCOSA,Governor,,REP,Greg Abbott,True,8361,68.68
ATASCOSA,Governor,,DEM,Lupe Valdez,False,3655,30.02
ATASCOSA,Governor,,LIB,Mark Jay Tippetts,False,158,1.30
ATASCOSA,Governor,,,Total,,12174,
ATASCOSA,Lieutenant Governor,,REP,Dan Patrick,True,7635,63.04
ATASCOSA,Lieutenant Governor,,DEM,Mike Collier,False,4242,35.03
ATASCOSA,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,234,1.93
ATASCOSA,Lieutenant Governor,,,Total,,12111,
ATASCOSA,Attorney General,,REP,Ken Paxton,True,7445,61.60
ATASCOSA,Attorney General,,DEM,Justin Nelson,False,4369,36.15
ATASCOSA,Attorney General,,LIB,Michael Ray Harris,False,272,2.25
ATASCOSA,Attorney General,,,Total,,12086,
ATASCOSA,Comptroller of Public Accounts,,REP,Glenn Hegar,True,7593,63.39
ATASCOSA,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,3955,33.02
ATASCOSA,Comptroller of Public Accounts,,LIB,Ben Sanders,False,431,3.60
ATASCOSA,Comptroller of Public Accounts,,,Total,,11979,
ATASCOSA,Commissioner of the General Land Office,,REP,George P. Bush,True,7713,64.03
ATASCOSA,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,3865,32.09
ATASCOSA,Commissioner of the General Land Office,,LIB,Matt Pina,False,468,3.89
ATASCOSA,Commissioner of the General Land Office,,,Total,,12046,
ATASCOSA,Commissioner of Agriculture,,REP,Sid Miller,True,7467,62.10
ATASCOSA,Commissioner of Agriculture,,DEM,Kim Olson,False,4267,35.48
ATASCOSA,Commissioner of Agriculture,,LIB,Richard Carpenter,False,291,2.42
ATASCOSA,Commissioner of Agriculture,,,Total,,12025,
ATASCOSA,Railroad Commissioner,,REP,Christi Craddick,True,7611,63.39
ATASCOSA,Railroad Commissioner,,DEM,Roman McAllen,False,4060,33.81
ATASCOSA,Railroad Commissioner,,LIB,Mike Wright,False,336,2.80
ATASCOSA,Railroad Commissioner,,,Total,,12007,
ATASCOSA,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,7683,64.11
ATASCOSA,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,4301,35.89
ATASCOSA,"Justice, Supreme Court, Place 2",,,Total,,11984,
ATASCOSA,"Justice, Supreme Court, Place 4",,REP,John Devine,True,7761,64.94
ATASCOSA,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,4190,35.06
ATASCOSA,"Justice, Supreme Court, Place 4",,,Total,,11951,
ATASCOSA,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,7704,64.56
ATASCOSA,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,4230,35.44
ATASCOSA,"Justice, Supreme Court, Place 6",,,Total,,11934,
ATASCOSA,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,7525,62.80
ATASCOSA,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,4172,34.82
ATASCOSA,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,286,2.39
ATASCOSA,"Presiding Judge, Court of Criminal Appeals",,,Total,,11983,
ATASCOSA,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,7677,64.22
ATASCOSA,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,4277,35.78
ATASCOSA,Judge Court of Criminal Appeals,7,,Total,,11954,
ATASCOSA,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,8474,79.85
ATASCOSA,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,2139,20.15
ATASCOSA,Judge Court of Criminal Appeals,8,,Total,,10613,
ATASCOSA,State Representative,31,DEM,Ryan Guillen,True,7113,100.00
ATASCOSA,State Representative,31,,Total,,7113,
ATASCOSA,"Justice, 4th Court of Appeals District, Place 2",,REP,Marialyn Barnard,True,7637,64.10
ATASCOSA,"Justice, 4th Court of Appeals District, Place 2",,DEM,Beth Watkins,False,4277,35.90
ATASCOSA,"Justice, 4th Court of Appeals District, Place 2",,,Total,,11914,
ATASCOSA,"Justice, 4th Court of Appeals District, Place 3",,REP,Jason Pulliam,False,7563,63.42
ATASCOSA,"Justice, 4th Court of Appeals District, Place 3",,DEM,Patricia O'Connell Alvarez,True,4363,36.58
ATASCOSA,"Justice, 4th Court of Appeals District, Place 3",,,Total,,11926,
ATASCOSA,"Justice, 4th Court of Appeals District, Place 4",,REP,Patrick Ballantyne,False,7529,63.04
ATASCOSA,"Justice, 4th Court of Appeals District, Place 4",,DEM,Luz Elena Chapa,True,4415,36.96
ATASCOSA,"Justice, 4th Court of Appeals District, Place 4",,,Total,,11944,
ATASCOSA,"Justice, 4th Court of Appeals District, Place 5",,REP,Rebecca Simmons,False,7603,63.72
ATASCOSA,"Justice, 4th Court of Appeals District, Place 5",,DEM,Liza Rodriguez,False,4328,36.28
ATASCOSA,"Justice, 4th Court of Appeals District, Place 5",,,Total,,11931,
ATASCOSA,"Justice, 4th Court of Appeals District, Place 7",,REP,Shane Stolarczyk,False,7428,62.21
ATASCOSA,"Justice, 4th Court of Appeals District, Place 7",,DEM,Rebeca Martinez,True,4512,37.79
ATASCOSA,"Justice, 4th Court of Appeals District, Place 7",,,Total,,11940,
ATASCOSA,District Judge,81st Judicial District,REP,Lynn Ellison,False,7924,65.74
ATASCOSA,District Judge,81st Judicial District,DEM,Errlinda Castillo,False,4129,34.26
ATASCOSA,District Judge,81st Judicial District,,Total,,12053,
ATASCOSA,District Judge,218th Judicial District,REP,Russell Wilson,True,9476,100.00
ATASCOSA,District Judge,218th Judicial District,,Total,,9476,
AUSTIN,U. S. Senator,,REP,Ted Cruz,True,8722,78.95
AUSTIN,U. S. Senator,,DEM,Beto O'Rourke,False,2241,20.29
AUSTIN,U. S. Senator,,LIB,Neal M. Dikeman,False,84,0.76
AUSTIN,U. S. Senator,,,Total,,11047,
AUSTIN,U. S. Representative,10,REP,Michael T. McCaul,True,8763,79.78
AUSTIN,U. S. Representative,10,DEM,Mike Siegel,False,2047,18.64
AUSTIN,U. S. Representative,10,LIB,Mike Ryan,False,174,1.58
AUSTIN,U. S. Representative,10,,Total,,10984,
AUSTIN,Governor,,REP,Greg Abbott,True,9009,81.68
AUSTIN,Governor,,DEM,Lupe Valdez,False,1897,17.20
AUSTIN,Governor,,LIB,Mark Jay Tippetts,False,123,1.12
AUSTIN,Governor,,,Total,,11029,
AUSTIN,Lieutenant Governor,,REP,Dan Patrick,True,8445,76.86
AUSTIN,Lieutenant Governor,,DEM,Mike Collier,False,2357,21.45
AUSTIN,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,185,1.68
AUSTIN,Lieutenant Governor,,,Total,,10987,
AUSTIN,Attorney General,,REP,Ken Paxton,True,8418,76.91
AUSTIN,Attorney General,,DEM,Justin Nelson,False,2324,21.23
AUSTIN,Attorney General,,LIB,Michael Ray Harris,False,203,1.85
AUSTIN,Attorney General,,,Total,,10945,
AUSTIN,Comptroller of Public Accounts,,REP,Glenn Hegar,True,8875,81.15
AUSTIN,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,1856,16.97
AUSTIN,Comptroller of Public Accounts,,LIB,Ben Sanders,False,206,1.88
AUSTIN,Comptroller of Public Accounts,,,Total,,10937,
AUSTIN,Commissioner of the General Land Office,,REP,George P. Bush,True,8499,77.99
AUSTIN,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,2030,18.63
AUSTIN,Commissioner of the General Land Office,,LIB,Matt Pina,False,369,3.39
AUSTIN,Commissioner of the General Land Office,,,Total,,10898,
AUSTIN,Commissioner of Agriculture,,REP,Sid Miller,True,8509,78.04
AUSTIN,Commissioner of Agriculture,,DEM,Kim Olson,False,2228,20.43
AUSTIN,Commissioner of Agriculture,,LIB,Richard Carpenter,False,167,1.53
AUSTIN,Commissioner of Agriculture,,,Total,,10904,
AUSTIN,Railroad Commissioner,,REP,Christi Craddick,True,8710,79.96
AUSTIN,Railroad Commissioner,,DEM,Roman McAllen,False,1975,18.13
AUSTIN,Railroad Commissioner,,LIB,Mike Wright,False,208,1.91
AUSTIN,Railroad Commissioner,,,Total,,10893,
AUSTIN,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,8719,80.37
AUSTIN,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,2129,19.63
AUSTIN,"Justice, Supreme Court, Place 2",,,Total,,10848,
AUSTIN,"Justice, Supreme Court, Place 4",,REP,John Devine,True,8728,80.62
AUSTIN,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,2098,19.38
AUSTIN,"Justice, Supreme Court, Place 4",,,Total,,10826,
AUSTIN,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,8741,80.77
AUSTIN,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,2081,19.23
AUSTIN,"Justice, Supreme Court, Place 6",,,Total,,10822,
AUSTIN,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,8608,79.34
AUSTIN,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,2054,18.93
AUSTIN,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,187,1.72
AUSTIN,"Presiding Judge, Court of Criminal Appeals",,,Total,,10849,
AUSTIN,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,8760,81.16
AUSTIN,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,2033,18.84
AUSTIN,Judge Court of Criminal Appeals,7,,Total,,10793,
AUSTIN,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,8958,89.39
AUSTIN,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,1063,10.61
AUSTIN,Judge Court of Criminal Appeals,8,,Total,,10021,
AUSTIN,State Representative,13,REP,Ben Leman,False,8774,80.75
AUSTIN,State Representative,13,DEM,"Cecil Ray Webster, Sr.",False,2092,19.25
AUSTIN,State Representative,13,,Total,,10866,
AUSTIN,"Justice, 1st Court of Appeals District, Place 2",,REP,Jane Bland,True,8693,80.87
AUSTIN,"Justice, 1st Court of Appeals District, Place 2",,DEM,Gordon Goodman,False,2057,19.13
AUSTIN,"Justice, 1st Court of Appeals District, Place 2",,,Total,,10750,
AUSTIN,"Justice, 1st Court of Appeals District, Place 6",,REP,Harvey Brown,True,8621,80.19
AUSTIN,"Justice, 1st Court of Appeals District, Place 6",,DEM,Sarah Beth Landau,False,2130,19.81
AUSTIN,"Justice, 1st Court of Appeals District, Place 6",,,Total,,10751,
AUSTIN,"Justice, 1st Court of Appeals District, Place 7",,REP,Terry Yates,False,8678,80.68
AUSTIN,"Justice, 1st Court of Appeals District, Place 7",,DEM,Julie Countiss,False,2078,19.32
AUSTIN,"Justice, 1st Court of Appeals District, Place 7",,,Total,,10756,
AUSTIN,"Justice, 1st Court of Appeals District, Place 8",,REP,Michael Massengale,False,8605,79.98
AUSTIN,"Justice, 1st Court of Appeals District, Place 8",,DEM,Richard Hightower,False,2154,20.02
AUSTIN,"Justice, 1st Court of Appeals District, Place 8",,,Total,,10759,
AUSTIN,"Justice, 1st Court of Appeals District, Place 9",,REP,Jennifer Caughey,True,8683,80.85
AUSTIN,"Justice, 1st Court of Appeals District, Place 9",,DEM,Peter Kelly,False,2057,19.15
AUSTIN,"Justice, 1st Court of Appeals District, Place 9",,,Total,,10740,
AUSTIN,"Justice, 14th Court of Appeals District, Place 3",,REP,Brett Busby,True,8679,80.76
AUSTIN,"Justice, 14th Court of Appeals District, Place 3",,DEM,Jerry Zimmerer,False,2067,19.24
AUSTIN,"Justice, 14th Court of Appeals District, Place 3",,,Total,,10746,
AUSTIN,"Justice, 14th Court of Appeals District, Place 4",,REP,Marc Brown,True,8705,81.10
AUSTIN,"Justice, 14th Court of Appeals District, Place 4",,DEM,Charles Spain,False,2029,18.90
AUSTIN,"Justice, 14th Court of Appeals District, Place 4",,,Total,,10734,
AUSTIN,"Justice, 14th Court of Appeals District, Place 5",,REP,Martha Hill Jamison,True,8722,81.25
AUSTIN,"Justice, 14th Court of Appeals District, Place 5",,DEM,Frances Bourliot,False,2013,18.75
AUSTIN,"Justice, 14th Court of Appeals District, Place 5",,,Total,,10735,
AUSTIN,"Justice, 14th Court of Appeals District, Place 6",,REP,Bill Boyce,True,8651,80.59
AUSTIN,"Justice, 14th Court of Appeals District, Place 6",,DEM,Meagan Hassan,False,2083,19.41
AUSTIN,"Justice, 14th Court of Appeals District, Place 6",,,Total,,10734,
AUSTIN,"Justice, 14th Court of Appeals District, Place 8",,REP,John Donovan,True,8666,80.70
AUSTIN,"Justice, 14th Court of Appeals District, Place 8",,DEM,"Margaret ""Meg"" Poissant",False,2072,19.30
AUSTIN,"Justice, 14th Court of Appeals District, Place 8",,,Total,,10738,
AUSTIN,District Judge,155th Judicial District,REP,Jeff R. Steinhauser,True,9355,100.00
AUSTIN,District Judge,155th Judicial District,,Total,,9355,
AUSTIN,Criminal,Attorney Austin County,REP,Travis J. Koehn,True,9379,100.00
AUSTIN,Criminal,Attorney Austin County,,Total,,9379,
BAILEY,U. S. Senator,,REP,Ted Cruz,True,1204,74.50
BAILEY,U. S. Senator,,DEM,Beto O'Rourke,False,405,25.06
BAILEY,U. S. Senator,,LIB,Neal M. Dikeman,False,7,0.43
BAILEY,U. S. Senator,,,Total,,1616,
BAILEY,U. S. Representative,19,REP,Jodey Arrington,True,1236,77.74
BAILEY,U. S. Representative,19,DEM,Miguel Levario,False,354,22.26
BAILEY,U. S. Representative,19,,Total,,1590,
BAILEY,Governor,,REP,Greg Abbott,True,1241,77.27
BAILEY,Governor,,DEM,Lupe Valdez,False,348,21.67
BAILEY,Governor,,LIB,Mark Jay Tippetts,False,17,1.06
BAILEY,Governor,,,Total,,1606,
BAILEY,Lieutenant Governor,,REP,Dan Patrick,True,1147,72.46
BAILEY,Lieutenant Governor,,DEM,Mike Collier,False,408,25.77
BAILEY,Lieutenant Governor,,LIB,Kerry Douglas McKennon,False,28,1.77
BAILEY,Lieutenant Governor,,,Total,,1583,
BAILEY,Attorney General,,REP,Ken Paxton,True,1162,73.97
BAILEY,Attorney General,,DEM,Justin Nelson,False,385,24.51
BAILEY,Attorney General,,LIB,Michael Ray Harris,False,24,1.53
BAILEY,Attorney General,,,Total,,1571,
BAILEY,Comptroller of Public Accounts,,REP,Glenn Hegar,True,1163,74.74
BAILEY,Comptroller of Public Accounts,,DEM,Joi Chevalier,False,339,21.79
BAILEY,Comptroller of Public Accounts,,LIB,Ben Sanders,False,54,3.47
BAILEY,Comptroller of Public Accounts,,,Total,,1556,
BAILEY,Commissioner of the General Land Office,,REP,George P. Bush,True,1201,76.40
BAILEY,Commissioner of the General Land Office,,DEM,Miguel Suazo,False,336,21.37
BAILEY,Commissioner of the General Land Office,,LIB,Matt Pina,False,35,2.23
BAILEY,Commissioner of the General Land Office,,,Total,,1572,
BAILEY,Commissioner of Agriculture,,REP,Sid Miller,True,1175,75.42
BAILEY,Commissioner of Agriculture,,DEM,Kim Olson,False,353,22.66
BAILEY,Commissioner of Agriculture,,LIB,Richard Carpenter,False,30,1.93
BAILEY,Commissioner of Agriculture,,,Total,,1558,
BAILEY,Railroad Commissioner,,REP,Christi Craddick,True,1178,75.80
BAILEY,Railroad Commissioner,,DEM,Roman McAllen,False,348,22.39
BAILEY,Railroad Commissioner,,LIB,Mike Wright,False,28,1.80
BAILEY,Railroad Commissioner,,,Total,,1554,
BAILEY,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,True,1172,75.61
BAILEY,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,False,378,24.39
BAILEY,"Justice, Supreme Court, Place 2",,,Total,,1550,
BAILEY,"Justice, Supreme Court, Place 4",,REP,John Devine,True,1186,76.76
BAILEY,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,False,359,23.24
BAILEY,"Justice, Supreme Court, Place 4",,,Total,,1545,
BAILEY,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,1186,78.28
BAILEY,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,False,329,21.72
BAILEY,"Justice, Supreme Court, Place 6",,,Total,,1515,
BAILEY,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,1170,75.53
BAILEY,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,False,356,22.98
BAILEY,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,False,23,1.48
BAILEY,"Presiding Judge, Court of Criminal Appeals",,,Total,,1549,
BAILEY,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,1192,77.30
BAILEY,Judge Court of Criminal Appeals,7,DEM,Ramona Franklin,False,350,22.70
BAILEY,Judge Court of Criminal Appeals,7,,Total,,1542,
BAILEY,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,1240,88.95
BAILEY,Judge Court of Criminal Appeals,8,LIB,Mark Ash,False,154,11.05
BAILEY,Judge Court of Criminal Appeals,8,,Total,,1394,
BAILEY,State Senator,31,REP,Kel Seliger,True,1255,88.26
BAILEY,State Senator,31,LIB,Jack B. Westbrook,False,167,11.74
BAILEY,State Senator,31,,Total,,1422,
BAILEY,State Representative,88,REP,Ken King,True,1209,76.96
BAILEY,State Representative,88,DEM,Ezekiel Barron,False,362,23.04
BAILEY,State Representative,88,,Total,,1571,
BAILEY,"Justice, 7th Court of Appeals District, Place 2",,REP,Judy Parker,True,1299,100.00
BAILEY,"Justice, 7th Court of Appeals District, Place 2",,,Total,,1299,
BAILEY,"Justice, 7th Court of Appeals District, Place 3",,REP,Pat Pirtle,True,1279,100.00
BAILEY,"Justice, 7th Court of Appeals District, Place 3",,,Total,,1279,
BAILEY,District Judge,287th Judicial District,DEM,Gordon H. Green,True,907,100.00
BAILEY,District Judge,287th Judicial District,,Total,,907,
BANDERA,U. S. Senator,,REP,Ted Cruz,True,7643,79.75
BANDERA,U. S. Senator,,DEM,Beto O'Rourke,False,1865,19.46
BANDERA,U. S. Senator,,LIB,Neal M. Dikeman,False,76,0.79
BANDERA,U. S. Senator,,,Total,,9584,
BANDERA,U. S. Representative,21,REP,Chip Roy,False,7519,78.57
BANDERA,U. S. Representative,21,DEM,Joseph Kopser,False,1896,19.81
BANDERA,U. S. Representative,21,LIB,Lee Santos,False,155,1.62
BANDERA,U. S. Representative,21,,Total,,9570,
BANDERA,Governor,,REP,Greg Abbott,True,7866,82.04
BANDERA,Governor,,DEM,Lupe Valdez,False,1602,16.71
BANDERA,Governor,,LIB,Mark Jay Tippetts,False,120,1.25
BANDERA,Governor,,,Total,,9588,
BANDERA,Lieutenant Governor,,REP,Dan Patrick,True,7570,79.05
