county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional,limited
Comanche,Pct 7 GISD,"Chief Justice, 11th Court of Appeals District",,,Under Votes,32,1,19,12,0,0
Comanche,Pct 7 GISD,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,"District Attorney, 220th Judicial District",,REP,Adam Sibley,168,4,105,59,0,0
Comanche,Pct 7 GISD,"District Attorney, 220th Judicial District",,,Under Votes,41,1,24,16,0,0
Comanche,Pct 7 GISD,"District Attorney, 220th Judicial District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,County Attorney,,REP,Molly Odgers,170,4,106,60,0,0
Comanche,Pct 7 GISD,County Attorney,,,Under Votes,39,1,23,15,0,0
Comanche,Pct 7 GISD,County Attorney,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,Sheriff,,REP,Chris Pounds,172,4,107,61,0,0
Comanche,Pct 7 GISD,Sheriff,,,Under Votes,37,1,22,14,0,0
Comanche,Pct 7 GISD,Sheriff,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,County Tax Assessor-Collector,,REP,Grace E. Everheart,171,5,107,59,0,0
Comanche,Pct 7 GISD,County Tax Assessor-Collector,,,Under Votes,38,0,22,16,0,0
Comanche,Pct 7 GISD,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,County Commissioner Precinct 3,,DEM,Sherman L. Sides,98,1,55,42,0,0
Comanche,Pct 7 GISD,County Commissioner Precinct 3,,,Under Votes,111,4,74,33,0,0
Comanche,Pct 7 GISD,County Commissioner Precinct 3,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,County Constable,,REP,Mark McDonald,169,4,105,60,0,0
Comanche,Pct 7 GISD,County Constable,,,Under Votes,40,1,24,15,0,0
Comanche,Pct 7 GISD,County Constable,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,Gustine ISD Board of Trustees,,,Kenneth Braim,47,0,29,18,0,0
Comanche,Pct 7 GISD,Gustine ISD Board of Trustees,,,James Littlejohn,97,2,56,39,0,0
Comanche,Pct 7 GISD,Gustine ISD Board of Trustees,,,Preston Cone,29,0,14,15,0,0
Comanche,Pct 7 GISD,Gustine ISD Board of Trustees,,,Peggy Reeves,31,0,25,6,0,0
Comanche,Pct 7 GISD,Gustine ISD Board of Trustees,,,Crystal Pope Drew,60,0,36,24,0,0
Comanche,Pct 7 GISD,Gustine ISD Board of Trustees,,,Quentin C. Been,19,0,9,10,0,0
Comanche,Pct 7 GISD,Gustine ISD Board of Trustees,,,Steve Ruedas,55,1,33,21,0,0
Comanche,Pct 7 GISD,Gustine ISD Board of Trustees,,,Jarrett Westfall,52,2,32,18,0,0
Comanche,Pct 7 GISD,Gustine ISD Board of Trustees,,,Pete McDougal,86,2,54,30,0,0
Comanche,Pct 7 GISD,Gustine ISD Board of Trustees,,,Under Votes,360,13,228,119,0,0
Comanche,Pct 7 GISD,Gustine ISD Board of Trustees,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,Registered Voters,,,,9,,,,,
Comanche,Pct 9 GISD,Ballots Cast,,,,8,,,,,
Comanche,Pct 9 GISD,President,,REP,Donald J. Trump,5,0,3,2,0,0
Comanche,Pct 9 GISD,President,,DEM,Kamala D. Harris,3,2,1,0,0,0
Comanche,Pct 9 GISD,President,,LIB,Chase Oliver,0,0,0,0,0,0
Comanche,Pct 9 GISD,President,,GRN,Jill Stein,0,0,0,0,0,0
Comanche,Pct 9 GISD,President,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,President,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,U.S. Senate,,REP,Ted Cruz,5,0,3,2,0,0
Comanche,Pct 9 GISD,U.S. Senate,,DEM,Colin Allred,3,2,1,0,0,0
Comanche,Pct 9 GISD,U.S. Senate,,LIB,Ted Brown,0,0,0,0,0,0
Comanche,Pct 9 GISD,U.S. Senate,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,U.S. House,25,REP,Roger Williams,7,2,4,1,0,0
Comanche,Pct 9 GISD,U.S. House,25,,Under Votes,1,0,0,1,0,0
Comanche,Pct 9 GISD,U.S. House,25,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,Railroad Commissioner,,REP,Christi Craddick,5,0,3,2,0,0
Comanche,Pct 9 GISD,Railroad Commissioner,,DEM,Katherine Culbert,3,2,1,0,0,0
Comanche,Pct 9 GISD,Railroad Commissioner,,LIB,Hawk Dunlap,0,0,0,0,0,0
Comanche,Pct 9 GISD,Railroad Commissioner,,GRN,Eddie Espinoza,0,0,0,0,0,0
Comanche,Pct 9 GISD,Railroad Commissioner,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,5,0,3,2,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 2",,DEM,Dasean Jones,3,2,1,0,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 2",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 4",,REP,John Devine,5,0,3,2,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,3,2,1,0,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 4",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 6",,REP,Jane Bland,5,0,3,2,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,3,2,1,0,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 6",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,5,0,3,2,0,0
Comanche,Pct 9 GISD,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,3,2,1,0,0,0
Comanche,Pct 9 GISD,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,5,0,3,2,0,0
Comanche,Pct 9 GISD,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,3,2,1,0,0,0
Comanche,Pct 9 GISD,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,5,0,3,2,0,0
Comanche,Pct 9 GISD,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,3,2,1,0,0,0
Comanche,Pct 9 GISD,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,State House,68,REP,David Spiller,5,0,3,2,0,0
Comanche,Pct 9 GISD,State House,68,DEM,Stacey Swann,3,2,1,0,0,0
Comanche,Pct 9 GISD,State House,68,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,State House,68,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,7,2,4,1,0,0
Comanche,Pct 9 GISD,"Chief Justice, 11th Court of Appeals District",,,Under Votes,1,0,0,1,0,0
Comanche,Pct 9 GISD,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"District Attorney, 220th Judicial District",,REP,Adam Sibley,8,2,4,2,0,0
Comanche,Pct 9 GISD,"District Attorney, 220th Judicial District",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,"District Attorney, 220th Judicial District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,County Attorney,,REP,Molly Odgers,8,2,4,2,0,0
Comanche,Pct 9 GISD,County Attorney,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,County Attorney,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,Sheriff,,REP,Chris Pounds,8,2,4,2,0,0
Comanche,Pct 9 GISD,Sheriff,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,Sheriff,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,County Tax Assessor-Collector,,REP,Grace E. Everheart,8,2,4,2,0,0
Comanche,Pct 9 GISD,County Tax Assessor-Collector,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,County Commissioner Precinct 3,,DEM,Sherman L. Sides,5,2,2,1,0,0
Comanche,Pct 9 GISD,County Commissioner Precinct 3,,,Under Votes,3,0,2,1,0,0
Comanche,Pct 9 GISD,County Commissioner Precinct 3,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,County Constable,,REP,Mark McDonald,7,2,3,2,0,0
Comanche,Pct 9 GISD,County Constable,,,Under Votes,1,0,1,0,0,0
Comanche,Pct 9 GISD,County Constable,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 9 GISD,Gustine ISD Board of Trustees,,,Kenneth Braim,1,0,0,1,0,0
Comanche,Pct 9 GISD,Gustine ISD Board of Trustees,,,James Littlejohn,5,0,3,2,0,0
Comanche,Pct 9 GISD,Gustine ISD Board of Trustees,,,Preston Cone,1,0,1,0,0,0
Comanche,Pct 9 GISD,Gustine ISD Board of Trustees,,,Peggy Reeves,0,0,0,0,0,0
Comanche,Pct 9 GISD,Gustine ISD Board of Trustees,,,Crystal Pope Drew,6,2,3,1,0,0
Comanche,Pct 9 GISD,Gustine ISD Board of Trustees,,,Quentin C. Been,4,2,2,0,0,0
Comanche,Pct 9 GISD,Gustine ISD Board of Trustees,,,Steve Ruedas,5,2,3,0,0,0
Comanche,Pct 9 GISD,Gustine ISD Board of Trustees,,,Jarrett Westfall,5,2,2,1,0,0
Comanche,Pct 9 GISD,Gustine ISD Board of Trustees,,,Pete McDougal,4,0,2,2,0,0
Comanche,Pct 9 GISD,Gustine ISD Board of Trustees,,,Under Votes,1,0,0,1,0,0
Comanche,Pct 9 GISD,Gustine ISD Board of Trustees,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,Registered Voters,,,,0,,,,,
Comanche,Pct 10 GISD,Ballots Cast,,,,0,,,,,
Comanche,Pct 10 GISD,President,,REP,Donald J. Trump,0,0,0,0,0,0
Comanche,Pct 10 GISD,President,,DEM,Kamala D. Harris,0,0,0,0,0,0
Comanche,Pct 10 GISD,President,,LIB,Chase Oliver,0,0,0,0,0,0
Comanche,Pct 10 GISD,President,,GRN,Jill Stein,0,0,0,0,0,0
Comanche,Pct 10 GISD,President,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,President,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,U.S. Senate,,REP,Ted Cruz,0,0,0,0,0,0
Comanche,Pct 10 GISD,U.S. Senate,,DEM,Colin Allred,0,0,0,0,0,0
Comanche,Pct 10 GISD,U.S. Senate,,LIB,Ted Brown,0,0,0,0,0,0
Comanche,Pct 10 GISD,U.S. Senate,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,U.S. House,25,REP,Roger Williams,0,0,0,0,0,0
Comanche,Pct 10 GISD,U.S. House,25,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,U.S. House,25,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,Railroad Commissioner,,REP,Christi Craddick,0,0,0,0,0,0
Comanche,Pct 10 GISD,Railroad Commissioner,,DEM,Katherine Culbert,0,0,0,0,0,0
Comanche,Pct 10 GISD,Railroad Commissioner,,LIB,Hawk Dunlap,0,0,0,0,0,0
Comanche,Pct 10 GISD,Railroad Commissioner,,GRN,Eddie Espinoza,0,0,0,0,0,0
Comanche,Pct 10 GISD,Railroad Commissioner,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 2",,DEM,Dasean Jones,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 2",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 4",,REP,John Devine,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 4",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 6",,REP,Jane Bland,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 6",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,State House,68,REP,David Spiller,0,0,0,0,0,0
Comanche,Pct 10 GISD,State House,68,DEM,Stacey Swann,0,0,0,0,0,0
Comanche,Pct 10 GISD,State House,68,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,State House,68,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Chief Justice, 11th Court of Appeals District",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"District Attorney, 220th Judicial District",,REP,Adam Sibley,0,0,0,0,0,0
Comanche,Pct 10 GISD,"District Attorney, 220th Judicial District",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,"District Attorney, 220th Judicial District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,County Attorney,,REP,Molly Odgers,0,0,0,0,0,0
Comanche,Pct 10 GISD,County Attorney,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,County Attorney,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,Sheriff,,REP,Chris Pounds,0,0,0,0,0,0
Comanche,Pct 10 GISD,Sheriff,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,Sheriff,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,County Tax Assessor-Collector,,REP,Grace E. Everheart,0,0,0,0,0,0
Comanche,Pct 10 GISD,County Tax Assessor-Collector,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,County Commissioner Precinct 3,,DEM,Sherman L. Sides,0,0,0,0,0,0
Comanche,Pct 10 GISD,County Commissioner Precinct 3,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,County Commissioner Precinct 3,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,County Constable,,REP,Mark McDonald,0,0,0,0,0,0
Comanche,Pct 10 GISD,County Constable,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,County Constable,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,Gustine ISD Board of Trustees,,,Kenneth Braim,0,0,0,0,0,0
Comanche,Pct 10 GISD,Gustine ISD Board of Trustees,,,James Littlejohn,0,0,0,0,0,0
Comanche,Pct 10 GISD,Gustine ISD Board of Trustees,,,Preston Cone,0,0,0,0,0,0
Comanche,Pct 10 GISD,Gustine ISD Board of Trustees,,,Peggy Reeves,0,0,0,0,0,0
Comanche,Pct 10 GISD,Gustine ISD Board of Trustees,,,Crystal Pope Drew,0,0,0,0,0,0
Comanche,Pct 10 GISD,Gustine ISD Board of Trustees,,,Quentin C. Been,0,0,0,0,0,0
Comanche,Pct 10 GISD,Gustine ISD Board of Trustees,,,Steve Ruedas,0,0,0,0,0,0
Comanche,Pct 10 GISD,Gustine ISD Board of Trustees,,,Jarrett Westfall,0,0,0,0,0,0
Comanche,Pct 10 GISD,Gustine ISD Board of Trustees,,,Pete McDougal,0,0,0,0,0,0
Comanche,Pct 10 GISD,Gustine ISD Board of Trustees,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 10 GISD,Gustine ISD Board of Trustees,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,Registered Voters,,,,4,,,,,
Comanche,Pct 7 PISD,Ballots Cast,,,,4,,,,,
Comanche,Pct 7 PISD,President,,REP,Donald J. Trump,2,0,0,2,0,0
Comanche,Pct 7 PISD,President,,DEM,Kamala D. Harris,2,0,0,2,0,0
Comanche,Pct 7 PISD,President,,LIB,Chase Oliver,0,0,0,0,0,0
Comanche,Pct 7 PISD,President,,GRN,Jill Stein,0,0,0,0,0,0
Comanche,Pct 7 PISD,President,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,President,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,U.S. Senate,,REP,Ted Cruz,2,0,0,2,0,0
Comanche,Pct 7 PISD,U.S. Senate,,DEM,Colin Allred,2,0,0,2,0,0
Comanche,Pct 7 PISD,U.S. Senate,,LIB,Ted Brown,0,0,0,0,0,0
Comanche,Pct 7 PISD,U.S. Senate,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,U.S. House,25,REP,Roger Williams,2,0,0,2,0,0
Comanche,Pct 7 PISD,U.S. House,25,,Under Votes,2,0,0,2,0,0
Comanche,Pct 7 PISD,U.S. House,25,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,Railroad Commissioner,,REP,Christi Craddick,1,0,0,1,0,0
Comanche,Pct 7 PISD,Railroad Commissioner,,DEM,Katherine Culbert,2,0,0,2,0,0
Comanche,Pct 7 PISD,Railroad Commissioner,,LIB,Hawk Dunlap,0,0,0,0,0,0
Comanche,Pct 7 PISD,Railroad Commissioner,,GRN,Eddie Espinoza,0,0,0,0,0,0
Comanche,Pct 7 PISD,Railroad Commissioner,,,Under Votes,1,0,0,1,0,0
Comanche,Pct 7 PISD,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,2,0,0,2,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 2",,DEM,Dasean Jones,1,0,0,1,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 2",,,Under Votes,1,0,0,1,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 4",,REP,John Devine,3,0,0,3,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,1,0,0,1,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 4",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 6",,REP,Jane Bland,1,0,0,1,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,2,0,0,2,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,1,0,0,1,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 6",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,1,0,0,1,0,0
Comanche,Pct 7 PISD,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,2,0,0,2,0,0
Comanche,Pct 7 PISD,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,1,0,0,1,0,0
Comanche,Pct 7 PISD,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,1,0,0,1,0,0
Comanche,Pct 7 PISD,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,2,0,0,2,0,0
Comanche,Pct 7 PISD,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,1,0,0,1,0,0
Comanche,Pct 7 PISD,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,2,0,0,2,0,0
Comanche,Pct 7 PISD,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,1,0,0,1,0,0
Comanche,Pct 7 PISD,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,1,0,0,1,0,0
Comanche,Pct 7 PISD,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,State House,68,REP,David Spiller,1,0,0,1,0,0
Comanche,Pct 7 PISD,State House,68,DEM,Stacey Swann,2,0,0,2,0,0
Comanche,Pct 7 PISD,State House,68,,Under Votes,1,0,0,1,0,0
Comanche,Pct 7 PISD,State House,68,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,2,0,0,2,0,0
Comanche,Pct 7 PISD,"Chief Justice, 11th Court of Appeals District",,,Under Votes,2,0,0,2,0,0
Comanche,Pct 7 PISD,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,"District Attorney, 220th Judicial District",,REP,Adam Sibley,2,0,0,2,0,0
Comanche,Pct 7 PISD,"District Attorney, 220th Judicial District",,,Under Votes,2,0,0,2,0,0
Comanche,Pct 7 PISD,"District Attorney, 220th Judicial District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,County Attorney,,REP,Molly Odgers,2,0,0,2,0,0
Comanche,Pct 7 PISD,County Attorney,,,Under Votes,2,0,0,2,0,0
Comanche,Pct 7 PISD,County Attorney,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,Sheriff,,REP,Chris Pounds,2,0,0,2,0,0
Comanche,Pct 7 PISD,Sheriff,,,Under Votes,2,0,0,2,0,0
Comanche,Pct 7 PISD,Sheriff,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,County Tax Assessor-Collector,,REP,Grace E. Everheart,2,0,0,2,0,0
Comanche,Pct 7 PISD,County Tax Assessor-Collector,,,Under Votes,2,0,0,2,0,0
Comanche,Pct 7 PISD,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,County Commissioner Precinct 3,,DEM,Sherman L. Sides,1,0,0,1,0,0
Comanche,Pct 7 PISD,County Commissioner Precinct 3,,,Under Votes,3,0,0,3,0,0
Comanche,Pct 7 PISD,County Commissioner Precinct 3,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,County Constable,,REP,Mark McDonald,3,0,0,3,0,0
Comanche,Pct 7 PISD,County Constable,,,Under Votes,1,0,0,1,0,0
Comanche,Pct 7 PISD,County Constable,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 PISD,Priddy ISD Board of Trustees,,,Wesley G. Peters,1,0,0,1,0,0
Comanche,Pct 7 PISD,Priddy ISD Board of Trustees,,,LaDonna Feist,0,0,0,0,0,0
Comanche,Pct 7 PISD,Priddy ISD Board of Trustees,,,Ross Rhoades,0,0,0,0,0,0
Comanche,Pct 7 PISD,Priddy ISD Board of Trustees,,,Barry Randolph,0,0,0,0,0,0
Comanche,Pct 7 PISD,Priddy ISD Board of Trustees,,,Under Votes,11,0,0,11,0,0
Comanche,Pct 7 PISD,Priddy ISD Board of Trustees,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15 MISD,Registered Voters,,,,81,,,,,
Comanche,Pct 15 MISD,Ballots Cast,,,,43,,,,,
Comanche,Pct 15 MISD,President,,REP,Donald J. Trump,40,0,26,14,0,0
Comanche,Pct 15 MISD,President,,DEM,Kamala D. Harris,2,0,0,2,0,0
Comanche,Pct 15 MISD,President,,LIB,Chase Oliver,0,0,0,0,0,0
Comanche,Pct 15 MISD,President,,GRN,Jill Stein,0,0,0,0,0,0
Comanche,Pct 15 MISD,President,,,Under Votes,1,0,0,1,0,0
Comanche,Pct 15 MISD,President,,,Over Votes,0,0,0,0,0,0
