county,precinct,office,district,party,candidate,votes,election_day,ev_in-person,ev_mail,prov/ev/ed
Dallas,4039-01,City of Dallas Proposition G,,NON,Against (En Contra),64,19,44,0,1
Dallas,4040-01,City of Dallas Proposition G,,NON,Against (En Contra),98,37,58,1,2
Dallas,4041-01,City of Dallas Proposition G,,NON,Against (En Contra),83,28,52,2,1
Dallas,4043-01,City of Dallas Proposition G,,NON,Against (En Contra),156,44,108,3,1
Dallas,4044-01,City of Dallas Proposition G,,NON,Against (En Contra),135,72,62,1,0
Dallas,4046-01,City of Dallas Proposition G,,NON,Against (En Contra),156,66,84,6,0
Dallas,4047-01,City of Dallas Proposition G,,NON,Against (En Contra),87,25,60,2,0
Dallas,4048-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4049-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4049-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4049-03,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4050-01,City of Dallas Proposition G,,NON,Against (En Contra),699,115,565,19,0
Dallas,4051-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4051-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4052-01,City of Dallas Proposition G,,NON,Against (En Contra),639,148,483,8,0
Dallas,4052-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4052-03,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4053-01,City of Dallas Proposition G,,NON,Against (En Contra),26,7,19,0,0
Dallas,4053-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4053-03,City of Dallas Proposition G,,NON,Against (En Contra),39,8,31,0,0
Dallas,4054-01,City of Dallas Proposition G,,NON,Against (En Contra),53,20,33,0,0
Dallas,4055-01,City of Dallas Proposition G,,NON,Against (En Contra),181,66,115,0,0
Dallas,4055-02,City of Dallas Proposition G,,NON,Against (En Contra),63,11,47,4,1
Dallas,4055-03,City of Dallas Proposition G,,NON,Against (En Contra),104,25,75,4,0
Dallas,4055-04,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4056-01,City of Dallas Proposition G,,NON,Against (En Contra),305,104,185,16,0
Dallas,4056-02,City of Dallas Proposition G,,NON,Against (En Contra),31,13,17,1,0
Dallas,4057-01,City of Dallas Proposition G,,NON,Against (En Contra),200,45,144,11,0
Dallas,4058-01,City of Dallas Proposition G,,NON,Against (En Contra),136,37,94,4,1
Dallas,4059-01,City of Dallas Proposition G,,NON,Against (En Contra),48,16,32,0,0
Dallas,4060-01,City of Dallas Proposition G,,NON,Against (En Contra),270,102,163,5,0
Dallas,4060-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4060-03,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4060-04,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4060-08,City of Dallas Proposition G,,NON,Against (En Contra),1,0,1,0,0
Dallas,4060-09,City of Dallas Proposition G,,NON,Against (En Contra),6,2,4,0,0
Dallas,4061-01,City of Dallas Proposition G,,NON,Against (En Contra),259,78,176,4,1
Dallas,4062-01,City of Dallas Proposition G,,NON,Against (En Contra),206,63,137,5,1
Dallas,4063-01,City of Dallas Proposition G,,NON,Against (En Contra),332,107,218,7,0
Dallas,4063-02,City of Dallas Proposition G,,NON,Against (En Contra),64,23,41,0,0
Dallas,4065-01,City of Dallas Proposition G,,NON,Against (En Contra),97,43,54,0,0
Dallas,4065-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4066-01,City of Dallas Proposition G,,NON,Against (En Contra),143,62,81,0,0
Dallas,4067-01,City of Dallas Proposition G,,NON,Against (En Contra),257,65,185,7,0
Dallas,4068-01,City of Dallas Proposition G,,NON,Against (En Contra),256,82,171,3,0
Dallas,4069-01,City of Dallas Proposition G,,NON,Against (En Contra),458,141,306,9,2
Dallas,4070-01,City of Dallas Proposition G,,NON,Against (En Contra),204,76,119,9,0
Dallas,4071-01,City of Dallas Proposition G,,NON,Against (En Contra),23,5,18,0,0
Dallas,4072-01,City of Dallas Proposition G,,NON,Against (En Contra),32,13,17,2,0
Dallas,4073-01,City of Dallas Proposition G,,NON,Against (En Contra),221,62,156,2,1
Dallas,4074-01,City of Dallas Proposition G,,NON,Against (En Contra),416,110,300,6,0
Dallas,4075-01,City of Dallas Proposition G,,NON,Against (En Contra),163,56,104,3,0
Dallas,4076-01,City of Dallas Proposition G,,NON,Against (En Contra),201,64,136,1,0
Dallas,4076-02,City of Dallas Proposition G,,NON,Against (En Contra),137,44,87,6,0
Dallas,4077-01,City of Dallas Proposition G,,NON,Against (En Contra),142,38,102,2,0
Dallas,4078-01,City of Dallas Proposition G,,NON,Against (En Contra),266,67,193,5,1
Dallas,4079-01,City of Dallas Proposition G,,NON,Against (En Contra),640,118,509,12,1
Dallas,4080-01,City of Dallas Proposition G,,NON,Against (En Contra),165,25,134,6,0
Dallas,4081-01,City of Dallas Proposition G,,NON,Against (En Contra),363,127,232,3,1
Dallas,4081-02,City of Dallas Proposition G,,NON,Against (En Contra),24,3,21,0,0
Dallas,4081-03,City of Dallas Proposition G,,NON,Against (En Contra),44,17,27,0,0
Dallas,4081-04,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4081-05,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4082-01,City of Dallas Proposition G,,NON,Against (En Contra),332,80,246,6,0
Dallas,4083-01,City of Dallas Proposition G,,NON,Against (En Contra),173,53,120,0,0
Dallas,4084-01,City of Dallas Proposition G,,NON,Against (En Contra),87,32,53,2,0
Dallas,4085-01,City of Dallas Proposition G,,NON,Against (En Contra),139,56,79,2,2
Dallas,4086-01,City of Dallas Proposition G,,NON,Against (En Contra),11,0,10,1,0
Dallas,4086-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4086-03,City of Dallas Proposition G,,NON,Against (En Contra),321,98,214,9,0
Dallas,4087-01,City of Dallas Proposition G,,NON,Against (En Contra),70,32,35,2,1
Dallas,4087-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4088-01,City of Dallas Proposition G,,NON,Against (En Contra),36,15,19,2,0
Dallas,4090-01,City of Dallas Proposition G,,NON,Against (En Contra),15,8,5,2,0
Dallas,4091-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4091-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4092-01,City of Dallas Proposition G,,NON,Against (En Contra),23,7,14,1,1
Dallas,4093-01,City of Dallas Proposition G,,NON,Against (En Contra),5,0,5,0,0
Dallas,4093-02,City of Dallas Proposition G,,NON,Against (En Contra),2,0,2,0,0
Dallas,4094-01,City of Dallas Proposition G,,NON,Against (En Contra),56,17,38,1,0
Dallas,4094-02,City of Dallas Proposition G,,NON,Against (En Contra),14,1,10,2,1
Dallas,4095-01,City of Dallas Proposition G,,NON,Against (En Contra),6,2,3,1,0
Dallas,4096-01,City of Dallas Proposition G,,NON,Against (En Contra),3,0,3,0,0
Dallas,4097-01,City of Dallas Proposition G,,NON,Against (En Contra),142,39,98,4,1
Dallas,4098-01,City of Dallas Proposition G,,NON,Against (En Contra),10,3,7,0,0
Dallas,4099-01,City of Dallas Proposition G,,NON,Against (En Contra),243,39,198,6,0
Dallas,40A2-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,40A3-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4100-01,City of Dallas Proposition G,,NON,Against (En Contra),2,0,2,0,0
Dallas,4101-01,City of Dallas Proposition G,,NON,Against (En Contra),14,6,8,0,0
Dallas,4107-01,City of Dallas Proposition G,,NON,Against (En Contra),12,6,6,0,0
Dallas,4108-01,City of Dallas Proposition G,,NON,Against (En Contra),8,2,5,1,0
Dallas,4109-01,City of Dallas Proposition G,,NON,Against (En Contra),3,1,2,0,0
Dallas,4110-01,City of Dallas Proposition G,,NON,Against (En Contra),106,33,68,3,2
Dallas,4111-01,City of Dallas Proposition G,,NON,Against (En Contra),41,14,27,0,0
Dallas,4112-01,City of Dallas Proposition G,,NON,Against (En Contra),10,2,8,0,0
Dallas,4112-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4113-01,City of Dallas Proposition G,,NON,Against (En Contra),265,87,174,4,0
Dallas,4114-01,City of Dallas Proposition G,,NON,Against (En Contra),196,62,129,3,2
Dallas,4115-01,City of Dallas Proposition G,,NON,Against (En Contra),71,20,51,0,0
Dallas,4116-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4116-02,City of Dallas Proposition G,,NON,Against (En Contra),2,1,1,0,0
Dallas,4117-01,City of Dallas Proposition G,,NON,Against (En Contra),6,2,4,0,0
Dallas,4118-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4119-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4120-01,City of Dallas Proposition G,,NON,Against (En Contra),49,23,26,0,0
Dallas,4122-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4125-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4126-01,City of Dallas Proposition G,,NON,Against (En Contra),296,40,248,8,0
Dallas,4126-02,City of Dallas Proposition G,,NON,Against (En Contra),41,6,34,1,0
Dallas,4126-03,City of Dallas Proposition G,,NON,Against (En Contra),4,0,4,0,0
Dallas,4127-01,City of Dallas Proposition G,,NON,Against (En Contra),123,8,104,11,0
Dallas,4128-01,City of Dallas Proposition G,,NON,Against (En Contra),298,42,245,11,0
Dallas,4129-01,City of Dallas Proposition G,,NON,Against (En Contra),367,74,283,10,0
Dallas,4129-02,City of Dallas Proposition G,,NON,Against (En Contra),85,9,73,3,0
Dallas,4130-01,City of Dallas Proposition G,,NON,Against (En Contra),396,47,334,15,0
Dallas,4131-01,City of Dallas Proposition G,,NON,Against (En Contra),64,21,43,0,0
Dallas,4131-02,City of Dallas Proposition G,,NON,Against (En Contra),132,23,107,2,0
Dallas,4135-01,City of Dallas Proposition G,,NON,Against (En Contra),229,59,166,4,0
Dallas,4141-01,City of Dallas Proposition G,,NON,Against (En Contra),19,3,16,0,0
Dallas,4143-01,City of Dallas Proposition G,,NON,Against (En Contra),16,4,12,0,0
Dallas,4145-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4145-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4147-01,City of Dallas Proposition G,,NON,Against (En Contra),3,2,0,1,0
Dallas,4149-01,City of Dallas Proposition G,,NON,Against (En Contra),19,6,13,0,0
Dallas,4152-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4153-01,City of Dallas Proposition G,,NON,Against (En Contra),14,2,12,0,0
Dallas,4157-01,City of Dallas Proposition G,,NON,Against (En Contra),13,3,10,0,0
Dallas,4157-02,City of Dallas Proposition G,,NON,Against (En Contra),15,6,9,0,0
Dallas,4161-01,City of Dallas Proposition G,,NON,Against (En Contra),109,32,72,5,0
Dallas,4161-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4161-03,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4166-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,41A1-01,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4505-03,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4519-02,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4521-05,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4646-03,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,4646-06,City of Dallas Proposition G,,NON,Against (En Contra),0,0,0,0,0
Dallas,1004-01,City of Dallas Proposition G,,NON,For (A Favor),180,54,119,7,0
Dallas,1004-02,City of Dallas Proposition G,,NON,For (A Favor),609,72,495,42,0
Dallas,1006-01,City of Dallas Proposition G,,NON,For (A Favor),906,158,699,49,0
Dallas,1007-01,City of Dallas Proposition G,,NON,For (A Favor),203,31,160,12,0
Dallas,1039-01,City of Dallas Proposition G,,NON,For (A Favor),90,29,59,2,0
Dallas,1040-01,City of Dallas Proposition G,,NON,For (A Favor),570,117,423,30,0
Dallas,1040-02,City of Dallas Proposition G,,NON,For (A Favor),446,104,312,29,1
Dallas,1041-01,City of Dallas Proposition G,,NON,For (A Favor),206,83,116,5,2
Dallas,1043-01,City of Dallas Proposition G,,NON,For (A Favor),957,184,732,39,2
Dallas,1043-02,City of Dallas Proposition G,,NON,For (A Favor),108,31,76,1,0
Dallas,1044-01,City of Dallas Proposition G,,NON,For (A Favor),1442,239,1135,65,3
Dallas,1045-01,City of Dallas Proposition G,,NON,For (A Favor),503,164,324,12,3
Dallas,1046-01,City of Dallas Proposition G,,NON,For (A Favor),143,21,114,8,0
Dallas,1047-01,City of Dallas Proposition G,,NON,For (A Favor),556,158,383,15,0
Dallas,1048-01,City of Dallas Proposition G,,NON,For (A Favor),1405,182,1161,62,0
Dallas,1049-01,City of Dallas Proposition G,,NON,For (A Favor),934,194,705,34,1
Dallas,1049-02,City of Dallas Proposition G,,NON,For (A Favor),0,0,0,0,0
Dallas,1049-03,City of Dallas Proposition G,,NON,For (A Favor),0,0,0,0,0
Dallas,1050-01,City of Dallas Proposition G,,NON,For (A Favor),27,6,21,0,0
Dallas,1050-02,City of Dallas Proposition G,,NON,For (A Favor),51,8,41,1,1
Dallas,1051-01,City of Dallas Proposition G,,NON,For (A Favor),102,12,76,14,0
Dallas,1052-01,City of Dallas Proposition G,,NON,For (A Favor),1658,214,1383,60,1
Dallas,1054-01,City of Dallas Proposition G,,NON,For (A Favor),561,179,362,18,2
Dallas,1055-01,City of Dallas Proposition G,,NON,For (A Favor),254,93,154,6,1
Dallas,1056-01,City of Dallas Proposition G,,NON,For (A Favor),386,104,266,15,1
Dallas,1057-01,City of Dallas Proposition G,,NON,For (A Favor),551,121,416,14,0
Dallas,1057-02,City of Dallas Proposition G,,NON,For (A Favor),235,72,157,6,0
Dallas,1058-01,City of Dallas Proposition G,,NON,For (A Favor),869,173,667,29,0
Dallas,1059-01,City of Dallas Proposition G,,NON,For (A Favor),740,88,612,40,0
Dallas,1060-01,City of Dallas Proposition G,,NON,For (A Favor),1825,234,1500,91,0
Dallas,1060-02,City of Dallas Proposition G,,NON,For (A Favor),448,62,370,16,0
Dallas,1061-01,City of Dallas Proposition G,,NON,For (A Favor),734,97,615,22,0
Dallas,1062-01,City of Dallas Proposition G,,NON,For (A Favor),11,4,7,0,0
Dallas,1063-01,City of Dallas Proposition G,,NON,For (A Favor),351,95,246,10,0
Dallas,1063-02,City of Dallas Proposition G,,NON,For (A Favor),241,71,163,6,1
Dallas,1064-01,City of Dallas Proposition G,,NON,For (A Favor),44,18,24,2,0
Dallas,1065-01,City of Dallas Proposition G,,NON,For (A Favor),400,101,279,18,2
Dallas,1065-02,City of Dallas Proposition G,,NON,For (A Favor),389,99,271,19,0
Dallas,1067-01,City of Dallas Proposition G,,NON,For (A Favor),0,0,0,0,0
Dallas,1067-02,City of Dallas Proposition G,,NON,For (A Favor),4,0,4,0,0
Dallas,1068-01,City of Dallas Proposition G,,NON,For (A Favor),37,11,26,0,0
Dallas,1076-01,City of Dallas Proposition G,,NON,For (A Favor),12,4,8,0,0
Dallas,1077-01,City of Dallas Proposition G,,NON,For (A Favor),0,0,0,0,0
Dallas,1078-01,City of Dallas Proposition G,,NON,For (A Favor),276,78,183,13,2
Dallas,1078-02,City of Dallas Proposition G,,NON,For (A Favor),0,0,0,0,0
Dallas,1078-03,City of Dallas Proposition G,,NON,For (A Favor),44,16,26,2,0
Dallas,1079-01,City of Dallas Proposition G,,NON,For (A Favor),604,106,472,26,0
Dallas,1079-02,City of Dallas Proposition G,,NON,For (A Favor),165,38,122,5,0
Dallas,1080-01,City of Dallas Proposition G,,NON,For (A Favor),210,61,134,15,0
Dallas,1081-01,City of Dallas Proposition G,,NON,For (A Favor),1274,226,1011,37,0
Dallas,1082-01,City of Dallas Proposition G,,NON,For (A Favor),30,14,15,1,0
Dallas,1082-02,City of Dallas Proposition G,,NON,For (A Favor),58,24,33,1,0
Dallas,1083-01,City of Dallas Proposition G,,NON,For (A Favor),387,136,244,7,0
Dallas,1083-02,City of Dallas Proposition G,,NON,For (A Favor),71,31,38,2,0
Dallas,1083-03,City of Dallas Proposition G,,NON,For (A Favor),81,37,42,2,0
Dallas,1084-01,City of Dallas Proposition G,,NON,For (A Favor),1466,253,1148,62,3
Dallas,1084-02,City of Dallas Proposition G,,NON,For (A Favor),9,1,7,1,0
Dallas,1085-01,City of Dallas Proposition G,,NON,For (A Favor),359,140,208,10,1
Dallas,1085-02,City of Dallas Proposition G,,NON,For (A Favor),26,7,19,0,0
Dallas,1086-01,City of Dallas Proposition G,,NON,For (A Favor),133,34,88,10,1
Dallas,1087-01,City of Dallas Proposition G,,NON,For (A Favor),1091,233,823,33,2
Dallas,1087-02,City of Dallas Proposition G,,NON,For (A Favor),0,0,0,0,0
Dallas,1087-07,City of Dallas Proposition G,,NON,For (A Favor),0,0,0,0,0
Dallas,1088-01,City of Dallas Proposition G,,NON,For (A Favor),592,186,387,18,1
Dallas,1089-01,City of Dallas Proposition G,,NON,For (A Favor),677,213,444,19,1
Dallas,1089-02,City of Dallas Proposition G,,NON,For (A Favor),0,0,0,0,0
Dallas,1089-03,City of Dallas Proposition G,,NON,For (A Favor),1,1,0,0,0
Dallas,1090-01,City of Dallas Proposition G,,NON,For (A Favor),699,248,426,22,3
Dallas,1091-01,City of Dallas Proposition G,,NON,For (A Favor),552,198,325,25,4
Dallas,1091-02,City of Dallas Proposition G,,NON,For (A Favor),59,19,35,5,0
Dallas,1092-01,City of Dallas Proposition G,,NON,For (A Favor),694,253,401,37,3
Dallas,1092-02,City of Dallas Proposition G,,NON,For (A Favor),124,45,73,6,0
Dallas,1092-03,City of Dallas Proposition G,,NON,For (A Favor),50,24,25,1,0
Dallas,1092-04,City of Dallas Proposition G,,NON,For (A Favor),64,19,44,1,0
Dallas,1093-01,City of Dallas Proposition G,,NON,For (A Favor),465,140,313,11,1
Dallas,1093-02,City of Dallas Proposition G,,NON,For (A Favor),0,0,0,0,0
Dallas,1094-01,City of Dallas Proposition G,,NON,For (A Favor),352,130,203,17,2
Dallas,1095-01,City of Dallas Proposition G,,NON,For (A Favor),372,143,219,9,1
Dallas,1096-01,City of Dallas Proposition G,,NON,For (A Favor),393,156,225,11,1
Dallas,1097-01,City of Dallas Proposition G,,NON,For (A Favor),734,233,483,15,3
Dallas,1098-01,City of Dallas Proposition G,,NON,For (A Favor),582,197,356,27,2
Dallas,1099-01,City of Dallas Proposition G,,NON,For (A Favor),30,11,17,2,0
Dallas,1100-01,City of Dallas Proposition G,,NON,For (A Favor),378,154,217,7,0
Dallas,1100-02,City of Dallas Proposition G,,NON,For (A Favor),366,127,224,14,1
Dallas,1100-03,City of Dallas Proposition G,,NON,For (A Favor),17,6,10,1,0
Dallas,1101-01,City of Dallas Proposition G,,NON,For (A Favor),348,152,189,7,0
Dallas,1101-02,City of Dallas Proposition G,,NON,For (A Favor),117,41,72,4,0
Dallas,1101-03,City of Dallas Proposition G,,NON,For (A Favor),15,4,11,0,0
Dallas,1102-01,City of Dallas Proposition G,,NON,For (A Favor),505,234,263,8,0
Dallas,1103-01,City of Dallas Proposition G,,NON,For (A Favor),145,63,81,1,0
Dallas,1104-01,City of Dallas Proposition G,,NON,For (A Favor),696,250,417,28,1
Dallas,1105-01,City of Dallas Proposition G,,NON,For (A Favor),7,2,5,0,0
Dallas,1105-03,City of Dallas Proposition G,,NON,For (A Favor),4,0,2,2,0
Dallas,1106-01,City of Dallas Proposition G,,NON,For (A Favor),65,23,41,1,0
