county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional,limited
Hunt,10,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,10,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,10,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,10,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,10,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,10,U.S. Senate,,REP,Ted Cruz,473,11,364,98,0,0
Hunt,10,U.S. Senate,,DEM,Colin Allred,427,12,327,88,0,0
Hunt,10,U.S. Senate,,LIB,Ted Brown,20,1,12,7,0,0
Hunt,10,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,10,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,10,U.S. House,36,REP,Brian Babin,482,12,370,100,0,0
Hunt,10,U.S. House,36,DEM,Dayna Steele,415,12,311,92,0,0
Hunt,10,Railroad Commissioner,,REP,Christi Craddick,474,13,367,94,0,0
Hunt,10,Railroad Commissioner,,DEM,Katherine Culbert,407,10,312,85,0,0
Hunt,10,Railroad Commissioner,,LIB,Hawk Dunlap,19,1,9,9,0,0
Hunt,10,Railroad Commissioner,,GRN,Eddie Espinoza,11,0,8,3,0,0
Hunt,10,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
Hunt,10,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,484,11,374,99,0,0
Hunt,10,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,424,12,320,92,0,0
Hunt,10,"Justice, Supreme Court, Place 4",4,REP,John Devine,481,11,374,96,0,0
Hunt,10,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,420,12,315,93,0,0
Hunt,10,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,468,11,364,93,0,0
Hunt,10,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,410,12,313,85,0,0
Hunt,10,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,30,0,18,12,0,0
Hunt,10,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,477,11,371,95,0,0
Hunt,10,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,428,12,321,95,0,0
Hunt,10,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,484,11,375,98,0,0
Hunt,10,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,420,12,317,91,0,0
Hunt,10,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,481,11,372,98,0,0
Hunt,10,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,420,12,320,88,0,0
Hunt,10,State Representative,18,REP,Janis Holt,525,13,401,111,0,0
Hunt,10,State Representative,18,LIB,Seth Steele,215,3,158,54,0,0
Hunt,10,"Justice, 9th Court of Appeals District, Place 3",3,REP,Leanne Johnson,626,12,480,134,0,0
Hunt,10,"Justice, 9th Court of Appeals District, Place 4",4,REP,Kent Chambers,615,12,471,132,0,0
Hunt,10,"District Judge, 88th Judicial District",,REP,Earl B. Stover III,652,14,501,137,0,0
Hunt,10,"District Judge, 356th Judicial District",,REP,Steve Thomas,636,12,488,136,0,0
Hunt,10,"District Attorney, 88th Judicial District",,REP,Rebecca R. Walton,628,12,482,134,0,0
Hunt,10,County Attorney,,REP,Matthew Minick,616,11,472,133,0,0
Hunt,10,Sheriff,,REP,Mark Davis,662,14,508,140,0,0
Hunt,10,County Tax Assessor-Collector,,REP,Steve Smith,631,12,485,134,0,0
Hunt,10,"County Commissioner, Precinct 1",1,REP,L.W. (Nubbin) Cooper Jr,638,12,493,133,0,0
Hunt,10,"Constable, Precinct 1",1,REP,Kenny Davenport,663,13,512,138,0,0
Hunt,11,Registered Voters,,,,1832,,,,,
Hunt,11,Ballots Cast,,,,1164,,,,,
Hunt,11,President,,REP,Donald J. Trump JD Vance,1050,9,780,261,0,0
Hunt,11,President,,DEM,Kamala D. Harris Tim Walz,108,4,76,28,0,0
Hunt,11,President,,LIB,Chase Oliver Mike ter Maat,2,0,1,1,0,0
Hunt,11,President,,GRN,Jill Stein Rudolph Ware,1,0,1,0,0,0
Hunt,11,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
Hunt,11,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,11,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,11,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,11,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,11,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,11,U.S. Senate,,REP,Ted Cruz,1013,9,756,248,0,0
Hunt,11,U.S. Senate,,DEM,Colin Allred,118,4,85,29,0,0
Hunt,11,U.S. Senate,,LIB,Ted Brown,24,0,12,12,0,0
Hunt,11,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,11,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,11,U.S. House,36,REP,Brian Babin,1055,9,779,267,0,0
Hunt,11,U.S. House,36,DEM,Dayna Steele,100,4,74,22,0,0
Hunt,11,Railroad Commissioner,,REP,Christi Craddick,998,9,741,248,0,0
Hunt,11,Railroad Commissioner,,DEM,Katherine Culbert,100,4,75,21,0,0
Hunt,11,Railroad Commissioner,,LIB,Hawk Dunlap,43,0,29,14,0,0
Hunt,11,Railroad Commissioner,,GRN,Eddie Espinoza,3,0,0,3,0,0
Hunt,11,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
Hunt,11,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,1040,9,772,259,0,0
Hunt,11,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,102,4,72,26,0,0
Hunt,11,"Justice, Supreme Court, Place 4",4,REP,John Devine,1024,9,758,257,0,0
Hunt,11,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,107,4,77,26,0,0
Hunt,11,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,1013,9,753,251,0,0
Hunt,11,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,106,4,78,24,0,0
Hunt,11,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,24,0,14,10,0,0
Hunt,11,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,1032,9,765,258,0,0
Hunt,11,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,110,4,78,28,0,0
Hunt,11,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,1036,9,767,260,0,0
Hunt,11,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,103,4,75,24,0,0
Hunt,11,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,1040,9,770,261,0,0
Hunt,11,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,98,4,71,23,0,0
Hunt,11,State Representative,18,REP,Janis Holt,1019,10,757,252,0,0
Hunt,11,State Representative,18,LIB,Seth Steele,95,2,65,28,0,0
Hunt,11,"Justice, 9th Court of Appeals District, Place 3",3,REP,Leanne Johnson,1052,10,779,263,0,0
Hunt,11,"Justice, 9th Court of Appeals District, Place 4",4,REP,Kent Chambers,1042,10,772,260,0,0
Hunt,11,"District Judge, 88th Judicial District",,REP,Earl B. Stover III,1049,10,776,263,0,0
Hunt,11,"District Judge, 356th Judicial District",,REP,Steve Thomas,1048,10,779,259,0,0
Hunt,11,"District Attorney, 88th Judicial District",,REP,Rebecca R. Walton,1035,10,771,254,0,0
Hunt,11,County Attorney,,REP,Matthew Minick,1049,10,778,261,0,0
Hunt,11,Sheriff,,REP,Mark Davis,1059,11,786,262,0,0
Hunt,11,County Tax Assessor-Collector,,REP,Steve Smith,1046,10,776,260,0,0
Hunt,11,"Constable, Precinct 2",2,REP,Ben Hawthorne,1048,10,774,264,0,0
Hunt,11 - ESD8,Registered Voters,,,,3,,,,,
Hunt,11 - ESD8,Ballots Cast,,,,0,,,,,
Hunt,11 - ESD8,President,,REP,Donald J. Trump JD Vance,0,0,0,0,0,0
Hunt,11 - ESD8,President,,DEM,Kamala D. Harris Tim Walz,0,0,0,0,0,0
Hunt,11 - ESD8,President,,LIB,Chase Oliver Mike ter Maat,0,0,0,0,0,0
Hunt,11 - ESD8,President,,GRN,Jill Stein Rudolph Ware,0,0,0,0,0,0
Hunt,11 - ESD8,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
Hunt,11 - ESD8,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,11 - ESD8,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,11 - ESD8,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,11 - ESD8,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,11 - ESD8,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,11 - ESD8,U.S. Senate,,REP,Ted Cruz,0,0,0,0,0,0
Hunt,11 - ESD8,U.S. Senate,,DEM,Colin Allred,0,0,0,0,0,0
Hunt,11 - ESD8,U.S. Senate,,LIB,Ted Brown,0,0,0,0,0,0
Hunt,11 - ESD8,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,11 - ESD8,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,11 - ESD8,U.S. House,36,REP,Brian Babin,0,0,0,0,0,0
Hunt,11 - ESD8,U.S. House,36,DEM,Dayna Steele,0,0,0,0,0,0
Hunt,11 - ESD8,Railroad Commissioner,,REP,Christi Craddick,0,0,0,0,0,0
Hunt,11 - ESD8,Railroad Commissioner,,DEM,Katherine Culbert,0,0,0,0,0,0
Hunt,11 - ESD8,Railroad Commissioner,,LIB,Hawk Dunlap,0,0,0,0,0,0
Hunt,11 - ESD8,Railroad Commissioner,,GRN,Eddie Espinoza,0,0,0,0,0,0
Hunt,11 - ESD8,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
Hunt,11 - ESD8,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,0,0,0,0,0,0
Hunt,11 - ESD8,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,0,0,0,0,0,0
Hunt,11 - ESD8,"Justice, Supreme Court, Place 4",4,REP,John Devine,0,0,0,0,0,0
Hunt,11 - ESD8,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,0,0,0,0,0,0
Hunt,11 - ESD8,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,0,0,0,0,0,0
Hunt,11 - ESD8,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,0,0,0,0,0,0
Hunt,11 - ESD8,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,0,0,0,0,0,0
Hunt,11 - ESD8,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,0,0,0,0,0,0
Hunt,11 - ESD8,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,0,0,0,0,0,0
Hunt,11 - ESD8,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,0,0,0,0,0,0
Hunt,11 - ESD8,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,0,0,0,0,0,0
Hunt,11 - ESD8,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,0,0,0,0,0,0
Hunt,11 - ESD8,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,0,0,0,0,0,0
Hunt,11 - ESD8,State Representative,18,REP,Janis Holt,0,0,0,0,0,0
Hunt,11 - ESD8,State Representative,18,LIB,Seth Steele,0,0,0,0,0,0
Hunt,11 - ESD8,"Justice, 9th Court of Appeals District, Place 3",3,REP,Leanne Johnson,0,0,0,0,0,0
Hunt,11 - ESD8,"Justice, 9th Court of Appeals District, Place 4",4,REP,Kent Chambers,0,0,0,0,0,0
Hunt,11 - ESD8,"District Judge, 88th Judicial District",,REP,Earl B. Stover III,0,0,0,0,0,0
Hunt,11 - ESD8,"District Judge, 356th Judicial District",,REP,Steve Thomas,0,0,0,0,0,0
Hunt,11 - ESD8,"District Attorney, 88th Judicial District",,REP,Rebecca R. Walton,0,0,0,0,0,0
Hunt,11 - ESD8,County Attorney,,REP,Matthew Minick,0,0,0,0,0,0
Hunt,11 - ESD8,Sheriff,,REP,Mark Davis,0,0,0,0,0,0
Hunt,11 - ESD8,County Tax Assessor-Collector,,REP,Steve Smith,0,0,0,0,0,0
Hunt,11 - ESD8,"Constable, Precinct 2",2,REP,Ben Hawthorne,0,0,0,0,0,0
Hunt,11 - ESD8,VILLAGE MILLS EMERGENCY SERVICES DISTRICT NO. 8 PROPOSITION A,8,,FOR,0,0,0,0,0,0
Hunt,11 - ESD8,VILLAGE MILLS EMERGENCY SERVICES DISTRICT NO. 8 PROPOSITION A,8,,AGAINST,0,0,0,0,0,0
Hunt,12,Registered Voters,,,,1658,,,,,
Hunt,12,Ballots Cast,,,,1115,,,,,
Hunt,12,President,,REP,Donald J. Trump JD Vance,989,14,823,152,0,0
Hunt,12,President,,DEM,Kamala D. Harris Tim Walz,118,13,78,27,0,0
Hunt,12,President,,LIB,Chase Oliver Mike ter Maat,2,0,0,2,0,0
Hunt,12,President,,GRN,Jill Stein Rudolph Ware,0,0,0,0,0,0
Hunt,12,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
Hunt,12,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,12,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,12,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,12,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,12,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,12,U.S. Senate,,REP,Ted Cruz,945,14,792,139,0,0
Hunt,12,U.S. Senate,,DEM,Colin Allred,137,13,91,33,0,0
Hunt,12,U.S. Senate,,LIB,Ted Brown,24,1,14,9,0,0
Hunt,12,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,12,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,12,U.S. House,36,REP,Brian Babin,987,15,820,152,0,0
Hunt,12,U.S. House,36,DEM,Dayna Steele,116,13,78,25,0,0
Hunt,12,Railroad Commissioner,,REP,Christi Craddick,925,15,776,134,0,0
Hunt,12,Railroad Commissioner,,DEM,Katherine Culbert,114,13,76,25,0,0
Hunt,12,Railroad Commissioner,,LIB,Hawk Dunlap,41,0,28,13,0,0
Hunt,12,Railroad Commissioner,,GRN,Eddie Espinoza,7,0,5,2,0,0
Hunt,12,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
Hunt,12,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,970,15,806,149,0,0
Hunt,12,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,121,13,81,27,0,0
Hunt,12,"Justice, Supreme Court, Place 4",4,REP,John Devine,959,15,798,146,0,0
Hunt,12,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,122,12,82,28,0,0
Hunt,12,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,941,15,784,142,0,0
Hunt,12,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,119,13,80,26,0,0
Hunt,12,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,30,0,22,8,0,0
Hunt,12,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,959,15,798,146,0,0
Hunt,12,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,127,13,84,30,0,0
Hunt,12,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,966,15,802,149,0,0
Hunt,12,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,118,13,79,26,0,0
Hunt,12,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,969,15,803,151,0,0
Hunt,12,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,117,13,80,24,0,0
Hunt,12,State Representative,18,REP,Janis Holt,953,15,799,139,0,0
Hunt,12,State Representative,18,LIB,Seth Steele,104,8,68,28,0,0
Hunt,12,"Justice, 9th Court of Appeals District, Place 3",3,REP,Leanne Johnson,981,17,812,152,0,0
Hunt,12,"Justice, 9th Court of Appeals District, Place 4",4,REP,Kent Chambers,974,17,809,148,0,0
Hunt,12,"District Judge, 88th Judicial District",,REP,Earl B. Stover III,975,18,807,150,0,0
Hunt,12,"District Judge, 356th Judicial District",,REP,Steve Thomas,978,17,809,152,0,0
Hunt,12,"District Attorney, 88th Judicial District",,REP,Rebecca R. Walton,972,18,805,149,0,0
Hunt,12,County Attorney,,REP,Matthew Minick,965,17,802,146,0,0
Hunt,12,Sheriff,,REP,Mark Davis,968,18,804,146,0,0
Hunt,12,County Tax Assessor-Collector,,REP,Steve Smith,968,19,802,147,0,0
Hunt,12,"Constable, Precinct 3",3,REP,"Robert ""Trey"" Brothers",967,19,798,150,0,0
Hunt,13,Registered Voters,,,,3340,,,,,
Hunt,13,Ballots Cast,,,,2278,,,,,
Hunt,13,President,,REP,Donald J. Trump JD Vance,2037,44,1763,230,0,0
Hunt,13,President,,DEM,Kamala D. Harris Tim Walz,226,17,167,42,0,0
Hunt,13,President,,LIB,Chase Oliver Mike ter Maat,6,0,4,2,0,0
Hunt,13,President,,GRN,Jill Stein Rudolph Ware,0,0,0,0,0,0
Hunt,13,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
Hunt,13,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,13,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,13,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,13,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,13,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,13,U.S. Senate,,REP,Ted Cruz,1989,45,1728,216,0,0
Hunt,13,U.S. Senate,,DEM,Colin Allred,242,17,184,41,0,0
Hunt,13,U.S. Senate,,LIB,Ted Brown,37,0,19,18,0,0
Hunt,13,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,13,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,13,U.S. House,36,REP,Brian Babin,2053,45,1768,240,0,0
Hunt,13,U.S. House,36,DEM,Dayna Steele,201,17,150,34,0,0
Hunt,13,Railroad Commissioner,,REP,Christi Craddick,1978,44,1718,216,0,0
Hunt,13,Railroad Commissioner,,DEM,Katherine Culbert,190,16,139,35,0,0
Hunt,13,Railroad Commissioner,,LIB,Hawk Dunlap,53,1,36,16,0,0
Hunt,13,Railroad Commissioner,,GRN,Eddie Espinoza,14,0,9,5,0,0
Hunt,13,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
Hunt,13,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,2041,45,1764,232,0,0
Hunt,13,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,196,16,142,38,0,0
Hunt,13,"Justice, Supreme Court, Place 4",4,REP,John Devine,2013,44,1739,230,0,0
Hunt,13,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,216,17,156,43,0,0
Hunt,13,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,1998,44,1729,225,0,0
Hunt,13,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,197,16,148,33,0,0
Hunt,13,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,48,1,32,15,0,0
Hunt,13,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,2023,44,1749,230,0,0
Hunt,13,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,218,17,158,43,0,0
Hunt,13,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,2022,43,1746,233,0,0
Hunt,13,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,209,18,154,37,0,0
Hunt,13,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,2040,45,1760,235,0,0
Hunt,13,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,196,16,143,37,0,0
Hunt,13,State Representative,18,REP,Janis Holt,1989,45,1729,215,0,0
Hunt,13,State Representative,18,LIB,Seth Steele,210,9,148,53,0,0
Hunt,13,"Justice, 9th Court of Appeals District, Place 3",3,REP,Leanne Johnson,2069,45,1768,256,0,0
Hunt,13,"Justice, 9th Court of Appeals District, Place 4",4,REP,Kent Chambers,2050,45,1748,257,0,0
Hunt,13,"District Judge, 88th Judicial District",,REP,Earl B. Stover III,2048,49,1745,254,0,0
Hunt,13,"District Judge, 356th Judicial District",,REP,Steve Thomas,2061,45,1760,256,0,0
Hunt,13,"District Attorney, 88th Judicial District",,REP,Rebecca R. Walton,2029,42,1730,257,0,0
Hunt,13,County Attorney,,REP,Matthew Minick,2060,45,1756,259,0,0
Hunt,13,Sheriff,,REP,Mark Davis,2067,48,1759,260,0,0
Hunt,13,County Tax Assessor-Collector,,REP,Steve Smith,2059,46,1755,258,0,0
Hunt,13,"Constable, Precinct 5",5,REP,Danny Sullins,2059,48,1752,259,0,0
Hunt,14,Registered Voters,,,,1478,,,,,
Hunt,14,Ballots Cast,,,,1075,,,,,
Hunt,14,President,,REP,Donald J. Trump JD Vance,967,10,721,236,0,0
Hunt,14,President,,DEM,Kamala D. Harris Tim Walz,102,3,63,36,0,0
Hunt,14,President,,LIB,Chase Oliver Mike ter Maat,1,0,1,0,0,0
Hunt,14,President,,GRN,Jill Stein Rudolph Ware,2,0,1,1,0,0
Hunt,14,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
Hunt,14,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,14,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,14,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,14,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,14,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,14,U.S. Senate,,REP,Ted Cruz,934,10,697,227,0,0
Hunt,14,U.S. Senate,,DEM,Colin Allred,119,3,77,39,0,0
Hunt,14,U.S. Senate,,LIB,Ted Brown,17,0,9,8,0,0
Hunt,14,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,14,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,14,U.S. House,36,REP,Brian Babin,977,10,728,239,0,0
Hunt,14,U.S. House,36,DEM,Dayna Steele,90,2,55,33,0,0
Hunt,14,Railroad Commissioner,,REP,Christi Craddick,925,9,693,223,0,0
Hunt,14,Railroad Commissioner,,DEM,Katherine Culbert,84,1,49,34,0,0
Hunt,14,Railroad Commissioner,,LIB,Hawk Dunlap,36,2,22,12,0,0
Hunt,14,Railroad Commissioner,,GRN,Eddie Espinoza,7,0,6,1,0,0
Hunt,14,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
Hunt,14,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,960,9,716,235,0,0
Hunt,14,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,99,3,60,36,0,0
Hunt,14,"Justice, Supreme Court, Place 4",4,REP,John Devine,948,9,708,231,0,0
Hunt,14,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,103,3,64,36,0,0
Hunt,14,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,943,8,706,229,0,0
Hunt,14,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,88,1,57,30,0,0
Hunt,14,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,22,3,9,10,0,0
Hunt,14,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,960,10,714,236,0,0
Hunt,14,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,92,2,58,32,0,0
Hunt,14,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,956,9,712,235,0,0
Hunt,14,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,93,3,59,31,0,0
Hunt,14,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,962,9,712,241,0,0
Hunt,14,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,93,3,61,29,0,0
Hunt,14,State Representative,18,REP,Janis Holt,953,10,712,231,0,0
Hunt,14,State Representative,18,LIB,Seth Steele,83,1,49,33,0,0
Hunt,14,"Justice, 9th Court of Appeals District, Place 3",3,REP,Leanne Johnson,939,9,704,226,0,0
Hunt,14,"Justice, 9th Court of Appeals District, Place 4",4,REP,Kent Chambers,927,9,697,221,0,0
Hunt,14,"District Judge, 88th Judicial District",,REP,Earl B. Stover III,924,9,688,227,0,0
Hunt,14,"District Judge, 356th Judicial District",,REP,Steve Thomas,942,9,708,225,0,0
Hunt,14,"District Attorney, 88th Judicial District",,REP,Rebecca R. Walton,922,9,691,222,0,0
Hunt,14,County Attorney,,REP,Matthew Minick,943,9,709,225,0,0
Hunt,14,Sheriff,,REP,Mark Davis,936,10,701,225,0,0
Hunt,14,County Tax Assessor-Collector,,REP,Steve Smith,935,9,705,221,0,0
Hunt,14,"County Commissioner, Precinct 3",3,REP,Amanda Young,949,10,716,223,0,0
Hunt,14,"Constable, Precinct 4",4,REP,Cory Jeffcoat,930,9,700,221,0,0
Hunt,15,Registered Voters,,,,2413,,,,,
Hunt,15,Ballots Cast,,,,1622,,,,,
Hunt,15,President,,REP,Donald J. Trump JD Vance,1449,13,1179,257,0,0
Hunt,15,President,,DEM,Kamala D. Harris Tim Walz,160,3,114,43,0,0
Hunt,15,President,,LIB,Chase Oliver Mike ter Maat,7,0,3,4,0,0
Hunt,15,President,,GRN,Jill Stein Rudolph Ware,4,0,4,0,0,0
Hunt,15,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
Hunt,15,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,15,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,15,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,15,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,15,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,15,U.S. Senate,,REP,Ted Cruz,1389,13,1139,237,0,0
Hunt,15,U.S. Senate,,DEM,Colin Allred,183,3,132,48,0,0
Hunt,15,U.S. Senate,,LIB,Ted Brown,35,0,20,15,0,0
Hunt,15,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,15,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,15,U.S. House,36,REP,Brian Babin,1441,13,1171,257,0,0
Hunt,15,U.S. House,36,DEM,Dayna Steele,157,3,113,41,0,0
Hunt,15,Railroad Commissioner,,REP,Christi Craddick,1369,12,1118,239,0,0
Hunt,15,Railroad Commissioner,,DEM,Katherine Culbert,151,3,110,38,0,0
Hunt,15,Railroad Commissioner,,LIB,Hawk Dunlap,48,1,31,16,0,0
Hunt,15,Railroad Commissioner,,GRN,Eddie Espinoza,16,0,13,3,0,0
Hunt,15,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
