county,precinct,office,district,candidate,party,absentee,early_voting,election_day,limited,provisional,votes
Parker,410 - BS26,"Justice, 2nd Court of Appeals District, Place 7",,Under Votes,,2,8,0,0,0,10
Parker,410 - BS26,"Justice, 2nd Court of Appeals District, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,410 - BS26,"District Judge, 43rd Judicial District",,Craig Towson,REP,7,30,3,0,0,40
Parker,410 - BS26,"District Judge, 43rd Judicial District",,Under Votes,,2,8,0,0,0,10
Parker,410 - BS26,"District Judge, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,410 - BS26,"District Judge, 415th Judicial District",,Graham Quisenberry,REP,7,30,3,0,0,40
Parker,410 - BS26,"District Judge, 415th Judicial District",,Under Votes,,2,8,0,0,0,10
Parker,410 - BS26,"District Judge, 415th Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,410 - BS26,"District Attorney, 43rd Judicial District",,Jeff Swain,REP,7,30,3,0,0,40
Parker,410 - BS26,"District Attorney, 43rd Judicial District",,Under Votes,,2,8,0,0,0,10
Parker,410 - BS26,"District Attorney, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,410 - BS26,County Court at Law 2,,Lynn Marie Johnson,REP,6,30,3,0,0,39
Parker,410 - BS26,County Court at Law 2,,Under Votes,,3,8,0,0,0,11
Parker,410 - BS26,County Court at Law 2,,Over Votes,,0,0,0,0,0,0
Parker,410 - BS26,Sheriff,,Larry Fowler,REP,6,28,3,0,0,37
Parker,410 - BS26,Sheriff,,Russell E. Hess,LIB,2,9,0,0,0,11
Parker,410 - BS26,Sheriff,,Under Votes,,1,1,0,0,0,2
Parker,410 - BS26,Sheriff,,Over Votes,,0,0,0,0,0,0
Parker,410 - BS26,"Board of Directors, Precinct 4",,David Barbrick,,7,24,2,0,0,33
Parker,410 - BS26,"Board of Directors, Precinct 4",,Under Votes,,2,14,1,0,0,17
Parker,410 - BS26,"Board of Directors, Precinct 4",,Over Votes,,0,0,0,0,0,0
Parker,410 - BS26,Board of Trustees - Place 6,,Toby Taylor,,4,22,2,0,0,28
Parker,410 - BS26,Board of Trustees - Place 6,,AnnaLisa Banegas-Peña,,2,6,0,0,0,8
Parker,410 - BS26,Board of Trustees - Place 6,,Under Votes,,3,10,1,0,0,14
Parker,410 - BS26,Board of Trustees - Place 6,,Over Votes,,0,0,0,0,0,0
Parker,410 - BS26,Board of Trustees - Place 7,,Mike Guest,,5,23,2,0,0,30
Parker,410 - BS26,Board of Trustees - Place 7,,Under Votes,,4,15,1,0,0,20
Parker,410 - BS26,Board of Trustees - Place 7,,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,Ballots Cast,,,,,,,,,700
Parker,415 - BS26,Registered Voters,,,,,,,,,896
Parker,415 - BS26,President,,Donald J. Trump Michael R. Pence,REP,41,447,40,3,2,533
Parker,415 - BS26,President,,Joseph R. Biden Kamala D. Harris,DEM,29,116,11,0,0,156
Parker,415 - BS26,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,6,0,0,0,6
Parker,415 - BS26,President,,Howie Hawkins Angela Walker,GRN,0,0,0,0,0,0
Parker,415 - BS26,President,,Abram Loeb/Jennifer Jairala (W),,0,0,0,0,0,0
Parker,415 - BS26,President,,Brian Carroll/Amar Patel (W),,0,1,0,0,0,1
Parker,415 - BS26,President,,Gloria La Riva/Leonard Peltier (W),,0,0,0,0,0,0
Parker,415 - BS26,President,,Jesse Cuellar/Jimmy Monreal (W),,0,0,0,0,0,0
Parker,415 - BS26,President,,Kasey Wells/Rachel Wells (W),,0,0,0,0,0,0
Parker,415 - BS26,President,,President R. Boddie/Eric C. Stoneham (W),,0,0,0,0,0,0
Parker,415 - BS26,President,,Robert Morrow/Anne Beckett (W),,0,0,0,0,0,0
Parker,415 - BS26,President,,Todd Cella/Tim Cella (W),,0,0,0,0,0,0
Parker,415 - BS26,President,,Tom Hoefling/Andy Prior (W),,0,0,0,0,0,0
Parker,415 - BS26,President,,Under Votes,,0,2,0,2,0,4
Parker,415 - BS26,President,,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,U.S. Senate,,John Cornyn,REP,45,444,42,5,2,538
Parker,415 - BS26,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,24,104,7,0,0,135
Parker,415 - BS26,U.S. Senate,,Kerry Douglas McKennon,LIB,0,17,0,0,0,17
Parker,415 - BS26,U.S. Senate,,David B. Collins,GRN,0,0,1,0,0,1
Parker,415 - BS26,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,0,0,0,0,0
Parker,415 - BS26,U.S. Senate,,Under Votes,,1,7,1,0,0,9
Parker,415 - BS26,U.S. Senate,,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,U.S. House,12,Kay Granger,REP,46,451,41,2,2,542
Parker,415 - BS26,U.S. House,12,Lisa Welch,DEM,22,94,7,0,0,123
Parker,415 - BS26,U.S. House,12,Trey Holcomb,LIB,2,22,2,1,0,27
Parker,415 - BS26,U.S. House,12,Under Votes,,0,5,1,2,0,8
Parker,415 - BS26,U.S. House,12,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,Railroad Commissioner,,"James ""Jim"" Wright",REP,43,441,38,5,2,529
Parker,415 - BS26,Railroad Commissioner,,Chrysta Castañeda,DEM,22,101,6,0,0,129
Parker,415 - BS26,Railroad Commissioner,,Matt Sterett,LIB,4,18,4,0,0,26
Parker,415 - BS26,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,1,2,0,0,3
Parker,415 - BS26,Railroad Commissioner,,Under Votes,,1,11,1,0,0,13
Parker,415 - BS26,Railroad Commissioner,,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"Chief Justice, Supreme Court",,Nathan Hecht,REP,41,445,38,5,2,531
Parker,415 - BS26,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,24,103,11,0,0,138
Parker,415 - BS26,"Chief Justice, Supreme Court",,Mark Ash,LIB,4,12,1,0,0,17
Parker,415 - BS26,"Chief Justice, Supreme Court",,Under Votes,,1,12,1,0,0,14
Parker,415 - BS26,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"Justice, Supreme Court, Place 6 Unexpired Term",,Jane Bland,REP,47,456,42,5,2,552
Parker,415 - BS26,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,22,99,8,0,0,129
Parker,415 - BS26,"Justice, Supreme Court, Place 6 Unexpired Term",,Under Votes,,1,17,1,0,0,19
Parker,415 - BS26,"Justice, Supreme Court, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,40,441,38,5,2,526
Parker,415 - BS26,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,25,104,10,0,0,139
Parker,415 - BS26,"Justice, Supreme Court, Place 7",,William Bryan Strange III,LIB,4,13,2,0,0,19
Parker,415 - BS26,"Justice, Supreme Court, Place 7",,Under Votes,,1,14,1,0,0,16
Parker,415 - BS26,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"Justice, Supreme Court, Place 8",,Brett Busby,REP,40,445,38,5,2,530
Parker,415 - BS26,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,24,98,9,0,0,131
Parker,415 - BS26,"Justice, Supreme Court, Place 8",,Tom Oxford,LIB,4,14,3,0,0,21
Parker,415 - BS26,"Justice, Supreme Court, Place 8",,Under Votes,,2,15,1,0,0,18
Parker,415 - BS26,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,45,451,40,5,2,543
Parker,415 - BS26,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,24,103,10,0,0,137
Parker,415 - BS26,"Judge, Court of Criminal Appeals, Place 3",,Under Votes,,1,18,1,0,0,20
Parker,415 - BS26,"Judge, Court of Criminal Appeals, Place 3",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,45,449,41,5,2,542
Parker,415 - BS26,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,24,103,9,0,0,136
Parker,415 - BS26,"Judge, Court of Criminal Appeals, Place 4",,Under Votes,,1,20,1,0,0,22
Parker,415 - BS26,"Judge, Court of Criminal Appeals, Place 4",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,46,453,41,2,2,544
Parker,415 - BS26,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,23,101,9,2,0,135
Parker,415 - BS26,"Judge, Court of Criminal Appeals, Place 9",,Under Votes,,1,18,1,1,0,21
Parker,415 - BS26,"Judge, Court of Criminal Appeals, Place 9",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,State Representative,61,Phil King,REP,40,447,39,0,2,528
Parker,415 - BS26,State Representative,61,Christopher Cox,DEM,23,95,8,0,0,126
Parker,415 - BS26,State Representative,61,J. K. Stephenson,LIB,6,20,3,0,0,29
Parker,415 - BS26,State Representative,61,Under Votes,,1,10,1,5,0,17
Parker,415 - BS26,State Representative,61,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"Justice, 2nd Court of Appeals District, Place 2",,Dana Womack,REP,51,492,47,4,2,596
Parker,415 - BS26,"Justice, 2nd Court of Appeals District, Place 2",,Under Votes,,19,80,4,1,0,104
Parker,415 - BS26,"Justice, 2nd Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Mike Wallach,REP,46,451,42,4,2,545
Parker,415 - BS26,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Delonia A. Watson,DEM,23,105,8,0,0,136
Parker,415 - BS26,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Under Votes,,1,16,1,1,0,19
Parker,415 - BS26,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"Justice, 2nd Court of Appeals District, Place 7",,Brian Walker,REP,51,487,46,4,2,590
Parker,415 - BS26,"Justice, 2nd Court of Appeals District, Place 7",,Under Votes,,19,85,5,1,0,110
Parker,415 - BS26,"Justice, 2nd Court of Appeals District, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"District Judge, 43rd Judicial District",,Craig Towson,REP,53,484,45,0,2,584
Parker,415 - BS26,"District Judge, 43rd Judicial District",,Under Votes,,17,88,6,5,0,116
Parker,415 - BS26,"District Judge, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"District Judge, 415th Judicial District",,Graham Quisenberry,REP,51,485,45,0,2,583
Parker,415 - BS26,"District Judge, 415th Judicial District",,Under Votes,,19,87,6,5,0,117
Parker,415 - BS26,"District Judge, 415th Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"District Attorney, 43rd Judicial District",,Jeff Swain,REP,51,484,45,0,2,582
Parker,415 - BS26,"District Attorney, 43rd Judicial District",,Under Votes,,19,88,6,5,0,118
Parker,415 - BS26,"District Attorney, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,County Court at Law 2,,Lynn Marie Johnson,REP,50,486,45,0,2,583
Parker,415 - BS26,County Court at Law 2,,Under Votes,,20,86,6,5,0,117
Parker,415 - BS26,County Court at Law 2,,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,Sheriff,,Larry Fowler,REP,55,433,43,0,2,533
Parker,415 - BS26,Sheriff,,Russell E. Hess,LIB,12,98,6,0,0,116
Parker,415 - BS26,Sheriff,,Under Votes,,3,41,2,5,0,51
Parker,415 - BS26,Sheriff,,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,"Board of Directors, Precinct 4",,David Barbrick,,41,399,41,1,2,484
Parker,415 - BS26,"Board of Directors, Precinct 4",,Under Votes,,29,173,10,4,0,216
Parker,415 - BS26,"Board of Directors, Precinct 4",,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,Board of Trustees - Place 6,,Toby Taylor,,30,341,29,0,2,402
Parker,415 - BS26,Board of Trustees - Place 6,,AnnaLisa Banegas-Peña,,22,90,11,0,0,123
Parker,415 - BS26,Board of Trustees - Place 6,,Under Votes,,18,141,11,5,0,175
Parker,415 - BS26,Board of Trustees - Place 6,,Over Votes,,0,0,0,0,0,0
Parker,415 - BS26,Board of Trustees - Place 7,,Mike Guest,,38,397,41,0,2,478
Parker,415 - BS26,Board of Trustees - Place 7,,Under Votes,,32,175,10,5,0,222
Parker,415 - BS26,Board of Trustees - Place 7,,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,Ballots Cast,,,,,,,,,1077
Parker,425 - BS26,Registered Voters,,,,,,,,,1367
Parker,425 - BS26,President,,Donald J. Trump Michael R. Pence,REP,55,751,55,7,8,876
Parker,425 - BS26,President,,Joseph R. Biden Kamala D. Harris,DEM,40,123,11,2,7,183
Parker,425 - BS26,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,1,5,2,0,0,8
Parker,425 - BS26,President,,Howie Hawkins Angela Walker,GRN,0,1,1,0,0,2
Parker,425 - BS26,President,,Abram Loeb/Jennifer Jairala (W),,0,0,0,0,0,0
Parker,425 - BS26,President,,Brian Carroll/Amar Patel (W),,0,0,0,0,0,0
Parker,425 - BS26,President,,Gloria La Riva/Leonard Peltier (W),,0,0,0,0,0,0
Parker,425 - BS26,President,,Jesse Cuellar/Jimmy Monreal (W),,0,0,0,0,0,0
Parker,425 - BS26,President,,Kasey Wells/Rachel Wells (W),,0,0,0,0,0,0
Parker,425 - BS26,President,,President R. Boddie/Eric C. Stoneham (W),,0,0,0,0,0,0
Parker,425 - BS26,President,,Robert Morrow/Anne Beckett (W),,0,0,0,0,0,0
Parker,425 - BS26,President,,Todd Cella/Tim Cella (W),,0,0,0,0,0,0
Parker,425 - BS26,President,,Tom Hoefling/Andy Prior (W),,0,0,0,0,0,0
Parker,425 - BS26,President,,Under Votes,,3,5,0,0,0,8
Parker,425 - BS26,President,,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,U.S. Senate,,John Cornyn,REP,57,742,53,8,10,870
Parker,425 - BS26,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,35,112,12,1,5,165
Parker,425 - BS26,U.S. Senate,,Kerry Douglas McKennon,LIB,2,14,3,0,0,19
Parker,425 - BS26,U.S. Senate,,David B. Collins,GRN,1,3,0,0,0,4
Parker,425 - BS26,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,0,0,0,0,0
Parker,425 - BS26,U.S. Senate,,Under Votes,,4,14,1,0,0,19
Parker,425 - BS26,U.S. Senate,,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,U.S. House,12,Kay Granger,REP,57,747,54,3,9,870
Parker,425 - BS26,U.S. House,12,Lisa Welch,DEM,36,101,6,1,5,149
Parker,425 - BS26,U.S. House,12,Trey Holcomb,LIB,1,25,8,0,0,34
Parker,425 - BS26,U.S. House,12,Under Votes,,5,12,1,5,1,24
Parker,425 - BS26,U.S. House,12,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,Railroad Commissioner,,"James ""Jim"" Wright",REP,55,735,50,8,9,857
Parker,425 - BS26,Railroad Commissioner,,Chrysta Castañeda,DEM,37,106,11,1,6,161
Parker,425 - BS26,Railroad Commissioner,,Matt Sterett,LIB,1,18,6,0,0,25
Parker,425 - BS26,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,1,6,1,0,0,8
Parker,425 - BS26,Railroad Commissioner,,Under Votes,,5,20,1,0,0,26
Parker,425 - BS26,Railroad Commissioner,,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"Chief Justice, Supreme Court",,Nathan Hecht,REP,56,741,54,7,9,867
Parker,425 - BS26,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,39,108,11,2,5,165
Parker,425 - BS26,"Chief Justice, Supreme Court",,Mark Ash,LIB,0,14,3,0,0,17
Parker,425 - BS26,"Chief Justice, Supreme Court",,Under Votes,,4,22,1,0,1,28
Parker,425 - BS26,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"Justice, Supreme Court, Place 6 Unexpired Term",,Jane Bland,REP,58,754,57,8,8,885
Parker,425 - BS26,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,38,108,10,1,5,162
Parker,425 - BS26,"Justice, Supreme Court, Place 6 Unexpired Term",,Under Votes,,3,23,2,0,2,30
Parker,425 - BS26,"Justice, Supreme Court, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,56,738,52,7,9,862
Parker,425 - BS26,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,38,109,10,2,5,164
Parker,425 - BS26,"Justice, Supreme Court, Place 7",,William Bryan Strange III,LIB,1,17,5,0,0,23
Parker,425 - BS26,"Justice, Supreme Court, Place 7",,Under Votes,,4,21,2,0,1,28
Parker,425 - BS26,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"Justice, Supreme Court, Place 8",,Brett Busby,REP,57,738,54,8,9,866
Parker,425 - BS26,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,36,108,8,1,5,158
Parker,425 - BS26,"Justice, Supreme Court, Place 8",,Tom Oxford,LIB,3,16,5,0,0,24
Parker,425 - BS26,"Justice, Supreme Court, Place 8",,Under Votes,,3,23,2,0,1,29
Parker,425 - BS26,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,55,746,53,7,8,869
Parker,425 - BS26,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,39,114,14,2,5,174
Parker,425 - BS26,"Judge, Court of Criminal Appeals, Place 3",,Under Votes,,5,25,2,0,2,34
Parker,425 - BS26,"Judge, Court of Criminal Appeals, Place 3",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,59,743,57,8,9,876
Parker,425 - BS26,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,36,113,10,1,5,165
Parker,425 - BS26,"Judge, Court of Criminal Appeals, Place 4",,Under Votes,,4,29,2,0,1,36
Parker,425 - BS26,"Judge, Court of Criminal Appeals, Place 4",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,57,749,54,7,9,876
Parker,425 - BS26,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,38,104,13,2,5,162
Parker,425 - BS26,"Judge, Court of Criminal Appeals, Place 9",,Under Votes,,4,32,2,0,1,39
Parker,425 - BS26,"Judge, Court of Criminal Appeals, Place 9",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,State Representative,61,Phil King,REP,62,741,55,0,9,867
Parker,425 - BS26,State Representative,61,Christopher Cox,DEM,33,104,9,0,6,152
Parker,425 - BS26,State Representative,61,J. K. Stephenson,LIB,1,18,4,0,0,23
Parker,425 - BS26,State Representative,61,Under Votes,,3,22,1,9,0,35
Parker,425 - BS26,State Representative,61,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"Justice, 2nd Court of Appeals District, Place 2",,Dana Womack,REP,69,789,63,2,9,932
Parker,425 - BS26,"Justice, 2nd Court of Appeals District, Place 2",,Under Votes,,30,96,6,7,6,145
Parker,425 - BS26,"Justice, 2nd Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Mike Wallach,REP,58,746,54,2,9,869
Parker,425 - BS26,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Delonia A. Watson,DEM,37,106,13,1,5,162
Parker,425 - BS26,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Under Votes,,4,33,2,6,1,46
Parker,425 - BS26,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"Justice, 2nd Court of Appeals District, Place 7",,Brian Walker,REP,67,777,60,2,9,915
Parker,425 - BS26,"Justice, 2nd Court of Appeals District, Place 7",,Under Votes,,32,108,9,7,6,162
Parker,425 - BS26,"Justice, 2nd Court of Appeals District, Place 7",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"District Judge, 43rd Judicial District",,Craig Towson,REP,67,781,61,0,9,918
Parker,425 - BS26,"District Judge, 43rd Judicial District",,Under Votes,,32,104,8,9,6,159
Parker,425 - BS26,"District Judge, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"District Judge, 415th Judicial District",,Graham Quisenberry,REP,66,771,58,0,8,903
Parker,425 - BS26,"District Judge, 415th Judicial District",,Under Votes,,33,114,11,9,7,174
Parker,425 - BS26,"District Judge, 415th Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"District Attorney, 43rd Judicial District",,Jeff Swain,REP,66,784,58,0,9,917
Parker,425 - BS26,"District Attorney, 43rd Judicial District",,Under Votes,,33,101,11,9,6,160
Parker,425 - BS26,"District Attorney, 43rd Judicial District",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,County Court at Law 2,,Lynn Marie Johnson,REP,64,777,59,0,9,909
Parker,425 - BS26,County Court at Law 2,,Under Votes,,35,108,10,9,6,168
Parker,425 - BS26,County Court at Law 2,,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,Sheriff,,Larry Fowler,REP,61,713,47,0,10,831
Parker,425 - BS26,Sheriff,,Russell E. Hess,LIB,23,126,20,0,3,172
Parker,425 - BS26,Sheriff,,Under Votes,,15,46,2,9,2,74
Parker,425 - BS26,Sheriff,,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,"Board of Directors, Precinct 4",,David Barbrick,,48,674,54,0,8,784
Parker,425 - BS26,"Board of Directors, Precinct 4",,Under Votes,,51,211,15,9,7,293
Parker,425 - BS26,"Board of Directors, Precinct 4",,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,Board of Trustees - Place 6,,Toby Taylor,,34,523,44,0,7,608
Parker,425 - BS26,Board of Trustees - Place 6,,AnnaLisa Banegas-Peña,,23,167,13,0,3,206
Parker,425 - BS26,Board of Trustees - Place 6,,Under Votes,,42,195,12,9,5,263
Parker,425 - BS26,Board of Trustees - Place 6,,Over Votes,,0,0,0,0,0,0
Parker,425 - BS26,Board of Trustees - Place 7,,Mike Guest,,47,643,54,0,8,752
Parker,425 - BS26,Board of Trustees - Place 7,,Under Votes,,52,242,15,9,7,325
Parker,425 - BS26,Board of Trustees - Place 7,,Over Votes,,0,0,0,0,0,0
Parker,445 - BS26,Ballots Cast,,,,,,,,,596
Parker,445 - BS26,Registered Voters,,,,,,,,,744
Parker,445 - BS26,President,,Donald J. Trump Michael R. Pence,REP,42,378,51,5,4,480
Parker,445 - BS26,President,,Joseph R. Biden Kamala D. Harris,DEM,27,68,10,1,1,107
Parker,445 - BS26,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,5,2,0,0,7
Parker,445 - BS26,President,,Howie Hawkins Angela Walker,GRN,0,1,0,0,0,1
Parker,445 - BS26,President,,Abram Loeb/Jennifer Jairala (W),,0,0,0,0,0,0
Parker,445 - BS26,President,,Brian Carroll/Amar Patel (W),,0,0,0,0,0,0
Parker,445 - BS26,President,,Gloria La Riva/Leonard Peltier (W),,0,0,0,0,0,0
Parker,445 - BS26,President,,Jesse Cuellar/Jimmy Monreal (W),,0,0,0,0,0,0
Parker,445 - BS26,President,,Kasey Wells/Rachel Wells (W),,0,0,0,0,0,0
Parker,445 - BS26,President,,President R. Boddie/Eric C. Stoneham (W),,0,0,0,0,0,0
Parker,445 - BS26,President,,Robert Morrow/Anne Beckett (W),,0,0,0,0,0,0
Parker,445 - BS26,President,,Todd Cella/Tim Cella (W),,0,0,0,0,0,0
Parker,445 - BS26,President,,Tom Hoefling/Andy Prior (W),,0,0,0,0,0,0
Parker,445 - BS26,President,,Under Votes,,0,1,0,0,0,1
Parker,445 - BS26,President,,Over Votes,,0,0,0,0,0,0
Parker,445 - BS26,U.S. Senate,,John Cornyn,REP,43,378,52,5,4,482
Parker,445 - BS26,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,25,61,6,1,1,94
Parker,445 - BS26,U.S. Senate,,Kerry Douglas McKennon,LIB,0,8,2,0,0,10
Parker,445 - BS26,U.S. Senate,,David B. Collins,GRN,0,1,0,0,0,1
Parker,445 - BS26,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,0,0,0,0,0
Parker,445 - BS26,U.S. Senate,,Under Votes,,1,5,3,0,0,9
Parker,445 - BS26,U.S. Senate,,Over Votes,,0,0,0,0,0,0
Parker,445 - BS26,U.S. House,12,Kay Granger,REP,44,374,53,5,4,480
Parker,445 - BS26,U.S. House,12,Lisa Welch,DEM,24,56,4,0,1,85
Parker,445 - BS26,U.S. House,12,Trey Holcomb,LIB,0,19,2,0,0,21
Parker,445 - BS26,U.S. House,12,Under Votes,,1,4,4,1,0,10
Parker,445 - BS26,U.S. House,12,Over Votes,,0,0,0,0,0,0
Parker,445 - BS26,Railroad Commissioner,,"James ""Jim"" Wright",REP,43,367,51,5,4,470
Parker,445 - BS26,Railroad Commissioner,,Chrysta Castañeda,DEM,24,64,3,1,1,93
Parker,445 - BS26,Railroad Commissioner,,Matt Sterett,LIB,0,10,3,0,0,13
Parker,445 - BS26,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,3,0,0,0,3
Parker,445 - BS26,Railroad Commissioner,,Under Votes,,2,9,6,0,0,17
Parker,445 - BS26,Railroad Commissioner,,Over Votes,,0,0,0,0,0,0
Parker,445 - BS26,"Chief Justice, Supreme Court",,Nathan Hecht,REP,42,367,50,5,4,468
