county,precinct,office,district,candidate,party,absentee,early_voting,election day,votes
Milam,Precinct 318,State Representative,20,Overvotes,DEM,,,,0
Milam,Precinct 419,Registered Voters,,,,,,,1959
Milam,Precinct 419,Ballots Cast,,,REP,7,197,203,407
Milam,Precinct 419,President,,Bob Ely,REP,,,,5
Milam,Precinct 419,President,,Matthew John Matern,REP,,,,0
Milam,Precinct 419,President,,Zoltan G. Istvan,REP,,,,1
Milam,Precinct 419,President,,Joe Walsh,REP,,,,9
Milam,Precinct 419,President,,Donald J. Trump,REP,,,,369
Milam,Precinct 419,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,2
Milam,Precinct 419,President,,Bill Weld,REP,,,,5
Milam,Precinct 419,President,,Uncommitted,REP,,,,12
Milam,Precinct 419,President,,Undervotes,REP,,,,4
Milam,Precinct 419,President,,Overvotes,REP,,,,0
Milam,Precinct 419,U.S. Senate,,Mark Yancey,REP,,,,34
Milam,Precinct 419,U.S. Senate,,John Cornyn,REP,,,,293
Milam,Precinct 419,U.S. Senate,,John Anthony Castro,REP,,,,21
Milam,Precinct 419,U.S. Senate,,Dwayne Stovall,REP,,,,27
Milam,Precinct 419,U.S. Senate,,Virgil Bierschwale,REP,,,,7
Milam,Precinct 419,U.S. Senate,,Undervotes,REP,,,,25
Milam,Precinct 419,U.S. Senate,,Overvotes,REP,,,,0
Milam,Precinct 419,U.S. House,17,Renee Swann,REP,,,,150
Milam,Precinct 419,U.S. House,17,Kristen Alamo Rowin,REP,,,,15
Milam,Precinct 419,U.S. House,17,Scott Bland,REP,,,,30
Milam,Precinct 419,U.S. House,17,Trent Sutton,REP,,,,24
Milam,Precinct 419,U.S. House,17,Jeff Oppenheim,REP,,,,8
Milam,Precinct 419,U.S. House,17,David Saucedo,REP,,,,11
Milam,Precinct 419,U.S. House,17,Laurie Godfrey McReynolds,REP,,,,7
Milam,Precinct 419,U.S. House,17,George W. Hindman,REP,,,,54
Milam,Precinct 419,U.S. House,17,Elianor Vessali,REP,,,,8
Milam,Precinct 419,U.S. House,17,Ahmad Adnan,REP,,,,0
Milam,Precinct 419,U.S. House,17,Pete Sessions,REP,,,,65
Milam,Precinct 419,U.S. House,17,Todd Kent,REP,,,,7
Milam,Precinct 419,U.S. House,17,Undervotes,REP,,,,28
Milam,Precinct 419,U.S. House,17,Overvotes,REP,,,,0
Milam,Precinct 419,Railroad Commissioner,,Ryan Sitton,REP,,,,104
Milam,Precinct 419,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,250
Milam,Precinct 419,Railroad Commissioner,,Undervotes,REP,,,,53
Milam,Precinct 419,Railroad Commissioner,,Overvotes,REP,,,,0
Milam,Precinct 419,State Representative,20,Terry M. Wilson,REP,,,,352
Milam,Precinct 419,State Representative,20,Undervotes,REP,,,,55
Milam,Precinct 419,State Representative,20,Overvotes,REP,,,,0
Milam,Precinct 419,Ballots Cast,,,DEM,25,43,86,154
Milam,Precinct 419,President,,Michael R. Bloomberg,DEM,,,,19
Milam,Precinct 419,President,,Andrew Yang,DEM,,,,0
Milam,Precinct 419,President,,Bernie Sanders,DEM,,,,39
Milam,Precinct 419,President,,Marianne Williamson,DEM,,,,0
Milam,Precinct 419,President,,Tom Steyer,DEM,,,,0
Milam,Precinct 419,President,,Amy Klobuchar,DEM,,,,1
Milam,Precinct 419,President,,Elizabeth Warren,DEM,,,,5
Milam,Precinct 419,President,,Cory Booker,DEM,,,,0
Milam,Precinct 419,President,,Tulsi Gabbard,DEM,,,,1
Milam,Precinct 419,President,,Robby Wells,DEM,,,,0
Milam,Precinct 419,President,,Deval Patrick,DEM,,,,0
Milam,Precinct 419,President,,John K. Delaney,DEM,,,,0
Milam,Precinct 419,President,,"Roque ""Rocky"" De La Fuente ",DEM,,,,0
Milam,Precinct 419,President,,Joseph R. Biden,DEM,,,,74
Milam,Precinct 419,President,,Julian Castro,DEM,,,,0
Milam,Precinct 419,President,,Pete Buttigieg,DEM,,,,7
Milam,Precinct 419,President,,Michael Bennet,DEM,,,,0
Milam,Precinct 419,President,,Undervotes,DEM,,,,8
Milam,Precinct 419,President,,Overvotes,DEM,,,,0
Milam,Precinct 419,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,,,,24
Milam,Precinct 419,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,,,,56
Milam,Precinct 419,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,,,,10
Milam,Precinct 419,U.S. Senate,,D. R. Hunter,DEM,,,,3
Milam,Precinct 419,U.S. Senate,,Michael Cooper,DEM,,,,15
Milam,Precinct 419,U.S. Senate,,Victor Hugo Harris,DEM,,,,7
Milam,Precinct 419,U.S. Senate,,Adrian Ocegueda,DEM,,,,1
Milam,Precinct 419,U.S. Senate,,Chris Bell,DEM,,,,6
Milam,Precinct 419,U.S. Senate,,Amanda K. Edwards,DEM,,,,5
Milam,Precinct 419,U.S. Senate,,Jack Daniel Foster Jr,DEM,,,,0
Milam,Precinct 419,U.S. Senate,,Royce West,DEM,,,,2
Milam,Precinct 419,U.S. Senate,,Sema Hernandez,DEM,,,,6
Milam,Precinct 419,U.S. Senate,,Undervotes,DEM,,,,19
Milam,Precinct 419,U.S. Senate,,Overvotes,DEM,,,,0
Milam,Precinct 419,U.S. House,17,William Foster III,DEM,,,,32
Milam,Precinct 419,U.S. House,17,David Anthony Jaramillo,DEM,,,,40
Milam,Precinct 419,U.S. House,17,Rick Kennedy,DEM,,,,59
Milam,Precinct 419,U.S. House,17,Undervotes,DEM,,,,23
Milam,Precinct 419,U.S. House,17,Overvotes,DEM,,,,0
Milam,Precinct 419,Railroad Commissioner,,Mark Watson,DEM,,,,43
Milam,Precinct 419,Railroad Commissioner,,Kelly Stone,DEM,,,,24
Milam,Precinct 419,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,,,,42
Milam,Precinct 419,Railroad Commissioner,,Chrysta Castaneda,DEM,,,,24
Milam,Precinct 419,Railroad Commissioner,,Undervotes,DEM,,,,21
Milam,Precinct 419,Railroad Commissioner,,Overvotes,DEM,,,,0
Milam,Precinct 419,State Representative,20,Jessica Tiedt,DEM,,,,126
Milam,Precinct 419,State Representative,20,Undervotes,DEM,,,,28
Milam,Precinct 419,State Representative,20,Overvotes,DEM,,,,0
Milam,Precinct 420,Registered Voters,,,,,,,2081
Milam,Precinct 420,Ballots Cast,,,REP,14,216,200,430
Milam,Precinct 420,President,,Bob Ely,REP,,,,1
Milam,Precinct 420,President,,Matthew John Matern,REP,,,,0
Milam,Precinct 420,President,,Zoltan G. Istvan,REP,,,,0
Milam,Precinct 420,President,,Joe Walsh,REP,,,,5
Milam,Precinct 420,President,,Donald J. Trump,REP,,,,407
Milam,Precinct 420,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,1
Milam,Precinct 420,President,,Bill Weld,REP,,,,5
Milam,Precinct 420,President,,Uncommitted,REP,,,,8
Milam,Precinct 420,President,,Undervotes,REP,,,,3
Milam,Precinct 420,President,,Overvotes,REP,,,,0
Milam,Precinct 420,U.S. Senate,,Mark Yancey,REP,,,,29
Milam,Precinct 420,U.S. Senate,,John Cornyn,REP,,,,309
Milam,Precinct 420,U.S. Senate,,John Anthony Castro,REP,,,,9
Milam,Precinct 420,U.S. Senate,,Dwayne Stovall,REP,,,,52
Milam,Precinct 420,U.S. Senate,,Virgil Bierschwale,REP,,,,5
Milam,Precinct 420,U.S. Senate,,Undervotes,REP,,,,26
Milam,Precinct 420,U.S. Senate,,Overvotes,REP,,,,0
Milam,Precinct 420,U.S. House,17,Renee Swann,REP,,,,119
Milam,Precinct 420,U.S. House,17,Kristen Alamo Rowin,REP,,,,9
Milam,Precinct 420,U.S. House,17,Scott Bland,REP,,,,38
Milam,Precinct 420,U.S. House,17,Trent Sutton,REP,,,,26
Milam,Precinct 420,U.S. House,17,Jeff Oppenheim,REP,,,,11
Milam,Precinct 420,U.S. House,17,David Saucedo,REP,,,,7
Milam,Precinct 420,U.S. House,17,Laurie Godfrey McReynolds,REP,,,,9
Milam,Precinct 420,U.S. House,17,George W. Hindman,REP,,,,37
Milam,Precinct 420,U.S. House,17,Elianor Vessali,REP,,,,18
Milam,Precinct 420,U.S. House,17,Ahmad Adnan,REP,,,,0
Milam,Precinct 420,U.S. House,17,Pete Sessions,REP,,,,92
Milam,Precinct 420,U.S. House,17,Todd Kent,REP,,,,17
Milam,Precinct 420,U.S. House,17,Undervotes,REP,,,,47
Milam,Precinct 420,U.S. House,17,Overvotes,REP,,,,0
Milam,Precinct 420,Railroad Commissioner,,Ryan Sitton,REP,,,,123
Milam,Precinct 420,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,237
Milam,Precinct 420,Railroad Commissioner,,Undervotes,REP,,,,70
Milam,Precinct 420,Railroad Commissioner,,Overvotes,REP,,,,0
Milam,Precinct 420,State Representative,20,Terry M. Wilson,REP,,,,375
Milam,Precinct 420,State Representative,20,Undervotes,REP,,,,55
Milam,Precinct 420,State Representative,20,Overvotes,REP,,,,0
Milam,Precinct 420,Ballots Cast,,,DEM,14,54,82,150
Milam,Precinct 420,President,,Michael R. Bloomberg,DEM,,,,23
Milam,Precinct 420,President,,Andrew Yang,DEM,,,,1
Milam,Precinct 420,President,,Bernie Sanders,DEM,,,,39
Milam,Precinct 420,President,,Marianne Williamson,DEM,,,,1
Milam,Precinct 420,President,,Tom Steyer,DEM,,,,2
Milam,Precinct 420,President,,Amy Klobuchar,DEM,,,,1
Milam,Precinct 420,President,,Elizabeth Warren,DEM,,,,10
Milam,Precinct 420,President,,Cory Booker,DEM,,,,0
Milam,Precinct 420,President,,Tulsi Gabbard,DEM,,,,0
Milam,Precinct 420,President,,Robby Wells,DEM,,,,0
Milam,Precinct 420,President,,Deval Patrick,DEM,,,,0
Milam,Precinct 420,President,,John K. Delaney,DEM,,,,1
Milam,Precinct 420,President,,"Roque ""Rocky"" De La Fuente ",DEM,,,,1
Milam,Precinct 420,President,,Joseph R. Biden,DEM,,,,63
Milam,Precinct 420,President,,Julian Castro,DEM,,,,0
Milam,Precinct 420,President,,Pete Buttigieg,DEM,,,,4
Milam,Precinct 420,President,,Michael Bennet,DEM,,,,0
Milam,Precinct 420,President,,Undervotes,DEM,,,,4
Milam,Precinct 420,President,,Overvotes,DEM,,,,0
Milam,Precinct 420,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,,,,11
Milam,Precinct 420,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,,,,84
Milam,Precinct 420,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,,,,6
Milam,Precinct 420,U.S. Senate,,D. R. Hunter,DEM,,,,2
Milam,Precinct 420,U.S. Senate,,Michael Cooper,DEM,,,,12
Milam,Precinct 420,U.S. Senate,,Victor Hugo Harris,DEM,,,,3
Milam,Precinct 420,U.S. Senate,,Adrian Ocegueda,DEM,,,,1
Milam,Precinct 420,U.S. Senate,,Chris Bell,DEM,,,,5
Milam,Precinct 420,U.S. Senate,,Amanda K. Edwards,DEM,,,,5
Milam,Precinct 420,U.S. Senate,,Jack Daniel Foster Jr,DEM,,,,3
Milam,Precinct 420,U.S. Senate,,Royce West,DEM,,,,4
Milam,Precinct 420,U.S. Senate,,Sema Hernandez,DEM,,,,1
Milam,Precinct 420,U.S. Senate,,Undervotes,DEM,,,,13
Milam,Precinct 420,U.S. Senate,,Overvotes,DEM,,,,0
Milam,Precinct 420,U.S. House,17,William Foster III,DEM,,,,26
Milam,Precinct 420,U.S. House,17,David Anthony Jaramillo,DEM,,,,31
Milam,Precinct 420,U.S. House,17,Rick Kennedy,DEM,,,,77
Milam,Precinct 420,U.S. House,17,Undervotes,DEM,,,,16
Milam,Precinct 420,U.S. House,17,Overvotes,DEM,,,,0
Milam,Precinct 420,Railroad Commissioner,,Mark Watson,DEM,,,,55
Milam,Precinct 420,Railroad Commissioner,,Kelly Stone,DEM,,,,43
Milam,Precinct 420,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,,,,16
Milam,Precinct 420,Railroad Commissioner,,Chrysta Castaneda,DEM,,,,22
Milam,Precinct 420,Railroad Commissioner,,Undervotes,DEM,,,,14
Milam,Precinct 420,Railroad Commissioner,,Overvotes,DEM,,,,0
Milam,Precinct 420,State Representative,20,Jessica Tiedt,DEM,,,,126
Milam,Precinct 420,State Representative,20,Undervotes,DEM,,,,24
Milam,Precinct 420,State Representative,20,Overvotes,DEM,,,,0
