county,precinct,office,distict,candidate,party,votes,early_voting,election_day,mail,provisional
Gonzales,3,Proposition 10,,Yes,REP,472,335,127,10,0
Gonzales,3,Proposition 10,,No,REP,62,42,19,1,0
Gonzales,4,President,,Donald J. Trump,REP,86,48,37,1,0
Gonzales,4,President,,Zoltan G. Istvan,REP,1,0,1,0,0
Gonzales,4,President,,Roque Rocky DeLa Fuente Guerra,REP,1,1,0,0,0
Gonzales,4,President,,Joe Walsh,REP,1,0,1,0,0
Gonzales,4,President,,Matthew John Matern,REP,0,0,0,0,0
Gonzales,4,President,,Bill Weld,REP,1,1,0,0,0
Gonzales,4,President,,Bob Ely,REP,2,1,1,0,0
Gonzales,4,President,,Uncommitted,REP,8,7,1,0,0
Gonzales,4,U.S. Senate,,Dwayne Stovall,REP,16,11,5,0,0
Gonzales,4,U.S. Senate,,John Anthony Castro,REP,12,7,5,0,0
Gonzales,4,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0,0
Gonzales,4,U.S. Senate,,John Cornyn,REP,63,36,26,1,0
Gonzales,4,U.S. Senate,,Mark Yancey,REP,8,3,5,0,0
Gonzales,4,U.S. House,27,Michael Cloud,REP,0,0,0,0,0
Gonzales,4,US Representative,34,Rod Lingsch,REP,40,21,18,1,0
Gonzales,4,US Representative,34,Rey Gonzalez,REP,53,32,21,0,0
Gonzales,4,Railroad Commissioner,,"James ""Jim"" Wright",REP,62,35,26,1,0
Gonzales,4,Railroad Commissioner,,Ryan Sitton,REP,29,17,12,0,0
Gonzales,4,"Chief Justice, Supreme Court",,Nathan Hecht,REP,87,49,37,1,0
Gonzales,4,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,88,50,37,1,0
Gonzales,4,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,91,52,38,1,0
Gonzales,4,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,87,50,36,1,0
Gonzales,4,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,51,35,16,0,0
Gonzales,4,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,40,18,21,1,0
Gonzales,4,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,87,51,35,1,0
Gonzales,4,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,85,49,35,1,0
Gonzales,4,State Senate,18,Lois W. Kolkhorst,REP,89,52,36,1,0
Gonzales,4,State Representative,17,John P. Cyrier,REP,94,54,39,1,0
Gonzales,4,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,87,52,34,1,0
Gonzales,4,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,87,51,35,1,0
Gonzales,4,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,40,25,14,1,0
Gonzales,4,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,61,33,28,0,0
Gonzales,4,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,88,50,37,1,0
Gonzales,4,County Attorney,,Paul Watkins,REP,88,50,37,1,0
Gonzales,4,Sheriff,,Matthew Atkinson,REP,28,14,14,0,0
Gonzales,4,Sheriff,,Robert Ynclan,REP,66,40,26,0,0
Gonzales,4,Sheriff,,Allen Taylor,REP,14,9,4,1,0
Gonzales,4,County Tax Assessor-Collector,,Crystal Cedillo,REP,96,56,39,1,0
Gonzales,4,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,0,0,0,0,0
Gonzales,4,County Commissioner,,Kevin T. La Fleur,REP,0,0,0,0,0
Gonzales,4,County Commissioner,,Daisy Scheske Freeman,REP,0,0,0,0,0
Gonzales,4,Constable,,Scott Rhodes,REP,0,0,0,0,0
Gonzales,4,Constable,,Johnnie Hall,REP,0,0,0,0,0
Gonzales,4,Constable,,Derek Johnson,REP,0,0,0,0,0
Gonzales,4,Constable,,John Moreno,REP,98,54,43,1,0
Gonzales,4,County Chair,,Don Page,REP,93,53,39,1,0
Gonzales,4,Proposition 1,,Yes,REP,79,44,34,1,0
Gonzales,4,Proposition 1,,No,REP,27,16,11,0,0
Gonzales,4,Proposition 2,,Yes,REP,71,40,30,1,0
Gonzales,4,Proposition 2,,No,REP,34,19,15,0,0
Gonzales,4,Proposition 3,,Yes,REP,86,50,35,1,0
Gonzales,4,Proposition 3,,No,REP,17,8,9,0,0
Gonzales,4,Proposition 4,,Yes,REP,88,49,38,1,0
Gonzales,4,Proposition 4,,No,REP,16,9,7,0,0
Gonzales,4,Proposition 5,,Yes,REP,94,52,41,1,0
Gonzales,4,Proposition 5,,No,REP,11,8,3,0,0
Gonzales,4,Proposition 6,,Yes,REP,84,44,39,1,0
Gonzales,4,Proposition 6,,No,REP,17,11,6,0,0
Gonzales,4,Proposition 7,,Yes,REP,99,56,42,1,0
Gonzales,4,Proposition 7,,No,REP,4,2,2,0,0
Gonzales,4,Proposition 8,,Yes,REP,99,55,43,1,0
Gonzales,4,Proposition 8,,No,REP,5,3,2,0,0
Gonzales,4,Proposition 9,,Yes,REP,99,56,42,1,0
Gonzales,4,Proposition 9,,No,REP,3,1,2,0,0
Gonzales,4,Proposition 10,,Yes,REP,89,49,39,1,0
Gonzales,4,Proposition 10,,No,REP,13,9,4,0,0
Gonzales,5,President,,Donald J. Trump,REP,212,121,88,3,0
Gonzales,5,President,,Zoltan G. Istvan,REP,1,1,0,0,0
Gonzales,5,President,,Roque Rocky DeLa Fuente Guerra,REP,1,1,0,0,0
Gonzales,5,President,,Joe Walsh,REP,2,1,1,0,0
Gonzales,5,President,,Matthew John Matern,REP,0,0,0,0,0
Gonzales,5,President,,Bill Weld,REP,3,3,0,0,0
Gonzales,5,President,,Bob Ely,REP,0,0,0,0,0
Gonzales,5,President,,Uncommitted,REP,16,10,6,0,0
Gonzales,5,U.S. Senate,,Dwayne Stovall,REP,54,36,18,0,0
Gonzales,5,U.S. Senate,,John Anthony Castro,REP,8,1,7,0,0
Gonzales,5,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0,0
Gonzales,5,U.S. Senate,,John Cornyn,REP,147,84,60,3,0
Gonzales,5,U.S. Senate,,Mark Yancey,REP,17,9,8,0,0
Gonzales,5,U.S. House,27,Michael Cloud,REP,0,0,0,0,0
Gonzales,5,US Representative,34,Rod Lingsch,REP,128,79,49,0,0
Gonzales,5,US Representative,34,Rey Gonzalez,REP,92,47,42,3,0
Gonzales,5,Railroad Commissioner,,"James ""Jim"" Wright",REP,170,104,63,3,0
Gonzales,5,Railroad Commissioner,,Ryan Sitton,REP,53,25,28,0,0
Gonzales,5,"Chief Justice, Supreme Court",,Nathan Hecht,REP,221,125,93,3,0
Gonzales,5,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,221,124,94,3,0
Gonzales,5,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,219,124,92,3,0
Gonzales,5,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,221,126,92,3,0
Gonzales,5,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,119,76,42,1,0
Gonzales,5,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,103,51,50,2,0
Gonzales,5,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,221,126,92,3,0
Gonzales,5,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,220,124,93,3,0
Gonzales,5,State Senate,18,Lois W. Kolkhorst,REP,226,130,93,3,0
Gonzales,5,State Representative,17,John P. Cyrier,REP,226,131,92,3,0
Gonzales,5,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,219,125,91,3,0
Gonzales,5,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,220,125,92,3,0
Gonzales,5,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,82,52,29,1,0
Gonzales,5,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,148,80,66,2,0
Gonzales,5,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,221,125,93,3,0
Gonzales,5,County Attorney,,Paul Watkins,REP,225,129,93,3,0
Gonzales,5,Sheriff,,Matthew Atkinson,REP,146,91,54,1,0
Gonzales,5,Sheriff,,Robert Ynclan,REP,51,30,21,0,0
Gonzales,5,Sheriff,,Allen Taylor,REP,39,17,20,2,0
Gonzales,5,County Tax Assessor-Collector,,Crystal Cedillo,REP,222,127,92,3,0
Gonzales,5,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,0,0,0,0,0
Gonzales,5,County Commissioner,,Kevin T. La Fleur,REP,153,86,64,3,0
Gonzales,5,County Commissioner,,Daisy Scheske Freeman,REP,83,52,31,0,0
Gonzales,5,Constable,,Scott Rhodes,REP,134,72,59,3,0
Gonzales,5,Constable,,Johnnie Hall,REP,95,62,33,0,0
Gonzales,5,Constable,,Derek Johnson,REP,0,0,0,0,0
Gonzales,5,Constable,,John Moreno,REP,0,0,0,0,0
Gonzales,5,County Chair,,Don Page,REP,220,123,94,3,0
Gonzales,5,Proposition 1,,Yes,REP,201,112,86,3,0
Gonzales,5,Proposition 1,,No,REP,34,25,9,0,0
Gonzales,5,Proposition 2,,Yes,REP,187,104,80,3,0
Gonzales,5,Proposition 2,,No,REP,48,34,14,0,0
Gonzales,5,Proposition 3,,Yes,REP,222,128,91,3,0
Gonzales,5,Proposition 3,,No,REP,11,7,4,0,0
Gonzales,5,Proposition 4,,Yes,REP,207,115,89,3,0
Gonzales,5,Proposition 4,,No,REP,24,18,6,0,0
Gonzales,5,Proposition 5,,Yes,REP,192,110,79,3,0
Gonzales,5,Proposition 5,,No,REP,42,26,16,0,0
Gonzales,5,Proposition 6,,Yes,REP,213,121,89,3,0
Gonzales,5,Proposition 6,,No,REP,19,13,6,0,0
Gonzales,5,Proposition 7,,Yes,REP,225,130,92,3,0
Gonzales,5,Proposition 7,,No,REP,8,6,2,0,0
Gonzales,5,Proposition 8,,Yes,REP,228,133,92,3,0
Gonzales,5,Proposition 8,,No,REP,7,4,3,0,0
Gonzales,5,Proposition 9,,Yes,REP,218,126,89,3,0
Gonzales,5,Proposition 9,,No,REP,15,9,6,0,0
Gonzales,5,Proposition 10,,Yes,REP,211,122,86,3,0
Gonzales,5,Proposition 10,,No,REP,22,13,9,0,0
Gonzales,6,President,,Donald J. Trump,REP,105,47,55,3,0
Gonzales,6,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Gonzales,6,President,,Roque Rocky DeLa Fuente Guerra,REP,1,0,1,0,0
Gonzales,6,President,,Joe Walsh,REP,0,0,0,0,0
Gonzales,6,President,,Matthew John Matern,REP,0,0,0,0,0
Gonzales,6,President,,Bill Weld,REP,0,0,0,0,0
Gonzales,6,President,,Bob Ely,REP,1,0,1,0,0
Gonzales,6,President,,Uncommitted,REP,0,0,0,0,0
Gonzales,6,U.S. Senate,,Dwayne Stovall,REP,18,10,7,1,0
Gonzales,6,U.S. Senate,,John Anthony Castro,REP,2,0,2,0,0
Gonzales,6,U.S. Senate,,Virgil Bierschwale,REP,2,1,1,0,0
Gonzales,6,U.S. Senate,,John Cornyn,REP,75,32,41,2,0
Gonzales,6,U.S. Senate,,Mark Yancey,REP,4,2,2,0,0
Gonzales,6,U.S. House,27,Michael Cloud,REP,0,0,0,0,0
Gonzales,6,US Representative,34,Rod Lingsch,REP,63,28,32,3,0
Gonzales,6,US Representative,34,Rey Gonzalez,REP,30,11,19,0,0
Gonzales,6,Railroad Commissioner,,"James ""Jim"" Wright",REP,76,37,38,1,0
Gonzales,6,Railroad Commissioner,,Ryan Sitton,REP,24,7,15,2,0
Gonzales,6,"Chief Justice, Supreme Court",,Nathan Hecht,REP,98,42,53,3,0
Gonzales,6,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,98,41,54,3,0
Gonzales,6,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,98,41,54,3,0
Gonzales,6,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,97,41,53,3,0
Gonzales,6,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,36,14,21,1,0
Gonzales,6,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,56,25,29,2,0
Gonzales,6,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,95,42,50,3,0
Gonzales,6,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,98,42,53,3,0
Gonzales,6,State Senate,18,Lois W. Kolkhorst,REP,95,40,52,3,0
Gonzales,6,State Representative,17,John P. Cyrier,REP,99,42,54,3,0
Gonzales,6,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,91,38,50,3,0
Gonzales,6,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,87,38,46,3,0
Gonzales,6,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,41,13,25,3,0
Gonzales,6,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,63,33,30,0,0
Gonzales,6,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,93,42,48,3,0
Gonzales,6,County Attorney,,Paul Watkins,REP,93,41,49,3,0
Gonzales,6,Sheriff,,Matthew Atkinson,REP,49,20,28,1,0
Gonzales,6,Sheriff,,Robert Ynclan,REP,31,15,16,0,0
Gonzales,6,Sheriff,,Allen Taylor,REP,21,10,9,2,0
Gonzales,6,County Tax Assessor-Collector,,Crystal Cedillo,REP,99,44,52,3,0
Gonzales,6,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,0,0,0,0,0
Gonzales,6,County Commissioner,,Kevin T. La Fleur,REP,0,0,0,0,0
Gonzales,6,County Commissioner,,Daisy Scheske Freeman,REP,0,0,0,0,0
Gonzales,6,Constable,,Scott Rhodes,REP,0,0,0,0,0
Gonzales,6,Constable,,Johnnie Hall,REP,0,0,0,0,0
Gonzales,6,Constable,,Derek Johnson,REP,0,0,0,0,0
Gonzales,6,Constable,,John Moreno,REP,99,42,54,3,0
Gonzales,6,County Chair,,Don Page,REP,92,42,47,3,0
Gonzales,6,Proposition 1,,Yes,REP,89,36,50,3,0
Gonzales,6,Proposition 1,,No,REP,16,10,6,0,0
Gonzales,6,Proposition 2,,Yes,REP,84,35,46,3,0
Gonzales,6,Proposition 2,,No,REP,20,10,10,0,0
Gonzales,6,Proposition 3,,Yes,REP,94,41,50,3,0
Gonzales,6,Proposition 3,,No,REP,9,4,5,0,0
Gonzales,6,Proposition 4,,Yes,REP,102,44,55,3,0
Gonzales,6,Proposition 4,,No,REP,1,1,0,0,0
Gonzales,6,Proposition 5,,Yes,REP,98,44,51,3,0
Gonzales,6,Proposition 5,,No,REP,6,1,5,0,0
Gonzales,6,Proposition 6,,Yes,REP,97,41,53,3,0
Gonzales,6,Proposition 6,,No,REP,6,4,2,0,0
Gonzales,6,Proposition 7,,Yes,REP,103,45,55,3,0
Gonzales,6,Proposition 7,,No,REP,0,0,0,0,0
Gonzales,6,Proposition 8,,Yes,REP,104,46,55,3,0
Gonzales,6,Proposition 8,,No,REP,0,0,0,0,0
Gonzales,6,Proposition 9,,Yes,REP,99,41,55,3,0
Gonzales,6,Proposition 9,,No,REP,6,5,1,0,0
Gonzales,6,Proposition 10,,Yes,REP,97,44,50,3,0
Gonzales,6,Proposition 10,,No,REP,3,1,2,0,0
Gonzales,7,President,,Donald J. Trump,REP,142,81,60,0,1
Gonzales,7,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Gonzales,7,President,,Roque Rocky DeLa Fuente Guerra,REP,0,0,0,0,0
Gonzales,7,President,,Joe Walsh,REP,0,0,0,0,0
Gonzales,7,President,,Matthew John Matern,REP,0,0,0,0,0
Gonzales,7,President,,Bill Weld,REP,0,0,0,0,0
Gonzales,7,President,,Bob Ely,REP,0,0,0,0,0
Gonzales,7,President,,Uncommitted,REP,4,3,1,0,0
Gonzales,7,U.S. Senate,,Dwayne Stovall,REP,27,18,9,0,0
Gonzales,7,U.S. Senate,,John Anthony Castro,REP,3,3,0,0,0
Gonzales,7,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0,0
Gonzales,7,U.S. Senate,,John Cornyn,REP,106,56,49,0,1
Gonzales,7,U.S. Senate,,Mark Yancey,REP,5,3,2,0,0
Gonzales,7,U.S. House,27,Michael Cloud,REP,142,82,59,0,1
Gonzales,7,US Representative,34,Rod Lingsch,REP,0,0,0,0,0
Gonzales,7,US Representative,34,Rey Gonzalez,REP,0,0,0,0,0
Gonzales,7,Railroad Commissioner,,"James ""Jim"" Wright",REP,99,54,44,0,1
Gonzales,7,Railroad Commissioner,,Ryan Sitton,REP,38,24,14,0,0
Gonzales,7,"Chief Justice, Supreme Court",,Nathan Hecht,REP,139,81,57,0,1
Gonzales,7,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,139,81,57,0,1
Gonzales,7,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,140,80,59,0,1
Gonzales,7,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,140,82,57,0,1
Gonzales,7,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,77,45,31,0,1
Gonzales,7,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,58,32,26,0,0
Gonzales,7,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,139,82,56,0,1
Gonzales,7,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,139,82,56,0,1
Gonzales,7,State Senate,18,Lois W. Kolkhorst,REP,142,82,59,0,1
Gonzales,7,State Representative,17,John P. Cyrier,REP,144,82,61,0,1
Gonzales,7,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,133,78,54,0,1
Gonzales,7,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,136,80,55,0,1
Gonzales,7,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,55,31,24,0,0
Gonzales,7,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,91,53,37,0,1
Gonzales,7,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,139,83,55,0,1
Gonzales,7,County Attorney,,Paul Watkins,REP,143,83,59,0,1
Gonzales,7,Sheriff,,Matthew Atkinson,REP,80,39,40,0,1
Gonzales,7,Sheriff,,Robert Ynclan,REP,44,31,13,0,0
Gonzales,7,Sheriff,,Allen Taylor,REP,20,13,7,0,0
Gonzales,7,County Tax Assessor-Collector,,Crystal Cedillo,REP,140,82,57,0,1
Gonzales,7,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,0,0,0,0,0
Gonzales,7,County Commissioner,,Kevin T. La Fleur,REP,101,59,41,0,1
Gonzales,7,County Commissioner,,Daisy Scheske Freeman,REP,44,24,20,0,0
Gonzales,7,Constable,,Scott Rhodes,REP,92,51,41,0,0
Gonzales,7,Constable,,Johnnie Hall,REP,51,31,19,0,1
Gonzales,7,Constable,,Derek Johnson,REP,0,0,0,0,0
Gonzales,7,Constable,,John Moreno,REP,0,0,0,0,0
Gonzales,7,County Chair,,Don Page,REP,138,82,55,0,1
Gonzales,7,Proposition 1,,Yes,REP,130,79,51,0,0
Gonzales,7,Proposition 1,,No,REP,16,5,10,0,1
Gonzales,7,Proposition 2,,Yes,REP,131,79,51,0,1
Gonzales,7,Proposition 2,,No,REP,13,3,10,0,0
Gonzales,7,Proposition 3,,Yes,REP,138,82,55,0,1
Gonzales,7,Proposition 3,,No,REP,6,1,5,0,0
Gonzales,7,Proposition 4,,Yes,REP,135,78,56,0,1
Gonzales,7,Proposition 4,,No,REP,7,4,3,0,0
Gonzales,7,Proposition 5,,Yes,REP,130,76,53,0,1
Gonzales,7,Proposition 5,,No,REP,13,7,6,0,0
Gonzales,7,Proposition 6,,Yes,REP,136,79,56,0,1
Gonzales,7,Proposition 6,,No,REP,6,3,3,0,0
Gonzales,7,Proposition 7,,Yes,REP,142,82,59,0,1
Gonzales,7,Proposition 7,,No,REP,3,1,2,0,0
Gonzales,7,Proposition 8,,Yes,REP,141,81,59,0,1
Gonzales,7,Proposition 8,,No,REP,2,2,0,0,0
Gonzales,7,Proposition 9,,Yes,REP,139,80,58,0,1
Gonzales,7,Proposition 9,,No,REP,5,3,2,0,0
Gonzales,7,Proposition 10,,Yes,REP,137,78,58,0,1
Gonzales,7,Proposition 10,,No,REP,8,5,3,0,0
Gonzales,8,President,,Donald J. Trump,REP,98,49,48,1,0
Gonzales,8,President,,Zoltan G. Istvan,REP,0,0,0,0,0
Gonzales,8,President,,Roque Rocky DeLa Fuente Guerra,REP,0,0,0,0,0
Gonzales,8,President,,Joe Walsh,REP,0,0,0,0,0
Gonzales,8,President,,Matthew John Matern,REP,0,0,0,0,0
Gonzales,8,President,,Bill Weld,REP,0,0,0,0,0
Gonzales,8,President,,Bob Ely,REP,0,0,0,0,0
Gonzales,8,President,,Uncommitted,REP,1,0,1,0,0
Gonzales,8,U.S. Senate,,Dwayne Stovall,REP,29,16,12,1,0
Gonzales,8,U.S. Senate,,John Anthony Castro,REP,3,0,3,0,0
Gonzales,8,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0,0
Gonzales,8,U.S. Senate,,John Cornyn,REP,63,29,34,0,0
Gonzales,8,U.S. Senate,,Mark Yancey,REP,2,2,0,0,0
Gonzales,8,U.S. House,27,Michael Cloud,REP,96,47,48,1,0
Gonzales,8,US Representative,34,Rod Lingsch,REP,0,0,0,0,0
Gonzales,8,US Representative,34,Rey Gonzalez,REP,0,0,0,0,0
Gonzales,8,Railroad Commissioner,,"James ""Jim"" Wright",REP,65,33,31,1,0
Gonzales,8,Railroad Commissioner,,Ryan Sitton,REP,26,12,14,0,0
Gonzales,8,"Chief Justice, Supreme Court",,Nathan Hecht,REP,92,46,45,1,0
Gonzales,8,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,92,46,45,1,0
Gonzales,8,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,90,46,43,1,0
Gonzales,8,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,91,46,44,1,0
Gonzales,8,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,57,27,29,1,0
Gonzales,8,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,33,17,16,0,0
Gonzales,8,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,90,46,43,1,0
Gonzales,8,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,89,45,43,1,0
Gonzales,8,State Senate,18,Lois W. Kolkhorst,REP,94,46,47,1,0
Gonzales,8,State Representative,17,John P. Cyrier,REP,92,44,47,1,0
Gonzales,8,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,89,45,43,1,0
Gonzales,8,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,88,45,42,1,0
Gonzales,8,"Dist Judge, 25th Judicial Dist",,Jacqueline Phillips Ott,REP,24,13,11,0,0
Gonzales,8,"Dist Judge, 25th Judicial Dist",,Bill Old,REP,72,35,36,1,0
Gonzales,8,"Dist Judge, 2nd 25th Judicial Dist",,Jessica Richard Crawford,REP,88,44,43,1,0
Gonzales,8,County Attorney,,Paul Watkins,REP,91,46,44,1,0
Gonzales,8,Sheriff,,Matthew Atkinson,REP,58,31,26,1,0
Gonzales,8,Sheriff,,Robert Ynclan,REP,21,9,12,0,0
Gonzales,8,Sheriff,,Allen Taylor,REP,20,10,10,0,0
Gonzales,8,County Tax Assessor-Collector,,Crystal Cedillo,REP,94,45,48,1,0
Gonzales,8,County Commissioner,,"K.O. ""Dell"" Whiddon",REP,0,0,0,0,0
Gonzales,8,County Commissioner,,Kevin T. La Fleur,REP,66,31,34,1,0
Gonzales,8,County Commissioner,,Daisy Scheske Freeman,REP,32,18,14,0,0
Gonzales,8,Constable,,Scott Rhodes,REP,0,0,0,0,0
Gonzales,8,Constable,,Johnnie Hall,REP,0,0,0,0,0
Gonzales,8,Constable,,Derek Johnson,REP,92,45,46,1,0
Gonzales,8,Constable,,John Moreno,REP,0,0,0,0,0
Gonzales,8,County Chair,,Don Page,REP,90,46,43,1,0
Gonzales,8,Proposition 1,,Yes,REP,79,38,40,1,0
Gonzales,8,Proposition 1,,No,REP,20,11,9,0,0
Gonzales,8,Proposition 2,,Yes,REP,84,41,42,1,0
Gonzales,8,Proposition 2,,No,REP,14,8,6,0,0
Gonzales,8,Proposition 3,,Yes,REP,92,46,45,1,0
Gonzales,8,Proposition 3,,No,REP,7,3,4,0,0
Gonzales,8,Proposition 4,,Yes,REP,91,46,44,1,0
Gonzales,8,Proposition 4,,No,REP,6,2,4,0,0
Gonzales,8,Proposition 5,,Yes,REP,92,46,45,1,0
Gonzales,8,Proposition 5,,No,REP,6,2,4,0,0
Gonzales,8,Proposition 6,,Yes,REP,94,46,47,1,0
Gonzales,8,Proposition 6,,No,REP,5,3,2,0,0
Gonzales,8,Proposition 7,,Yes,REP,98,49,48,1,0
Gonzales,8,Proposition 7,,No,REP,1,0,1,0,0
Gonzales,8,Proposition 8,,Yes,REP,98,48,49,1,0
Gonzales,8,Proposition 8,,No,REP,1,1,0,0,0
Gonzales,8,Proposition 9,,Yes,REP,97,48,48,1,0
Gonzales,8,Proposition 9,,No,REP,2,1,1,0,0
Gonzales,8,Proposition 10,,Yes,REP,93,49,43,1,0
Gonzales,8,Proposition 10,,No,REP,6,0,6,0,0
Gonzales,9,President,,Donald J. Trump,REP,184,98,84,2,0
Gonzales,9,President,,Zoltan G. Istvan,REP,2,1,1,0,0
Gonzales,9,President,,Roque Rocky DeLa Fuente Guerra,REP,3,3,0,0,0
Gonzales,9,President,,Joe Walsh,REP,3,1,2,0,0
Gonzales,9,President,,Matthew John Matern,REP,0,0,0,0,0
Gonzales,9,President,,Bill Weld,REP,1,1,0,0,0
Gonzales,9,President,,Bob Ely,REP,1,1,0,0,0
Gonzales,9,President,,Uncommitted,REP,41,34,7,0,0
Gonzales,9,U.S. Senate,,Dwayne Stovall,REP,36,21,15,0,0
Gonzales,9,U.S. Senate,,John Anthony Castro,REP,23,13,10,0,0
Gonzales,9,U.S. Senate,,Virgil Bierschwale,REP,2,0,2,0,0
Gonzales,9,U.S. Senate,,John Cornyn,REP,139,79,58,2,0
Gonzales,9,U.S. Senate,,Mark Yancey,REP,13,7,6,0,0
Gonzales,9,U.S. House,27,Michael Cloud,REP,201,113,86,2,0
Gonzales,9,US Representative,34,Rod Lingsch,REP,0,0,0,0,0
Gonzales,9,US Representative,34,Rey Gonzalez,REP,0,0,0,0,0
Gonzales,9,Railroad Commissioner,,"James ""Jim"" Wright",REP,138,75,62,1,0
Gonzales,9,Railroad Commissioner,,Ryan Sitton,REP,66,36,29,1,0
Gonzales,9,"Chief Justice, Supreme Court",,Nathan Hecht,REP,197,106,91,0,0
Gonzales,9,"Justice, Supreme Court, Pl 6",,Jane Bland,REP,198,107,91,0,0
Gonzales,9,"Justice, Supreme Court, Pl 7",,Jeff Boyd,REP,196,108,88,0,0
Gonzales,9,"Justice, Supreme Court, Pl 8",,Brett Busby,REP,198,108,90,0,0
Gonzales,9,"Judge, Ct of Crim App, Pl 3",,Gina Parker,REP,108,56,52,0,0
Gonzales,9,"Judge, Ct of Crim App, Pl 3",,Bert Richardson,REP,85,49,34,2,0
Gonzales,9,"Judge, Ct of Crim App, Pl 4",,Kevin Patrick Yeary,REP,194,105,89,0,0
Gonzales,9,"Judge, Ct of Crim App, Pl 9",,David Newell,REP,195,107,88,0,0
Gonzales,9,State Senate,18,Lois W. Kolkhorst,REP,198,108,89,1,0
Gonzales,9,State Representative,17,John P. Cyrier,REP,204,115,88,1,0
Gonzales,9,"Justice, 13th Ct of App Dist, Pl 4",,Jaime Tijerina,REP,195,103,92,0,0
Gonzales,9,"Justice, 13th Ct of App Dist, Pl 6",,Clarissa Silva,REP,194,104,90,0,0
