county,precinct,office,district,party,candidate,election_day_person,early_voting_person,early_voting_mail,election_day_mail,provisional,votes,early_voting,election_day
Atascosa,3,State Senate,19,DEM,Freddy Ramirez,13,8,3,0,0,24,11,13
Atascosa,4,State Senate,19,DEM,Freddy Ramirez,0,0,0,0,0,0,0,0
Atascosa,5,State Senate,19,DEM,Freddy Ramirez,16,6,1,2,0,25,7,18
Atascosa,6,State Senate,19,DEM,Freddy Ramirez,0,0,0,0,0,0,0,0
Atascosa,7,State Senate,19,DEM,Freddy Ramirez,5,4,0,0,0,9,4,5
Atascosa,8,State Senate,19,DEM,Freddy Ramirez,8,4,0,0,0,12,4,8
Atascosa,9,State Senate,19,DEM,Freddy Ramirez,0,0,0,0,0,0,0,0
Atascosa,10,State Senate,19,DEM,Freddy Ramirez,22,7,1,0,0,30,8,22
Atascosa,11,State Senate,19,DEM,Freddy Ramirez,0,0,0,0,0,0,0,0
Atascosa,12,State Senate,19,DEM,Freddy Ramirez,11,6,3,1,0,21,9,12
Atascosa,13,State Senate,19,DEM,Freddy Ramirez,22,19,8,0,0,49,27,22
Atascosa,14,State Senate,19,DEM,Freddy Ramirez,7,6,1,0,0,14,7,7
Atascosa,15,State Senate,19,DEM,Freddy Ramirez,15,5,1,0,0,21,6,15
Atascosa,16,State Senate,19,DEM,Freddy Ramirez,5,0,0,0,0,5,0,5
Atascosa,17,State Senate,19,DEM,Freddy Ramirez,23,24,6,0,0,53,30,23
Atascosa,18,State Senate,19,DEM,Freddy Ramirez,46,12,2,0,0,60,14,46
Atascosa,19,State Senate,19,DEM,Freddy Ramirez,5,6,1,0,0,12,7,5
Atascosa,20,State Senate,19,DEM,Freddy Ramirez,24,14,5,0,0,43,19,24
Atascosa,21,State Senate,19,DEM,Freddy Ramirez,0,0,0,0,0,0,0,0
Atascosa,22,State Senate,19,DEM,Freddy Ramirez,1,2,0,0,0,3,2,1
Atascosa,23,State Senate,19,DEM,Freddy Ramirez,9,1,3,0,0,13,4,9
Atascosa,24,State Senate,19,DEM,Freddy Ramirez,17,3,1,0,0,21,4,17
Atascosa,1,State Senate,19,DEM,Xochil Pena Rodriguez,14,8,0,0,0,22,8,14
Atascosa,2,State Senate,19,DEM,Xochil Pena Rodriguez,20,7,5,0,0,32,12,20
Atascosa,3,State Senate,19,DEM,Xochil Pena Rodriguez,28,11,4,1,0,44,15,29
Atascosa,4,State Senate,19,DEM,Xochil Pena Rodriguez,0,0,0,0,0,0,0,0
Atascosa,5,State Senate,19,DEM,Xochil Pena Rodriguez,31,24,7,0,0,62,31,31
Atascosa,6,State Senate,19,DEM,Xochil Pena Rodriguez,0,0,0,0,0,0,0,0
Atascosa,7,State Senate,19,DEM,Xochil Pena Rodriguez,36,13,3,1,0,53,16,37
Atascosa,8,State Senate,19,DEM,Xochil Pena Rodriguez,9,7,1,0,0,17,8,9
Atascosa,9,State Senate,19,DEM,Xochil Pena Rodriguez,0,0,0,0,0,0,0,0
Atascosa,10,State Senate,19,DEM,Xochil Pena Rodriguez,29,15,1,0,0,45,16,29
Atascosa,11,State Senate,19,DEM,Xochil Pena Rodriguez,0,0,0,0,0,0,0,0
Atascosa,12,State Senate,19,DEM,Xochil Pena Rodriguez,24,10,5,0,0,39,15,24
Atascosa,13,State Senate,19,DEM,Xochil Pena Rodriguez,32,37,8,1,0,78,45,33
Atascosa,14,State Senate,19,DEM,Xochil Pena Rodriguez,12,5,0,0,0,17,5,12
Atascosa,15,State Senate,19,DEM,Xochil Pena Rodriguez,56,12,5,0,0,73,17,56
Atascosa,16,State Senate,19,DEM,Xochil Pena Rodriguez,3,4,1,0,0,8,5,3
Atascosa,17,State Senate,19,DEM,Xochil Pena Rodriguez,66,29,2,0,0,97,31,66
Atascosa,18,State Senate,19,DEM,Xochil Pena Rodriguez,54,25,7,0,0,86,32,54
Atascosa,19,State Senate,19,DEM,Xochil Pena Rodriguez,6,7,1,0,0,14,8,6
Atascosa,20,State Senate,19,DEM,Xochil Pena Rodriguez,42,35,11,0,0,88,46,42
Atascosa,21,State Senate,19,DEM,Xochil Pena Rodriguez,0,0,0,0,0,0,0,0
Atascosa,22,State Senate,19,DEM,Xochil Pena Rodriguez,10,4,0,0,0,14,4,10
Atascosa,23,State Senate,19,DEM,Xochil Pena Rodriguez,13,12,1,0,0,26,13,13
Atascosa,24,State Senate,19,DEM,Xochil Pena Rodriguez,49,26,6,0,0,81,32,49
Atascosa,1,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,2,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,3,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,4,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,5,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,6,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,7,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,8,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,9,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,10,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,11,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,12,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,13,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,14,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,15,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,16,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,17,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,18,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,19,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,20,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,21,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,22,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,23,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,24,State Senate,19,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,1,State Senate,19,DEM,Under Votes,1,0,0,0,0,1,0,1
Atascosa,2,State Senate,19,DEM,Under Votes,3,1,2,0,0,6,3,3
Atascosa,3,State Senate,19,DEM,Under Votes,6,3,2,0,0,11,5,6
Atascosa,4,State Senate,19,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,5,State Senate,19,DEM,Under Votes,3,1,4,0,0,8,5,3
Atascosa,6,State Senate,19,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,7,State Senate,19,DEM,Under Votes,5,0,2,0,0,7,2,5
Atascosa,8,State Senate,19,DEM,Under Votes,3,2,0,0,0,5,2,3
Atascosa,9,State Senate,19,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,10,State Senate,19,DEM,Under Votes,6,4,2,0,0,12,6,6
Atascosa,11,State Senate,19,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,12,State Senate,19,DEM,Under Votes,1,5,0,0,0,6,5,1
Atascosa,13,State Senate,19,DEM,Under Votes,5,6,0,0,0,11,6,5
Atascosa,14,State Senate,19,DEM,Under Votes,7,2,0,0,0,9,2,7
Atascosa,15,State Senate,19,DEM,Under Votes,4,3,2,0,1,10,5,4
Atascosa,16,State Senate,19,DEM,Under Votes,3,3,2,0,0,8,5,3
Atascosa,17,State Senate,19,DEM,Under Votes,21,4,2,0,0,27,6,21
Atascosa,18,State Senate,19,DEM,Under Votes,41,11,3,0,0,55,14,41
Atascosa,19,State Senate,19,DEM,Under Votes,1,5,0,0,0,6,5,1
Atascosa,20,State Senate,19,DEM,Under Votes,12,13,2,1,0,28,15,13
Atascosa,21,State Senate,19,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,22,State Senate,19,DEM,Under Votes,1,0,2,0,0,3,2,1
Atascosa,23,State Senate,19,DEM,Under Votes,1,0,0,0,0,1,0,1
Atascosa,24,State Senate,19,DEM,Under Votes,9,4,2,1,0,16,6,10
Atascosa,1,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,2,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,3,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,4,State Senate,21,DEM,Judith Zaffirini,11,1,2,0,0,14,3,11
Atascosa,5,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,6,State Senate,21,DEM,Judith Zaffirini,2,2,2,0,0,6,4,2
Atascosa,7,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,8,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,9,State Senate,21,DEM,Judith Zaffirini,6,0,2,0,0,8,2,6
Atascosa,10,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,11,State Senate,21,DEM,Judith Zaffirini,3,0,3,0,0,6,3,3
Atascosa,12,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,13,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,14,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,15,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,16,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,17,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,18,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,19,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,20,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,21,State Senate,21,DEM,Judith Zaffirini,9,5,0,0,0,14,5,9
Atascosa,22,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,23,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,24,State Senate,21,DEM,Judith Zaffirini,0,0,0,0,0,0,0,0
Atascosa,1,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,2,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,3,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,4,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,5,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,6,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,7,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,8,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,9,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,10,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,11,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,12,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,13,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,14,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,15,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,16,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,17,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,18,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,19,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,20,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,21,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,22,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,23,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,24,State Senate,21,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,1,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,2,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,3,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,4,State Senate,21,DEM,Under Votes,3,0,0,0,0,3,0,3
Atascosa,5,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,6,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,7,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,8,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,9,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,10,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,11,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,12,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,13,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,14,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,15,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,16,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,17,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,18,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,19,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,20,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,21,State Senate,21,DEM,Under Votes,3,0,0,0,0,3,0,3
Atascosa,22,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,23,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,24,State Senate,21,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,1,State Representative,31,DEM,Ryan Guillen,29,21,6,0,0,56,27,29
Atascosa,2,State Representative,31,DEM,Ryan Guillen,44,14,9,0,0,67,23,44
Atascosa,3,State Representative,31,DEM,Ryan Guillen,77,48,20,1,0,146,68,78
Atascosa,4,State Representative,31,DEM,Ryan Guillen,11,1,2,0,0,14,3,11
Atascosa,5,State Representative,31,DEM,Ryan Guillen,76,46,15,2,0,139,61,78
Atascosa,6,State Representative,31,DEM,Ryan Guillen,2,2,2,0,0,6,4,2
Atascosa,7,State Representative,31,DEM,Ryan Guillen,78,24,10,1,0,113,34,79
Atascosa,8,State Representative,31,DEM,Ryan Guillen,32,23,0,0,0,55,23,32
Atascosa,9,State Representative,31,DEM,Ryan Guillen,6,0,2,0,0,8,2,6
Atascosa,10,State Representative,31,DEM,Ryan Guillen,80,34,6,0,0,120,40,80
Atascosa,11,State Representative,31,DEM,Ryan Guillen,3,0,3,0,0,6,3,3
Atascosa,12,State Representative,31,DEM,Ryan Guillen,55,24,12,0,0,91,36,55
Atascosa,13,State Representative,31,DEM,Ryan Guillen,99,108,37,1,0,245,145,100
Atascosa,14,State Representative,31,DEM,Ryan Guillen,30,19,7,0,0,56,26,30
Atascosa,15,State Representative,31,DEM,Ryan Guillen,121,45,36,0,0,202,81,121
Atascosa,16,State Representative,31,DEM,Ryan Guillen,12,10,1,0,0,23,11,12
Atascosa,17,State Representative,31,DEM,Ryan Guillen,194,125,21,2,0,342,146,196
Atascosa,18,State Representative,31,DEM,Ryan Guillen,163,54,23,0,0,240,77,163
Atascosa,19,State Representative,31,DEM,Ryan Guillen,15,26,6,0,0,47,32,15
Atascosa,20,State Representative,31,DEM,Ryan Guillen,143,114,23,1,0,281,137,144
Atascosa,21,State Representative,31,DEM,Ryan Guillen,10,5,0,0,0,15,5,10
Atascosa,22,State Representative,31,DEM,Ryan Guillen,26,16,5,0,0,47,21,26
Atascosa,23,State Representative,31,DEM,Ryan Guillen,38,17,9,0,0,64,26,38
Atascosa,24,State Representative,31,DEM,Ryan Guillen,88,53,11,1,0,153,64,89
Atascosa,1,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,2,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,3,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,4,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,5,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,6,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,7,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,8,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,9,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,10,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,11,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,12,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,13,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,14,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,15,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,16,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,17,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,18,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,19,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,20,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,21,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,22,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,23,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,24,State Representative,31,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,1,State Representative,31,DEM,Under Votes,0,1,0,0,0,1,1,0
Atascosa,2,State Representative,31,DEM,Under Votes,6,1,5,0,0,12,6,6
Atascosa,3,State Representative,31,DEM,Under Votes,4,3,1,0,0,8,4,4
Atascosa,4,State Representative,31,DEM,Under Votes,3,0,0,0,0,3,0,3
Atascosa,5,State Representative,31,DEM,Under Votes,9,3,4,0,0,16,7,9
Atascosa,6,State Representative,31,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,7,State Representative,31,DEM,Under Votes,7,3,3,0,0,13,6,7
Atascosa,8,State Representative,31,DEM,Under Votes,4,3,1,0,0,8,4,4
Atascosa,9,State Representative,31,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,10,State Representative,31,DEM,Under Votes,7,4,0,0,0,11,4,7
Atascosa,11,State Representative,31,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,12,State Representative,31,DEM,Under Votes,4,5,4,1,0,14,9,5
Atascosa,13,State Representative,31,DEM,Under Votes,6,4,0,0,0,10,4,6
Atascosa,14,State Representative,31,DEM,Under Votes,6,3,0,0,0,9,3,6
Atascosa,15,State Representative,31,DEM,Under Votes,9,2,5,0,1,17,7,9
Atascosa,16,State Representative,31,DEM,Under Votes,2,2,2,0,0,6,4,2
Atascosa,17,State Representative,31,DEM,Under Votes,36,15,7,0,0,58,22,36
Atascosa,18,State Representative,31,DEM,Under Votes,54,11,3,0,0,68,14,54
Atascosa,19,State Representative,31,DEM,Under Votes,2,4,0,0,0,6,4,2
Atascosa,20,State Representative,31,DEM,Under Votes,7,12,2,0,0,21,14,7
Atascosa,21,State Representative,31,DEM,Under Votes,2,0,0,0,0,2,0,2
Atascosa,22,State Representative,31,DEM,Under Votes,2,1,0,0,0,3,1,2
Atascosa,23,State Representative,31,DEM,Under Votes,6,1,0,0,0,7,1,6
Atascosa,24,State Representative,31,DEM,Under Votes,12,4,2,0,0,18,6,12
