county,precinct,office,district,candidate,party,absentee,early,election_day,votes
Willacy,Precinct 10,County Tax Assessor-Collector,,Elizabeth Barnhart,,13,36,75,124
Willacy,Precinct 10,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Willacy,Precinct 10,County Tax Assessor-Collector,,Under Votes,,6,29,68,103
Willacy,Precinct 10,"Constable, Precinct No. 2",,Andres Chavez,,12,32,70,114
Willacy,Precinct 10,"Constable, Precinct No. 2",,Over Votes,,0,0,0,0
Willacy,Precinct 10,"Constable, Precinct No. 2",,Under Votes,,7,33,73,113
Willacy,Precinct 11,Ballots Cast,,,,,,,145
Willacy,Precinct 11,President,,Donald J. Trump Michael R. Pence,REP,4,34,34,72
Willacy,Precinct 11,President,,Joseph R. Biden Kamala D. Harris,DEM,4,33,33,70
Willacy,Precinct 11,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LBT,0,0,1,1
Willacy,Precinct 11,President,,Howie Hawkins Angela Walker,GRE,0,0,0,0
Willacy,Precinct 11,President,,Over Votes,,0,0,0,0
Willacy,Precinct 11,President,,Under Votes,,0,1,1,2
Willacy,Precinct 11,U.S. Senate,,John Cornyn,REP,4,38,28,70
Willacy,Precinct 11,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,4,29,31,64
Willacy,Precinct 11,U.S. Senate,,Kerry Douglas McKennon,LBT,0,0,2,2
Willacy,Precinct 11,U.S. Senate,,David B. Collins,GRE,0,0,2,2
Willacy,Precinct 11,U.S. Senate,,Over Votes,,0,0,0,0
Willacy,Precinct 11,U.S. Senate,,Under Votes,,0,1,6,7
Willacy,Precinct 11,U.S. House,34,Rey Gonzalez,REP,3,28,22,53
Willacy,Precinct 11,U.S. House,34,Filemon B. Vela,DEM,5,38,40,83
Willacy,Precinct 11,U.S. House,34,Anthony Cristo,LBT,0,0,0,0
Willacy,Precinct 11,U.S. House,34,Chris B. Royal,IND,0,0,2,2
Willacy,Precinct 11,U.S. House,34,Over Votes,,0,0,0,0
Willacy,Precinct 11,U.S. House,34,Under Votes,,0,2,5,7
Willacy,Precinct 11,Railroad Commissioner,,"James ""Jim"" Wright",REP,4,29,24,57
Willacy,Precinct 11,Railroad Commissioner,,Chrysta Castañeda,DEM,3,34,34,71
Willacy,Precinct 11,Railroad Commissioner,,Matt Sterett,LBT,0,0,0,0
Willacy,Precinct 11,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRE,0,1,2,3
Willacy,Precinct 11,Railroad Commissioner,,Over Votes,,0,0,0,0
Willacy,Precinct 11,Railroad Commissioner,,Under Votes,,1,4,9,14
Willacy,Precinct 11,"Chief Justice, Supreme Court",,Nathan Hecht,,3,30,25,58
Willacy,Precinct 11,"Chief Justice, Supreme Court",,Amy Clark Meachum,,4,31,33,68
Willacy,Precinct 11,"Chief Justice, Supreme Court",,Mark Ash,,0,0,1,1
Willacy,Precinct 11,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0
Willacy,Precinct 11,"Chief Justice, Supreme Court",,Under Votes,,1,7,10,18
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Jane Bland,,3,30,25,58
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Kathy Cheng,,4,31,33,68
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Under Votes,,1,7,11,19
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 7",,Jeff Boyd,,3,28,25,56
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 7",,Staci Williams,,4,32,33,69
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 7",,William Bryan Strange III,,0,1,1,2
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 7",,Over Votes,,0,0,0,0
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 7",,Under Votes,,1,7,10,18
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 8",,Brett Busby,,2,26,20,48
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 8",,Gisela D. Triana,,5,34,33,72
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 8",,Tom Oxford,,0,0,5,5
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 8",,Over Votes,,0,0,0,0
Willacy,Precinct 11,"Justice, Supreme Court, Place No. 8",,Under Votes,,1,8,11,20
Willacy,Precinct 11,"Judge, Court of Criminal Appeals, Place No. 3",,Bert Richardson,,3,26,25,54
Willacy,Precinct 11,"Judge, Court of Criminal Appeals, Place No. 3",,Elizabeth Davis Frizell,,4,32,34,70
Willacy,Precinct 11,"Judge, Court of Criminal Appeals, Place No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 11,"Judge, Court of Criminal Appeals, Place No. 3",,Under Votes,,1,10,10,21
Willacy,Precinct 11,"Judge, Court of Criminal Appeals, Place No. 4",,Kevin Patrick Yeary,,2,26,22,50
Willacy,Precinct 11,"Judge, Court of Criminal Appeals, Place No. 4",,Tina Clinton,,5,32,34,71
Willacy,Precinct 11,"Judge, Court of Criminal Appeals, Place No. 4",,Over Votes,,0,0,0,0
Willacy,Precinct 11,"Judge, Court of Criminal Appeals, Place No. 4",,Under Votes,,1,10,13,24
Willacy,Precinct 11,"Judge, Court of Criminal Appeals, Place No. 9",,David Newell,,3,27,23,53
Willacy,Precinct 11,"Judge, Court of Criminal Appeals, Place No. 9",,Brandon Birmingham,,4,31,35,70
Willacy,Precinct 11,"Judge, Court of Criminal Appeals, Place No. 9",,Over Votes,,0,0,0,0
Willacy,Precinct 11,"Judge, Court of Criminal Appeals, Place No. 9",,Under Votes,,1,10,11,22
Willacy,Precinct 11,State Senate,27,Vanessa Tijerina,,2,11,15,28
Willacy,Precinct 11,State Senate,27,Eddie Lucio Jr,DEM,6,52,51,109
Willacy,Precinct 11,State Senate,27,Over Votes,,0,0,0,0
Willacy,Precinct 11,State Senate,27,Under Votes,,0,5,3,8
Willacy,Precinct 11,State Representative,31,Marian Knowlton,REP,2,24,14,40
Willacy,Precinct 11,State Representative,31,Ryan Guillen,DEM,6,40,48,94
Willacy,Precinct 11,State Representative,31,Over Votes,,0,0,0,0
Willacy,Precinct 11,State Representative,31,Under Votes,,0,4,7,11
Willacy,Precinct 11,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Jaime Tijerina,,3,29,18,50
Willacy,Precinct 11,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Migdalia Lopez,,5,32,40,77
Willacy,Precinct 11,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 11,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Under Votes,,0,7,11,18
Willacy,Precinct 11,"Justice, 13th Court of Appeals District, Place No. 6",,Clarissa Silva,,3,26,23,52
Willacy,Precinct 11,"Justice, 13th Court of Appeals District, Place No. 6",,Nereida Lopez-Singleterry,,4,33,34,71
Willacy,Precinct 11,"Justice, 13th Court of Appeals District, Place No. 6",,Over Votes,,0,0,0,0
Willacy,Precinct 11,"Justice, 13th Court of Appeals District, Place No. 6",,Under Votes,,1,9,12,22
Willacy,Precinct 11,County Attorney,,Annette C. Hinojosa,,8,48,51,107
Willacy,Precinct 11,County Attorney,,Over Votes,,0,0,0,0
Willacy,Precinct 11,County Attorney,,Under Votes,,0,20,18,38
Willacy,Precinct 11,Sheriff,,"Jose ""Joe"" Salazar",,8,58,56,122
Willacy,Precinct 11,Sheriff,,Over Votes,,0,0,0,0
Willacy,Precinct 11,Sheriff,,Under Votes,,0,10,13,23
Willacy,Precinct 11,County Tax Assessor-Collector,,Elizabeth Barnhart,,8,51,53,112
Willacy,Precinct 11,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Willacy,Precinct 11,County Tax Assessor-Collector,,Under Votes,,0,17,16,33
Willacy,Precinct 11,"County Commissioner, Precinct No. 3",,Henry De La Paz Jr,,8,51,50,109
Willacy,Precinct 11,"County Commissioner, Precinct No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 11,"County Commissioner, Precinct No. 3",,Under Votes,,0,17,19,36
Willacy,Precinct 11,"Constable, Precinct No. 3",,Ben Vera,,8,51,49,108
Willacy,Precinct 11,"Constable, Precinct No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 11,"Constable, Precinct No. 3",,Under Votes,,0,17,20,37
Willacy,Precinct 11A,Ballots Cast,,,,,,,203
Willacy,Precinct 11A,President,,Donald J. Trump Michael R. Pence,REP,15,91,1,107
Willacy,Precinct 11A,President,,Joseph R. Biden Kamala D. Harris,DEM,16,78,2,96
Willacy,Precinct 11A,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LBT,0,0,0,0
Willacy,Precinct 11A,President,,Howie Hawkins Angela Walker,GRE,0,0,0,0
Willacy,Precinct 11A,President,,Over Votes,,0,0,0,0
Willacy,Precinct 11A,President,,Under Votes,,0,0,0,0
Willacy,Precinct 11A,U.S. Senate,,John Cornyn,REP,17,94,0,111
Willacy,Precinct 11A,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,14,69,2,85
Willacy,Precinct 11A,U.S. Senate,,Kerry Douglas McKennon,LBT,0,3,0,3
Willacy,Precinct 11A,U.S. Senate,,David B. Collins,GRE,0,0,1,1
Willacy,Precinct 11A,U.S. Senate,,Over Votes,,0,0,0,0
Willacy,Precinct 11A,U.S. Senate,,Under Votes,,0,3,0,3
Willacy,Precinct 11A,U.S. House,34,Rey Gonzalez,REP,8,75,0,83
Willacy,Precinct 11A,U.S. House,34,Filemon B. Vela,DEM,23,85,3,111
Willacy,Precinct 11A,U.S. House,34,Anthony Cristo,LBT,0,2,0,2
Willacy,Precinct 11A,U.S. House,34,Chris B. Royal,IND,0,0,0,0
Willacy,Precinct 11A,U.S. House,34,Over Votes,,0,0,0,0
Willacy,Precinct 11A,U.S. House,34,Under Votes,,0,7,0,7
Willacy,Precinct 11A,Railroad Commissioner,,"James ""Jim"" Wright",REP,14,77,1,92
Willacy,Precinct 11A,Railroad Commissioner,,Chrysta Castañeda,DEM,16,74,2,92
Willacy,Precinct 11A,Railroad Commissioner,,Matt Sterett,LBT,0,5,0,5
Willacy,Precinct 11A,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRE,0,2,0,2
Willacy,Precinct 11A,Railroad Commissioner,,Over Votes,,0,0,0,0
Willacy,Precinct 11A,Railroad Commissioner,,Under Votes,,1,11,0,12
Willacy,Precinct 11A,"Chief Justice, Supreme Court",,Nathan Hecht,,14,71,0,85
Willacy,Precinct 11A,"Chief Justice, Supreme Court",,Amy Clark Meachum,,16,77,2,95
Willacy,Precinct 11A,"Chief Justice, Supreme Court",,Mark Ash,,0,9,1,10
Willacy,Precinct 11A,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0
Willacy,Precinct 11A,"Chief Justice, Supreme Court",,Under Votes,,1,12,0,13
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Jane Bland,,13,77,0,90
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Kathy Cheng,,17,75,3,95
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Under Votes,,1,17,0,18
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 7",,Jeff Boyd,,15,74,1,90
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 7",,Staci Williams,,15,77,2,94
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 7",,William Bryan Strange III,,0,5,0,5
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 7",,Over Votes,,0,0,0,0
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 7",,Under Votes,,1,13,0,14
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 8",,Brett Busby,,14,77,1,92
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 8",,Gisela D. Triana,,16,73,2,91
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 8",,Tom Oxford,,0,6,0,6
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 8",,Over Votes,,0,0,0,0
Willacy,Precinct 11A,"Justice, Supreme Court, Place No. 8",,Under Votes,,1,13,0,14
Willacy,Precinct 11A,"Judge, Court of Criminal Appeals, Place No. 3",,Bert Richardson,,15,75,0,90
Willacy,Precinct 11A,"Judge, Court of Criminal Appeals, Place No. 3",,Elizabeth Davis Frizell,,15,79,3,97
Willacy,Precinct 11A,"Judge, Court of Criminal Appeals, Place No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 11A,"Judge, Court of Criminal Appeals, Place No. 3",,Under Votes,,1,15,0,16
Willacy,Precinct 11A,"Judge, Court of Criminal Appeals, Place No. 4",,Kevin Patrick Yeary,,15,75,1,91
Willacy,Precinct 11A,"Judge, Court of Criminal Appeals, Place No. 4",,Tina Clinton,,15,77,2,94
Willacy,Precinct 11A,"Judge, Court of Criminal Appeals, Place No. 4",,Over Votes,,0,0,0,0
Willacy,Precinct 11A,"Judge, Court of Criminal Appeals, Place No. 4",,Under Votes,,1,17,0,18
Willacy,Precinct 11A,"Judge, Court of Criminal Appeals, Place No. 9",,David Newell,,14,80,1,95
Willacy,Precinct 11A,"Judge, Court of Criminal Appeals, Place No. 9",,Brandon Birmingham,,16,73,2,91
Willacy,Precinct 11A,"Judge, Court of Criminal Appeals, Place No. 9",,Over Votes,,0,0,0,0
Willacy,Precinct 11A,"Judge, Court of Criminal Appeals, Place No. 9",,Under Votes,,1,16,0,17
Willacy,Precinct 11A,State Senate,27,Vanessa Tijerina,,5,40,0,45
Willacy,Precinct 11A,State Senate,27,Eddie Lucio Jr,DEM,22,119,3,144
Willacy,Precinct 11A,State Senate,27,Over Votes,,0,0,0,0
Willacy,Precinct 11A,State Senate,27,Under Votes,,4,10,0,14
Willacy,Precinct 11A,State Representative,31,Marian Knowlton,REP,10,61,0,71
Willacy,Precinct 11A,State Representative,31,Ryan Guillen,DEM,20,97,3,120
Willacy,Precinct 11A,State Representative,31,Over Votes,,0,0,0,0
Willacy,Precinct 11A,State Representative,31,Under Votes,,1,11,0,12
Willacy,Precinct 11A,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Jaime Tijerina,,8,70,1,79
Willacy,Precinct 11A,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Migdalia Lopez,,21,84,2,107
Willacy,Precinct 11A,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 11A,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Under Votes,,2,15,0,17
Willacy,Precinct 11A,"Justice, 13th Court of Appeals District, Place No. 6",,Clarissa Silva,,12,68,0,80
Willacy,Precinct 11A,"Justice, 13th Court of Appeals District, Place No. 6",,Nereida Lopez-Singleterry,,17,85,3,105
Willacy,Precinct 11A,"Justice, 13th Court of Appeals District, Place No. 6",,Over Votes,,0,0,0,0
Willacy,Precinct 11A,"Justice, 13th Court of Appeals District, Place No. 6",,Under Votes,,2,16,0,18
Willacy,Precinct 11A,County Attorney,,Annette C. Hinojosa,,24,106,2,132
Willacy,Precinct 11A,County Attorney,,Over Votes,,0,0,0,0
Willacy,Precinct 11A,County Attorney,,Under Votes,,7,63,1,71
Willacy,Precinct 11A,Sheriff,,"Jose ""Joe"" Salazar",,22,114,3,139
Willacy,Precinct 11A,Sheriff,,Over Votes,,0,0,0,0
Willacy,Precinct 11A,Sheriff,,Under Votes,,9,55,0,64
Willacy,Precinct 11A,County Tax Assessor-Collector,,Elizabeth Barnhart,,24,115,2,141
Willacy,Precinct 11A,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Willacy,Precinct 11A,County Tax Assessor-Collector,,Under Votes,,7,54,1,62
Willacy,Precinct 11A,"County Commissioner, Precinct No. 3",,Henry De La Paz Jr,,23,106,2,131
Willacy,Precinct 11A,"County Commissioner, Precinct No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 11A,"County Commissioner, Precinct No. 3",,Under Votes,,8,63,1,72
Willacy,Precinct 11A,"Constable, Precinct No. 3",,Ben Vera,,24,108,3,135
Willacy,Precinct 11A,"Constable, Precinct No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 11A,"Constable, Precinct No. 3",,Under Votes,,7,61,0,68
Willacy,Precinct 12,Ballots Cast,,,,,,,46
Willacy,Precinct 12,President,,Donald J. Trump Michael R. Pence,REP,1,8,11,20
Willacy,Precinct 12,President,,Joseph R. Biden Kamala D. Harris,DEM,3,8,15,26
Willacy,Precinct 12,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LBT,0,0,0,0
Willacy,Precinct 12,President,,Howie Hawkins Angela Walker,GRE,0,0,0,0
Willacy,Precinct 12,President,,Over Votes,,0,0,0,0
Willacy,Precinct 12,President,,Under Votes,,0,0,0,0
Willacy,Precinct 12,U.S. Senate,,John Cornyn,REP,1,8,9,18
Willacy,Precinct 12,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,3,8,14,25
Willacy,Precinct 12,U.S. Senate,,Kerry Douglas McKennon,LBT,0,0,0,0
Willacy,Precinct 12,U.S. Senate,,David B. Collins,GRE,0,0,0,0
Willacy,Precinct 12,U.S. Senate,,Over Votes,,0,0,0,0
Willacy,Precinct 12,U.S. Senate,,Under Votes,,0,0,3,3
Willacy,Precinct 12,U.S. House,34,Rey Gonzalez,REP,1,3,8,12
Willacy,Precinct 12,U.S. House,34,Filemon B. Vela,DEM,3,13,15,31
Willacy,Precinct 12,U.S. House,34,Anthony Cristo,LBT,0,0,0,0
Willacy,Precinct 12,U.S. House,34,Chris B. Royal,IND,0,0,0,0
Willacy,Precinct 12,U.S. House,34,Over Votes,,0,0,0,0
Willacy,Precinct 12,U.S. House,34,Under Votes,,0,0,3,3
Willacy,Precinct 12,Railroad Commissioner,,"James ""Jim"" Wright",REP,1,7,9,17
Willacy,Precinct 12,Railroad Commissioner,,Chrysta Castañeda,DEM,3,9,14,26
Willacy,Precinct 12,Railroad Commissioner,,Matt Sterett,LBT,0,0,0,0
Willacy,Precinct 12,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRE,0,0,0,0
Willacy,Precinct 12,Railroad Commissioner,,Over Votes,,0,0,0,0
Willacy,Precinct 12,Railroad Commissioner,,Under Votes,,0,0,3,3
Willacy,Precinct 12,"Chief Justice, Supreme Court",,Nathan Hecht,,1,7,9,17
Willacy,Precinct 12,"Chief Justice, Supreme Court",,Amy Clark Meachum,,3,9,13,25
Willacy,Precinct 12,"Chief Justice, Supreme Court",,Mark Ash,,0,0,1,1
Willacy,Precinct 12,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0
Willacy,Precinct 12,"Chief Justice, Supreme Court",,Under Votes,,0,0,3,3
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Jane Bland,,1,7,10,18
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Kathy Cheng,,3,9,13,25
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Under Votes,,0,0,3,3
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 7",,Jeff Boyd,,1,7,9,17
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 7",,Staci Williams,,3,9,13,25
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 7",,William Bryan Strange III,,0,0,1,1
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 7",,Over Votes,,0,0,0,0
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 7",,Under Votes,,0,0,3,3
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 8",,Brett Busby,,1,6,9,16
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 8",,Gisela D. Triana,,3,10,14,27
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 8",,Tom Oxford,,0,0,0,0
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 8",,Over Votes,,0,0,0,0
Willacy,Precinct 12,"Justice, Supreme Court, Place No. 8",,Under Votes,,0,0,3,3
Willacy,Precinct 12,"Judge, Court of Criminal Appeals, Place No. 3",,Bert Richardson,,0,6,9,15
Willacy,Precinct 12,"Judge, Court of Criminal Appeals, Place No. 3",,Elizabeth Davis Frizell,,4,10,13,27
Willacy,Precinct 12,"Judge, Court of Criminal Appeals, Place No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 12,"Judge, Court of Criminal Appeals, Place No. 3",,Under Votes,,0,0,4,4
Willacy,Precinct 12,"Judge, Court of Criminal Appeals, Place No. 4",,Kevin Patrick Yeary,,1,7,10,18
Willacy,Precinct 12,"Judge, Court of Criminal Appeals, Place No. 4",,Tina Clinton,,3,9,13,25
Willacy,Precinct 12,"Judge, Court of Criminal Appeals, Place No. 4",,Over Votes,,0,0,0,0
Willacy,Precinct 12,"Judge, Court of Criminal Appeals, Place No. 4",,Under Votes,,0,0,3,3
Willacy,Precinct 12,"Judge, Court of Criminal Appeals, Place No. 9",,David Newell,,1,6,9,16
Willacy,Precinct 12,"Judge, Court of Criminal Appeals, Place No. 9",,Brandon Birmingham,,3,10,14,27
Willacy,Precinct 12,"Judge, Court of Criminal Appeals, Place No. 9",,Over Votes,,0,0,0,0
Willacy,Precinct 12,"Judge, Court of Criminal Appeals, Place No. 9",,Under Votes,,0,0,3,3
Willacy,Precinct 12,State Senate,27,Vanessa Tijerina,,0,0,3,3
Willacy,Precinct 12,State Senate,27,Eddie Lucio Jr,DEM,4,15,20,39
Willacy,Precinct 12,State Senate,27,Over Votes,,0,0,0,0
Willacy,Precinct 12,State Senate,27,Under Votes,,0,1,3,4
Willacy,Precinct 12,State Representative,31,Marian Knowlton,REP,1,2,7,10
Willacy,Precinct 12,State Representative,31,Ryan Guillen,DEM,3,14,16,33
Willacy,Precinct 12,State Representative,31,Over Votes,,0,0,0,0
Willacy,Precinct 12,State Representative,31,Under Votes,,0,0,3,3
Willacy,Precinct 12,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Jaime Tijerina,,0,6,7,13
Willacy,Precinct 12,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Migdalia Lopez,,4,9,16,29
Willacy,Precinct 12,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 12,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Under Votes,,0,1,3,4
Willacy,Precinct 12,"Justice, 13th Court of Appeals District, Place No. 6",,Clarissa Silva,,0,4,10,14
Willacy,Precinct 12,"Justice, 13th Court of Appeals District, Place No. 6",,Nereida Lopez-Singleterry,,4,11,13,28
Willacy,Precinct 12,"Justice, 13th Court of Appeals District, Place No. 6",,Over Votes,,0,0,0,0
Willacy,Precinct 12,"Justice, 13th Court of Appeals District, Place No. 6",,Under Votes,,0,1,3,4
Willacy,Precinct 12,County Attorney,,Annette C. Hinojosa,,4,15,21,40
Willacy,Precinct 12,County Attorney,,Over Votes,,0,0,0,0
Willacy,Precinct 12,County Attorney,,Under Votes,,0,1,5,6
Willacy,Precinct 12,Sheriff,,"Jose ""Joe"" Salazar",,3,14,22,39
Willacy,Precinct 12,Sheriff,,Over Votes,,0,0,0,0
Willacy,Precinct 12,Sheriff,,Under Votes,,1,2,4,7
Willacy,Precinct 12,County Tax Assessor-Collector,,Elizabeth Barnhart,,4,14,21,39
Willacy,Precinct 12,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Willacy,Precinct 12,County Tax Assessor-Collector,,Under Votes,,0,2,5,7
Willacy,Precinct 12,"Constable, Precinct No. 2",,Andres Chavez,,4,14,20,38
Willacy,Precinct 12,"Constable, Precinct No. 2",,Over Votes,,0,0,0,0
Willacy,Precinct 12,"Constable, Precinct No. 2",,Under Votes,,0,2,6,8
