county,precinct,office,district,candidate,party,votes,mail,early_voting,election_day
Stonewall,Precinct 3,U.S. House,13,Jamie Culley,REP,1,0,0,1
Stonewall,Precinct 3,U.S. House,13,Lee Harvey,REP,3,0,0,3
Stonewall,Precinct 3,U.S. House,13,Matt McArthur,REP,5,0,1,4
Stonewall,Precinct 3,U.S. House,13,Jason Foglesong,REP,2,0,2,0
Stonewall,Precinct 3,U.S. House,13,Mark Neese,REP,2,0,1,1
Stonewall,Precinct 3,U.S. House,13,Elaine Hays,REP,1,0,1,0
Stonewall,Precinct 3,U.S. House,13,Chris Ekstrom,REP,2,0,2,0
Stonewall,Precinct 3,U.S. House,13,Diane Knowlton,REP,0,0,0,0
Stonewall,Precinct 3,U.S. House,13,Josh Winegarner,REP,2,0,0,2
Stonewall,Precinct 3,U.S. House,13,Vance Snider II,REP,6,0,2,4
Stonewall,Precinct 3,U.S. House,13,Ronny Jackson,REP,7,0,0,7
Stonewall,Precinct 3,U.S. House,13,Over Votes,REP,0,0,0,0
Stonewall,Precinct 3,U.S. House,13,Under Votes,REP,19,0,6,13
Stonewall,Precinct 3,U.S. House,19,Jodey C. Arrington,REP,44,0,13,31
Stonewall,Precinct 3,U.S. House,19,Vance W. Boyd,REP,5,0,1,4
Stonewall,Precinct 3,U.S. House,19,Over Votes,REP,0,0,0,0
Stonewall,Precinct 3,U.S. House,19,Under Votes,REP,9,0,2,7
Stonewall,Precinct 3,Railroad Commissioner,,Ryan Sitton,REP,17,0,5,12
Stonewall,Precinct 3,Railroad Commissioner,,"James ""Jim"" Wright",REP,27,0,7,20
Stonewall,Precinct 3,Railroad Commissioner,,Over Votes,REP,0,0,0,0
Stonewall,Precinct 3,Railroad Commissioner,,Under Votes,REP,14,0,4,10
Stonewall,Precinct 3,State Senate,28,Charles Perry,REP,43,0,12,31
Stonewall,Precinct 3,State Senate,28,Over Votes,REP,0,0,0,0
Stonewall,Precinct 3,State Senate,28,Under Votes,REP,15,0,4,11
Stonewall,Precinct 3,State Representative,68,Drew Springer,REP,44,0,13,31
Stonewall,Precinct 3,State Representative,68,Over Votes,REP,0,0,0,0
Stonewall,Precinct 3,State Representative,68,Under Votes,REP,14,0,3,11
Stonewall,Precinct 3,State Representative,85,Phil Stephenson,REP,28,0,9,19
Stonewall,Precinct 3,State Representative,85,Robert Boettcher,REP,16,0,3,13
Stonewall,Precinct 3,State Representative,85,Abolaji Tijani Ayobami,REP,0,0,0,0
Stonewall,Precinct 3,State Representative,85,Over Votes,REP,0,0,0,0
Stonewall,Precinct 3,State Representative,85,Under Votes,REP,14,0,4,10
Stonewall,Precinct 4,Ballots Cast,,,,74,6,17,51
Stonewall,Precinct 4,Ballots Cast,,,REP,44,1,12,31
Stonewall,Precinct 4,Ballots Cast,,,DEM,30,5,5,20
Stonewall,Precinct 4,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Stonewall,Precinct 4,President,,Donald J. Trump,REP,44,1,12,31
Stonewall,Precinct 4,President,,Zoltan G. Istvan,REP,0,0,0,0
Stonewall,Precinct 4,President,,Bob Ely,REP,0,0,0,0
Stonewall,Precinct 4,President,,Bill Weld,REP,0,0,0,0
Stonewall,Precinct 4,President,,Joe Walsh,REP,0,0,0,0
Stonewall,Precinct 4,President,,Matthew John Matern,REP,0,0,0,0
Stonewall,Precinct 4,President,,Uncommitted,REP,0,0,0,0
Stonewall,Precinct 4,President,,Over Votes,REP,0,0,0,0
Stonewall,Precinct 4,President,,Under Votes,REP,0,0,0,0
Stonewall,Precinct 4,U.S. Senate,,Virgil Bierschwale,REP,1,0,0,1
Stonewall,Precinct 4,U.S. Senate,,Mark Yancey,REP,1,0,0,1
Stonewall,Precinct 4,U.S. Senate,,John Cornyn,REP,23,1,10,12
Stonewall,Precinct 4,U.S. Senate,,Dwayne Stovall,REP,9,0,2,7
Stonewall,Precinct 4,U.S. Senate,,John Anthony Castro,REP,0,0,0,0
Stonewall,Precinct 4,U.S. Senate,,Over Votes,REP,0,0,0,0
Stonewall,Precinct 4,U.S. Senate,,Under Votes,REP,10,0,0,10
Stonewall,Precinct 4,U.S. House,13,Asusena Resendiz,REP,1,0,0,1
Stonewall,Precinct 4,U.S. House,13,Monique Worthy,REP,0,0,0,0
Stonewall,Precinct 4,U.S. House,13,Richard Herman,REP,3,0,1,2
Stonewall,Precinct 4,U.S. House,13,"Catherine ""I Swear"" Carr",REP,0,0,0,0
Stonewall,Precinct 4,U.S. House,13,Jamie Culley,REP,1,1,0,0
Stonewall,Precinct 4,U.S. House,13,Lee Harvey,REP,0,0,0,0
Stonewall,Precinct 4,U.S. House,13,Matt McArthur,REP,2,0,1,1
Stonewall,Precinct 4,U.S. House,13,Jason Foglesong,REP,0,0,0,0
Stonewall,Precinct 4,U.S. House,13,Mark Neese,REP,5,0,1,4
Stonewall,Precinct 4,U.S. House,13,Elaine Hays,REP,1,0,0,1
Stonewall,Precinct 4,U.S. House,13,Chris Ekstrom,REP,0,0,0,0
Stonewall,Precinct 4,U.S. House,13,Diane Knowlton,REP,1,0,0,1
Stonewall,Precinct 4,U.S. House,13,Josh Winegarner,REP,0,0,0,0
Stonewall,Precinct 4,U.S. House,13,Vance Snider II,REP,5,0,2,3
Stonewall,Precinct 4,U.S. House,13,Ronny Jackson,REP,7,0,4,3
Stonewall,Precinct 4,U.S. House,13,Over Votes,REP,0,0,0,0
Stonewall,Precinct 4,U.S. House,13,Under Votes,REP,18,0,3,15
Stonewall,Precinct 4,U.S. House,19,Jodey C. Arrington,REP,30,0,9,21
Stonewall,Precinct 4,U.S. House,19,Vance W. Boyd,REP,4,1,1,2
Stonewall,Precinct 4,U.S. House,19,Over Votes,REP,0,0,0,0
Stonewall,Precinct 4,U.S. House,19,Under Votes,REP,10,0,2,8
Stonewall,Precinct 4,Railroad Commissioner,,Ryan Sitton,REP,9,0,1,8
Stonewall,Precinct 4,Railroad Commissioner,,"James ""Jim"" Wright",REP,21,1,10,10
Stonewall,Precinct 4,Railroad Commissioner,,Over Votes,REP,0,0,0,0
Stonewall,Precinct 4,Railroad Commissioner,,Under Votes,REP,14,0,1,13
Stonewall,Precinct 4,State Senate,28,Charles Perry,REP,31,1,11,19
Stonewall,Precinct 4,State Senate,28,Over Votes,REP,0,0,0,0
Stonewall,Precinct 4,State Senate,28,Under Votes,REP,13,0,1,12
Stonewall,Precinct 4,State Representative,68,Drew Springer,REP,34,1,11,22
Stonewall,Precinct 4,State Representative,68,Over Votes,REP,0,0,0,0
Stonewall,Precinct 4,State Representative,68,Under Votes,REP,10,0,1,9
Stonewall,Precinct 4,State Representative,85,Phil Stephenson,REP,27,1,11,15
Stonewall,Precinct 4,State Representative,85,Robert Boettcher,REP,4,0,0,4
Stonewall,Precinct 4,State Representative,85,Abolaji Tijani Ayobami,REP,0,0,0,0
Stonewall,Precinct 4,State Representative,85,Over Votes,REP,0,0,0,0
Stonewall,Precinct 4,State Representative,85,Under Votes,REP,13,0,1,12
