county,precinct,office,district,party,candidate,votes,election_day,mail,early_voting
Orange,Precinct 5,U.S. Senate,,DEM,Mary (MJ) Hegar,9,4,3,2
Orange,Precinct 6,U.S. Senate,,DEM,Mary (MJ) Hegar,3,1,2,0
Orange,Precinct 7,U.S. Senate,,DEM,Mary (MJ) Hegar,22,11,4,7
Orange,Precinct 8,U.S. Senate,,DEM,Mary (MJ) Hegar,6,1,2,3
Orange,Precinct 9,U.S. Senate,,DEM,Mary (MJ) Hegar,15,9,2,4
Orange,Precinct 10,U.S. Senate,,DEM,Mary (MJ) Hegar,4,1,3,0
Orange,Precinct 11,U.S. Senate,,DEM,Mary (MJ) Hegar,1,0,1,0
Orange,Precinct 12,U.S. Senate,,DEM,Mary (MJ) Hegar,17,2,8,7
Orange,Precinct 13,U.S. Senate,,DEM,Mary (MJ) Hegar,10,3,3,4
Orange,Precinct 14,U.S. Senate,,DEM,Mary (MJ) Hegar,15,7,0,8
Orange,Precinct 15,U.S. Senate,,DEM,Mary (MJ) Hegar,14,8,4,2
Orange,Precinct 16,U.S. Senate,,DEM,Mary (MJ) Hegar,12,9,0,3
Orange,Precinct 17,U.S. Senate,,DEM,Mary (MJ) Hegar,2,0,2,0
Orange,Precinct 18,U.S. Senate,,DEM,Mary (MJ) Hegar,14,2,3,9
Orange,Precinct 19,U.S. Senate,,DEM,Mary (MJ) Hegar,9,5,2,2
Orange,Precinct 20,U.S. Senate,,DEM,Mary (MJ) Hegar,5,2,1,2
Orange,Precinct 21,U.S. Senate,,DEM,Mary (MJ) Hegar,0,0,0,0
Orange,Precinct 22,U.S. Senate,,DEM,Mary (MJ) Hegar,7,2,3,2
Orange,Precinct 23,U.S. Senate,,DEM,Mary (MJ) Hegar,16,10,2,4
Orange,Precinct 24,U.S. Senate,,DEM,Mary (MJ) Hegar,5,3,2,0
Orange,Precinct 25,U.S. Senate,,DEM,Mary (MJ) Hegar,5,1,1,3
Orange,Precinct 26,U.S. Senate,,DEM,Mary (MJ) Hegar,9,2,3,4
Orange,Precinct 27,U.S. Senate,,DEM,Mary (MJ) Hegar,6,4,0,2
Orange,Precinct 28,U.S. Senate,,DEM,Mary (MJ) Hegar,17,8,2,7
Orange,Precinct 29,U.S. Senate,,DEM,Mary (MJ) Hegar,1,0,0,1
Orange,Precinct 30,U.S. Senate,,DEM,Mary (MJ) Hegar,3,3,0,0
Orange,Precinct 31,U.S. Senate,,DEM,Mary (MJ) Hegar,7,2,3,2
Orange,Precinct 32,U.S. Senate,,DEM,Mary (MJ) Hegar,7,5,0,2
Orange,Precinct 33,U.S. Senate,,DEM,Mary (MJ) Hegar,8,0,1,7
Orange,Precinct 34,U.S. Senate,,DEM,Mary (MJ) Hegar,4,0,2,2
Orange,Precinct 1,U.S. Senate,,DEM,Michael Cooper,1,0,0,1
Orange,Precinct 2,U.S. Senate,,DEM,Michael Cooper,17,8,2,7
Orange,Precinct 3,U.S. Senate,,DEM,Michael Cooper,32,21,5,6
Orange,Precinct 4,U.S. Senate,,DEM,Michael Cooper,7,6,0,1
Orange,Precinct 5,U.S. Senate,,DEM,Michael Cooper,31,14,2,15
Orange,Precinct 6,U.S. Senate,,DEM,Michael Cooper,5,3,1,1
Orange,Precinct 7,U.S. Senate,,DEM,Michael Cooper,10,3,1,6
Orange,Precinct 8,U.S. Senate,,DEM,Michael Cooper,13,7,2,4
Orange,Precinct 9,U.S. Senate,,DEM,Michael Cooper,3,1,2,0
Orange,Precinct 10,U.S. Senate,,DEM,Michael Cooper,4,3,1,0
Orange,Precinct 11,U.S. Senate,,DEM,Michael Cooper,2,2,0,0
Orange,Precinct 12,U.S. Senate,,DEM,Michael Cooper,6,4,1,1
Orange,Precinct 13,U.S. Senate,,DEM,Michael Cooper,11,4,2,5
Orange,Precinct 14,U.S. Senate,,DEM,Michael Cooper,13,11,0,2
Orange,Precinct 15,U.S. Senate,,DEM,Michael Cooper,11,6,2,3
Orange,Precinct 16,U.S. Senate,,DEM,Michael Cooper,5,3,0,2
Orange,Precinct 17,U.S. Senate,,DEM,Michael Cooper,1,1,0,0
Orange,Precinct 18,U.S. Senate,,DEM,Michael Cooper,4,0,0,4
Orange,Precinct 19,U.S. Senate,,DEM,Michael Cooper,3,0,2,1
Orange,Precinct 20,U.S. Senate,,DEM,Michael Cooper,1,0,0,1
Orange,Precinct 21,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Orange,Precinct 22,U.S. Senate,,DEM,Michael Cooper,1,0,0,1
Orange,Precinct 23,U.S. Senate,,DEM,Michael Cooper,3,2,0,1
Orange,Precinct 24,U.S. Senate,,DEM,Michael Cooper,3,1,0,2
Orange,Precinct 25,U.S. Senate,,DEM,Michael Cooper,6,3,1,2
Orange,Precinct 26,U.S. Senate,,DEM,Michael Cooper,3,1,0,2
Orange,Precinct 27,U.S. Senate,,DEM,Michael Cooper,5,2,0,3
Orange,Precinct 28,U.S. Senate,,DEM,Michael Cooper,5,2,1,2
Orange,Precinct 29,U.S. Senate,,DEM,Michael Cooper,3,2,0,1
Orange,Precinct 30,U.S. Senate,,DEM,Michael Cooper,3,2,0,1
Orange,Precinct 31,U.S. Senate,,DEM,Michael Cooper,4,1,1,2
Orange,Precinct 32,U.S. Senate,,DEM,Michael Cooper,4,1,1,2
Orange,Precinct 33,U.S. Senate,,DEM,Michael Cooper,3,2,0,1
Orange,Precinct 34,U.S. Senate,,DEM,Michael Cooper,2,1,0,1
Orange,Precinct 1,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Orange,Precinct 2,U.S. Senate,,DEM,Adrian Ocegueda,2,1,0,1
Orange,Precinct 3,U.S. Senate,,DEM,Adrian Ocegueda,2,2,0,0
Orange,Precinct 4,U.S. Senate,,DEM,Adrian Ocegueda,1,0,1,0
Orange,Precinct 5,U.S. Senate,,DEM,Adrian Ocegueda,4,0,1,3
Orange,Precinct 6,U.S. Senate,,DEM,Adrian Ocegueda,3,2,0,1
Orange,Precinct 7,U.S. Senate,,DEM,Adrian Ocegueda,3,1,0,2
Orange,Precinct 8,U.S. Senate,,DEM,Adrian Ocegueda,1,0,0,1
Orange,Precinct 9,U.S. Senate,,DEM,Adrian Ocegueda,5,3,2,0
Orange,Precinct 10,U.S. Senate,,DEM,Adrian Ocegueda,2,2,0,0
Orange,Precinct 11,U.S. Senate,,DEM,Adrian Ocegueda,1,1,0,0
Orange,Precinct 12,U.S. Senate,,DEM,Adrian Ocegueda,1,1,0,0
Orange,Precinct 13,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Orange,Precinct 14,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Orange,Precinct 15,U.S. Senate,,DEM,Adrian Ocegueda,2,2,0,0
Orange,Precinct 16,U.S. Senate,,DEM,Adrian Ocegueda,2,2,0,0
Orange,Precinct 17,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Orange,Precinct 18,U.S. Senate,,DEM,Adrian Ocegueda,3,2,1,0
Orange,Precinct 19,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Orange,Precinct 20,U.S. Senate,,DEM,Adrian Ocegueda,1,1,0,0
Orange,Precinct 21,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Orange,Precinct 22,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Orange,Precinct 23,U.S. Senate,,DEM,Adrian Ocegueda,3,1,0,2
Orange,Precinct 24,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Orange,Precinct 25,U.S. Senate,,DEM,Adrian Ocegueda,5,2,2,1
Orange,Precinct 26,U.S. Senate,,DEM,Adrian Ocegueda,3,3,0,0
Orange,Precinct 27,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Orange,Precinct 28,U.S. Senate,,DEM,Adrian Ocegueda,5,3,1,1
Orange,Precinct 29,U.S. Senate,,DEM,Adrian Ocegueda,1,1,0,0
Orange,Precinct 30,U.S. Senate,,DEM,Adrian Ocegueda,2,1,0,1
Orange,Precinct 31,U.S. Senate,,DEM,Adrian Ocegueda,1,0,0,1
Orange,Precinct 32,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Orange,Precinct 33,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Orange,Precinct 34,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Orange,Precinct 1,U.S. Senate,,DEM,Sema Hernandez,1,0,0,1
Orange,Precinct 2,U.S. Senate,,DEM,Sema Hernandez,5,3,1,1
Orange,Precinct 3,U.S. Senate,,DEM,Sema Hernandez,6,2,0,4
Orange,Precinct 4,U.S. Senate,,DEM,Sema Hernandez,1,0,0,1
Orange,Precinct 5,U.S. Senate,,DEM,Sema Hernandez,7,3,1,3
Orange,Precinct 6,U.S. Senate,,DEM,Sema Hernandez,1,1,0,0
Orange,Precinct 7,U.S. Senate,,DEM,Sema Hernandez,4,4,0,0
Orange,Precinct 8,U.S. Senate,,DEM,Sema Hernandez,1,0,0,1
Orange,Precinct 9,U.S. Senate,,DEM,Sema Hernandez,6,6,0,0
Orange,Precinct 10,U.S. Senate,,DEM,Sema Hernandez,2,0,0,2
Orange,Precinct 11,U.S. Senate,,DEM,Sema Hernandez,4,4,0,0
Orange,Precinct 12,U.S. Senate,,DEM,Sema Hernandez,3,0,1,2
Orange,Precinct 13,U.S. Senate,,DEM,Sema Hernandez,4,2,0,2
Orange,Precinct 14,U.S. Senate,,DEM,Sema Hernandez,4,1,1,2
Orange,Precinct 15,U.S. Senate,,DEM,Sema Hernandez,1,1,0,0
Orange,Precinct 16,U.S. Senate,,DEM,Sema Hernandez,1,0,0,1
Orange,Precinct 17,U.S. Senate,,DEM,Sema Hernandez,4,2,0,2
Orange,Precinct 18,U.S. Senate,,DEM,Sema Hernandez,3,1,0,2
Orange,Precinct 19,U.S. Senate,,DEM,Sema Hernandez,3,2,0,1
Orange,Precinct 20,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Orange,Precinct 21,U.S. Senate,,DEM,Sema Hernandez,2,2,0,0
Orange,Precinct 22,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Orange,Precinct 23,U.S. Senate,,DEM,Sema Hernandez,2,1,0,1
Orange,Precinct 24,U.S. Senate,,DEM,Sema Hernandez,2,0,0,2
Orange,Precinct 25,U.S. Senate,,DEM,Sema Hernandez,4,2,0,2
Orange,Precinct 26,U.S. Senate,,DEM,Sema Hernandez,3,2,0,1
Orange,Precinct 27,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Orange,Precinct 28,U.S. Senate,,DEM,Sema Hernandez,2,1,0,1
Orange,Precinct 29,U.S. Senate,,DEM,Sema Hernandez,3,2,0,1
Orange,Precinct 30,U.S. Senate,,DEM,Sema Hernandez,1,0,0,1
Orange,Precinct 31,U.S. Senate,,DEM,Sema Hernandez,2,1,0,1
Orange,Precinct 32,U.S. Senate,,DEM,Sema Hernandez,2,1,0,1
Orange,Precinct 33,U.S. Senate,,DEM,Sema Hernandez,1,1,0,0
Orange,Precinct 34,U.S. Senate,,DEM,Sema Hernandez,1,1,0,0
Orange,Precinct 1,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Orange,Precinct 2,U.S. Senate,,DEM,Victor Hugo Harris,2,1,0,1
Orange,Precinct 3,U.S. Senate,,DEM,Victor Hugo Harris,7,4,1,2
Orange,Precinct 4,U.S. Senate,,DEM,Victor Hugo Harris,1,1,0,0
Orange,Precinct 5,U.S. Senate,,DEM,Victor Hugo Harris,3,2,0,1
Orange,Precinct 6,U.S. Senate,,DEM,Victor Hugo Harris,4,1,0,3
Orange,Precinct 7,U.S. Senate,,DEM,Victor Hugo Harris,5,2,0,3
Orange,Precinct 8,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Orange,Precinct 9,U.S. Senate,,DEM,Victor Hugo Harris,3,1,0,2
Orange,Precinct 10,U.S. Senate,,DEM,Victor Hugo Harris,1,1,0,0
Orange,Precinct 11,U.S. Senate,,DEM,Victor Hugo Harris,2,2,0,0
Orange,Precinct 12,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Orange,Precinct 13,U.S. Senate,,DEM,Victor Hugo Harris,6,4,0,2
Orange,Precinct 14,U.S. Senate,,DEM,Victor Hugo Harris,5,2,1,2
Orange,Precinct 15,U.S. Senate,,DEM,Victor Hugo Harris,3,3,0,0
Orange,Precinct 16,U.S. Senate,,DEM,Victor Hugo Harris,2,0,1,1
Orange,Precinct 17,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Orange,Precinct 18,U.S. Senate,,DEM,Victor Hugo Harris,1,1,0,0
Orange,Precinct 19,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Orange,Precinct 20,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Orange,Precinct 21,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Orange,Precinct 22,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Orange,Precinct 23,U.S. Senate,,DEM,Victor Hugo Harris,5,4,0,1
Orange,Precinct 24,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Orange,Precinct 25,U.S. Senate,,DEM,Victor Hugo Harris,2,0,0,2
Orange,Precinct 26,U.S. Senate,,DEM,Victor Hugo Harris,1,1,0,0
Orange,Precinct 27,U.S. Senate,,DEM,Victor Hugo Harris,2,1,0,1
Orange,Precinct 28,U.S. Senate,,DEM,Victor Hugo Harris,2,2,0,0
Orange,Precinct 29,U.S. Senate,,DEM,Victor Hugo Harris,1,0,0,1
Orange,Precinct 30,U.S. Senate,,DEM,Victor Hugo Harris,2,1,0,1
Orange,Precinct 31,U.S. Senate,,DEM,Victor Hugo Harris,2,1,0,1
Orange,Precinct 32,U.S. Senate,,DEM,Victor Hugo Harris,2,1,0,1
Orange,Precinct 33,U.S. Senate,,DEM,Victor Hugo Harris,1,1,0,0
Orange,Precinct 34,U.S. Senate,,DEM,Victor Hugo Harris,2,1,0,1
Orange,Precinct 1,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Orange,Precinct 2,U.S. Senate,,DEM,Amanda K. Edwards,23,10,6,7
Orange,Precinct 3,U.S. Senate,,DEM,Amanda K. Edwards,22,12,5,5
Orange,Precinct 4,U.S. Senate,,DEM,Amanda K. Edwards,5,3,2,0
Orange,Precinct 5,U.S. Senate,,DEM,Amanda K. Edwards,19,7,5,7
Orange,Precinct 6,U.S. Senate,,DEM,Amanda K. Edwards,9,4,2,3
Orange,Precinct 7,U.S. Senate,,DEM,Amanda K. Edwards,8,5,1,2
Orange,Precinct 8,U.S. Senate,,DEM,Amanda K. Edwards,16,9,5,2
Orange,Precinct 9,U.S. Senate,,DEM,Amanda K. Edwards,10,4,0,6
Orange,Precinct 10,U.S. Senate,,DEM,Amanda K. Edwards,5,1,1,3
Orange,Precinct 11,U.S. Senate,,DEM,Amanda K. Edwards,8,3,3,2
Orange,Precinct 12,U.S. Senate,,DEM,Amanda K. Edwards,6,4,1,1
Orange,Precinct 13,U.S. Senate,,DEM,Amanda K. Edwards,13,11,0,2
Orange,Precinct 14,U.S. Senate,,DEM,Amanda K. Edwards,16,10,2,4
Orange,Precinct 15,U.S. Senate,,DEM,Amanda K. Edwards,8,3,4,1
Orange,Precinct 16,U.S. Senate,,DEM,Amanda K. Edwards,4,3,0,1
Orange,Precinct 17,U.S. Senate,,DEM,Amanda K. Edwards,4,3,0,1
Orange,Precinct 18,U.S. Senate,,DEM,Amanda K. Edwards,3,1,1,1
Orange,Precinct 19,U.S. Senate,,DEM,Amanda K. Edwards,9,3,0,6
Orange,Precinct 20,U.S. Senate,,DEM,Amanda K. Edwards,6,2,2,2
Orange,Precinct 21,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Orange,Precinct 22,U.S. Senate,,DEM,Amanda K. Edwards,4,3,0,1
Orange,Precinct 23,U.S. Senate,,DEM,Amanda K. Edwards,7,2,0,5
Orange,Precinct 24,U.S. Senate,,DEM,Amanda K. Edwards,5,3,2,0
Orange,Precinct 25,U.S. Senate,,DEM,Amanda K. Edwards,6,2,1,3
Orange,Precinct 26,U.S. Senate,,DEM,Amanda K. Edwards,6,3,2,1
Orange,Precinct 27,U.S. Senate,,DEM,Amanda K. Edwards,8,3,1,4
Orange,Precinct 28,U.S. Senate,,DEM,Amanda K. Edwards,13,9,0,4
Orange,Precinct 29,U.S. Senate,,DEM,Amanda K. Edwards,4,2,0,2
Orange,Precinct 30,U.S. Senate,,DEM,Amanda K. Edwards,3,1,0,2
Orange,Precinct 31,U.S. Senate,,DEM,Amanda K. Edwards,4,1,2,1
Orange,Precinct 32,U.S. Senate,,DEM,Amanda K. Edwards,7,1,3,3
Orange,Precinct 33,U.S. Senate,,DEM,Amanda K. Edwards,3,2,0,1
Orange,Precinct 34,U.S. Senate,,DEM,Amanda K. Edwards,11,8,1,2
Orange,Precinct 1,U.S. House,36,DEM,Rashad Lewis,9,5,1,3
Orange,Precinct 2,U.S. House,36,DEM,Rashad Lewis,112,44,23,45
Orange,Precinct 3,U.S. House,36,DEM,Rashad Lewis,156,89,33,34
Orange,Precinct 4,U.S. House,36,DEM,Rashad Lewis,45,31,7,7
Orange,Precinct 5,U.S. House,36,DEM,Rashad Lewis,133,57,24,52
Orange,Precinct 6,U.S. House,36,DEM,Rashad Lewis,67,37,13,17
Orange,Precinct 7,U.S. House,36,DEM,Rashad Lewis,111,48,17,46
Orange,Precinct 8,U.S. House,36,DEM,Rashad Lewis,80,47,14,19
Orange,Precinct 9,U.S. House,36,DEM,Rashad Lewis,79,48,8,23
Orange,Precinct 10,U.S. House,36,DEM,Rashad Lewis,32,18,4,10
Orange,Precinct 11,U.S. House,36,DEM,Rashad Lewis,36,25,7,4
Orange,Precinct 12,U.S. House,36,DEM,Rashad Lewis,74,23,18,33
Orange,Precinct 13,U.S. House,36,DEM,Rashad Lewis,78,36,12,30
Orange,Precinct 14,U.S. House,36,DEM,Rashad Lewis,119,67,14,38
Orange,Precinct 15,U.S. House,36,DEM,Rashad Lewis,78,50,16,12
Orange,Precinct 16,U.S. House,36,DEM,Rashad Lewis,50,28,10,12
Orange,Precinct 17,U.S. House,36,DEM,Rashad Lewis,39,26,4,9
Orange,Precinct 18,U.S. House,36,DEM,Rashad Lewis,61,20,5,36
Orange,Precinct 19,U.S. House,36,DEM,Rashad Lewis,59,34,6,19
Orange,Precinct 20,U.S. House,36,DEM,Rashad Lewis,28,12,4,12
Orange,Precinct 21,U.S. House,36,DEM,Rashad Lewis,11,9,0,2
Orange,Precinct 22,U.S. House,36,DEM,Rashad Lewis,30,12,7,11
Orange,Precinct 23,U.S. House,36,DEM,Rashad Lewis,70,39,9,22
Orange,Precinct 24,U.S. House,36,DEM,Rashad Lewis,34,19,7,8
Orange,Precinct 25,U.S. House,36,DEM,Rashad Lewis,65,27,15,23
Orange,Precinct 26,U.S. House,36,DEM,Rashad Lewis,66,35,8,23
Orange,Precinct 27,U.S. House,36,DEM,Rashad Lewis,55,26,4,25
Orange,Precinct 28,U.S. House,36,DEM,Rashad Lewis,93,47,10,36
Orange,Precinct 29,U.S. House,36,DEM,Rashad Lewis,32,17,5,10
Orange,Precinct 30,U.S. House,36,DEM,Rashad Lewis,30,17,3,10
Orange,Precinct 31,U.S. House,36,DEM,Rashad Lewis,75,37,14,24
Orange,Precinct 32,U.S. House,36,DEM,Rashad Lewis,46,24,5,17
Orange,Precinct 33,U.S. House,36,DEM,Rashad Lewis,35,18,2,15
Orange,Precinct 34,U.S. House,36,DEM,Rashad Lewis,47,27,5,15
Orange,Precinct 1,Railroad Commissioner,,DEM,Kelly Stone,3,2,0,1
Orange,Precinct 2,Railroad Commissioner,,DEM,Kelly Stone,35,17,6,12
Orange,Precinct 3,Railroad Commissioner,,DEM,Kelly Stone,37,15,11,11
Orange,Precinct 4,Railroad Commissioner,,DEM,Kelly Stone,12,9,2,1
Orange,Precinct 5,Railroad Commissioner,,DEM,Kelly Stone,32,13,6,13
Orange,Precinct 6,Railroad Commissioner,,DEM,Kelly Stone,16,5,7,4
Orange,Precinct 7,Railroad Commissioner,,DEM,Kelly Stone,36,14,7,15
Orange,Precinct 8,Railroad Commissioner,,DEM,Kelly Stone,24,13,3,8
Orange,Precinct 9,Railroad Commissioner,,DEM,Kelly Stone,22,13,3,6
Orange,Precinct 10,Railroad Commissioner,,DEM,Kelly Stone,14,6,1,7
Orange,Precinct 11,Railroad Commissioner,,DEM,Kelly Stone,12,4,5,3
Orange,Precinct 12,Railroad Commissioner,,DEM,Kelly Stone,30,9,5,16
Orange,Precinct 13,Railroad Commissioner,,DEM,Kelly Stone,21,10,5,6
Orange,Precinct 14,Railroad Commissioner,,DEM,Kelly Stone,33,19,2,12
Orange,Precinct 15,Railroad Commissioner,,DEM,Kelly Stone,26,13,5,8
Orange,Precinct 16,Railroad Commissioner,,DEM,Kelly Stone,22,14,3,5
Orange,Precinct 17,Railroad Commissioner,,DEM,Kelly Stone,9,6,1,2
Orange,Precinct 18,Railroad Commissioner,,DEM,Kelly Stone,26,6,2,18
Orange,Precinct 19,Railroad Commissioner,,DEM,Kelly Stone,16,9,2,5
Orange,Precinct 20,Railroad Commissioner,,DEM,Kelly Stone,14,6,3,5
Orange,Precinct 21,Railroad Commissioner,,DEM,Kelly Stone,0,0,0,0
Orange,Precinct 22,Railroad Commissioner,,DEM,Kelly Stone,13,5,3,5
Orange,Precinct 23,Railroad Commissioner,,DEM,Kelly Stone,28,14,3,11
Orange,Precinct 24,Railroad Commissioner,,DEM,Kelly Stone,12,9,0,3
Orange,Precinct 25,Railroad Commissioner,,DEM,Kelly Stone,25,9,6,10
Orange,Precinct 26,Railroad Commissioner,,DEM,Kelly Stone,17,6,5,6
Orange,Precinct 27,Railroad Commissioner,,DEM,Kelly Stone,20,10,3,7
Orange,Precinct 28,Railroad Commissioner,,DEM,Kelly Stone,41,23,7,11
Orange,Precinct 29,Railroad Commissioner,,DEM,Kelly Stone,12,7,0,5
Orange,Precinct 30,Railroad Commissioner,,DEM,Kelly Stone,8,5,0,3
Orange,Precinct 31,Railroad Commissioner,,DEM,Kelly Stone,24,12,3,9
Orange,Precinct 32,Railroad Commissioner,,DEM,Kelly Stone,18,7,3,8
Orange,Precinct 33,Railroad Commissioner,,DEM,Kelly Stone,6,3,0,3
Orange,Precinct 34,Railroad Commissioner,,DEM,Kelly Stone,15,9,2,4
Orange,Precinct 1,Railroad Commissioner,,DEM,Chrysta Castaneda,3,2,1,0
Orange,Precinct 2,Railroad Commissioner,,DEM,Chrysta Castaneda,23,8,10,5
Orange,Precinct 3,Railroad Commissioner,,DEM,Chrysta Castaneda,27,14,8,5
Orange,Precinct 4,Railroad Commissioner,,DEM,Chrysta Castaneda,10,6,4,0
Orange,Precinct 5,Railroad Commissioner,,DEM,Chrysta Castaneda,27,10,8,9
Orange,Precinct 6,Railroad Commissioner,,DEM,Chrysta Castaneda,13,10,1,2
Orange,Precinct 7,Railroad Commissioner,,DEM,Chrysta Castaneda,25,14,4,7
Orange,Precinct 8,Railroad Commissioner,,DEM,Chrysta Castaneda,19,9,7,3
Orange,Precinct 9,Railroad Commissioner,,DEM,Chrysta Castaneda,22,15,1,6
Orange,Precinct 10,Railroad Commissioner,,DEM,Chrysta Castaneda,8,4,3,1
Orange,Precinct 11,Railroad Commissioner,,DEM,Chrysta Castaneda,11,8,2,1
Orange,Precinct 12,Railroad Commissioner,,DEM,Chrysta Castaneda,22,7,8,7
Orange,Precinct 13,Railroad Commissioner,,DEM,Chrysta Castaneda,23,11,3,9
Orange,Precinct 14,Railroad Commissioner,,DEM,Chrysta Castaneda,33,17,6,10
Orange,Precinct 15,Railroad Commissioner,,DEM,Chrysta Castaneda,23,17,3,3
Orange,Precinct 16,Railroad Commissioner,,DEM,Chrysta Castaneda,12,6,4,2
Orange,Precinct 17,Railroad Commissioner,,DEM,Chrysta Castaneda,8,6,0,2
Orange,Precinct 18,Railroad Commissioner,,DEM,Chrysta Castaneda,15,5,1,9
Orange,Precinct 19,Railroad Commissioner,,DEM,Chrysta Castaneda,17,12,0,5
Orange,Precinct 20,Railroad Commissioner,,DEM,Chrysta Castaneda,4,1,0,3
Orange,Precinct 21,Railroad Commissioner,,DEM,Chrysta Castaneda,4,4,0,0
Orange,Precinct 22,Railroad Commissioner,,DEM,Chrysta Castaneda,6,2,2,2
Orange,Precinct 23,Railroad Commissioner,,DEM,Chrysta Castaneda,15,10,0,5
Orange,Precinct 24,Railroad Commissioner,,DEM,Chrysta Castaneda,6,3,2,1
Orange,Precinct 25,Railroad Commissioner,,DEM,Chrysta Castaneda,12,7,2,3
Orange,Precinct 26,Railroad Commissioner,,DEM,Chrysta Castaneda,19,12,5,2
Orange,Precinct 27,Railroad Commissioner,,DEM,Chrysta Castaneda,9,2,1,6
Orange,Precinct 28,Railroad Commissioner,,DEM,Chrysta Castaneda,17,11,1,5
Orange,Precinct 29,Railroad Commissioner,,DEM,Chrysta Castaneda,9,5,3,1
Orange,Precinct 30,Railroad Commissioner,,DEM,Chrysta Castaneda,9,5,1,3
Orange,Precinct 31,Railroad Commissioner,,DEM,Chrysta Castaneda,15,7,4,4
Orange,Precinct 32,Railroad Commissioner,,DEM,Chrysta Castaneda,12,8,1,3
Orange,Precinct 33,Railroad Commissioner,,DEM,Chrysta Castaneda,7,1,1,5
Orange,Precinct 34,Railroad Commissioner,,DEM,Chrysta Castaneda,11,7,1,3
Orange,Precinct 1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",5,2,1,2
Orange,Precinct 2,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",37,17,3,17
Orange,Precinct 3,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",61,40,5,16
Orange,Precinct 4,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",12,10,0,2
Orange,Precinct 5,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",45,25,7,13
Orange,Precinct 6,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",23,11,2,10
Orange,Precinct 7,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",28,11,2,15
Orange,Precinct 8,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",14,10,0,4
Orange,Precinct 9,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",22,14,4,4
Orange,Precinct 10,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",5,1,1,3
Orange,Precinct 11,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",9,9,0,0
Orange,Precinct 12,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",23,7,8,8
Orange,Precinct 13,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",26,15,5,6
Orange,Precinct 14,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",26,16,3,7
Orange,Precinct 15,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",20,16,4,0
Orange,Precinct 16,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",12,6,1,5
Orange,Precinct 17,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",9,6,0,3
Orange,Precinct 18,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",9,4,1,4
Orange,Precinct 19,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",16,9,1,6
Orange,Precinct 20,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",4,2,0,2
Orange,Precinct 21,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",7,6,0,1
