county,precinct,office,district,party,candidate,election_day,mail,early_voting,votes
San Jacinto,2,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,32,8,11,51
San Jacinto,2,"Justice, Supreme Court, Place 8",,DEM,Cast Votes:,83,14,31,128
San Jacinto,2,"Justice, Supreme Court, Place 8",,DEM,Under Votes,13,1,5,19
San Jacinto,2,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,22,5,5,32
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,7,1,3,11
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,53,8,22,83
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,Cast Votes:,82,14,30,126
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,14,1,6,21
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,21,9,8,38
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,62,3,22,87
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 4",,DEM,Cast Votes:,83,12,30,125
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,13,3,6,22
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,72,11,29,112
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 9",,DEM,Cast Votes:,72,11,29,112
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,24,4,7,35
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
San Jacinto,2,San Jacinto County Chairman,,DEM,Jacqueline Mier,76,13,31,120
San Jacinto,2,San Jacinto County Chairman,,DEM,Cast Votes:,76,13,31,120
San Jacinto,2,San Jacinto County Chairman,,DEM,Under Votes,20,2,5,27
San Jacinto,2,San Jacinto County Chairman,,DEM,Over Votes,0,0,0,0
San Jacinto,2,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",2,0,0,2
San Jacinto,2,President,,REP,Donald J. Trump,389,19,265,673
San Jacinto,2,President,,REP,Bill Weld,0,0,0,0
San Jacinto,2,President,,REP,Zoltan G. Istvan,0,0,0,0
San Jacinto,2,President,,REP,Matthew John Matern,0,0,0,0
San Jacinto,2,President,,REP,Bob Ely,0,0,0,0
San Jacinto,2,President,,REP,Joe Walsh,2,1,0,3
San Jacinto,2,President,,REP,Uncommitted,6,2,6,14
San Jacinto,2,Ballots Cast,,REP,,399,22,271,692
San Jacinto,2,President,,REP,Under Votes,2,0,1,3
San Jacinto,2,President,,REP,Over Votes,0,0,0,0
San Jacinto,2,U.S. Senate,,REP,John Cornyn,258,16,193,467
San Jacinto,2,U.S. Senate,,REP,John Anthony Castro,15,2,9,26
San Jacinto,2,U.S. Senate,,REP,Dwayne Stovall,75,1,33,109
San Jacinto,2,U.S. Senate,,REP,Mark Yancey,17,0,12,29
San Jacinto,2,U.S. Senate,,REP,Virgil Bierschwale,5,0,1,6
San Jacinto,2,U.S. Senate,,REP,Cast Votes:,370,19,248,637
San Jacinto,2,U.S. Senate,,REP,Under Votes,31,3,24,58
San Jacinto,2,U.S. Senate,,REP,Over Votes,0,0,0,0
San Jacinto,2,U.S. House,8,REP,Kirk Osborn,34,1,18,53
San Jacinto,2,U.S. House,8,REP,Melissa Esparza-Mathis,19,0,4,23
San Jacinto,2,U.S. House,8,REP,Kevin Brady,331,17,231,579
San Jacinto,2,U.S. House,8,REP,Cast Votes:,384,18,253,655
San Jacinto,2,U.S. House,8,REP,Under Votes,17,4,19,40
San Jacinto,2,U.S. House,8,REP,Over Votes,0,0,0,0
San Jacinto,2,Railroad Commissioner,,REP,"James ""Jim"" Wright",246,10,155,411
San Jacinto,2,Railroad Commissioner,,REP,Ryan Sitton,109,6,86,201
San Jacinto,2,Railroad Commissioner,,REP,Cast Votes:,355,16,241,612
San Jacinto,2,Railroad Commissioner,,REP,Under Votes,46,6,31,83
San Jacinto,2,Railroad Commissioner,,REP,Over Votes,0,0,0,0
San Jacinto,2,"Chief Justice, Supreme Court",,REP,Nathan Hecht,346,17,223,586
San Jacinto,2,"Chief Justice, Supreme Court",,REP,Cast Votes:,346,17,223,586
San Jacinto,2,"Chief Justice, Supreme Court",,REP,Under Votes,55,5,49,109
San Jacinto,2,"Chief Justice, Supreme Court",,REP,Over Votes,0,0,0,0
San Jacinto,2,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Jane Bland,344,16,221,581
San Jacinto,2,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Cast Votes:,344,16,221,581
San Jacinto,2,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Under Votes,57,6,51,114
San Jacinto,2,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Over Votes,0,0,0,0
San Jacinto,2,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,348,16,221,585
San Jacinto,2,"Justice, Supreme Court, Place 7",,REP,Cast Votes:,348,16,221,585
San Jacinto,2,"Justice, Supreme Court, Place 7",,REP,Under Votes,53,6,51,110
San Jacinto,2,"Justice, Supreme Court, Place 7",,REP,Over Votes,0,0,0,0
San Jacinto,2,"Justice, Supreme Court, Place 8",,REP,Brett Busby,345,16,222,583
San Jacinto,2,"Justice, Supreme Court, Place 8",,REP,Cast Votes:,345,16,222,583
San Jacinto,2,"Justice, Supreme Court, Place 8",,REP,Under Votes,56,6,50,112
San Jacinto,2,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,154,12,125,291
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,200,4,111,315
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 3",,REP,Cast Votes:,354,16,236,606
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,47,6,36,89
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,343,16,219,578
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 4",,REP,Cast Votes:,343,16,219,578
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,58,6,53,117
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,340,16,219,575
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 9",,REP,Cast Votes:,340,16,219,575
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes,61,6,53,120
San Jacinto,2,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes,0,0,0,0
San Jacinto,2,"Member, State Board of Education, District 8",,REP,Audrey Young,339,15,218,572
San Jacinto,2,"Member, State Board of Education, District 8",,REP,Cast Votes:,339,15,218,572
San Jacinto,2,"Member, State Board of Education, District 8",,REP,Under Votes,62,7,54,123
San Jacinto,2,"Member, State Board of Education, District 8",,REP,Over Votes,0,0,0,0
San Jacinto,2,State Representative,18,REP,Ernest Bailes,373,17,251,641
San Jacinto,2,State Representative,18,REP,Cast Votes:,373,17,251,641
San Jacinto,2,State Representative,18,REP,Under Votes,28,5,21,54
San Jacinto,2,State Representative,18,REP,Over Votes,0,0,0,0
San Jacinto,2,"Chief Justice, 9th Court of Appeals District",,REP,"Chuck ""Charles B"" Meyer",120,9,70,199
San Jacinto,2,"Chief Justice, 9th Court of Appeals District",,REP,Jay Wright,83,5,62,150
San Jacinto,2,"Chief Justice, 9th Court of Appeals District",,REP,Jarrod Lee Walker,39,1,17,57
San Jacinto,2,"Chief Justice, 9th Court of Appeals District",,REP,Colleen Cordts Rice,33,1,28,62
San Jacinto,2,"Chief Justice, 9th Court of Appeals District",,REP,Scott Golemon,66,0,49,115
San Jacinto,2,"Chief Justice, 9th Court of Appeals District",,REP,Cast Votes:,341,16,226,583
San Jacinto,2,"Chief Justice, 9th Court of Appeals District",,REP,Under Votes,60,6,46,112
San Jacinto,2,"Chief Justice, 9th Court of Appeals District",,REP,Over Votes,0,0,0,0
San Jacinto,2,"District Judge, 411th Judicial District",,REP,Kaycee L. Jones,126,6,109,241
San Jacinto,2,"District Judge, 411th Judicial District",,REP,John Wells,243,11,136,390
San Jacinto,2,"District Judge, 411th Judicial District",,REP,Cast Votes:,369,17,245,631
San Jacinto,2,"District Judge, 411th Judicial District",,REP,Under Votes,32,5,27,64
San Jacinto,2,"District Judge, 411th Judicial District",,REP,Over Votes,0,0,0,0
San Jacinto,2,Sheriff,,REP,Greg Capers,124,7,118,249
San Jacinto,2,Sheriff,,REP,Mike Flynt,269,10,148,427
San Jacinto,2,Sheriff,,REP,Cast Votes:,393,17,266,676
San Jacinto,2,Sheriff,,REP,Under Votes,8,5,6,19
San Jacinto,2,Sheriff,,REP,Over Votes,0,0,0,0
San Jacinto,2,County Tax Assessor-Collector,,REP,Betty Davis,359,15,232,606
San Jacinto,2,County Tax Assessor-Collector,,REP,Cast Votes:,359,15,232,606
San Jacinto,2,County Tax Assessor-Collector,,REP,Under Votes,42,7,40,89
San Jacinto,2,County Tax Assessor-Collector,,REP,Over Votes,0,0,0,0
San Jacinto,2,"Constable, Precinct 2",,REP,Ray Atchley,369,15,241,625
San Jacinto,2,"Constable, Precinct 2",,REP,Cast Votes:,369,15,241,625
San Jacinto,2,"Constable, Precinct 2",,REP,Under Votes,32,7,31,70
San Jacinto,2,"Constable, Precinct 2",,REP,Over Votes,0,0,0,0
San Jacinto,2,San Jacinto County Chairman,,REP,Dwayne Wright,353,14,236,603
San Jacinto,2,San Jacinto County Chairman,,REP,Cast Votes:,353,14,236,603
San Jacinto,2,San Jacinto County Chairman,,REP,Under Votes,48,8,36,92
San Jacinto,2,San Jacinto County Chairman,,REP,Over Votes,0,0,0,0
San Jacinto,2,Proposition #1,,DEM,Yes,89,14,32,135
San Jacinto,2,Proposition #1,,DEM,No,3,0,1,4
San Jacinto,2,Proposition #1,,DEM,Cast Votes:,92,14,33,139
San Jacinto,2,Proposition #1,,DEM,Under Votes,4,1,3,8
San Jacinto,2,Proposition #1,,DEM,Over Votes,0,0,0,0
San Jacinto,2,Proposition #2,,DEM,Yes,89,14,33,136
San Jacinto,2,Proposition #2,,DEM,No,2,0,1,3
San Jacinto,2,Proposition #2,,DEM,Cast Votes:,91,14,34,139
San Jacinto,2,Proposition #2,,DEM,Under Votes,5,1,2,8
San Jacinto,2,Proposition #2,,DEM,Over Votes,0,0,0,0
San Jacinto,2,Proposition #3,,DEM,Yes,93,13,32,138
San Jacinto,2,Proposition #3,,DEM,No,0,0,2,2
San Jacinto,2,Proposition #3,,DEM,Cast Votes:,93,13,34,140
San Jacinto,2,Proposition #3,,DEM,Under Votes,3,2,2,7
San Jacinto,2,Proposition #3,,DEM,Over Votes,0,0,0,0
San Jacinto,2,Proposition #4,,DEM,Yes,93,15,31,139
San Jacinto,2,Proposition #4,,DEM,No,1,0,4,5
San Jacinto,2,Proposition #4,,DEM,Cast Votes:,94,15,35,144
San Jacinto,2,Proposition #4,,DEM,Under Votes,2,0,1,3
San Jacinto,2,Proposition #4,,DEM,Over Votes,0,0,0,0
San Jacinto,2,Proposition #5,,DEM,Yes,91,15,32,138
San Jacinto,2,Proposition #5,,DEM,No,4,0,3,7
San Jacinto,2,Proposition #5,,DEM,Cast Votes:,95,15,35,145
San Jacinto,2,Proposition #5,,DEM,Under Votes,1,0,1,2
San Jacinto,2,Proposition #5,,DEM,Over Votes,0,0,0,0
San Jacinto,2,Proposition #6,,DEM,Yes,92,15,31,138
San Jacinto,2,Proposition #6,,DEM,No,3,0,2,5
San Jacinto,2,Proposition #6,,DEM,Cast Votes:,95,15,33,143
San Jacinto,2,Proposition #6,,DEM,Under Votes,1,0,3,4
San Jacinto,2,Proposition #6,,DEM,Over Votes,0,0,0,0
San Jacinto,2,Proposition #7,,DEM,Yes,93,15,32,140
San Jacinto,2,Proposition #7,,DEM,No,1,0,3,4
San Jacinto,2,Proposition #7,,DEM,Cast Votes:,94,15,35,144
San Jacinto,2,Proposition #7,,DEM,Under Votes,2,0,1,3
San Jacinto,2,Proposition #7,,DEM,Over Votes,0,0,0,0
San Jacinto,2,Proposition #8,,DEM,Yes,87,15,31,133
San Jacinto,2,Proposition #8,,DEM,No,4,0,3,7
San Jacinto,2,Proposition #8,,DEM,Cast Votes:,91,15,34,140
San Jacinto,2,Proposition #8,,DEM,Under Votes,5,0,2,7
San Jacinto,2,Proposition #8,,DEM,Over Votes,0,0,0,0
San Jacinto,2,Proposition #9,,DEM,Yes,87,15,32,134
San Jacinto,2,Proposition #9,,DEM,No,5,0,3,8
San Jacinto,2,Proposition #9,,DEM,Cast Votes:,92,15,35,142
San Jacinto,2,Proposition #9,,DEM,Under Votes,4,0,1,5
San Jacinto,2,Proposition #9,,DEM,Over Votes,0,0,0,0
San Jacinto,2,Proposition #10,,DEM,Yes,87,13,29,129
San Jacinto,2,Proposition #10,,DEM,No,7,1,4,12
San Jacinto,2,Proposition #10,,DEM,Cast Votes:,94,14,33,141
San Jacinto,2,Proposition #10,,DEM,Under Votes,2,1,3,6
San Jacinto,2,Proposition #10,,DEM,Over Votes,0,0,0,0
San Jacinto,2,Proposition #11,,DEM,Yes,85,13,32,130
San Jacinto,2,Proposition #11,,DEM,No,4,1,2,7
San Jacinto,2,Proposition #11,,DEM,Cast Votes:,89,14,34,137
San Jacinto,2,Proposition #11,,DEM,Under Votes,7,1,2,10
San Jacinto,2,Proposition #11,,DEM,Over Votes,0,0,0,0
San Jacinto,2,Proposition 1,,REP,Yes,331,19,225,575
San Jacinto,2,Proposition 1,,REP,No,61,2,39,102
San Jacinto,2,Proposition 1,,REP,Cast Votes:,392,21,264,677
San Jacinto,2,Proposition 1,,REP,Under Votes,9,1,8,18
San Jacinto,2,Proposition 1,,REP,Over Votes,0,0,0,0
San Jacinto,2,Proposition 2,,REP,Yes,315,16,225,556
San Jacinto,2,Proposition 2,,REP,No,71,6,41,118
San Jacinto,2,Proposition 2,,REP,Cast Votes:,386,22,266,674
San Jacinto,2,Proposition 2,,REP,Under Votes,15,0,6,21
San Jacinto,2,Proposition 2,,REP,Over Votes,0,0,0,0
San Jacinto,2,Proposition 3,,REP,Yes,359,22,249,630
San Jacinto,2,Proposition 3,,REP,No,30,0,14,44
San Jacinto,2,Proposition 3,,REP,Cast Votes:,389,22,263,674
San Jacinto,2,Proposition 3,,REP,Under Votes,12,0,9,21
San Jacinto,2,Proposition 3,,REP,Over Votes,0,0,0,0
San Jacinto,2,Proposition 4,,REP,Yes,374,21,255,650
San Jacinto,2,Proposition 4,,REP,No,11,1,7,19
San Jacinto,2,Proposition 4,,REP,Cast Votes:,385,22,262,669
San Jacinto,2,Proposition 4,,REP,Under Votes,16,0,10,26
San Jacinto,2,Proposition 4,,REP,Over Votes,0,0,0,0
San Jacinto,2,Proposition 5,,REP,Yes,357,20,242,619
San Jacinto,2,Proposition 5,,REP,No,29,1,19,49
San Jacinto,2,Proposition 5,,REP,Cast Votes:,386,21,261,668
San Jacinto,2,Proposition 5,,REP,Under Votes,15,1,11,27
San Jacinto,2,Proposition 5,,REP,Over Votes,0,0,0,0
San Jacinto,2,Proposition 6,,REP,Yes,364,19,251,634
San Jacinto,2,Proposition 6,,REP,No,19,3,13,35
San Jacinto,2,Proposition 6,,REP,Cast Votes:,383,22,264,669
San Jacinto,2,Proposition 6,,REP,Under Votes,18,0,8,26
San Jacinto,2,Proposition 6,,REP,Over Votes,0,0,0,0
San Jacinto,2,Proposition 7,,REP,Yes,382,22,260,664
San Jacinto,2,Proposition 7,,REP,No,4,0,2,6
San Jacinto,2,Proposition 7,,REP,Cast Votes:,386,22,262,670
San Jacinto,2,Proposition 7,,REP,Under Votes,15,0,10,25
San Jacinto,2,Proposition 7,,REP,Over Votes,0,0,0,0
San Jacinto,2,Proposition 8,,REP,Yes,378,22,260,660
San Jacinto,2,Proposition 8,,REP,No,2,0,3,5
San Jacinto,2,Proposition 8,,REP,Cast Votes:,380,22,263,665
San Jacinto,2,Proposition 8,,REP,Under Votes,21,0,9,30
San Jacinto,2,Proposition 8,,REP,Over Votes,0,0,0,0
San Jacinto,2,Proposition 9,,REP,Yes,361,18,248,627
San Jacinto,2,Proposition 9,,REP,No,26,3,13,42
San Jacinto,2,Proposition 9,,REP,Cast Votes:,387,21,261,669
San Jacinto,2,Proposition 9,,REP,Under Votes,14,1,11,26
San Jacinto,2,Proposition 9,,REP,Over Votes,0,0,0,0
San Jacinto,2,Proposition 10,,REP,Yes,358,21,242,621
San Jacinto,2,Proposition 10,,REP,No,24,1,18,43
San Jacinto,2,Proposition 10,,REP,Cast Votes:,382,22,260,664
San Jacinto,2,Proposition 10,,REP,Under Votes,19,0,12,31
San Jacinto,2,Proposition 10,,REP,Over Votes,0,0,0,0
San Jacinto,3,President,,DEM,Andrew Yang,0,0,0,0
San Jacinto,3,President,,DEM,John K. Delaney,1,0,0,1
San Jacinto,3,President,,DEM,Robby Wells,0,0,0,0
San Jacinto,3,President,,DEM,Joseph R. Biden,35,2,3,40
San Jacinto,3,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
San Jacinto,3,President,,DEM,Marianne Williamson,0,0,0,0
San Jacinto,3,President,,DEM,Deval Patrick,0,0,0,0
San Jacinto,3,President,,DEM,Elizabeth Warren,1,0,1,2
San Jacinto,3,President,,DEM,Tulsi Gabbard,0,0,0,0
San Jacinto,3,President,,DEM,Julián Castro,0,0,0,0
San Jacinto,3,President,,DEM,Pete Buttigieg,0,0,2,2
San Jacinto,3,President,,DEM,Bernie Sanders,9,2,2,13
San Jacinto,3,President,,DEM,Tom Steyer,0,0,0,0
San Jacinto,3,President,,DEM,Michael Bennet,0,0,0,0
San Jacinto,3,President,,DEM,Michael R. Bloomberg,0,3,4,7
San Jacinto,3,President,,DEM,Cory Booker,0,0,0,0
San Jacinto,3,President,,DEM,Amy Klobuchar,0,0,1,1
San Jacinto,3,Ballots Cast,,DEM,,46,7,13,66
San Jacinto,3,President,,DEM,Under Votes,2,0,0,2
San Jacinto,3,President,,DEM,Over Votes,0,0,0,0
San Jacinto,3,U.S. Senate,,DEM,Michael Cooper,4,0,0,4
San Jacinto,3,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,0,4,6
San Jacinto,3,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
San Jacinto,3,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,0,0,0
San Jacinto,3,U.S. Senate,,DEM,Chris Bell,18,2,1,21
San Jacinto,3,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",5,3,5,13
San Jacinto,3,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",3,0,1,4
San Jacinto,3,U.S. Senate,,DEM,Sema Hernandez,6,0,1,7
San Jacinto,3,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
San Jacinto,3,U.S. Senate,,DEM,Royce West,0,0,0,0
San Jacinto,3,U.S. Senate,,DEM,Amanda K. Edwards,0,1,0,1
San Jacinto,3,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
San Jacinto,3,U.S. Senate,,DEM,Cast Votes:,38,6,12,56
San Jacinto,3,U.S. Senate,,DEM,Under Votes,10,1,1,12
San Jacinto,3,U.S. Senate,,DEM,Over Votes,0,0,0,0
San Jacinto,3,U.S. House,8,DEM,Laura Jones,22,5,6,33
San Jacinto,3,U.S. House,8,DEM,Elizabeth Hernandez,20,2,6,28
San Jacinto,3,U.S. House,8,DEM,Cast Votes:,42,7,12,61
San Jacinto,3,U.S. House,8,DEM,Under Votes,6,0,1,7
San Jacinto,3,U.S. House,8,DEM,Over Votes,0,0,0,0
San Jacinto,3,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",13,0,4,17
San Jacinto,3,Railroad Commissioner,,DEM,Chrysta Castañeda,7,3,5,15
San Jacinto,3,Railroad Commissioner,,DEM,Kelly Stone,15,1,2,18
San Jacinto,3,Railroad Commissioner,,DEM,Mark Watson,6,0,1,7
San Jacinto,3,Railroad Commissioner,,DEM,Cast Votes:,41,4,12,57
San Jacinto,3,Railroad Commissioner,,DEM,Under Votes,7,3,1,11
San Jacinto,3,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
San Jacinto,3,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,11,1,4,16
San Jacinto,3,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,29,4,7,40
San Jacinto,3,"Chief Justice, Supreme Court",,DEM,Cast Votes:,40,5,11,56
San Jacinto,3,"Chief Justice, Supreme Court",,DEM,Under Votes,8,2,2,12
San Jacinto,3,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
San Jacinto,3,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,25,2,12,39
San Jacinto,3,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,14,3,0,17
San Jacinto,3,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Cast Votes:,39,5,12,56
San Jacinto,3,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Under Votes,9,2,1,12
San Jacinto,3,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Over Votes,0,0,0,0
San Jacinto,3,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,17,3,7,27
San Jacinto,3,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,21,2,5,28
San Jacinto,3,"Justice, Supreme Court, Place 7",,DEM,Cast Votes:,38,5,12,55
San Jacinto,3,"Justice, Supreme Court, Place 7",,DEM,Under Votes,10,2,1,13
San Jacinto,3,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
San Jacinto,3,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,13,1,7,21
San Jacinto,3,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,24,4,5,33
San Jacinto,3,"Justice, Supreme Court, Place 8",,DEM,Cast Votes:,37,5,12,54
San Jacinto,3,"Justice, Supreme Court, Place 8",,DEM,Under Votes,11,2,1,14
San Jacinto,3,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,9,0,1,10
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,3,1,2,6
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,26,4,9,39
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 3",,DEM,Cast Votes:,38,5,12,55
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,10,2,1,13
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,6,2,5,13
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,33,3,7,43
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 4",,DEM,Cast Votes:,39,5,12,56
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,9,2,1,12
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,36,5,12,53
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 9",,DEM,Cast Votes:,36,5,12,53
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,12,2,1,15
San Jacinto,3,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
San Jacinto,3,San Jacinto County Chairman,,DEM,Jacqueline Mier,40,6,11,57
San Jacinto,3,San Jacinto County Chairman,,DEM,Cast Votes:,40,6,11,57
San Jacinto,3,San Jacinto County Chairman,,DEM,Under Votes,8,1,2,11
San Jacinto,3,San Jacinto County Chairman,,DEM,Over Votes,0,0,0,0
San Jacinto,3,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",1,0,0,1
San Jacinto,3,President,,REP,Donald J. Trump,197,11,135,343
San Jacinto,3,President,,REP,Bill Weld,3,0,2,5
San Jacinto,3,President,,REP,Zoltan G. Istvan,0,0,0,0
San Jacinto,3,President,,REP,Matthew John Matern,0,0,0,0
San Jacinto,3,President,,REP,Bob Ely,0,0,0,0
San Jacinto,3,President,,REP,Joe Walsh,1,0,0,1
San Jacinto,3,President,,REP,Uncommitted,8,0,2,10
San Jacinto,3,Ballots Cast,,REP,,210,11,139,360
San Jacinto,3,President,,REP,Under Votes,2,0,0,2
San Jacinto,3,President,,REP,Over Votes,0,0,0,0
San Jacinto,3,U.S. Senate,,REP,John Cornyn,137,11,94,242
San Jacinto,3,U.S. Senate,,REP,John Anthony Castro,5,0,4,9
San Jacinto,3,U.S. Senate,,REP,Dwayne Stovall,35,0,16,51
San Jacinto,3,U.S. Senate,,REP,Mark Yancey,14,0,15,29
San Jacinto,3,U.S. Senate,,REP,Virgil Bierschwale,0,0,1,1
San Jacinto,3,U.S. Senate,,REP,Cast Votes:,191,11,130,332
San Jacinto,3,U.S. Senate,,REP,Under Votes,21,0,9,30
San Jacinto,3,U.S. Senate,,REP,Over Votes,0,0,0,0
San Jacinto,3,U.S. House,8,REP,Kirk Osborn,21,0,12,33
San Jacinto,3,U.S. House,8,REP,Melissa Esparza-Mathis,5,0,3,8
San Jacinto,3,U.S. House,8,REP,Kevin Brady,172,11,119,302
San Jacinto,3,U.S. House,8,REP,Cast Votes:,198,11,134,343
San Jacinto,3,U.S. House,8,REP,Under Votes,14,0,5,19
San Jacinto,3,U.S. House,8,REP,Over Votes,0,0,0,0
San Jacinto,3,Railroad Commissioner,,REP,"James ""Jim"" Wright",130,4,87,221
San Jacinto,3,Railroad Commissioner,,REP,Ryan Sitton,53,5,36,94
San Jacinto,3,Railroad Commissioner,,REP,Cast Votes:,183,9,123,315
San Jacinto,3,Railroad Commissioner,,REP,Under Votes,29,2,16,47
San Jacinto,3,Railroad Commissioner,,REP,Over Votes,0,0,0,0
San Jacinto,3,"Chief Justice, Supreme Court",,REP,Nathan Hecht,178,9,117,304
San Jacinto,3,"Chief Justice, Supreme Court",,REP,Cast Votes:,178,9,117,304
San Jacinto,3,"Chief Justice, Supreme Court",,REP,Under Votes,34,2,22,58
San Jacinto,3,"Chief Justice, Supreme Court",,REP,Over Votes,0,0,0,0
San Jacinto,3,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Jane Bland,173,9,118,300
