county,precinct,office,district,party,candidate,votes,absentee,election_day,early_voting
Lamar,PRECINCT 2A1A,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",5,4,1,0
Lamar,PRECINCT 2C3A,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",18,11,7,0
Lamar,PRECINCT 2D,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",4,1,3,0
Lamar,PRECINCT 2E,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",1,1,0,0
Lamar,PRECINCT 2F,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",3,0,3,0
Lamar,PRECINCT 2G,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",2,1,1,0
Lamar,PRECINCT 3C7G,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",14,9,4,1
Lamar,PRECINCT 3D,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",2,1,1,0
Lamar,PRECINCT 3E,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",2,1,0,1
Lamar,PRECINCT 3F,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",1,0,1,0
Lamar,PRECINCT 3G,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",2,1,1,0
Lamar,PRECINCT 3H3C,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",2,0,1,1
Lamar,PRECINCT 3I,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",7,3,2,2
Lamar,PRECINCT 4A6E,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",5,4,1,0
Lamar,PRECINCT 4B,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",3,2,1,0
Lamar,PRECINCT 4D,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",10,8,2,0
Lamar,PRECINCT 4E,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",3,3,0,0
Lamar,PRECINCT 4F,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",8,5,3,0
Lamar,PRECINCT 4G,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene ",7,7,0,0
Lamar,PRECINCT 1A3B,Railroad Commissioner,,,OVER VOTES,6,6,0,0
Lamar,PRECINCT 1A5A,Railroad Commissioner,,,OVER VOTES,4,4,0,0
Lamar,PRECINCT 1C,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1E,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1F,Railroad Commissioner,,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 1H,Railroad Commissioner,,,OVER VOTES,6,6,0,0
Lamar,PRECINCT 1I,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2A1A,Railroad Commissioner,,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 2C3A,Railroad Commissioner,,,OVER VOTES,9,9,0,0
Lamar,PRECINCT 2D,Railroad Commissioner,,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 2E,Railroad Commissioner,,,OVER VOTES,4,4,0,0
Lamar,PRECINCT 2F,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2G,Railroad Commissioner,,,OVER VOTES,2,2,0,0
Lamar,PRECINCT 3C7G,Railroad Commissioner,,,OVER VOTES,17,17,0,0
Lamar,PRECINCT 3D,Railroad Commissioner,,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 3E,Railroad Commissioner,,,OVER VOTES,6,6,0,0
Lamar,PRECINCT 3F,Railroad Commissioner,,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 3G,Railroad Commissioner,,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 3H3C,Railroad Commissioner,,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 3I,Railroad Commissioner,,,OVER VOTES,4,4,0,0
Lamar,PRECINCT 4A6E,Railroad Commissioner,,,OVER VOTES,10,9,0,1
Lamar,PRECINCT 4B,Railroad Commissioner,,,OVER VOTES,4,4,0,0
Lamar,PRECINCT 4D,Railroad Commissioner,,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 4E,Railroad Commissioner,,,OVER VOTES,5,5,0,0
Lamar,PRECINCT 4F,Railroad Commissioner,,,OVER VOTES,6,6,0,0
Lamar,PRECINCT 4G,Railroad Commissioner,,,OVER VOTES,4,4,0,0
Lamar,PRECINCT 1A3B,Railroad Commissioner,,,UNDER VOTES,52,38,6,8
Lamar,PRECINCT 1A5A,Railroad Commissioner,,,UNDER VOTES,22,15,7,0
Lamar,PRECINCT 1C,Railroad Commissioner,,,UNDER VOTES,5,3,2,0
Lamar,PRECINCT 1E,Railroad Commissioner,,,UNDER VOTES,13,8,5,0
Lamar,PRECINCT 1F,Railroad Commissioner,,,UNDER VOTES,34,19,13,2
Lamar,PRECINCT 1H,Railroad Commissioner,,,UNDER VOTES,5,2,3,0
Lamar,PRECINCT 1I,Railroad Commissioner,,,UNDER VOTES,13,5,7,1
Lamar,PRECINCT 2A1A,Railroad Commissioner,,,UNDER VOTES,13,11,2,0
Lamar,PRECINCT 2C3A,Railroad Commissioner,,,UNDER VOTES,31,19,8,4
Lamar,PRECINCT 2D,Railroad Commissioner,,,UNDER VOTES,16,6,9,1
Lamar,PRECINCT 2E,Railroad Commissioner,,,UNDER VOTES,8,5,2,1
Lamar,PRECINCT 2F,Railroad Commissioner,,,UNDER VOTES,5,2,3,0
Lamar,PRECINCT 2G,Railroad Commissioner,,,UNDER VOTES,18,14,4,0
Lamar,PRECINCT 3C7G,Railroad Commissioner,,,UNDER VOTES,44,28,11,5
Lamar,PRECINCT 3D,Railroad Commissioner,,,UNDER VOTES,9,4,5,0
Lamar,PRECINCT 3E,Railroad Commissioner,,,UNDER VOTES,21,14,5,2
Lamar,PRECINCT 3F,Railroad Commissioner,,,UNDER VOTES,9,4,4,1
Lamar,PRECINCT 3G,Railroad Commissioner,,,UNDER VOTES,14,7,6,1
Lamar,PRECINCT 3H3C,Railroad Commissioner,,,UNDER VOTES,12,10,1,1
Lamar,PRECINCT 3I,Railroad Commissioner,,,UNDER VOTES,23,18,3,2
Lamar,PRECINCT 4A6E,Railroad Commissioner,,,UNDER VOTES,23,19,1,3
Lamar,PRECINCT 4B,Railroad Commissioner,,,UNDER VOTES,27,17,9,1
Lamar,PRECINCT 4D,Railroad Commissioner,,,UNDER VOTES,23,12,8,3
Lamar,PRECINCT 4E,Railroad Commissioner,,,UNDER VOTES,30,23,7,0
Lamar,PRECINCT 4F,Railroad Commissioner,,,UNDER VOTES,34,19,8,7
Lamar,PRECINCT 4G,Railroad Commissioner,,,UNDER VOTES,44,34,8,2
Lamar,PRECINCT 1A3B,"Chief Justice, Supreme Court",,REP,Nathan Hecht,1220,992,129,99
Lamar,PRECINCT 1A5A,"Chief Justice, Supreme Court",,REP,Nathan Hecht,463,373,60,30
Lamar,PRECINCT 1C,"Chief Justice, Supreme Court",,REP,Nathan Hecht,232,185,38,9
Lamar,PRECINCT 1E,"Chief Justice, Supreme Court",,REP,Nathan Hecht,465,297,154,14
Lamar,PRECINCT 1F,"Chief Justice, Supreme Court",,REP,Nathan Hecht,844,556,241,47
Lamar,PRECINCT 1H,"Chief Justice, Supreme Court",,REP,Nathan Hecht,409,270,122,17
Lamar,PRECINCT 1I,"Chief Justice, Supreme Court",,REP,Nathan Hecht,222,129,83,10
Lamar,PRECINCT 2A1A,"Chief Justice, Supreme Court",,REP,Nathan Hecht,192,150,31,11
Lamar,PRECINCT 2C3A,"Chief Justice, Supreme Court",,REP,Nathan Hecht,747,554,149,44
Lamar,PRECINCT 2D,"Chief Justice, Supreme Court",,REP,Nathan Hecht,346,179,155,12
Lamar,PRECINCT 2E,"Chief Justice, Supreme Court",,REP,Nathan Hecht,355,215,124,16
Lamar,PRECINCT 2F,"Chief Justice, Supreme Court",,REP,Nathan Hecht,135,52,82,1
Lamar,PRECINCT 2G,"Chief Justice, Supreme Court",,REP,Nathan Hecht,393,286,94,13
Lamar,PRECINCT 3C7G,"Chief Justice, Supreme Court",,REP,Nathan Hecht,1229,951,178,100
Lamar,PRECINCT 3D,"Chief Justice, Supreme Court",,REP,Nathan Hecht,516,296,192,28
Lamar,PRECINCT 3E,"Chief Justice, Supreme Court",,REP,Nathan Hecht,812,544,234,34
Lamar,PRECINCT 3F,"Chief Justice, Supreme Court",,REP,Nathan Hecht,383,220,141,22
Lamar,PRECINCT 3G,"Chief Justice, Supreme Court",,REP,Nathan Hecht,343,228,100,15
Lamar,PRECINCT 3H3C,"Chief Justice, Supreme Court",,REP,Nathan Hecht,340,259,39,42
Lamar,PRECINCT 3I,"Chief Justice, Supreme Court",,REP,Nathan Hecht,810,635,131,44
Lamar,PRECINCT 4A6E,"Chief Justice, Supreme Court",,REP,Nathan Hecht,704,561,75,68
Lamar,PRECINCT 4B,"Chief Justice, Supreme Court",,REP,Nathan Hecht,864,501,327,36
Lamar,PRECINCT 4D,"Chief Justice, Supreme Court",,REP,Nathan Hecht,879,576,262,41
Lamar,PRECINCT 4E,"Chief Justice, Supreme Court",,REP,Nathan Hecht,918,717,176,25
Lamar,PRECINCT 4F,"Chief Justice, Supreme Court",,REP,Nathan Hecht,1068,833,185,50
Lamar,PRECINCT 4G,"Chief Justice, Supreme Court",,REP,Nathan Hecht,1167,942,165,60
Lamar,PRECINCT 1A3B,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,349,247,50,52
Lamar,PRECINCT 1A5A,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,334,263,37,34
Lamar,PRECINCT 1C,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,29,25,4,0
Lamar,PRECINCT 1E,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,77,41,19,17
Lamar,PRECINCT 1F,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,80,42,24,14
Lamar,PRECINCT 1H,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,39,27,11,1
Lamar,PRECINCT 1I,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,18,13,4,1
Lamar,PRECINCT 2A1A,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,410,293,64,53
Lamar,PRECINCT 2C3A,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,737,552,121,64
Lamar,PRECINCT 2D,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,82,31,34,17
Lamar,PRECINCT 2E,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,58,38,12,8
Lamar,PRECINCT 2F,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,16,10,2,4
Lamar,PRECINCT 2G,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,72,52,13,7
Lamar,PRECINCT 3C7G,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,551,421,72,58
Lamar,PRECINCT 3D,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,57,32,12,13
Lamar,PRECINCT 3E,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,63,36,13,14
Lamar,PRECINCT 3F,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,43,21,14,8
Lamar,PRECINCT 3G,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,51,25,17,9
Lamar,PRECINCT 3H3C,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,127,98,10,19
Lamar,PRECINCT 3I,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,107,66,23,18
Lamar,PRECINCT 4A6E,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,255,195,29,31
Lamar,PRECINCT 4B,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,136,75,34,27
Lamar,PRECINCT 4D,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,72,44,22,6
Lamar,PRECINCT 4E,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,112,77,27,8
Lamar,PRECINCT 4F,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,157,97,29,31
Lamar,PRECINCT 4G,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,183,131,24,28
Lamar,PRECINCT 1A3B,"Chief Justice, Supreme Court",,LIB,Mark Ash,28,17,10,1
Lamar,PRECINCT 1A5A,"Chief Justice, Supreme Court",,LIB,Mark Ash,18,9,7,2
Lamar,PRECINCT 1C,"Chief Justice, Supreme Court",,LIB,Mark Ash,7,7,0,0
Lamar,PRECINCT 1E,"Chief Justice, Supreme Court",,LIB,Mark Ash,12,6,6,0
Lamar,PRECINCT 1F,"Chief Justice, Supreme Court",,LIB,Mark Ash,11,9,1,1
Lamar,PRECINCT 1H,"Chief Justice, Supreme Court",,LIB,Mark Ash,5,3,2,0
Lamar,PRECINCT 1I,"Chief Justice, Supreme Court",,LIB,Mark Ash,3,2,1,0
Lamar,PRECINCT 2A1A,"Chief Justice, Supreme Court",,LIB,Mark Ash,6,3,3,0
Lamar,PRECINCT 2C3A,"Chief Justice, Supreme Court",,LIB,Mark Ash,35,24,10,1
Lamar,PRECINCT 2D,"Chief Justice, Supreme Court",,LIB,Mark Ash,7,1,6,0
Lamar,PRECINCT 2E,"Chief Justice, Supreme Court",,LIB,Mark Ash,8,6,1,1
Lamar,PRECINCT 2F,"Chief Justice, Supreme Court",,LIB,Mark Ash,3,2,1,0
Lamar,PRECINCT 2G,"Chief Justice, Supreme Court",,LIB,Mark Ash,14,7,6,1
Lamar,PRECINCT 3C7G,"Chief Justice, Supreme Court",,LIB,Mark Ash,46,35,10,1
Lamar,PRECINCT 3D,"Chief Justice, Supreme Court",,LIB,Mark Ash,3,1,2,0
Lamar,PRECINCT 3E,"Chief Justice, Supreme Court",,LIB,Mark Ash,18,9,7,2
Lamar,PRECINCT 3F,"Chief Justice, Supreme Court",,LIB,Mark Ash,4,2,2,0
Lamar,PRECINCT 3G,"Chief Justice, Supreme Court",,LIB,Mark Ash,9,7,2,0
Lamar,PRECINCT 3H3C,"Chief Justice, Supreme Court",,LIB,Mark Ash,4,3,1,0
Lamar,PRECINCT 3I,"Chief Justice, Supreme Court",,LIB,Mark Ash,18,16,2,0
Lamar,PRECINCT 4A6E,"Chief Justice, Supreme Court",,LIB,Mark Ash,14,9,3,2
Lamar,PRECINCT 4B,"Chief Justice, Supreme Court",,LIB,Mark Ash,15,8,6,1
Lamar,PRECINCT 4D,"Chief Justice, Supreme Court",,LIB,Mark Ash,14,10,2,2
Lamar,PRECINCT 4E,"Chief Justice, Supreme Court",,LIB,Mark Ash,16,10,5,1
Lamar,PRECINCT 4F,"Chief Justice, Supreme Court",,LIB,Mark Ash,21,18,3,0
Lamar,PRECINCT 4G,"Chief Justice, Supreme Court",,LIB,Mark Ash,22,19,3,0
Lamar,PRECINCT 1A3B,"Chief Justice, Supreme Court",,,OVER VOTES,6,6,0,0
Lamar,PRECINCT 1A5A,"Chief Justice, Supreme Court",,,OVER VOTES,4,4,0,0
Lamar,PRECINCT 1C,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1E,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1F,"Chief Justice, Supreme Court",,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 1H,"Chief Justice, Supreme Court",,,OVER VOTES,6,6,0,0
Lamar,PRECINCT 1I,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2A1A,"Chief Justice, Supreme Court",,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 2C3A,"Chief Justice, Supreme Court",,,OVER VOTES,9,9,0,0
Lamar,PRECINCT 2D,"Chief Justice, Supreme Court",,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 2E,"Chief Justice, Supreme Court",,,OVER VOTES,4,4,0,0
Lamar,PRECINCT 2F,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2G,"Chief Justice, Supreme Court",,,OVER VOTES,2,2,0,0
Lamar,PRECINCT 3C7G,"Chief Justice, Supreme Court",,,OVER VOTES,17,17,0,0
Lamar,PRECINCT 3D,"Chief Justice, Supreme Court",,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 3E,"Chief Justice, Supreme Court",,,OVER VOTES,5,5,0,0
Lamar,PRECINCT 3F,"Chief Justice, Supreme Court",,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 3G,"Chief Justice, Supreme Court",,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 3H3C,"Chief Justice, Supreme Court",,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 3I,"Chief Justice, Supreme Court",,,OVER VOTES,4,4,0,0
Lamar,PRECINCT 4A6E,"Chief Justice, Supreme Court",,,OVER VOTES,7,7,0,0
Lamar,PRECINCT 4B,"Chief Justice, Supreme Court",,,OVER VOTES,4,4,0,0
Lamar,PRECINCT 4D,"Chief Justice, Supreme Court",,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 4E,"Chief Justice, Supreme Court",,,OVER VOTES,5,5,0,0
Lamar,PRECINCT 4F,"Chief Justice, Supreme Court",,,OVER VOTES,6,6,0,0
Lamar,PRECINCT 4G,"Chief Justice, Supreme Court",,,OVER VOTES,4,4,0,0
Lamar,PRECINCT 1A3B,"Chief Justice, Supreme Court",,,UNDER VOTES,57,39,9,9
Lamar,PRECINCT 1A5A,"Chief Justice, Supreme Court",,,UNDER VOTES,25,17,8,0
Lamar,PRECINCT 1C,"Chief Justice, Supreme Court",,,UNDER VOTES,10,8,2,0
Lamar,PRECINCT 1E,"Chief Justice, Supreme Court",,,UNDER VOTES,12,8,4,0
Lamar,PRECINCT 1F,"Chief Justice, Supreme Court",,,UNDER VOTES,44,25,16,3
Lamar,PRECINCT 1H,"Chief Justice, Supreme Court",,,UNDER VOTES,6,3,3,0
Lamar,PRECINCT 1I,"Chief Justice, Supreme Court",,,UNDER VOTES,13,6,6,1
Lamar,PRECINCT 2A1A,"Chief Justice, Supreme Court",,,UNDER VOTES,18,15,3,0
Lamar,PRECINCT 2C3A,"Chief Justice, Supreme Court",,,UNDER VOTES,38,25,9,4
Lamar,PRECINCT 2D,"Chief Justice, Supreme Court",,,UNDER VOTES,22,7,14,1
Lamar,PRECINCT 2E,"Chief Justice, Supreme Court",,,UNDER VOTES,10,5,4,1
Lamar,PRECINCT 2F,"Chief Justice, Supreme Court",,,UNDER VOTES,3,1,2,0
Lamar,PRECINCT 2G,"Chief Justice, Supreme Court",,,UNDER VOTES,23,17,6,0
Lamar,PRECINCT 3C7G,"Chief Justice, Supreme Court",,,UNDER VOTES,59,39,12,8
Lamar,PRECINCT 3D,"Chief Justice, Supreme Court",,,UNDER VOTES,12,5,7,0
Lamar,PRECINCT 3E,"Chief Justice, Supreme Court",,,UNDER VOTES,24,15,8,1
Lamar,PRECINCT 3F,"Chief Justice, Supreme Court",,,UNDER VOTES,7,2,5,0
Lamar,PRECINCT 3G,"Chief Justice, Supreme Court",,,UNDER VOTES,17,9,7,1
Lamar,PRECINCT 3H3C,"Chief Justice, Supreme Court",,,UNDER VOTES,12,11,0,1
Lamar,PRECINCT 3I,"Chief Justice, Supreme Court",,,UNDER VOTES,25,19,2,4
Lamar,PRECINCT 4A6E,"Chief Justice, Supreme Court",,,UNDER VOTES,33,28,1,4
Lamar,PRECINCT 4B,"Chief Justice, Supreme Court",,,UNDER VOTES,39,22,14,3
Lamar,PRECINCT 4D,"Chief Justice, Supreme Court",,,UNDER VOTES,33,19,11,3
Lamar,PRECINCT 4E,"Chief Justice, Supreme Court",,,UNDER VOTES,39,28,9,2
Lamar,PRECINCT 4F,"Chief Justice, Supreme Court",,,UNDER VOTES,40,23,7,10
Lamar,PRECINCT 4G,"Chief Justice, Supreme Court",,,UNDER VOTES,54,39,12,3
Lamar,PRECINCT 1A3B,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,1251,1010,141,100
Lamar,PRECINCT 1A5A,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,486,390,64,32
Lamar,PRECINCT 1C,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,238,191,38,9
Lamar,PRECINCT 1E,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,478,308,156,14
Lamar,PRECINCT 1F,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,864,566,248,50
Lamar,PRECINCT 1H,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,413,274,123,16
Lamar,PRECINCT 1I,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,225,133,82,10
Lamar,PRECINCT 2A1A,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,196,151,33,12
Lamar,PRECINCT 2C3A,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,786,583,157,46
Lamar,PRECINCT 2D,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,356,180,166,10
Lamar,PRECINCT 2E,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,365,222,125,18
Lamar,PRECINCT 2F,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,137,54,82,1
Lamar,PRECINCT 2G,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,412,298,100,14
Lamar,PRECINCT 3C7G,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,1264,975,187,102
Lamar,PRECINCT 3D,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,518,297,194,27
Lamar,PRECINCT 3E,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,834,559,239,36
Lamar,PRECINCT 3F,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,381,219,143,19
Lamar,PRECINCT 3G,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,351,234,101,16
Lamar,PRECINCT 3H3C,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,346,261,39,46
Lamar,PRECINCT 3I,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,832,651,136,45
Lamar,PRECINCT 4A6E,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,709,564,77,68
Lamar,PRECINCT 4B,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,891,515,338,38
Lamar,PRECINCT 4D,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,908,594,270,44
Lamar,PRECINCT 4E,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,931,721,184,26
Lamar,PRECINCT 4F,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,1081,849,181,51
Lamar,PRECINCT 4G,"Justice, Supreme Court, Place 6, Unexpir",,REP,Jane Bland,1190,958,170,62
Lamar,PRECINCT 1A3B,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,348,247,50,51
Lamar,PRECINCT 1A5A,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,328,255,40,33
Lamar,PRECINCT 1C,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,28,25,3,0
Lamar,PRECINCT 1E,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,72,34,21,17
Lamar,PRECINCT 1F,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,75,41,21,13
Lamar,PRECINCT 1H,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,42,28,12,2
Lamar,PRECINCT 1I,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,17,12,3,2
Lamar,PRECINCT 2A1A,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,412,296,64,52
Lamar,PRECINCT 2C3A,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,730,547,121,62
Lamar,PRECINCT 2D,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,83,31,33,19
Lamar,PRECINCT 2E,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,57,38,12,7
Lamar,PRECINCT 2F,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,16,10,2,4
Lamar,PRECINCT 2G,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,70,50,13,7
Lamar,PRECINCT 3C7G,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,558,429,70,59
Lamar,PRECINCT 3D,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,58,31,13,14
Lamar,PRECINCT 3E,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,63,33,15,15
Lamar,PRECINCT 3F,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,48,23,14,11
Lamar,PRECINCT 3G,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,48,26,14,8
Lamar,PRECINCT 3H3C,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,122,96,11,15
Lamar,PRECINCT 3I,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,103,67,20,16
Lamar,PRECINCT 4A6E,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,260,198,31,31
Lamar,PRECINCT 4B,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,125,70,29,26
Lamar,PRECINCT 4D,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,59,35,18,6
Lamar,PRECINCT 4E,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,117,83,25,9
Lamar,PRECINCT 4F,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,162,98,31,33
Lamar,PRECINCT 4G,"Justice, Supreme Court, Place 6, Unexpir",,DEM,Kathy Cheng,176,128,22,26
Lamar,PRECINCT 1A3B,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,6,6,0,0
Lamar,PRECINCT 1A5A,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,4,4,0,0
Lamar,PRECINCT 1C,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1E,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 1F,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 1H,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 1I,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2A1A,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,3,3,0,0
Lamar,PRECINCT 2C3A,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,7,7,0,0
Lamar,PRECINCT 2D,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 2E,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,2,2,0,0
Lamar,PRECINCT 2F,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 2G,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,1,1,0,0
Lamar,PRECINCT 3C7G,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,15,15,0,0
Lamar,PRECINCT 3D,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,0,0,0,0
Lamar,PRECINCT 3E,"Justice, Supreme Court, Place 6, Unexpir",,,OVER VOTES,3,3,0,0
