county,precinct,office,district,party,candidate,early_voting,election_day,mail,votes
Armstrong,201,U.S. Senate,,REP,Virgil Bierschwale,0,1,0,1
Armstrong,202,U.S. Senate,,REP,Virgil Bierschwale,0,1,3,4
Armstrong,301,U.S. Senate,,REP,Virgil Bierschwale,1,2,1,4
Armstrong,303,U.S. Senate,,REP,Virgil Bierschwale,0,0,1,1
Armstrong,401,U.S. Senate,,REP,Virgil Bierschwale,0,1,0,1
Armstrong,402,U.S. Senate,,REP,Virgil Bierschwale,0,0,2,2
Armstrong,404,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0
Armstrong,101,U.S. Senate,,REP,John Cornyn,5,65,54,124
Armstrong,201,U.S. Senate,,REP,John Cornyn,4,36,28,68
Armstrong,202,U.S. Senate,,REP,John Cornyn,0,10,16,26
Armstrong,301,U.S. Senate,,REP,John Cornyn,7,76,42,125
Armstrong,303,U.S. Senate,,REP,John Cornyn,0,2,12,14
Armstrong,401,U.S. Senate,,REP,John Cornyn,5,43,33,81
Armstrong,402,U.S. Senate,,REP,John Cornyn,2,22,40,64
Armstrong,404,U.S. Senate,,REP,John Cornyn,1,5,5,11
Armstrong,101,U.S. Senate,,REP,Mark Yancey,1,8,2,11
Armstrong,201,U.S. Senate,,REP,Mark Yancey,0,3,4,7
Armstrong,202,U.S. Senate,,REP,Mark Yancey,0,0,0,0
Armstrong,301,U.S. Senate,,REP,Mark Yancey,0,4,4,8
Armstrong,303,U.S. Senate,,REP,Mark Yancey,0,0,2,2
Armstrong,401,U.S. Senate,,REP,Mark Yancey,0,6,1,7
Armstrong,402,U.S. Senate,,REP,Mark Yancey,0,2,5,7
Armstrong,404,U.S. Senate,,REP,Mark Yancey,0,0,0,0
Armstrong,101,U.S. Senate,,REP,Dwayne Stovall,1,9,3,13
Armstrong,201,U.S. Senate,,REP,Dwayne Stovall,0,1,8,9
Armstrong,202,U.S. Senate,,REP,Dwayne Stovall,0,2,5,7
Armstrong,301,U.S. Senate,,REP,Dwayne Stovall,3,6,4,13
Armstrong,303,U.S. Senate,,REP,Dwayne Stovall,0,0,0,0
Armstrong,401,U.S. Senate,,REP,Dwayne Stovall,0,5,3,8
Armstrong,402,U.S. Senate,,REP,Dwayne Stovall,0,1,1,2
Armstrong,404,U.S. Senate,,REP,Dwayne Stovall,0,0,3,3
Armstrong,101,U.S. Senate,,REP,John Anthony Castro,0,2,2,4
Armstrong,201,U.S. Senate,,REP,John Anthony Castro,0,2,2,4
Armstrong,202,U.S. Senate,,REP,John Anthony Castro,0,0,0,0
Armstrong,301,U.S. Senate,,REP,John Anthony Castro,0,0,0,0
Armstrong,303,U.S. Senate,,REP,John Anthony Castro,0,0,0,0
Armstrong,401,U.S. Senate,,REP,John Anthony Castro,0,3,1,4
Armstrong,402,U.S. Senate,,REP,John Anthony Castro,0,0,1,1
Armstrong,404,U.S. Senate,,REP,John Anthony Castro,0,0,0,0
Armstrong,101,U.S. House,13,REP,Undervote,0,9,2,11
Armstrong,201,U.S. House,13,REP,Undervote,0,2,4,6
Armstrong,202,U.S. House,13,REP,Undervote,0,0,1,1
Armstrong,301,U.S. House,13,REP,Undervote,3,12,3,18
Armstrong,303,U.S. House,13,REP,Undervote,0,1,2,3
Armstrong,401,U.S. House,13,REP,Undervote,0,4,7,11
Armstrong,402,U.S. House,13,REP,Undervote,0,1,1,2
Armstrong,404,U.S. House,13,REP,Undervote,0,0,0,0
Armstrong,101,U.S. House,13,REP,Asusena Resendiz,0,0,1,1
Armstrong,201,U.S. House,13,REP,Asusena Resendiz,0,0,0,0
Armstrong,202,U.S. House,13,REP,Asusena Resendiz,0,0,1,1
Armstrong,301,U.S. House,13,REP,Asusena Resendiz,0,2,1,3
Armstrong,303,U.S. House,13,REP,Asusena Resendiz,0,0,0,0
Armstrong,401,U.S. House,13,REP,Asusena Resendiz,0,0,1,1
Armstrong,402,U.S. House,13,REP,Asusena Resendiz,0,0,0,0
Armstrong,404,U.S. House,13,REP,Asusena Resendiz,0,0,0,0
Armstrong,101,U.S. House,13,REP,Chris Ekstrom,4,15,7,26
Armstrong,201,U.S. House,13,REP,Chris Ekstrom,0,12,6,18
Armstrong,202,U.S. House,13,REP,Chris Ekstrom,0,2,3,5
Armstrong,301,U.S. House,13,REP,Chris Ekstrom,0,9,6,15
Armstrong,303,U.S. House,13,REP,Chris Ekstrom,0,0,1,1
Armstrong,401,U.S. House,13,REP,Chris Ekstrom,3,12,8,23
Armstrong,402,U.S. House,13,REP,Chris Ekstrom,0,7,11,18
Armstrong,404,U.S. House,13,REP,Chris Ekstrom,0,0,0,0
Armstrong,101,U.S. House,13,REP,Jamie Culley,0,1,0,1
Armstrong,201,U.S. House,13,REP,Jamie Culley,0,1,1,2
Armstrong,202,U.S. House,13,REP,Jamie Culley,0,0,0,0
Armstrong,301,U.S. House,13,REP,Jamie Culley,0,0,0,0
Armstrong,303,U.S. House,13,REP,Jamie Culley,0,0,0,0
Armstrong,401,U.S. House,13,REP,Jamie Culley,0,0,0,0
Armstrong,402,U.S. House,13,REP,Jamie Culley,0,0,0,0
Armstrong,404,U.S. House,13,REP,Jamie Culley,0,0,0,0
Armstrong,101,U.S. House,13,REP,Monique Worthy,0,0,0,0
Armstrong,201,U.S. House,13,REP,Monique Worthy,0,1,0,1
Armstrong,202,U.S. House,13,REP,Monique Worthy,0,0,0,0
Armstrong,301,U.S. House,13,REP,Monique Worthy,0,0,0,0
Armstrong,303,U.S. House,13,REP,Monique Worthy,0,0,0,0
Armstrong,401,U.S. House,13,REP,Monique Worthy,0,0,0,0
Armstrong,402,U.S. House,13,REP,Monique Worthy,0,0,0,0
Armstrong,404,U.S. House,13,REP,Monique Worthy,0,0,0,0
Armstrong,101,U.S. House,13,REP,Mark Neese,1,2,1,4
Armstrong,201,U.S. House,13,REP,Mark Neese,0,1,0,1
Armstrong,202,U.S. House,13,REP,Mark Neese,0,0,0,0
Armstrong,301,U.S. House,13,REP,Mark Neese,1,2,0,3
Armstrong,303,U.S. House,13,REP,Mark Neese,0,0,0,0
Armstrong,401,U.S. House,13,REP,Mark Neese,0,2,1,3
Armstrong,402,U.S. House,13,REP,Mark Neese,0,1,0,1
Armstrong,404,U.S. House,13,REP,Mark Neese,0,0,1,1
Armstrong,101,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,0,0
Armstrong,201,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,1,1
Armstrong,202,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,0,0
Armstrong,301,U.S. House,13,REP,"Catherine ""I Swear"" Carr",1,0,1,2
Armstrong,303,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,0,0
Armstrong,401,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,0,0
Armstrong,402,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,1,0,1
Armstrong,404,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,0,0
Armstrong,101,U.S. House,13,REP,Jason Foglesong,0,2,0,2
Armstrong,201,U.S. House,13,REP,Jason Foglesong,0,0,1,1
Armstrong,202,U.S. House,13,REP,Jason Foglesong,0,0,0,0
Armstrong,301,U.S. House,13,REP,Jason Foglesong,0,0,0,0
Armstrong,303,U.S. House,13,REP,Jason Foglesong,0,0,0,0
Armstrong,401,U.S. House,13,REP,Jason Foglesong,0,0,0,0
Armstrong,402,U.S. House,13,REP,Jason Foglesong,0,0,0,0
Armstrong,404,U.S. House,13,REP,Jason Foglesong,0,0,0,0
Armstrong,101,U.S. House,13,REP,Vance Snider II,0,8,7,15
Armstrong,201,U.S. House,13,REP,Vance Snider II,0,5,2,7
Armstrong,202,U.S. House,13,REP,Vance Snider II,0,1,0,1
Armstrong,301,U.S. House,13,REP,Vance Snider II,2,12,1,15
Armstrong,303,U.S. House,13,REP,Vance Snider II,0,0,0,0
Armstrong,401,U.S. House,13,REP,Vance Snider II,0,10,2,12
Armstrong,402,U.S. House,13,REP,Vance Snider II,2,3,1,6
Armstrong,404,U.S. House,13,REP,Vance Snider II,0,0,1,1
Armstrong,101,U.S. House,13,REP,Diane Knowlton,0,0,0,0
Armstrong,201,U.S. House,13,REP,Diane Knowlton,0,0,0,0
Armstrong,202,U.S. House,13,REP,Diane Knowlton,0,0,0,0
Armstrong,301,U.S. House,13,REP,Diane Knowlton,0,1,0,1
Armstrong,303,U.S. House,13,REP,Diane Knowlton,0,0,0,0
Armstrong,401,U.S. House,13,REP,Diane Knowlton,0,0,0,0
Armstrong,402,U.S. House,13,REP,Diane Knowlton,0,0,0,0
Armstrong,404,U.S. House,13,REP,Diane Knowlton,0,0,0,0
Armstrong,101,U.S. House,13,REP,Ronny Jackson,1,14,15,30
Armstrong,201,U.S. House,13,REP,Ronny Jackson,3,9,11,23
Armstrong,202,U.S. House,13,REP,Ronny Jackson,0,0,6,6
Armstrong,301,U.S. House,13,REP,Ronny Jackson,1,14,14,29
Armstrong,303,U.S. House,13,REP,Ronny Jackson,0,0,3,3
Armstrong,401,U.S. House,13,REP,Ronny Jackson,2,10,4,16
Armstrong,402,U.S. House,13,REP,Ronny Jackson,0,8,6,14
Armstrong,404,U.S. House,13,REP,Ronny Jackson,0,3,0,3
Armstrong,101,U.S. House,13,REP,Matt McArthur,0,1,2,3
Armstrong,201,U.S. House,13,REP,Matt McArthur,0,0,3,3
Armstrong,202,U.S. House,13,REP,Matt McArthur,0,0,0,0
Armstrong,301,U.S. House,13,REP,Matt McArthur,0,0,0,0
Armstrong,303,U.S. House,13,REP,Matt McArthur,0,0,0,0
Armstrong,401,U.S. House,13,REP,Matt McArthur,0,1,0,1
Armstrong,402,U.S. House,13,REP,Matt McArthur,0,1,2,3
Armstrong,404,U.S. House,13,REP,Matt McArthur,0,0,0,0
Armstrong,101,U.S. House,13,REP,Elaine Hays,0,4,3,7
Armstrong,201,U.S. House,13,REP,Elaine Hays,0,1,0,1
Armstrong,202,U.S. House,13,REP,Elaine Hays,0,0,2,2
Armstrong,301,U.S. House,13,REP,Elaine Hays,1,4,2,7
Armstrong,303,U.S. House,13,REP,Elaine Hays,0,0,0,0
Armstrong,401,U.S. House,13,REP,Elaine Hays,0,6,3,9
Armstrong,402,U.S. House,13,REP,Elaine Hays,0,0,7,7
Armstrong,404,U.S. House,13,REP,Elaine Hays,0,0,0,0
Armstrong,101,U.S. House,13,REP,Richard Herman,0,0,1,1
Armstrong,201,U.S. House,13,REP,Richard Herman,0,1,2,3
Armstrong,202,U.S. House,13,REP,Richard Herman,0,1,0,1
Armstrong,301,U.S. House,13,REP,Richard Herman,0,1,0,1
Armstrong,303,U.S. House,13,REP,Richard Herman,0,0,0,0
Armstrong,401,U.S. House,13,REP,Richard Herman,0,0,0,0
Armstrong,402,U.S. House,13,REP,Richard Herman,0,0,0,0
Armstrong,404,U.S. House,13,REP,Richard Herman,0,0,0,0
Armstrong,101,U.S. House,13,REP,Lee Harvey,0,2,0,2
Armstrong,201,U.S. House,13,REP,Lee Harvey,0,0,1,1
Armstrong,202,U.S. House,13,REP,Lee Harvey,0,0,0,0
Armstrong,301,U.S. House,13,REP,Lee Harvey,0,0,2,2
Armstrong,303,U.S. House,13,REP,Lee Harvey,0,0,0,0
Armstrong,401,U.S. House,13,REP,Lee Harvey,0,2,0,2
Armstrong,402,U.S. House,13,REP,Lee Harvey,0,0,0,0
Armstrong,404,U.S. House,13,REP,Lee Harvey,0,0,0,0
Armstrong,101,U.S. House,13,REP,Josh Winegarner,1,38,27,66
Armstrong,201,U.S. House,13,REP,Josh Winegarner,1,15,16,32
Armstrong,202,U.S. House,13,REP,Josh Winegarner,0,9,12,21
Armstrong,301,U.S. House,13,REP,Josh Winegarner,3,41,27,71
Armstrong,303,U.S. House,13,REP,Josh Winegarner,0,1,12,13
Armstrong,401,U.S. House,13,REP,Josh Winegarner,0,18,24,42
Armstrong,402,U.S. House,13,REP,Josh Winegarner,0,4,24,28
Armstrong,404,U.S. House,13,REP,Josh Winegarner,1,2,6,9
Armstrong,101,Railroad Commissioner,,REP,Undervote,1,26,11,38
Armstrong,201,Railroad Commissioner,,REP,Undervote,0,5,8,13
Armstrong,202,Railroad Commissioner,,REP,Undervote,0,2,3,5
Armstrong,301,Railroad Commissioner,,REP,Undervote,2,21,13,36
Armstrong,303,Railroad Commissioner,,REP,Undervote,0,2,4,6
Armstrong,401,Railroad Commissioner,,REP,Undervote,0,10,13,23
Armstrong,402,Railroad Commissioner,,REP,Undervote,0,3,7,10
Armstrong,404,Railroad Commissioner,,REP,Undervote,0,1,1,2
Armstrong,101,Railroad Commissioner,,REP,Ryan Sitton,2,33,21,56
Armstrong,201,Railroad Commissioner,,REP,Ryan Sitton,2,14,16,32
Armstrong,202,Railroad Commissioner,,REP,Ryan Sitton,0,8,9,17
Armstrong,301,Railroad Commissioner,,REP,Ryan Sitton,5,27,14,46
Armstrong,303,Railroad Commissioner,,REP,Ryan Sitton,0,0,8,8
Armstrong,401,Railroad Commissioner,,REP,Ryan Sitton,2,23,19,44
Armstrong,402,Railroad Commissioner,,REP,Ryan Sitton,0,8,26,34
Armstrong,404,Railroad Commissioner,,REP,Ryan Sitton,1,1,4,6
Armstrong,101,Railroad Commissioner,,REP,"James ""Jim"" Wright",4,37,34,75
Armstrong,201,Railroad Commissioner,,REP,"James ""Jim"" Wright",2,30,23,55
Armstrong,202,Railroad Commissioner,,REP,"James ""Jim"" Wright",0,3,13,16
Armstrong,301,Railroad Commissioner,,REP,"James ""Jim"" Wright",5,51,29,85
Armstrong,303,Railroad Commissioner,,REP,"James ""Jim"" Wright",0,0,6,6
Armstrong,401,Railroad Commissioner,,REP,"James ""Jim"" Wright",3,32,18,53
Armstrong,402,Railroad Commissioner,,REP,"James ""Jim"" Wright",2,14,20,36
Armstrong,404,Railroad Commissioner,,REP,"James ""Jim"" Wright",0,3,3,6
Armstrong,101,State Representative,88,REP,Undervote,1,24,15,40
Armstrong,201,State Representative,88,REP,Undervote,0,8,11,19
Armstrong,202,State Representative,88,REP,Undervote,0,3,4,7
Armstrong,301,State Representative,88,REP,Undervote,2,22,11,35
Armstrong,303,State Representative,88,REP,Undervote,0,2,5,7
Armstrong,401,State Representative,88,REP,Undervote,0,13,17,30
Armstrong,402,State Representative,88,REP,Undervote,0,3,12,15
Armstrong,404,State Representative,88,REP,Undervote,0,1,1,2
Armstrong,101,State Representative,88,REP,Ken King,6,72,51,129
Armstrong,201,State Representative,88,REP,Ken King,4,41,36,81
Armstrong,202,State Representative,88,REP,Ken King,0,10,21,31
Armstrong,301,State Representative,88,REP,Ken King,10,77,45,132
Armstrong,303,State Representative,88,REP,Ken King,0,0,13,13
Armstrong,401,State Representative,88,REP,Ken King,5,52,33,90
Armstrong,402,State Representative,88,REP,Ken King,2,22,41,65
Armstrong,404,State Representative,88,REP,Ken King,1,4,7,12
