county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional
Montague,PCT 12,Proposition #3,,DEM,Total Votes Cast,7,6,0,1,0
Montague,PCT 12,Proposition #4,,DEM,Yes,5,4,0,1,0
Montague,PCT 12,Proposition #4,,DEM,No,1,1,0,0,0
Montague,PCT 12,Proposition #4,,DEM,Total Votes Cast,6,5,0,1,0
Montague,PCT 12,Proposition #5,,DEM,Yes,7,6,0,1,0
Montague,PCT 12,Proposition #5,,DEM,No,0,0,0,0,0
Montague,PCT 12,Proposition #5,,DEM,Total Votes Cast,7,6,0,1,0
Montague,PCT 12,Proposition #6,,DEM,Yes,6,5,0,1,0
Montague,PCT 12,Proposition #6,,DEM,No,1,1,0,0,0
Montague,PCT 12,Proposition #6,,DEM,Total Votes Cast,7,6,0,1,0
Montague,PCT 12,Proposition #7,,DEM,Yes,7,6,0,1,0
Montague,PCT 12,Proposition #7,,DEM,No,0,0,0,0,0
Montague,PCT 12,Proposition #7,,DEM,Total Votes Cast,7,6,0,1,0
Montague,PCT 12,Proposition #8,,DEM,Yes,7,6,0,1,0
Montague,PCT 12,Proposition #8,,DEM,No,0,0,0,0,0
Montague,PCT 12,Proposition #8,,DEM,Total Votes Cast,7,6,0,1,0
Montague,PCT 12,Proposition #9,,DEM,Yes,7,6,0,1,0
Montague,PCT 12,Proposition #9,,DEM,No,0,0,0,0,0
Montague,PCT 12,Proposition #9,,DEM,Total Votes Cast,7,6,0,1,0
Montague,PCT 12,Proposition #10,,DEM,Yes,6,5,0,1,0
Montague,PCT 12,Proposition #10,,DEM,No,0,0,0,0,0
Montague,PCT 12,Proposition #10,,DEM,Total Votes Cast,6,5,0,1,0
Montague,PCT 12,Proposition #11,,DEM,Yes,7,6,0,1,0
Montague,PCT 12,Proposition #11,,DEM,No,0,0,0,0,0
Montague,PCT 12,Proposition #11,,DEM,Total Votes Cast,7,6,0,1,0
Montague,PCT 13,Registered Voters,,,,936,,,,
Montague,PCT 13,Registered Voters,,,,936,,,,
Montague,PCT 13,Registered Voters,,,,0,,,,
Montague,PCT 13,Ballots Cast,,,,322,155,160,7,0
Montague,PCT 13,Ballots Cast,,DEM,,0,0,0,0,0
Montague,PCT 13,President,,DEM,Julian Castro,0,0,0,0,0
Montague,PCT 13,President,,DEM,Deval Patrick,0,0,0,0,0
Montague,PCT 13,President,,DEM,Michael R. Bloomberg,4,2,1,1,0
Montague,PCT 13,President,,DEM,Bernie Sanders,12,8,4,0,0
Montague,PCT 13,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Montague,PCT 13,President,,DEM,Cory Booker,0,0,0,0,0
Montague,PCT 13,President,,DEM,Tom Steyer,0,0,0,0,0
Montague,PCT 13,President,,DEM,Andrew Yang,1,0,1,0,0
Montague,PCT 13,President,,DEM,Robby Wells,0,0,0,0,0
Montague,PCT 13,President,,DEM,Michael Bennet,0,0,0,0,0
Montague,PCT 13,President,,DEM,Pete Buttigieg,1,0,1,0,0
Montague,PCT 13,President,,DEM,Amy Klobuchar,1,0,1,0,0
Montague,PCT 13,President,,DEM,Elizabeth Warren,3,3,0,0,0
Montague,PCT 13,President,,DEM,Joseph R. Biden,17,12,4,1,0
Montague,PCT 13,President,,DEM,Tulsi Gabbard,1,1,0,0,0
Montague,PCT 13,President,,DEM,Marianne Williamson,0,0,0,0,0
Montague,PCT 13,President,,DEM,John K. Delaney,0,0,0,0,0
Montague,PCT 13,President,,DEM,Total Votes Cast,40,26,12,2,0
Montague,PCT 13,U.S. Senate,,DEM,Michael Cooper,3,2,0,1,0
Montague,PCT 13,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0,0
Montague,PCT 13,U.S. Senate,,DEM,Chris Bell,6,5,1,0,0
Montague,PCT 13,U.S. Senate,,DEM,Sema Hernandez,4,3,1,0,0
Montague,PCT 13,U.S. Senate,,DEM,Mary (MJ) Hegar,8,2,6,0,0
Montague,PCT 13,U.S. Senate,,DEM,D. R. Hunter,4,2,1,1,0
Montague,PCT 13,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,1,1,0,0
Montague,PCT 13,U.S. Senate,,DEM,Amanda K. Edwards,4,3,1,0,0
Montague,PCT 13,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",4,4,0,0,0
Montague,PCT 13,U.S. Senate,,DEM,Royce West,1,0,1,0,0
Montague,PCT 13,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0,0,0
Montague,PCT 13,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0
Montague,PCT 13,U.S. Senate,,DEM,Total Votes Cast,36,22,12,2,0
Montague,PCT 13,U.S. House,13,DEM,Gus Trujillo,11,6,4,1,0
Montague,PCT 13,U.S. House,13,DEM,Timothy W. Gassaway,11,8,2,1,0
Montague,PCT 13,U.S. House,13,DEM,Greg Sagan,13,9,4,0,0
Montague,PCT 13,U.S. House,13,DEM,Total Votes Cast,35,23,10,2,0
Montague,PCT 13,Railroad Commissioner,,DEM,Kelly Stone,9,6,3,0,0
Montague,PCT 13,Railroad Commissioner,,DEM,Chrysta Castaneda,14,9,5,0,0
Montague,PCT 13,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",3,3,0,0,0
Montague,PCT 13,Railroad Commissioner,,DEM,Mark Watson,9,4,3,2,0
Montague,PCT 13,Railroad Commissioner,,DEM,Total Votes Cast,35,22,11,2,0
Montague,PCT 13,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,13,10,2,1,0
Montague,PCT 13,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,20,11,8,1,0
Montague,PCT 13,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,33,21,10,2,0
Montague,PCT 13,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,23,13,9,1,0
Montague,PCT 13,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,11,8,2,1,0
Montague,PCT 13,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,34,21,11,2,0
Montague,PCT 13,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,23,12,9,2,0
Montague,PCT 13,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,11,9,2,0,0
Montague,PCT 13,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,34,21,11,2,0
Montague,PCT 13,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,18,10,6,2,0
Montague,PCT 13,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,15,10,5,0,0
Montague,PCT 13,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,33,20,11,2,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,2,2,0,0,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,12,7,3,2,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,18,11,7,0,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,32,20,10,2,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,10,8,2,0,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,24,13,9,2,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,34,21,11,2,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,30,20,8,2,0
Montague,PCT 13,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,30,20,8,2,0
Montague,PCT 13,"Member, State BoE, Dist 15",,DEM,John Betancourt,30,19,9,2,0
Montague,PCT 13,"Member, State BoE, Dist 15",,DEM,Total Votes Cast,30,19,9,2,0
Montague,PCT 13,State Representative,68,DEM,Patsy Ledbetter,33,21,10,2,0
Montague,PCT 13,State Representative,68,DEM,Total Votes Cast,33,21,10,2,0
Montague,PCT 13,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Delonia A. Watson,32,21,9,2,0
Montague,PCT 13,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Total Votes Cast,32,21,9,2,0
Montague,PCT 13,Proposition #1,,DEM,Yes,31,22,8,1,0
Montague,PCT 13,Proposition #1,,DEM,No,5,3,2,0,0
Montague,PCT 13,Proposition #1,,DEM,Total Votes Cast,36,25,10,1,0
Montague,PCT 13,Proposition #2,,DEM,Yes,31,22,7,2,0
Montague,PCT 13,Proposition #2,,DEM,No,6,3,3,0,0
Montague,PCT 13,Proposition #2,,DEM,Total Votes Cast,37,25,10,2,0
Montague,PCT 13,Proposition #3,,DEM,Yes,33,22,9,2,0
Montague,PCT 13,Proposition #3,,DEM,No,4,3,1,0,0
Montague,PCT 13,Proposition #3,,DEM,Total Votes Cast,37,25,10,2,0
Montague,PCT 13,Proposition #4,,DEM,Yes,29,20,7,2,0
Montague,PCT 13,Proposition #4,,DEM,No,7,4,3,0,0
Montague,PCT 13,Proposition #4,,DEM,Total Votes Cast,36,24,10,2,0
Montague,PCT 13,Proposition #5,,DEM,Yes,29,21,6,2,0
Montague,PCT 13,Proposition #5,,DEM,No,8,4,4,0,0
Montague,PCT 13,Proposition #5,,DEM,Total Votes Cast,37,25,10,2,0
Montague,PCT 13,Proposition #6,,DEM,Yes,31,21,8,2,0
Montague,PCT 13,Proposition #6,,DEM,No,5,3,2,0,0
Montague,PCT 13,Proposition #6,,DEM,Total Votes Cast,36,24,10,2,0
Montague,PCT 13,Proposition #7,,DEM,Yes,31,21,8,2,0
Montague,PCT 13,Proposition #7,,DEM,No,5,3,2,0,0
Montague,PCT 13,Proposition #7,,DEM,Total Votes Cast,36,24,10,2,0
Montague,PCT 13,Proposition #8,,DEM,Yes,34,22,10,2,0
Montague,PCT 13,Proposition #8,,DEM,No,3,3,0,0,0
Montague,PCT 13,Proposition #8,,DEM,Total Votes Cast,37,25,10,2,0
Montague,PCT 13,Proposition #9,,DEM,Yes,33,22,9,2,0
Montague,PCT 13,Proposition #9,,DEM,No,4,3,1,0,0
Montague,PCT 13,Proposition #9,,DEM,Total Votes Cast,37,25,10,2,0
Montague,PCT 13,Proposition #10,,DEM,Yes,27,19,6,2,0
Montague,PCT 13,Proposition #10,,DEM,No,9,5,4,0,0
Montague,PCT 13,Proposition #10,,DEM,Total Votes Cast,36,24,10,2,0
Montague,PCT 13,Proposition #11,,DEM,Yes,29,19,8,2,0
Montague,PCT 13,Proposition #11,,DEM,No,7,5,2,0,0
Montague,PCT 13,Proposition #11,,DEM,Total Votes Cast,36,24,10,2,0
Montague,PCT 14,Registered Voters,,,,215,,,,
Montague,PCT 14,Registered Voters,,,,215,,,,
Montague,PCT 14,Registered Voters,,,,0,,,,
Montague,PCT 14,Ballots Cast,,,,66,46,20,0,0
Montague,PCT 14,Ballots Cast,,DEM,,0,0,0,0,0
Montague,PCT 14,President,,DEM,Julian Castro,0,0,0,0,0
Montague,PCT 14,President,,DEM,Deval Patrick,0,0,0,0,0
Montague,PCT 14,President,,DEM,Michael R. Bloomberg,0,0,0,0,0
Montague,PCT 14,President,,DEM,Bernie Sanders,2,1,1,0,0
Montague,PCT 14,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Montague,PCT 14,President,,DEM,Cory Booker,0,0,0,0,0
Montague,PCT 14,President,,DEM,Tom Steyer,0,0,0,0,0
Montague,PCT 14,President,,DEM,Andrew Yang,0,0,0,0,0
Montague,PCT 14,President,,DEM,Robby Wells,0,0,0,0,0
Montague,PCT 14,President,,DEM,Michael Bennet,0,0,0,0,0
Montague,PCT 14,President,,DEM,Pete Buttigieg,0,0,0,0,0
Montague,PCT 14,President,,DEM,Amy Klobuchar,1,0,1,0,0
Montague,PCT 14,President,,DEM,Elizabeth Warren,0,0,0,0,0
Montague,PCT 14,President,,DEM,Joseph R. Biden,1,1,0,0,0
Montague,PCT 14,President,,DEM,Tulsi Gabbard,0,0,0,0,0
Montague,PCT 14,President,,DEM,Marianne Williamson,0,0,0,0,0
Montague,PCT 14,President,,DEM,John K. Delaney,0,0,0,0,0
Montague,PCT 14,President,,DEM,Total Votes Cast,4,2,2,0,0
Montague,PCT 14,U.S. Senate,,DEM,Michael Cooper,0,0,0,0,0
Montague,PCT 14,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0,0
Montague,PCT 14,U.S. Senate,,DEM,Chris Bell,0,0,0,0,0
Montague,PCT 14,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0,0
Montague,PCT 14,U.S. Senate,,DEM,Mary (MJ) Hegar,0,0,0,0,0
Montague,PCT 14,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0,0
Montague,PCT 14,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,1,0,0,0
Montague,PCT 14,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0,0
Montague,PCT 14,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",1,0,1,0,0
Montague,PCT 14,U.S. Senate,,DEM,Royce West,1,1,0,0,0
Montague,PCT 14,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0,0,0
Montague,PCT 14,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0
Montague,PCT 14,U.S. Senate,,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,U.S. House,13,DEM,Gus Trujillo,2,1,1,0,0
Montague,PCT 14,U.S. House,13,DEM,Timothy W. Gassaway,0,0,0,0,0
Montague,PCT 14,U.S. House,13,DEM,Greg Sagan,1,1,0,0,0
Montague,PCT 14,U.S. House,13,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,Railroad Commissioner,,DEM,Kelly Stone,1,1,0,0,0
Montague,PCT 14,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0,0,0
Montague,PCT 14,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",2,1,1,0,0
Montague,PCT 14,Railroad Commissioner,,DEM,Mark Watson,0,0,0,0,0
Montague,PCT 14,Railroad Commissioner,,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,1,1,0,0,0
Montague,PCT 14,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,2,1,1,0,0
Montague,PCT 14,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,2,1,1,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,1,1,0,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,2,1,1,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,1,1,0,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,1,1,0,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,2,1,1,0,0
Montague,PCT 14,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,0,0,0,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,1,1,0,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,2,1,1,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,1,1,0,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,2,1,1,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,3,2,1,0,0
Montague,PCT 14,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,"Member, State BoE, Dist 15",,DEM,John Betancourt,3,2,1,0,0
Montague,PCT 14,"Member, State BoE, Dist 15",,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,State Representative,68,DEM,Patsy Ledbetter,3,2,1,0,0
Montague,PCT 14,State Representative,68,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Delonia A. Watson,3,2,1,0,0
Montague,PCT 14,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Total Votes Cast,3,2,1,0,0
Montague,PCT 14,Proposition #1,,DEM,Yes,3,2,1,0,0
Montague,PCT 14,Proposition #1,,DEM,No,1,0,1,0,0
Montague,PCT 14,Proposition #1,,DEM,Total Votes Cast,4,2,2,0,0
Montague,PCT 14,Proposition #2,,DEM,Yes,3,2,1,0,0
Montague,PCT 14,Proposition #2,,DEM,No,1,0,1,0,0
Montague,PCT 14,Proposition #2,,DEM,Total Votes Cast,4,2,2,0,0
Montague,PCT 14,Proposition #3,,DEM,Yes,3,2,1,0,0
Montague,PCT 14,Proposition #3,,DEM,No,1,0,1,0,0
Montague,PCT 14,Proposition #3,,DEM,Total Votes Cast,4,2,2,0,0
Montague,PCT 14,Proposition #4,,DEM,Yes,3,2,1,0,0
Montague,PCT 14,Proposition #4,,DEM,No,1,0,1,0,0
Montague,PCT 14,Proposition #4,,DEM,Total Votes Cast,4,2,2,0,0
Montague,PCT 14,Proposition #5,,DEM,Yes,3,2,1,0,0
Montague,PCT 14,Proposition #5,,DEM,No,1,0,1,0,0
Montague,PCT 14,Proposition #5,,DEM,Total Votes Cast,4,2,2,0,0
Montague,PCT 14,Proposition #6,,DEM,Yes,3,2,1,0,0
Montague,PCT 14,Proposition #6,,DEM,No,1,0,1,0,0
Montague,PCT 14,Proposition #6,,DEM,Total Votes Cast,4,2,2,0,0
Montague,PCT 14,Proposition #7,,DEM,Yes,4,2,2,0,0
Montague,PCT 14,Proposition #7,,DEM,No,0,0,0,0,0
Montague,PCT 14,Proposition #7,,DEM,Total Votes Cast,4,2,2,0,0
Montague,PCT 14,Proposition #8,,DEM,Yes,3,2,1,0,0
Montague,PCT 14,Proposition #8,,DEM,No,1,0,1,0,0
Montague,PCT 14,Proposition #8,,DEM,Total Votes Cast,4,2,2,0,0
Montague,PCT 14,Proposition #9,,DEM,Yes,3,2,1,0,0
Montague,PCT 14,Proposition #9,,DEM,No,1,0,1,0,0
Montague,PCT 14,Proposition #9,,DEM,Total Votes Cast,4,2,2,0,0
Montague,PCT 14,Proposition #10,,DEM,Yes,4,2,2,0,0
Montague,PCT 14,Proposition #10,,DEM,No,0,0,0,0,0
Montague,PCT 14,Proposition #10,,DEM,Total Votes Cast,4,2,2,0,0
Montague,PCT 14,Proposition #11,,DEM,Yes,4,2,2,0,0
Montague,PCT 14,Proposition #11,,DEM,No,0,0,0,0,0
Montague,PCT 14,Proposition #11,,DEM,Total Votes Cast,4,2,2,0,0
Montague,PCT 15,Registered Voters,,,,500,,,,
Montague,PCT 15,Registered Voters,,,,500,,,,
Montague,PCT 15,Registered Voters,,,,0,,,,
Montague,PCT 15,Ballots Cast,,,,199,113,85,1,0
Montague,PCT 15,Ballots Cast,,DEM,,0,0,0,0,0
Montague,PCT 15,President,,DEM,Julian Castro,0,0,0,0,0
Montague,PCT 15,President,,DEM,Deval Patrick,0,0,0,0,0
Montague,PCT 15,President,,DEM,Michael R. Bloomberg,2,0,2,0,0
Montague,PCT 15,President,,DEM,Bernie Sanders,13,10,3,0,0
Montague,PCT 15,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Montague,PCT 15,President,,DEM,Cory Booker,0,0,0,0,0
Montague,PCT 15,President,,DEM,Tom Steyer,1,0,1,0,0
Montague,PCT 15,President,,DEM,Andrew Yang,0,0,0,0,0
Montague,PCT 15,President,,DEM,Robby Wells,0,0,0,0,0
Montague,PCT 15,President,,DEM,Michael Bennet,0,0,0,0,0
Montague,PCT 15,President,,DEM,Pete Buttigieg,0,0,0,0,0
Montague,PCT 15,President,,DEM,Amy Klobuchar,0,0,0,0,0
Montague,PCT 15,President,,DEM,Elizabeth Warren,3,0,2,1,0
Montague,PCT 15,President,,DEM,Joseph R. Biden,7,4,3,0,0
Montague,PCT 15,President,,DEM,Tulsi Gabbard,0,0,0,0,0
Montague,PCT 15,President,,DEM,Marianne Williamson,0,0,0,0,0
Montague,PCT 15,President,,DEM,John K. Delaney,0,0,0,0,0
Montague,PCT 15,President,,DEM,Total Votes Cast,26,14,11,1,0
Montague,PCT 15,U.S. Senate,,DEM,Michael Cooper,2,1,1,0,0
Montague,PCT 15,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0,0
Montague,PCT 15,U.S. Senate,,DEM,Chris Bell,6,3,3,0,0
Montague,PCT 15,U.S. Senate,,DEM,Sema Hernandez,2,2,0,0,0
Montague,PCT 15,U.S. Senate,,DEM,Mary (MJ) Hegar,3,0,2,1,0
Montague,PCT 15,U.S. Senate,,DEM,D. R. Hunter,1,0,1,0,0
Montague,PCT 15,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,3,1,2,0,0
Montague,PCT 15,U.S. Senate,,DEM,Amanda K. Edwards,4,3,1,0,0
Montague,PCT 15,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",3,3,0,0,0
Montague,PCT 15,U.S. Senate,,DEM,Royce West,1,0,1,0,0
Montague,PCT 15,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0,0,0
Montague,PCT 15,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0,0
Montague,PCT 15,U.S. Senate,,DEM,Total Votes Cast,25,13,11,1,0
Montague,PCT 15,U.S. House,13,DEM,Gus Trujillo,8,8,0,0,0
Montague,PCT 15,U.S. House,13,DEM,Timothy W. Gassaway,4,1,3,0,0
Montague,PCT 15,U.S. House,13,DEM,Greg Sagan,11,4,6,1,0
Montague,PCT 15,U.S. House,13,DEM,Total Votes Cast,23,13,9,1,0
Montague,PCT 15,Railroad Commissioner,,DEM,Kelly Stone,10,7,2,1,0
Montague,PCT 15,Railroad Commissioner,,DEM,Chrysta Castaneda,4,4,0,0,0
Montague,PCT 15,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",2,0,2,0,0
Montague,PCT 15,Railroad Commissioner,,DEM,Mark Watson,7,2,5,0,0
Montague,PCT 15,Railroad Commissioner,,DEM,Total Votes Cast,23,13,9,1,0
Montague,PCT 15,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,6,3,3,0,0
Montague,PCT 15,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,19,10,8,1,0
Montague,PCT 15,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,25,13,11,1,0
Montague,PCT 15,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,18,10,7,1,0
Montague,PCT 15,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,5,2,3,0,0
Montague,PCT 15,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,23,12,10,1,0
Montague,PCT 15,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,17,9,7,1,0
Montague,PCT 15,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,6,3,3,0,0
Montague,PCT 15,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,23,12,10,1,0
Montague,PCT 15,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,10,3,7,0,0
Montague,PCT 15,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,13,9,3,1,0
Montague,PCT 15,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,23,12,10,1,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,2,1,0,1,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,6,2,4,0,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,17,11,6,0,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,25,14,10,1,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,10,5,5,0,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,14,8,5,1,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,24,13,10,1,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,22,12,9,1,0
Montague,PCT 15,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,22,12,9,1,0
Montague,PCT 15,"Member, State BoE, Dist 15",,DEM,John Betancourt,23,13,9,1,0
Montague,PCT 15,"Member, State BoE, Dist 15",,DEM,Total Votes Cast,23,13,9,1,0
Montague,PCT 15,State Representative,68,DEM,Patsy Ledbetter,22,13,8,1,0
Montague,PCT 15,State Representative,68,DEM,Total Votes Cast,22,13,8,1,0
Montague,PCT 15,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Delonia A. Watson,23,13,9,1,0
Montague,PCT 15,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Total Votes Cast,23,13,9,1,0
Montague,PCT 15,Proposition #1,,DEM,Yes,24,14,9,1,0
Montague,PCT 15,Proposition #1,,DEM,No,2,0,2,0,0
Montague,PCT 15,Proposition #1,,DEM,Total Votes Cast,26,14,11,1,0
Montague,PCT 15,Proposition #2,,DEM,Yes,24,14,9,1,0
Montague,PCT 15,Proposition #2,,DEM,No,2,0,2,0,0
Montague,PCT 15,Proposition #2,,DEM,Total Votes Cast,26,14,11,1,0
Montague,PCT 15,Proposition #3,,DEM,Yes,26,14,11,1,0
Montague,PCT 15,Proposition #3,,DEM,No,0,0,0,0,0
Montague,PCT 15,Proposition #3,,DEM,Total Votes Cast,26,14,11,1,0
Montague,PCT 15,Proposition #4,,DEM,Yes,25,14,10,1,0
Montague,PCT 15,Proposition #4,,DEM,No,1,0,1,0,0
Montague,PCT 15,Proposition #4,,DEM,Total Votes Cast,26,14,11,1,0
Montague,PCT 15,Proposition #5,,DEM,Yes,26,14,11,1,0
Montague,PCT 15,Proposition #5,,DEM,No,0,0,0,0,0
Montague,PCT 15,Proposition #5,,DEM,Total Votes Cast,26,14,11,1,0
Montague,PCT 15,Proposition #6,,DEM,Yes,26,14,11,1,0
Montague,PCT 15,Proposition #6,,DEM,No,0,0,0,0,0
Montague,PCT 15,Proposition #6,,DEM,Total Votes Cast,26,14,11,1,0
Montague,PCT 15,Proposition #7,,DEM,Yes,25,14,10,1,0
Montague,PCT 15,Proposition #7,,DEM,No,1,0,1,0,0
Montague,PCT 15,Proposition #7,,DEM,Total Votes Cast,26,14,11,1,0
Montague,PCT 15,Proposition #8,,DEM,Yes,25,14,10,1,0
Montague,PCT 15,Proposition #8,,DEM,No,1,0,1,0,0
Montague,PCT 15,Proposition #8,,DEM,Total Votes Cast,26,14,11,1,0
Montague,PCT 15,Proposition #9,,DEM,Yes,26,14,11,1,0
Montague,PCT 15,Proposition #9,,DEM,No,0,0,0,0,0
Montague,PCT 15,Proposition #9,,DEM,Total Votes Cast,26,14,11,1,0
Montague,PCT 15,Proposition #10,,DEM,Yes,25,14,10,1,0
Montague,PCT 15,Proposition #10,,DEM,No,1,0,1,0,0
