county,precinct,office,district,party,candidate,absentee,early_voting,election_day,provisional,limited,votes
Parker,440,Proposition 1,,Republican Party,Yes,27,492,371,0,1,891
Parker,440,Proposition 1,,Republican Party,No,2,32,27,0,0,61
Parker,440,Ballots Cast,,Republican Party,,29,524,398,0,1,952
Parker,440,Proposition 1,,Republican Party,Undervotes,0,7,3,0,0,10
Parker,440,Proposition 1,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,440,Proposition 2,,Republican Party,Yes,27,469,351,0,1,848
Parker,440,Proposition 2,,Republican Party,No,2,55,46,0,0,103
Parker,440,Ballots Cast,,Republican Party,,29,524,397,0,1,951
Parker,440,Proposition 2,,Republican Party,Undervotes,0,7,4,0,0,11
Parker,440,Proposition 2,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,440,Proposition 3,,Republican Party,Yes,29,494,373,0,1,897
Parker,440,Proposition 3,,Republican Party,No,0,27,18,0,0,45
Parker,440,Ballots Cast,,Republican Party,,29,521,391,0,1,942
Parker,440,Proposition 3,,Republican Party,Undervotes,0,10,10,0,0,20
Parker,440,Proposition 3,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,440,Proposition 4,,Republican Party,Yes,29,493,371,0,1,894
Parker,440,Proposition 4,,Republican Party,No,0,28,22,0,0,50
Parker,440,Ballots Cast,,Republican Party,,29,521,393,0,1,944
Parker,440,Proposition 4,,Republican Party,Undervotes,0,10,8,0,0,18
Parker,440,Proposition 4,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,440,Proposition 5,,Republican Party,Yes,28,475,348,0,1,852
Parker,440,Proposition 5,,Republican Party,No,0,43,46,0,0,89
Parker,440,Ballots Cast,,Republican Party,,28,518,394,0,1,941
Parker,440,Proposition 5,,Republican Party,Undervotes,1,13,7,0,0,21
Parker,440,Proposition 5,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,440,Proposition 6,,Republican Party,Yes,27,486,371,0,1,885
Parker,440,Proposition 6,,Republican Party,No,2,35,23,0,0,60
Parker,440,Ballots Cast,,Republican Party,,29,521,394,0,1,945
Parker,440,Proposition 6,,Republican Party,Undervotes,0,10,7,0,0,17
Parker,440,Proposition 6,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,440,Proposition 7,,Republican Party,Yes,29,510,390,0,1,930
Parker,440,Proposition 7,,Republican Party,No,0,12,4,0,0,16
Parker,440,Ballots Cast,,Republican Party,,29,522,394,0,1,946
Parker,440,Proposition 7,,Republican Party,Undervotes,0,9,7,0,0,16
Parker,440,Proposition 7,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,440,Proposition 8,,Republican Party,Yes,29,515,395,0,1,940
Parker,440,Proposition 8,,Republican Party,No,0,11,2,0,0,13
Parker,440,Ballots Cast,,Republican Party,,29,526,397,0,1,953
Parker,440,Proposition 8,,Republican Party,Undervotes,0,5,4,0,0,9
Parker,440,Proposition 8,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,440,Proposition 9,,Republican Party,Yes,29,492,377,0,1,899
Parker,440,Proposition 9,,Republican Party,No,0,29,18,0,0,47
Parker,440,Ballots Cast,,Republican Party,,29,521,395,0,1,946
Parker,440,Proposition 9,,Republican Party,Undervotes,0,10,6,0,0,16
Parker,440,Proposition 9,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,440,Proposition 10,,Republican Party,Yes,20,479,360,0,1,860
Parker,440,Proposition 10,,Republican Party,No,9,39,27,0,0,75
Parker,440,Ballots Cast,,Republican Party,,29,518,387,0,1,935
Parker,440,Proposition 10,,Republican Party,Undervotes,0,13,14,0,0,27
Parker,440,Proposition 10,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,President,,Democratic Party,John K. Delaney,0,0,0,0,0,0
Parker,445,President,,Democratic Party,Michael R. Bloomberg,8,13,1,0,0,22
Parker,445,President,,Democratic Party,Marianne Williamson,0,0,0,0,0,0
Parker,445,President,,Democratic Party,"Roque ""Rocky"" De La Fuente",0,0,1,0,0,1
Parker,445,President,,Democratic Party,Amy Klobuchar,1,1,0,0,0,2
Parker,445,President,,Democratic Party,Robby Wells,0,0,0,0,0,0
Parker,445,President,,Democratic Party,Elizabeth Warren,1,7,12,0,0,20
Parker,445,President,,Democratic Party,Pete Buttigieg,3,5,0,0,0,8
Parker,445,President,,Democratic Party,Bernie Sanders,1,5,21,0,0,27
Parker,445,President,,Democratic Party,Joseph R. Biden,1,4,32,1,0,38
Parker,445,President,,Democratic Party,Julián Castro,0,0,0,0,0,0
Parker,445,President,,Democratic Party,Tom Steyer,0,0,0,0,0,0
Parker,445,President,,Democratic Party,Cory Booker,0,0,0,0,0,0
Parker,445,President,,Democratic Party,Tulsi Gabbard,0,0,0,0,0,0
Parker,445,President,,Democratic Party,Deval Patrick,0,0,0,0,0,0
Parker,445,President,,Democratic Party,Andrew Yang,0,0,0,0,0,0
Parker,445,President,,Democratic Party,Michael Bennet,0,0,0,0,0,0
Parker,445,Ballots Cast,,Democratic Party,,15,35,67,1,0,118
Parker,445,President,,Democratic Party,Undervotes,0,0,0,0,0,0
Parker,445,President,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,U.S. Senate,,Democratic Party,Amanda K. Edwards,1,5,6,0,0,12
Parker,445,U.S. Senate,,Democratic Party,Cristina Tzintzun Ramirez,0,1,5,0,0,6
Parker,445,U.S. Senate,,Democratic Party,Adrian Ocegueda,0,0,1,0,0,1
Parker,445,U.S. Senate,,Democratic Party,"Annie ""Mamá"" Garcia",1,1,4,0,0,6
Parker,445,U.S. Senate,,Democratic Party,"Mary ""MJ"" Hegar",8,14,19,0,0,41
Parker,445,U.S. Senate,,Democratic Party,Royce West,1,4,7,1,0,13
Parker,445,U.S. Senate,,Democratic Party,Jack Daniel Foster Jr,1,1,3,0,0,5
Parker,445,U.S. Senate,,Democratic Party,Chris Bell,1,2,2,0,0,5
Parker,445,U.S. Senate,,Democratic Party,Sema Hernandez,0,0,1,0,0,1
Parker,445,U.S. Senate,,Democratic Party,D. R. Hunter,1,0,0,0,0,1
Parker,445,U.S. Senate,,Democratic Party,Victor Hugo Harris,0,0,2,0,0,2
Parker,445,U.S. Senate,,Democratic Party,Michael Cooper,0,4,2,0,0,6
Parker,445,Ballots Cast,,Democratic Party,,14,32,52,1,0,99
Parker,445,U.S. Senate,,Democratic Party,Undervotes,1,3,15,0,0,19
Parker,445,U.S. Senate,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,"United States Representative, District No. 12",,Democratic Party,Danny Anderson,5,5,8,0,0,18
Parker,445,"United States Representative, District No. 12",,Democratic Party,Lisa Welch,9,25,43,1,0,78
Parker,445,Ballots Cast,,Democratic Party,,14,30,51,1,0,96
Parker,445,"United States Representative, District No. 12",,Democratic Party,Undervotes,1,5,16,0,0,22
Parker,445,"United States Representative, District No. 12",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,Railroad Commissioner,,Democratic Party,Kelly Stone,2,14,8,0,0,24
Parker,445,Railroad Commissioner,,Democratic Party,"Roberto R. ""Beto"" Alonzo",2,4,9,0,0,15
Parker,445,Railroad Commissioner,,Democratic Party,Chrysta Castañeda,5,9,22,1,0,37
Parker,445,Railroad Commissioner,,Democratic Party,Mark Watson,5,3,11,0,0,19
Parker,445,Ballots Cast,,Democratic Party,,14,30,50,1,0,95
Parker,445,Railroad Commissioner,,Democratic Party,Undervotes,1,5,17,0,0,23
Parker,445,Railroad Commissioner,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,"Chief Justice, Supreme Court",,Democratic Party,Amy Clark Meachum,8,29,47,1,0,85
Parker,445,"Chief Justice, Supreme Court",,Democratic Party,Jerry Zimmerer,6,2,4,0,0,12
Parker,445,Ballots Cast,,Democratic Party,,14,31,51,1,0,97
Parker,445,"Chief Justice, Supreme Court",,Democratic Party,Undervotes,1,4,16,0,0,21
Parker,445,"Chief Justice, Supreme Court",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Larry Praeger,7,5,6,1,0,19
Parker,445,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Kathy Cheng,7,25,48,0,0,80
Parker,445,Ballots Cast,,Democratic Party,,14,30,54,1,0,99
Parker,445,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Undervotes,1,5,13,0,0,19
Parker,445,"Justice, Supreme Court, Place 6 Unexpired Term",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,"Justice, Supreme Court, Place 7",,Democratic Party,Brandy Voss,7,11,21,0,0,39
Parker,445,"Justice, Supreme Court, Place 7",,Democratic Party,Staci Williams,6,20,32,1,0,59
Parker,445,Ballots Cast,,Democratic Party,,13,31,53,1,0,98
Parker,445,"Justice, Supreme Court, Place 7",,Democratic Party,Undervotes,2,4,14,0,0,20
Parker,445,"Justice, Supreme Court, Place 7",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,"Justice, Supreme Court, Place 8",,Democratic Party,Gisela D. Triana,8,25,43,1,0,77
Parker,445,"Justice, Supreme Court, Place 8",,Democratic Party,Peter Kelly,6,5,10,0,0,21
Parker,445,Ballots Cast,,Democratic Party,,14,30,53,1,0,98
Parker,445,"Justice, Supreme Court, Place 8",,Democratic Party,Undervotes,1,5,14,0,0,20
Parker,445,"Justice, Supreme Court, Place 8",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Elizabeth Davis Frizell,11,26,33,1,0,71
Parker,445,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,William Pieratt Demond,0,0,2,0,0,2
Parker,445,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Dan Wood,3,5,15,0,0,23
Parker,445,Ballots Cast,,Democratic Party,,14,31,50,1,0,96
Parker,445,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Undervotes,1,4,17,0,0,22
Parker,445,"Judge, Court of Criminal Appeals, Place 3",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Tina Clinton,10,26,38,1,0,75
Parker,445,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Steven Miears,3,4,10,0,0,17
Parker,445,Ballots Cast,,Democratic Party,,13,30,48,1,0,92
Parker,445,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Undervotes,2,5,19,0,0,26
Parker,445,"Judge, Court of Criminal Appeals, Place 4",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Brandon Birmingham,9,28,46,1,0,84
Parker,445,Ballots Cast,,Democratic Party,,9,28,46,1,0,84
Parker,445,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Undervotes,6,7,21,0,0,34
Parker,445,"Judge, Court of Criminal Appeals, Place 9",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,"State Representative, District 61",,Democratic Party,Christopher Cox,10,29,46,1,0,86
Parker,445,Ballots Cast,,Democratic Party,,10,29,46,1,0,86
Parker,445,"State Representative, District 61",,Democratic Party,Undervotes,5,6,21,0,0,32
Parker,445,"State Representative, District 61",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Delonia A. Watson,11,28,48,1,0,88
Parker,445,Ballots Cast,,Democratic Party,,11,28,48,1,0,88
Parker,445,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Undervotes,4,7,19,0,0,30
Parker,445,"Justice, 2nd Court of Appeals District, Place 6",,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,County Chair,,Democratic Party,Kay Pierson Parr,10,29,47,1,0,87
Parker,445,Ballots Cast,,Democratic Party,,10,29,47,1,0,87
Parker,445,County Chair,,Democratic Party,Undervotes,5,6,20,0,0,31
Parker,445,County Chair,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,President,,Republican Party,Donald J. Trump,18,298,230,0,2,548
Parker,445,President,,Republican Party,Zoltan G. Istvan,0,0,1,0,0,1
Parker,445,President,,Republican Party,Matthew John Matern,0,1,0,0,0,1
Parker,445,President,,Republican Party,"Roque ""Rocky"" De La Fuente Guerra",0,1,0,0,0,1
Parker,445,President,,Republican Party,Bob Ely,0,0,0,0,0,0
Parker,445,President,,Republican Party,Joe Walsh,0,1,0,0,0,1
Parker,445,President,,Republican Party,Bill Weld,0,3,1,0,0,4
Parker,445,President,,Republican Party,Uncommitted,0,7,11,1,0,19
Parker,445,Ballots Cast,,Republican Party,,18,311,243,1,2,575
Parker,445,President,,Republican Party,Undervotes,0,2,1,0,0,3
Parker,445,President,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,U.S. Senate,,Republican Party,John Anthony Castro,0,12,17,0,0,29
Parker,445,U.S. Senate,,Republican Party,Mark Yancey,1,17,18,0,0,36
Parker,445,U.S. Senate,,Republican Party,John Cornyn,12,233,170,1,2,418
Parker,445,U.S. Senate,,Republican Party,Dwayne Stovall,5,30,21,0,0,56
Parker,445,U.S. Senate,,Republican Party,Virgil Bierschwale,0,1,1,0,0,2
Parker,445,Ballots Cast,,Republican Party,,18,293,227,1,2,541
Parker,445,U.S. Senate,,Republican Party,Undervotes,0,20,17,0,0,37
Parker,445,U.S. Senate,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"United States Representative, District No. 12",,Republican Party,Kay Granger,8,158,136,1,2,305
Parker,445,"United States Representative, District No. 12",,Republican Party,Chris Putnam,10,151,100,0,0,261
Parker,445,Ballots Cast,,Republican Party,,18,309,236,1,2,566
Parker,445,"United States Representative, District No. 12",,Republican Party,Undervotes,0,4,8,0,0,12
Parker,445,"United States Representative, District No. 12",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,Railroad Commissioner,,Republican Party,Ryan Sitton,13,183,123,1,2,322
Parker,445,Railroad Commissioner,,Republican Party,"James ""Jim"" Wright",5,111,93,0,0,209
Parker,445,Ballots Cast,,Republican Party,,18,294,216,1,2,531
Parker,445,Railroad Commissioner,,Republican Party,Undervotes,0,19,28,0,0,47
Parker,445,Railroad Commissioner,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"Chief Justice, Supreme Court",,Republican Party,Nathan Hecht,17,281,205,1,2,506
Parker,445,Ballots Cast,,Republican Party,,17,281,205,1,2,506
Parker,445,"Chief Justice, Supreme Court",,Republican Party,Undervotes,1,32,39,0,0,72
Parker,445,"Chief Justice, Supreme Court",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Jane Bland,17,273,202,1,2,495
Parker,445,Ballots Cast,,Republican Party,,17,273,202,1,2,495
Parker,445,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Undervotes,1,40,42,0,0,83
Parker,445,"Justice, Supreme Court, Place 6 Unexpired Term",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"Justice, Supreme Court, Place 7",,Republican Party,Jeff Boyd,17,271,200,1,2,491
Parker,445,Ballots Cast,,Republican Party,,17,271,200,1,2,491
Parker,445,"Justice, Supreme Court, Place 7",,Republican Party,Undervotes,1,42,44,0,0,87
Parker,445,"Justice, Supreme Court, Place 7",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"Justice, Supreme Court, Place 8",,Republican Party,Brett Busby,17,266,199,1,2,485
Parker,445,Ballots Cast,,Republican Party,,17,266,199,1,2,485
Parker,445,"Justice, Supreme Court, Place 8",,Republican Party,Undervotes,1,47,45,0,0,93
Parker,445,"Justice, Supreme Court, Place 8",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Gina Parker,7,215,145,1,2,370
Parker,445,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Bert Richardson,11,66,56,0,0,133
Parker,445,Ballots Cast,,Republican Party,,18,281,201,1,2,503
Parker,445,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Undervotes,0,32,43,0,0,75
Parker,445,"Judge, Court of Criminal Appeals, Place 3",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Kevin Patrick Yeary,17,270,193,1,2,483
Parker,445,Ballots Cast,,Republican Party,,17,270,193,1,2,483
Parker,445,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Undervotes,1,43,51,0,0,95
Parker,445,"Judge, Court of Criminal Appeals, Place 4",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,David Newell,17,271,191,1,2,482
Parker,445,Ballots Cast,,Republican Party,,17,271,191,1,2,482
Parker,445,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,Undervotes,1,42,53,0,0,96
Parker,445,"Judge, Court of Criminal Appeals, Place 9",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"State Representative, District 61",,Republican Party,Phil King,17,286,209,1,0,513
Parker,445,Ballots Cast,,Republican Party,,17,286,209,1,0,513
Parker,445,"State Representative, District 61",,Republican Party,Undervotes,1,27,35,0,2,65
Parker,445,"State Representative, District 61",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Dana Womack,17,273,196,1,0,487
Parker,445,Ballots Cast,,Republican Party,,17,273,196,1,0,487
Parker,445,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Undervotes,1,40,48,0,2,91
Parker,445,"Justice, 2nd Court of Appeals District, Place 2",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Mike Wallach,17,267,193,1,0,478
Parker,445,Ballots Cast,,Republican Party,,17,267,193,1,0,478
Parker,445,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Undervotes,1,46,51,0,2,100
Parker,445,"Justice, 2nd Court of Appeals District, Place 6",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Elizabeth Beach,7,121,77,1,0,206
Parker,445,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Brian Walker,11,145,96,0,0,252
Parker,445,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,John P. Chupp,0,14,16,0,0,30
Parker,445,Ballots Cast,,Republican Party,,18,280,189,1,0,488
Parker,445,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Undervotes,0,33,55,0,2,90
Parker,445,"Justice, 2nd Court of Appeals District, Place 7",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"District Judge, 43rd Judicial District",,Republican Party,Craig Towson,17,275,200,1,0,493
Parker,445,Ballots Cast,,Republican Party,,17,275,200,1,0,493
Parker,445,"District Judge, 43rd Judicial District",,Republican Party,Undervotes,1,38,44,0,2,85
Parker,445,"District Judge, 43rd Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"District Judge, 415th Judicial District",,Republican Party,Graham Quisenberry,17,279,203,1,0,500
Parker,445,Ballots Cast,,Republican Party,,17,279,203,1,0,500
Parker,445,"District Judge, 415th Judicial District",,Republican Party,Undervotes,1,34,41,0,2,78
Parker,445,"District Judge, 415th Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"District Attorney, 43rd Judicial District",,Republican Party,Jeff Swain,17,279,205,1,0,502
Parker,445,Ballots Cast,,Republican Party,,17,279,205,1,0,502
Parker,445,"District Attorney, 43rd Judicial District",,Republican Party,Undervotes,1,34,39,0,2,76
Parker,445,"District Attorney, 43rd Judicial District",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,County Court at Law No. 2,,Republican Party,Lynn Marie Johnson,17,279,206,1,0,503
Parker,445,Ballots Cast,,Republican Party,,17,279,206,1,0,503
Parker,445,County Court at Law No. 2,,Republican Party,Undervotes,1,34,38,0,2,75
Parker,445,County Court at Law No. 2,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,County Attorney,,Republican Party,John Forrest,17,279,203,1,0,500
Parker,445,Ballots Cast,,Republican Party,,17,279,203,1,0,500
Parker,445,County Attorney,,Republican Party,Undervotes,1,34,41,0,2,78
Parker,445,County Attorney,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,Sheriff,,Republican Party,Fred Hammons,0,8,8,0,0,16
Parker,445,Sheriff,,Republican Party,Gregory Scott Gates,0,15,2,0,0,17
Parker,445,Sheriff,,Republican Party,Darrell Hull,1,57,51,0,0,109
Parker,445,Sheriff,,Republican Party,Larry Fowler,17,223,172,1,0,413
Parker,445,Ballots Cast,,Republican Party,,18,303,233,1,0,555
Parker,445,Sheriff,,Republican Party,Undervotes,0,10,11,0,2,23
Parker,445,Sheriff,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,County Tax Assessor-Collector,,Republican Party,"Jennifer ""Jenny"" Gentry",17,279,200,1,0,497
Parker,445,Ballots Cast,,Republican Party,,17,279,200,1,0,497
Parker,445,County Tax Assessor-Collector,,Republican Party,Undervotes,1,34,44,0,2,81
Parker,445,County Tax Assessor-Collector,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,"Constable, Precinct 4",,Republican Party,Scott Jones,17,280,198,1,0,496
Parker,445,Ballots Cast,,Republican Party,,17,280,198,1,0,496
Parker,445,"Constable, Precinct 4",,Republican Party,Undervotes,1,33,46,0,2,82
Parker,445,"Constable, Precinct 4",,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,County Chairman,,Republican Party,J Scott Utley,17,274,199,1,0,491
Parker,445,Ballots Cast,,Republican Party,,17,274,199,1,0,491
Parker,445,County Chairman,,Republican Party,Undervotes,1,39,45,0,2,87
Parker,445,County Chairman,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition #1,,Democratic Party,Yes,10,31,55,1,0,97
Parker,445,Proposition #1,,Democratic Party,No,1,3,8,0,0,12
Parker,445,Ballots Cast,,Democratic Party,,11,34,63,1,0,109
Parker,445,Proposition #1,,Democratic Party,Undervotes,4,1,4,0,0,9
Parker,445,Proposition #1,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition #2,,Democratic Party,Yes,12,31,51,1,0,95
Parker,445,Proposition #2,,Democratic Party,No,1,3,11,0,0,15
Parker,445,Ballots Cast,,Democratic Party,,13,34,62,1,0,110
Parker,445,Proposition #2,,Democratic Party,Undervotes,2,1,5,0,0,8
Parker,445,Proposition #2,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition #3,,Democratic Party,Yes,14,34,62,1,0,111
Parker,445,Proposition #3,,Democratic Party,No,0,0,1,0,0,1
Parker,445,Ballots Cast,,Democratic Party,,14,34,63,1,0,112
Parker,445,Proposition #3,,Democratic Party,Undervotes,1,1,4,0,0,6
Parker,445,Proposition #3,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition #4,,Democratic Party,Yes,13,30,50,1,0,94
Parker,445,Proposition #4,,Democratic Party,No,0,3,10,0,0,13
Parker,445,Ballots Cast,,Democratic Party,,13,33,60,1,0,107
Parker,445,Proposition #4,,Democratic Party,Undervotes,2,2,7,0,0,11
Parker,445,Proposition #4,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition #5,,Democratic Party,Yes,13,32,59,1,0,105
Parker,445,Proposition #5,,Democratic Party,No,1,2,4,0,0,7
Parker,445,Ballots Cast,,Democratic Party,,14,34,63,1,0,112
Parker,445,Proposition #5,,Democratic Party,Undervotes,1,1,4,0,0,6
Parker,445,Proposition #5,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition #6,,Democratic Party,Yes,11,34,59,1,0,105
Parker,445,Proposition #6,,Democratic Party,No,1,0,2,0,0,3
Parker,445,Ballots Cast,,Democratic Party,,12,34,61,1,0,108
Parker,445,Proposition #6,,Democratic Party,Undervotes,3,1,6,0,0,10
Parker,445,Proposition #6,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition #7,,Democratic Party,Yes,11,31,50,1,0,93
Parker,445,Proposition #7,,Democratic Party,No,0,2,8,0,0,10
Parker,445,Ballots Cast,,Democratic Party,,11,33,58,1,0,103
Parker,445,Proposition #7,,Democratic Party,Undervotes,4,2,9,0,0,15
Parker,445,Proposition #7,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition #8,,Democratic Party,Yes,13,34,57,1,0,105
Parker,445,Proposition #8,,Democratic Party,No,0,0,3,0,0,3
Parker,445,Ballots Cast,,Democratic Party,,13,34,60,1,0,108
Parker,445,Proposition #8,,Democratic Party,Undervotes,2,1,7,0,0,10
Parker,445,Proposition #8,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition #9,,Democratic Party,Yes,13,34,58,1,0,106
Parker,445,Proposition #9,,Democratic Party,No,0,0,5,0,0,5
Parker,445,Ballots Cast,,Democratic Party,,13,34,63,1,0,111
Parker,445,Proposition #9,,Democratic Party,Undervotes,2,1,4,0,0,7
Parker,445,Proposition #9,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition #10,,Democratic Party,Yes,13,32,57,1,0,103
Parker,445,Proposition #10,,Democratic Party,No,0,2,4,0,0,6
Parker,445,Ballots Cast,,Democratic Party,,13,34,61,1,0,109
Parker,445,Proposition #10,,Democratic Party,Undervotes,2,1,6,0,0,9
Parker,445,Proposition #10,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition #11,,Democratic Party,Yes,12,30,52,1,0,95
Parker,445,Proposition #11,,Democratic Party,No,0,3,9,0,0,12
Parker,445,Ballots Cast,,Democratic Party,,12,33,61,1,0,107
Parker,445,Proposition #11,,Democratic Party,Undervotes,3,2,6,0,0,11
Parker,445,Proposition #11,,Democratic Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition 1,,Republican Party,Yes,16,285,229,1,2,533
Parker,445,Proposition 1,,Republican Party,No,2,19,15,0,0,36
Parker,445,Ballots Cast,,Republican Party,,18,304,244,1,2,569
Parker,445,Proposition 1,,Republican Party,Undervotes,0,9,0,0,0,9
Parker,445,Proposition 1,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition 2,,Republican Party,Yes,18,275,220,1,2,516
Parker,445,Proposition 2,,Republican Party,No,0,31,23,0,0,54
Parker,445,Ballots Cast,,Republican Party,,18,306,243,1,2,570
Parker,445,Proposition 2,,Republican Party,Undervotes,0,7,1,0,0,8
Parker,445,Proposition 2,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition 3,,Republican Party,Yes,18,285,227,1,2,533
Parker,445,Proposition 3,,Republican Party,No,0,19,11,0,0,30
Parker,445,Ballots Cast,,Republican Party,,18,304,238,1,2,563
Parker,445,Proposition 3,,Republican Party,Undervotes,0,9,6,0,0,15
Parker,445,Proposition 3,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition 4,,Republican Party,Yes,18,293,228,1,2,542
Parker,445,Proposition 4,,Republican Party,No,0,15,15,0,0,30
Parker,445,Ballots Cast,,Republican Party,,18,308,243,1,2,572
Parker,445,Proposition 4,,Republican Party,Undervotes,0,5,1,0,0,6
Parker,445,Proposition 4,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition 5,,Republican Party,Yes,18,271,217,0,2,508
Parker,445,Proposition 5,,Republican Party,No,0,33,22,1,0,56
Parker,445,Ballots Cast,,Republican Party,,18,304,239,1,2,564
Parker,445,Proposition 5,,Republican Party,Undervotes,0,9,5,0,0,14
Parker,445,Proposition 5,,Republican Party,Overvotes,0,0,0,0,0,0
Parker,445,Proposition 6,,Republican Party,Yes,17,287,228,0,2,534
