county,precinct,office,district,party,candidate,votes,,
Trinity,2,U.S. House,8,REP,Osborn,10,,
Trinity,3,U.S. House,8,REP,Osborn,7,,
Trinity,4,U.S. House,8,REP,Osborn,2,,
Trinity,5,U.S. House,8,REP,Osborn,1,,
Trinity,6,U.S. House,8,REP,Osborn,6,,
Trinity,7,U.S. House,8,REP,Osborn,10,,
Trinity,8,U.S. House,8,REP,Osborn,5,,
Trinity,9,U.S. House,8,REP,Osborn,15,,
Trinity,10,U.S. House,8,REP,Osborn,7,,
Trinity,11,U.S. House,8,REP,Osborn,25,,
Trinity,12,U.S. House,8,REP,Osborn,3,,
Trinity,14,U.S. House,8,REP,Osborn,9,,
Trinity,15,U.S. House,8,REP,Osborn,2,,
Trinity,16,U.S. House,8,REP,Osborn,4,,
Trinity,17,U.S. House,8,REP,Osborn,1,,
Trinity,18,U.S. House,8,REP,Osborn,0,,
Trinity,19,U.S. House,8,REP,Osborn,9,,
Trinity,20,U.S. House,8,REP,Osborn,0,,
Trinity,21,U.S. House,8,REP,Osborn,5,,
Trinity,Prov Res,U.S. House,8,REP,Osborn,1,,
Trinity,Early,U.S. House,8,REP,Brady,1563,,
Trinity,1,U.S. House,8,REP,Brady,64,,
Trinity,2,U.S. House,8,REP,Brady,96,,
Trinity,3,U.S. House,8,REP,Brady,71,,
Trinity,4,U.S. House,8,REP,Brady,51,,
Trinity,5,U.S. House,8,REP,Brady,18,,
Trinity,6,U.S. House,8,REP,Brady,52,,
Trinity,7,U.S. House,8,REP,Brady,34,,
Trinity,8,U.S. House,8,REP,Brady,77,,
Trinity,9,U.S. House,8,REP,Brady,82,,
Trinity,10,U.S. House,8,REP,Brady,42,,
Trinity,11,U.S. House,8,REP,Brady,150,,
Trinity,12,U.S. House,8,REP,Brady,15,,
Trinity,14,U.S. House,8,REP,Brady,61,,
Trinity,15,U.S. House,8,REP,Brady,21,,
Trinity,16,U.S. House,8,REP,Brady,37,,
Trinity,17,U.S. House,8,REP,Brady,20,,
Trinity,18,U.S. House,8,REP,Brady,1,,
Trinity,19,U.S. House,8,REP,Brady,119,,
Trinity,20,U.S. House,8,REP,Brady,13,,
Trinity,21,U.S. House,8,REP,Brady,47,,
Trinity,Prov Res,U.S. House,8,REP,Brady,4,,
Trinity,Early,Railroad Commissioner,,REP,Sitton,645,,
Trinity,1,Railroad Commissioner,,REP,Sitton,27,,
Trinity,2,Railroad Commissioner,,REP,Sitton,34,,
Trinity,3,Railroad Commissioner,,REP,Sitton,26,,
Trinity,4,Railroad Commissioner,,REP,Sitton,17,,
Trinity,5,Railroad Commissioner,,REP,Sitton,4,,
Trinity,6,Railroad Commissioner,,REP,Sitton,15,,
Trinity,7,Railroad Commissioner,,REP,Sitton,13,,
Trinity,8,Railroad Commissioner,,REP,Sitton,47,,
Trinity,9,Railroad Commissioner,,REP,Sitton,38,,
Trinity,10,Railroad Commissioner,,REP,Sitton,20,,
Trinity,11,Railroad Commissioner,,REP,Sitton,61,,
Trinity,12,Railroad Commissioner,,REP,Sitton,8,,
Trinity,14,Railroad Commissioner,,REP,Sitton,27,,
Trinity,15,Railroad Commissioner,,REP,Sitton,9,,
Trinity,16,Railroad Commissioner,,REP,Sitton,12,,
Trinity,17,Railroad Commissioner,,REP,Sitton,10,,
Trinity,18,Railroad Commissioner,,REP,Sitton,0,,
Trinity,19,Railroad Commissioner,,REP,Sitton,48,,
Trinity,20,Railroad Commissioner,,REP,Sitton,3,,
Trinity,21,Railroad Commissioner,,REP,Sitton,20,,
Trinity,Prov Res,Railroad Commissioner,,REP,Sitton,1,,
Trinity,Early,Railroad Commissioner,,REP,Wright,1024,,
Trinity,1,Railroad Commissioner,,REP,Wright,43,,
Trinity,2,Railroad Commissioner,,REP,Wright,69,,
Trinity,3,Railroad Commissioner,,REP,Wright,51,,
Trinity,4,Railroad Commissioner,,REP,Wright,40,,
Trinity,5,Railroad Commissioner,,REP,Wright,12,,
Trinity,6,Railroad Commissioner,,REP,Wright,35,,
Trinity,7,Railroad Commissioner,,REP,Wright,19,,
Trinity,8,Railroad Commissioner,,REP,Wright,40,,
Trinity,9,Railroad Commissioner,,REP,Wright,63,,
Trinity,10,Railroad Commissioner,,REP,Wright,24,,
Trinity,11,Railroad Commissioner,,REP,Wright,113,,
Trinity,12,Railroad Commissioner,,REP,Wright,10,,
Trinity,14,Railroad Commissioner,,REP,Wright,39,,
Trinity,15,Railroad Commissioner,,REP,Wright,14,,
Trinity,16,Railroad Commissioner,,REP,Wright,24,,
Trinity,17,Railroad Commissioner,,REP,Wright,13,,
Trinity,18,Railroad Commissioner,,REP,Wright,1,,
Trinity,19,Railroad Commissioner,,REP,Wright,76,,
Trinity,20,Railroad Commissioner,,REP,Wright,8,,
Trinity,21,Railroad Commissioner,,REP,Wright,35,,
Trinity,Prov Res,Railroad Commissioner,,REP,Wright,4,,
Trinity,Early,State Representative,57,REP,Ashby,1737,,
Trinity,1,State Representative,57,REP,Ashby,74,,
Trinity,2,State Representative,57,REP,Ashby,100,,
Trinity,3,State Representative,57,REP,Ashby,72,,
Trinity,4,State Representative,57,REP,Ashby,54,,
Trinity,5,State Representative,57,REP,Ashby,18,,
Trinity,6,State Representative,57,REP,Ashby,56,,
Trinity,7,State Representative,57,REP,Ashby,38,,
Trinity,8,State Representative,57,REP,Ashby,87,,
Trinity,9,State Representative,57,REP,Ashby,107,,
Trinity,10,State Representative,57,REP,Ashby,49,,
Trinity,11,State Representative,57,REP,Ashby,166,,
Trinity,12,State Representative,57,REP,Ashby,18,,
Trinity,14,State Representative,57,REP,Ashby,67,,
Trinity,15,State Representative,57,REP,Ashby,20,,
Trinity,16,State Representative,57,REP,Ashby,32,,
Trinity,17,State Representative,57,REP,Ashby,22,,
Trinity,18,State Representative,57,REP,Ashby,1,,
Trinity,19,State Representative,57,REP,Ashby,123,,
Trinity,20,State Representative,57,REP,Ashby,11,,
Trinity,21,State Representative,57,REP,Ashby,52,,
Trinity,Prov Res,State Representative,57,REP,Ashby,5,,
