county,precinct,office,district,candidate,party,votes,mail,early_voting,election_day
Hays,442,President,,Brian Carroll/Amar Patel (W),,1,,,
Hays,442,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,442,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,442,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,442,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,442,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,442,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,442,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,443,President,,Donald J. Trump/Michael R. Pence,REP,1749,,,
Hays,443,President,,Joseph R. Biden/Kamala D. Harris,DEM,1668,,,
Hays,443,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,47,,,
Hays,443,President,,Howie Hawkins/Angela Walker,GRN,6,,,
Hays,443,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,443,President,,Brian Carroll/Amar Patel (W),,3,,,
Hays,443,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,443,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,443,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,443,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,443,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,443,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,443,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,444,President,,Donald J. Trump/Michael R. Pence,REP,1326,,,
Hays,444,President,,Joseph R. Biden/Kamala D. Harris,DEM,1034,,,
Hays,444,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,27,,,
Hays,444,President,,Howie Hawkins/Angela Walker,GRN,3,,,
Hays,444,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,444,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,444,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,444,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,444,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,444,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,444,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,444,President,,Todd Cella/Tim Cella (W),,1,,,
Hays,444,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,445,President,,Donald J. Trump/Michael R. Pence,REP,925,,,
Hays,445,President,,Joseph R. Biden/Kamala D. Harris,DEM,859,,,
Hays,445,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,30,,,
Hays,445,President,,Howie Hawkins/Angela Walker,GRN,1,,,
Hays,445,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,445,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,445,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,445,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,445,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,445,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,445,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,445,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,445,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,446,President,,Donald J. Trump/Michael R. Pence,REP,980,,,
Hays,446,President,,Joseph R. Biden/Kamala D. Harris,DEM,932,,,
Hays,446,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,39,,,
Hays,446,President,,Howie Hawkins/Angela Walker,GRN,6,,,
Hays,446,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,446,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,446,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,446,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,446,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,446,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,446,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,446,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,446,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,447,President,,Donald J. Trump/Michael R. Pence,REP,717,,,
Hays,447,President,,Joseph R. Biden/Kamala D. Harris,DEM,843,,,
Hays,447,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,31,,,
Hays,447,President,,Howie Hawkins/Angela Walker,GRN,8,,,
Hays,447,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,447,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,447,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,447,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,447,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,447,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,447,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,447,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,447,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,448,President,,Donald J. Trump/Michael R. Pence,REP,923,,,
Hays,448,President,,Joseph R. Biden/Kamala D. Harris,DEM,656,,,
Hays,448,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,24,,,
Hays,448,President,,Howie Hawkins/Angela Walker,GRN,4,,,
Hays,448,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,448,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,448,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,448,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,448,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,448,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,448,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,448,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,448,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,449,President,,Donald J. Trump/Michael R. Pence,REP,2332,,,
Hays,449,President,,Joseph R. Biden/Kamala D. Harris,DEM,1575,,,
Hays,449,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,46,,,
Hays,449,President,,Howie Hawkins/Angela Walker,GRN,3,,,
Hays,449,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,449,President,,Brian Carroll/Amar Patel (W),,4,,,
Hays,449,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,449,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,449,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,449,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,449,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,449,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,449,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,Federal Only 21,President,,Donald J. Trump/Michael R. Pence,REP,2,,,
Hays,Federal Only 21,President,,Joseph R. Biden/Kamala D. Harris,DEM,42,,,
Hays,Federal Only 21,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,0,,,
Hays,Federal Only 21,President,,Howie Hawkins/Angela Walker,GRN,0,,,
Hays,Federal Only 21,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,Federal Only 21,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,Federal Only 21,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,Federal Only 21,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,Federal Only 21,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,Federal Only 21,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,Federal Only 21,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,Federal Only 21,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,Federal Only 21,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,Federal Only 25,President,,Donald J. Trump/Michael R. Pence,REP,6,,,
Hays,Federal Only 25,President,,Joseph R. Biden/Kamala D. Harris,DEM,68,,,
Hays,Federal Only 25,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,0,,,
Hays,Federal Only 25,President,,Howie Hawkins/Angela Walker,GRN,0,,,
Hays,Federal Only 25,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,Federal Only 25,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,Federal Only 25,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,Federal Only 25,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,Federal Only 25,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,Federal Only 25,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,Federal Only 25,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,Federal Only 25,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,Federal Only 25,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,Federal Only 35,President,,Donald J. Trump/Michael R. Pence,REP,2,,,
Hays,Federal Only 35,President,,Joseph R. Biden/Kamala D. Harris,DEM,19,,,
Hays,Federal Only 35,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,1,,,
Hays,Federal Only 35,President,,Howie Hawkins/Angela Walker,GRN,0,,,
Hays,Federal Only 35,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,Federal Only 35,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,Federal Only 35,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,Federal Only 35,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,Federal Only 35,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,Federal Only 35,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,Federal Only 35,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,Federal Only 35,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,Federal Only 35,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,Lim Bal Travis,President,,Donald J. Trump/Michael R. Pence,REP,80,,,
Hays,Lim Bal Travis,President,,Joseph R. Biden/Kamala D. Harris,DEM,88,,,
Hays,Lim Bal Travis,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,7,,,
Hays,Lim Bal Travis,President,,Howie Hawkins/Angela Walker,GRN,0,,,
Hays,Lim Bal Travis,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,Lim Bal Travis,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,Lim Bal Travis,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,Lim Bal Travis,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,Lim Bal Travis,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,Lim Bal Travis,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,Lim Bal Travis,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,Lim Bal Travis,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,Lim Bal Travis,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,Lim Bal Comal,President,,Donald J. Trump/Michael R. Pence,REP,10,,,
Hays,Lim Bal Comal,President,,Joseph R. Biden/Kamala D. Harris,DEM,7,,,
Hays,Lim Bal Comal,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,0,,,
Hays,Lim Bal Comal,President,,Howie Hawkins/Angela Walker,GRN,0,,,
Hays,Lim Bal Comal,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,Lim Bal Comal,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,Lim Bal Comal,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,Lim Bal Comal,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,Lim Bal Comal,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,Lim Bal Comal,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,Lim Bal Comal,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,Lim Bal Comal,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,Lim Bal Comal,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,Lim Bal Caldwell,President,,Donald J. Trump/Michael R. Pence,REP,6,,,
Hays,Lim Bal Caldwell,President,,Joseph R. Biden/Kamala D. Harris,DEM,7,,,
Hays,Lim Bal Caldwell,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,1,,,
Hays,Lim Bal Caldwell,President,,Howie Hawkins/Angela Walker,GRN,0,,,
Hays,Lim Bal Caldwell,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,Lim Bal Caldwell,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,Lim Bal Caldwell,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,Lim Bal Caldwell,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,Lim Bal Caldwell,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,Lim Bal Caldwell,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,Lim Bal Caldwell,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,Lim Bal Caldwell,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,Lim Bal Caldwell,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,Lim Bal Guadalupe,President,,Donald J. Trump/Michael R. Pence,REP,16,,,
Hays,Lim Bal Guadalupe,President,,Joseph R. Biden/Kamala D. Harris,DEM,48,,,
Hays,Lim Bal Guadalupe,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,1,,,
Hays,Lim Bal Guadalupe,President,,Howie Hawkins/Angela Walker,GRN,0,,,
Hays,Lim Bal Guadalupe,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,Lim Bal Guadalupe,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,Lim Bal Guadalupe,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,Lim Bal Guadalupe,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,Lim Bal Guadalupe,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,Lim Bal Guadalupe,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,Lim Bal Guadalupe,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,Lim Bal Guadalupe,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,Lim Bal Guadalupe,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,Lim Bal Blanco,President,,Donald J. Trump/Michael R. Pence,REP,1,,,
Hays,Lim Bal Blanco,President,,Joseph R. Biden/Kamala D. Harris,DEM,0,,,
Hays,Lim Bal Blanco,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,0,,,
Hays,Lim Bal Blanco,President,,Howie Hawkins/Angela Walker,GRN,0,,,
Hays,Lim Bal Blanco,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,Lim Bal Blanco,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,Lim Bal Blanco,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,Lim Bal Blanco,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,Lim Bal Blanco,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,Lim Bal Blanco,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,Lim Bal Blanco,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,Lim Bal Blanco,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,Lim Bal Blanco,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,Lim Bal Other,President,,Donald J. Trump/Michael R. Pence,REP,193,,,
Hays,Lim Bal Other,President,,Joseph R. Biden/Kamala D. Harris,DEM,237,,,
Hays,Lim Bal Other,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LBT,10,,,
Hays,Lim Bal Other,President,,Howie Hawkins/Angela Walker,GRN,1,,,
Hays,Lim Bal Other,President,,Abram Loeb/Jennifer Jairala (W),,0,,,
Hays,Lim Bal Other,President,,Brian Carroll/Amar Patel (W),,0,,,
Hays,Lim Bal Other,President,,Gloria La Riva/Leonard Peltier (W),,0,,,
Hays,Lim Bal Other,President,,Jesse Cuellar/Jimmy Monreal (W),,0,,,
Hays,Lim Bal Other,President,,Kasey Wells/Rachel Wells (W),,0,,,
Hays,Lim Bal Other,President,,President R. Boddie/Eric C. Stoneham (W),,0,,,
Hays,Lim Bal Other,President,,Robert Morrow/Anne Beckett (W),,0,,,
Hays,Lim Bal Other,President,,Todd Cella/Tim Cella (W),,0,,,
Hays,Lim Bal Other,President,,Tom Hoefling/Andy Prior (W),,0,,,
Hays,110,U.S. Senate,,John Cornyn,REP,669,,,
Hays,110,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,828,,,
Hays,110,U.S. Senate,,Kerry Douglas McKennon,LBT,38,,,
Hays,110,U.S. Senate,,David B. Collins,GRN,9,,,
Hays,110,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,111,U.S. Senate,,John Cornyn,REP,61,,,
Hays,111,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,154,,,
Hays,111,U.S. Senate,,Kerry Douglas McKennon,LBT,4,,,
Hays,111,U.S. Senate,,David B. Collins,GRN,2,,,
Hays,111,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,112,U.S. Senate,,John Cornyn,REP,369,,,
Hays,112,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,993,,,
Hays,112,U.S. Senate,,Kerry Douglas McKennon,LBT,57,,,
Hays,112,U.S. Senate,,David B. Collins,GRN,27,,,
Hays,112,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,113,U.S. Senate,,John Cornyn,REP,209,,,
Hays,113,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,521,,,
Hays,113,U.S. Senate,,Kerry Douglas McKennon,LBT,23,,,
Hays,113,U.S. Senate,,David B. Collins,GRN,11,,,
Hays,113,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,114,U.S. Senate,,John Cornyn,REP,320,,,
Hays,114,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,732,,,
Hays,114,U.S. Senate,,Kerry Douglas McKennon,LBT,38,,,
Hays,114,U.S. Senate,,David B. Collins,GRN,8,,,
Hays,114,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,115,U.S. Senate,,John Cornyn,REP,364,,,
Hays,115,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,927,,,
Hays,115,U.S. Senate,,Kerry Douglas McKennon,LBT,51,,,
Hays,115,U.S. Senate,,David B. Collins,GRN,15,,,
Hays,115,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,120,U.S. Senate,,John Cornyn,REP,344,,,
Hays,120,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,509,,,
Hays,120,U.S. Senate,,Kerry Douglas McKennon,LBT,24,,,
Hays,120,U.S. Senate,,David B. Collins,GRN,6,,,
Hays,120,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,121,U.S. Senate,,John Cornyn,REP,213,,,
Hays,121,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1034,,,
Hays,121,U.S. Senate,,Kerry Douglas McKennon,LBT,50,,,
Hays,121,U.S. Senate,,David B. Collins,GRN,28,,,
Hays,121,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,122,U.S. Senate,,John Cornyn,REP,122,,,
Hays,122,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,509,,,
Hays,122,U.S. Senate,,Kerry Douglas McKennon,LBT,29,,,
Hays,122,U.S. Senate,,David B. Collins,GRN,11,,,
Hays,122,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,123,U.S. Senate,,John Cornyn,REP,163,,,
Hays,123,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,508,,,
Hays,123,U.S. Senate,,Kerry Douglas McKennon,LBT,32,,,
Hays,123,U.S. Senate,,David B. Collins,GRN,13,,,
Hays,123,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,125,U.S. Senate,,John Cornyn,REP,848,,,
Hays,125,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1309,,,
Hays,125,U.S. Senate,,Kerry Douglas McKennon,LBT,41,,,
Hays,125,U.S. Senate,,David B. Collins,GRN,29,,,
Hays,125,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,126,U.S. Senate,,John Cornyn,REP,947,,,
Hays,126,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1187,,,
Hays,126,U.S. Senate,,Kerry Douglas McKennon,LBT,61,,,
Hays,126,U.S. Senate,,David B. Collins,GRN,12,,,
Hays,126,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,127,U.S. Senate,,John Cornyn,REP,305,,,
Hays,127,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,392,,,
Hays,127,U.S. Senate,,Kerry Douglas McKennon,LBT,16,,,
Hays,127,U.S. Senate,,David B. Collins,GRN,12,,,
Hays,127,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,128,U.S. Senate,,John Cornyn,REP,804,,,
Hays,128,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1066,,,
Hays,128,U.S. Senate,,Kerry Douglas McKennon,LBT,44,,,
Hays,128,U.S. Senate,,David B. Collins,GRN,14,,,
Hays,128,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,129,U.S. Senate,,John Cornyn,REP,626,,,
Hays,129,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1036,,,
Hays,129,U.S. Senate,,Kerry Douglas McKennon,LBT,44,,,
Hays,129,U.S. Senate,,David B. Collins,GRN,16,,,
Hays,129,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,130,U.S. Senate,,John Cornyn,REP,735,,,
Hays,130,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1267,,,
Hays,130,U.S. Senate,,Kerry Douglas McKennon,LBT,75,,,
Hays,130,U.S. Senate,,David B. Collins,GRN,21,,,
Hays,130,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,220,U.S. Senate,,John Cornyn,REP,1034,,,
Hays,220,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1108,,,
Hays,220,U.S. Senate,,Kerry Douglas McKennon,LBT,79,,,
Hays,220,U.S. Senate,,David B. Collins,GRN,20,,,
Hays,220,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,221,U.S. Senate,,John Cornyn,REP,706,,,
Hays,221,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1052,,,
Hays,221,U.S. Senate,,Kerry Douglas McKennon,LBT,45,,,
Hays,221,U.S. Senate,,David B. Collins,GRN,18,,,
Hays,221,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,222,U.S. Senate,,John Cornyn,REP,537,,,
Hays,222,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,720,,,
Hays,222,U.S. Senate,,Kerry Douglas McKennon,LBT,39,,,
Hays,222,U.S. Senate,,David B. Collins,GRN,8,,,
Hays,222,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,223,U.S. Senate,,John Cornyn,REP,707,,,
Hays,223,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,997,,,
Hays,223,U.S. Senate,,Kerry Douglas McKennon,LBT,55,,,
Hays,223,U.S. Senate,,David B. Collins,GRN,16,,,
Hays,223,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,224,U.S. Senate,,John Cornyn,REP,998,,,
Hays,224,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,892,,,
Hays,224,U.S. Senate,,Kerry Douglas McKennon,LBT,36,,,
Hays,224,U.S. Senate,,David B. Collins,GRN,12,,,
Hays,224,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,225,U.S. Senate,,John Cornyn,REP,733,,,
Hays,225,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,468,,,
Hays,225,U.S. Senate,,Kerry Douglas McKennon,LBT,19,,,
Hays,225,U.S. Senate,,David B. Collins,GRN,2,,,
Hays,225,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,226,U.S. Senate,,John Cornyn,REP,1137,,,
Hays,226,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1044,,,
Hays,226,U.S. Senate,,Kerry Douglas McKennon,LBT,31,,,
Hays,226,U.S. Senate,,David B. Collins,GRN,12,,,
Hays,226,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,227,U.S. Senate,,John Cornyn,REP,846,,,
Hays,227,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1275,,,
Hays,227,U.S. Senate,,Kerry Douglas McKennon,LBT,45,,,
Hays,227,U.S. Senate,,David B. Collins,GRN,15,,,
Hays,227,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,228,U.S. Senate,,John Cornyn,REP,1110,,,
Hays,228,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1729,,,
Hays,228,U.S. Senate,,Kerry Douglas McKennon,LBT,76,,,
Hays,228,U.S. Senate,,David B. Collins,GRN,10,,,
Hays,228,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,229,U.S. Senate,,John Cornyn,REP,441,,,
Hays,229,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,766,,,
Hays,229,U.S. Senate,,Kerry Douglas McKennon,LBT,24,,,
Hays,229,U.S. Senate,,David B. Collins,GRN,15,,,
Hays,229,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,230,U.S. Senate,,John Cornyn,REP,570,,,
Hays,230,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,498,,,
Hays,230,U.S. Senate,,Kerry Douglas McKennon,LBT,21,,,
Hays,230,U.S. Senate,,David B. Collins,GRN,5,,,
Hays,230,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,231,U.S. Senate,,John Cornyn,REP,817,,,
Hays,231,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1403,,,
Hays,231,U.S. Senate,,Kerry Douglas McKennon,LBT,66,,,
Hays,231,U.S. Senate,,David B. Collins,GRN,21,,,
Hays,231,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,232,U.S. Senate,,John Cornyn,REP,957,,,
Hays,232,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,643,,,
Hays,232,U.S. Senate,,Kerry Douglas McKennon,LBT,36,,,
Hays,232,U.S. Senate,,David B. Collins,GRN,9,,,
Hays,232,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,233,U.S. Senate,,John Cornyn,REP,346,,,
Hays,233,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,499,,,
Hays,233,U.S. Senate,,Kerry Douglas McKennon,LBT,27,,,
Hays,233,U.S. Senate,,David B. Collins,GRN,13,,,
Hays,233,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,,,
Hays,234,U.S. Senate,,John Cornyn,REP,322,,,
Hays,234,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,426,,,
Hays,234,U.S. Senate,,Kerry Douglas McKennon,LBT,15,,,
