county,precinct,office,district,party,candidate,votes,early_voting,absentee,election_day
Bell,308,State Senator,24,REP,Pete Flores,1021,564,66,391
Bell,309,State Senator,24,REP,Pete Flores,655,315,21,319
Bell,310,State Senator,24,REP,Pete Flores,300,85,10,205
Bell,311,State Senator,24,REP,Pete Flores,1577,768,58,751
Bell,312,State Senator,24,REP,Pete Flores,965,411,18,536
Bell,313,State Senator,24,REP,Pete Flores,1715,1122,98,495
Bell,314,State Senator,24,REP,Pete Flores,676,389,39,248
Bell,315,State Senator,24,REP,Pete Flores,1325,738,20,567
Bell,317,State Senator,24,REP,Pete Flores,1901,1126,110,665
Bell,318,State Senator,24,REP,Pete Flores,1542,984,44,514
Bell,401,State Senator,24,REP,Pete Flores,815,325,32,458
Bell,402,State Senator,24,REP,Pete Flores,897,504,35,358
Bell,404,State Senator,24,REP,Pete Flores,383,203,12,168
Bell,405,State Senator,24,REP,Pete Flores,436,226,4,206
Bell,406,State Senator,24,REP,Pete Flores,477,317,15,145
Bell,408,State Senator,24,REP,Pete Flores,655,392,28,235
Bell,409,State Senator,24,REP,Pete Flores,471,299,20,152
Bell,410,State Senator,24,REP,Pete Flores,242,125,8,109
Bell,412,State Senator,24,REP,Pete Flores,434,295,14,125
Bell,413,State Senator,24,REP,Pete Flores,525,278,13,234
Bell,414,State Senator,24,REP,Pete Flores,304,164,14,126
Bell,415,State Senator,24,REP,Pete Flores,374,256,12,106
Bell,419,State Senator,24,REP,Pete Flores,501,304,11,186
Bell,101,State Senator,24,DEM,Kathy Jones-Hospod,857,576,70,211
Bell,102,State Senator,24,DEM,Kathy Jones-Hospod,365,251,35,79
Bell,103,State Senator,24,DEM,Kathy Jones-Hospod,690,406,38,246
Bell,104,State Senator,24,DEM,Kathy Jones-Hospod,452,286,28,138
Bell,105,State Senator,24,DEM,Kathy Jones-Hospod,140,63,8,69
Bell,106,State Senator,24,DEM,Kathy Jones-Hospod,796,493,42,261
Bell,107,State Senator,24,DEM,Kathy Jones-Hospod,56,16,3,37
Bell,108,State Senator,24,DEM,Kathy Jones-Hospod,107,40,10,57
Bell,109,State Senator,24,DEM,Kathy Jones-Hospod,488,286,40,162
Bell,110,State Senator,24,DEM,Kathy Jones-Hospod,118,51,20,47
Bell,111,State Senator,24,DEM,Kathy Jones-Hospod,763,497,32,234
Bell,113,State Senator,24,DEM,Kathy Jones-Hospod,433,284,33,116
Bell,114,State Senator,24,DEM,Kathy Jones-Hospod,388,229,16,143
Bell,115,State Senator,24,DEM,Kathy Jones-Hospod,659,426,50,183
Bell,116,State Senator,24,DEM,Kathy Jones-Hospod,296,203,14,79
Bell,117,State Senator,24,DEM,Kathy Jones-Hospod,0,0,0,0
Bell,201,State Senator,24,DEM,Kathy Jones-Hospod,533,341,35,157
Bell,202,State Senator,24,DEM,Kathy Jones-Hospod,726,510,31,185
Bell,203,State Senator,24,DEM,Kathy Jones-Hospod,461,314,32,115
Bell,204,State Senator,24,DEM,Kathy Jones-Hospod,271,153,23,95
Bell,205,State Senator,24,DEM,Kathy Jones-Hospod,938,601,68,269
Bell,206,State Senator,24,DEM,Kathy Jones-Hospod,637,429,19,189
Bell,207,State Senator,24,DEM,Kathy Jones-Hospod,592,363,36,193
Bell,208,State Senator,24,DEM,Kathy Jones-Hospod,1043,709,61,273
Bell,209,State Senator,24,DEM,Kathy Jones-Hospod,892,693,25,174
Bell,210,State Senator,24,DEM,Kathy Jones-Hospod,1174,776,38,360
Bell,211,State Senator,24,DEM,Kathy Jones-Hospod,198,132,8,58
Bell,212,State Senator,24,DEM,Kathy Jones-Hospod,182,141,9,32
Bell,213,State Senator,24,DEM,Kathy Jones-Hospod,494,381,28,85
Bell,214,State Senator,24,DEM,Kathy Jones-Hospod,781,500,31,250
Bell,215,State Senator,24,DEM,Kathy Jones-Hospod,1131,814,45,272
Bell,216,State Senator,24,DEM,Kathy Jones-Hospod,573,428,23,122
Bell,301,State Senator,24,DEM,Kathy Jones-Hospod,315,167,17,131
Bell,302,State Senator,24,DEM,Kathy Jones-Hospod,724,414,48,262
Bell,303,State Senator,24,DEM,Kathy Jones-Hospod,896,549,52,295
Bell,304,State Senator,24,DEM,Kathy Jones-Hospod,30,12,5,13
Bell,305,State Senator,24,DEM,Kathy Jones-Hospod,277,169,25,83
Bell,306,State Senator,24,DEM,Kathy Jones-Hospod,555,309,49,197
Bell,307,State Senator,24,DEM,Kathy Jones-Hospod,567,320,52,195
Bell,308,State Senator,24,DEM,Kathy Jones-Hospod,651,418,44,189
Bell,309,State Senator,24,DEM,Kathy Jones-Hospod,114,63,12,39
Bell,310,State Senator,24,DEM,Kathy Jones-Hospod,35,13,1,21
Bell,311,State Senator,24,DEM,Kathy Jones-Hospod,275,159,19,97
Bell,312,State Senator,24,DEM,Kathy Jones-Hospod,143,67,14,62
Bell,313,State Senator,24,DEM,Kathy Jones-Hospod,704,402,96,206
Bell,314,State Senator,24,DEM,Kathy Jones-Hospod,430,255,21,154
Bell,315,State Senator,24,DEM,Kathy Jones-Hospod,735,407,24,304
Bell,317,State Senator,24,DEM,Kathy Jones-Hospod,901,609,50,242
Bell,318,State Senator,24,DEM,Kathy Jones-Hospod,680,425,33,222
Bell,401,State Senator,24,DEM,Kathy Jones-Hospod,588,352,25,211
Bell,402,State Senator,24,DEM,Kathy Jones-Hospod,999,683,35,281
Bell,404,State Senator,24,DEM,Kathy Jones-Hospod,615,395,32,188
Bell,405,State Senator,24,DEM,Kathy Jones-Hospod,957,579,28,350
Bell,406,State Senator,24,DEM,Kathy Jones-Hospod,436,277,28,131
Bell,408,State Senator,24,DEM,Kathy Jones-Hospod,1039,681,41,317
Bell,409,State Senator,24,DEM,Kathy Jones-Hospod,496,353,8,135
Bell,410,State Senator,24,DEM,Kathy Jones-Hospod,343,192,19,132
Bell,412,State Senator,24,DEM,Kathy Jones-Hospod,777,519,58,200
Bell,413,State Senator,24,DEM,Kathy Jones-Hospod,781,464,25,292
Bell,414,State Senator,24,DEM,Kathy Jones-Hospod,794,490,28,276
Bell,415,State Senator,24,DEM,Kathy Jones-Hospod,519,308,43,168
Bell,419,State Senator,24,DEM,Kathy Jones-Hospod,107,77,7,23
Bell,104,State Representative,54,REP,Brad Buckley,1702,984,53,665
Bell,105,State Representative,54,REP,Brad Buckley,779,301,15,463
Bell,106,State Representative,54,REP,Brad Buckley,522,297,20,205
Bell,107,State Representative,54,REP,Brad Buckley,218,87,4,127
Bell,108,State Representative,54,REP,Brad Buckley,886,357,25,504
Bell,109,State Representative,54,REP,Brad Buckley,365,230,16,119
Bell,110,State Representative,54,REP,Brad Buckley,148,56,21,71
Bell,115,State Representative,54,REP,Brad Buckley,1959,1329,64,566
Bell,117,State Representative,54,REP,Brad Buckley,0,0,0,0
Bell,203,State Representative,54,REP,Brad Buckley,2121,1631,38,452
Bell,204,State Representative,54,REP,Brad Buckley,174,109,6,59
Bell,205,State Representative,54,REP,Brad Buckley,613,375,42,196
Bell,206,State Representative,54,REP,Brad Buckley,455,300,24,131
Bell,207,State Representative,54,REP,Brad Buckley,386,223,10,153
Bell,213,State Representative,54,REP,Brad Buckley,2447,1853,53,541
Bell,301,State Representative,54,REP,Brad Buckley,1862,745,41,1076
Bell,304,State Representative,54,REP,Brad Buckley,155,68,1,86
Bell,309,State Representative,54,REP,Brad Buckley,667,321,21,325
Bell,310,State Representative,54,REP,Brad Buckley,302,85,10,207
Bell,311,State Representative,54,REP,Brad Buckley,1596,783,57,756
Bell,312,State Representative,54,REP,Brad Buckley,968,414,19,535
Bell,401,State Representative,54,REP,Brad Buckley,833,339,32,462
Bell,402,State Representative,54,REP,Brad Buckley,954,542,35,377
Bell,404,State Representative,54,REP,Brad Buckley,418,225,14,179
Bell,405,State Representative,54,REP,Brad Buckley,476,244,5,227
Bell,406,State Representative,54,REP,Brad Buckley,518,345,21,152
Bell,408,State Representative,54,REP,Brad Buckley,695,420,29,246
Bell,410,State Representative,54,REP,Brad Buckley,268,133,8,127
Bell,412,State Representative,54,REP,Brad Buckley,461,311,17,133
Bell,413,State Representative,54,REP,Brad Buckley,543,289,13,241
Bell,414,State Representative,54,REP,Brad Buckley,322,172,15,135
Bell,415,State Representative,54,REP,Brad Buckley,401,273,11,117
Bell,419,State Representative,54,REP,Brad Buckley,515,312,12,191
Bell,104,State Representative,54,DEM,Jonathan Hildner,425,265,29,131
Bell,105,State Representative,54,DEM,Jonathan Hildner,133,62,7,64
Bell,106,State Representative,54,DEM,Jonathan Hildner,786,482,41,263
Bell,107,State Representative,54,DEM,Jonathan Hildner,60,15,5,40
Bell,108,State Representative,54,DEM,Jonathan Hildner,101,40,9,52
Bell,109,State Representative,54,DEM,Jonathan Hildner,473,277,39,157
Bell,110,State Representative,54,DEM,Jonathan Hildner,118,51,20,47
Bell,115,State Representative,54,DEM,Jonathan Hildner,639,404,50,185
Bell,117,State Representative,54,DEM,Jonathan Hildner,0,0,0,0
Bell,203,State Representative,54,DEM,Jonathan Hildner,419,286,28,105
Bell,204,State Representative,54,DEM,Jonathan Hildner,259,147,24,88
Bell,205,State Representative,54,DEM,Jonathan Hildner,913,586,65,262
Bell,206,State Representative,54,DEM,Jonathan Hildner,624,427,17,180
Bell,207,State Representative,54,DEM,Jonathan Hildner,572,346,35,191
Bell,213,State Representative,54,DEM,Jonathan Hildner,431,327,27,77
Bell,301,State Representative,54,DEM,Jonathan Hildner,307,159,14,134
Bell,304,State Representative,54,DEM,Jonathan Hildner,30,12,5,13
Bell,309,State Representative,54,DEM,Jonathan Hildner,106,58,12,36
Bell,310,State Representative,54,DEM,Jonathan Hildner,32,13,1,18
Bell,311,State Representative,54,DEM,Jonathan Hildner,260,148,20,92
Bell,312,State Representative,54,DEM,Jonathan Hildner,146,68,13,65
Bell,401,State Representative,54,DEM,Jonathan Hildner,581,342,25,214
Bell,402,State Representative,54,DEM,Jonathan Hildner,951,651,33,267
Bell,404,State Representative,54,DEM,Jonathan Hildner,585,377,29,179
Bell,405,State Representative,54,DEM,Jonathan Hildner,928,568,27,333
Bell,406,State Representative,54,DEM,Jonathan Hildner,407,256,26,125
Bell,408,State Representative,54,DEM,Jonathan Hildner,1014,664,40,310
Bell,410,State Representative,54,DEM,Jonathan Hildner,321,188,20,113
Bell,412,State Representative,54,DEM,Jonathan Hildner,766,514,57,195
Bell,413,State Representative,54,DEM,Jonathan Hildner,766,456,25,285
Bell,414,State Representative,54,DEM,Jonathan Hildner,784,487,27,270
Bell,415,State Representative,54,DEM,Jonathan Hildner,496,294,43,159
Bell,419,State Representative,54,DEM,Jonathan Hildner,98,70,6,22
Bell,101,State Representative,55,REP,Hugh D. Shine,2764,1893,133,738
Bell,102,State Representative,55,REP,Hugh D. Shine,1062,688,56,318
Bell,103,State Representative,55,REP,Hugh D. Shine,1624,1034,41,549
Bell,111,State Representative,55,REP,Hugh D. Shine,1198,821,38,339
Bell,113,State Representative,55,REP,Hugh D. Shine,1270,862,47,361
Bell,114,State Representative,55,REP,Hugh D. Shine,778,407,19,352
Bell,116,State Representative,55,REP,Hugh D. Shine,181,103,3,75
Bell,201,State Representative,55,REP,Hugh D. Shine,663,421,31,211
Bell,202,State Representative,55,REP,Hugh D. Shine,1022,703,37,282
Bell,208,State Representative,55,REP,Hugh D. Shine,631,405,27,199
Bell,209,State Representative,55,REP,Hugh D. Shine,756,509,19,228
Bell,210,State Representative,55,REP,Hugh D. Shine,663,414,22,227
Bell,211,State Representative,55,REP,Hugh D. Shine,245,164,13,68
Bell,212,State Representative,55,REP,Hugh D. Shine,401,286,15,100
Bell,214,State Representative,55,REP,Hugh D. Shine,901,549,28,324
Bell,215,State Representative,55,REP,Hugh D. Shine,893,593,41,259
Bell,216,State Representative,55,REP,Hugh D. Shine,836,621,42,173
Bell,302,State Representative,55,REP,Hugh D. Shine,1229,689,61,479
Bell,303,State Representative,55,REP,Hugh D. Shine,1299,727,63,509
Bell,305,State Representative,55,REP,Hugh D. Shine,810,478,59,273
Bell,306,State Representative,55,REP,Hugh D. Shine,537,259,57,221
Bell,307,State Representative,55,REP,Hugh D. Shine,317,166,9,142
Bell,308,State Representative,55,REP,Hugh D. Shine,1031,569,68,394
Bell,313,State Representative,55,REP,Hugh D. Shine,1759,1151,110,498
Bell,314,State Representative,55,REP,Hugh D. Shine,666,386,40,240
Bell,315,State Representative,55,REP,Hugh D. Shine,1335,753,20,562
Bell,317,State Representative,55,REP,Hugh D. Shine,1958,1168,115,675
Bell,318,State Representative,55,REP,Hugh D. Shine,1564,1001,47,516
Bell,409,State Representative,55,REP,Hugh D. Shine,475,303,20,152
Bell,101,State Representative,55,DEM,Trisian T.D. Sanders,827,569,64,194
Bell,102,State Representative,55,DEM,Trisian T.D. Sanders,347,235,35,77
Bell,103,State Representative,55,DEM,Trisian T.D. Sanders,683,404,33,246
Bell,111,State Representative,55,DEM,Trisian T.D. Sanders,757,499,31,227
Bell,113,State Representative,55,DEM,Trisian T.D. Sanders,430,280,33,117
Bell,114,State Representative,55,DEM,Trisian T.D. Sanders,383,226,14,143
Bell,116,State Representative,55,DEM,Trisian T.D. Sanders,302,206,15,81
Bell,201,State Representative,55,DEM,Trisian T.D. Sanders,533,345,33,155
Bell,202,State Representative,55,DEM,Trisian T.D. Sanders,707,495,29,183
Bell,208,State Representative,55,DEM,Trisian T.D. Sanders,1054,723,58,273
Bell,209,State Representative,55,DEM,Trisian T.D. Sanders,896,698,23,175
Bell,210,State Representative,55,DEM,Trisian T.D. Sanders,1191,785,38,368
Bell,211,State Representative,55,DEM,Trisian T.D. Sanders,193,134,7,52
Bell,212,State Representative,55,DEM,Trisian T.D. Sanders,179,137,10,32
Bell,214,State Representative,55,DEM,Trisian T.D. Sanders,786,491,29,266
Bell,215,State Representative,55,DEM,Trisian T.D. Sanders,1118,795,44,279
Bell,216,State Representative,55,DEM,Trisian T.D. Sanders,547,405,20,122
Bell,302,State Representative,55,DEM,Trisian T.D. Sanders,715,410,46,259
Bell,303,State Representative,55,DEM,Trisian T.D. Sanders,890,540,59,291
Bell,305,State Representative,55,DEM,Trisian T.D. Sanders,268,164,23,81
Bell,306,State Representative,55,DEM,Trisian T.D. Sanders,553,308,50,195
Bell,307,State Representative,55,DEM,Trisian T.D. Sanders,562,315,51,196
Bell,308,State Representative,55,DEM,Trisian T.D. Sanders,637,410,42,185
Bell,313,State Representative,55,DEM,Trisian T.D. Sanders,680,387,89,204
Bell,314,State Representative,55,DEM,Trisian T.D. Sanders,434,254,21,159
Bell,315,State Representative,55,DEM,Trisian T.D. Sanders,721,390,24,307
Bell,317,State Representative,55,DEM,Trisian T.D. Sanders,856,577,45,234
Bell,318,State Representative,55,DEM,Trisian T.D. Sanders,663,410,31,222
Bell,409,State Representative,55,DEM,Trisian T.D. Sanders,497,353,8,136
Bell,101,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,2765,,,
Bell,102,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1048,,,
Bell,103,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1612,,,
Bell,104,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1671,,,
Bell,105,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,768,,,
Bell,106,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,503,,,
Bell,107,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,217,,,
Bell,108,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,871,,,
Bell,109,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,339,,,
Bell,110,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,149,,,
Bell,111,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1205,,,
Bell,113,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1246,,,
Bell,114,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,791,,,
Bell,115,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1935,,,
Bell,116,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,186,,,
Bell,117,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,0,,,
Bell,201,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,663,,,
Bell,202,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1001,,,
Bell,203,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,2074,,,
Bell,204,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,171,,,
Bell,205,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,559,,,
Bell,206,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,431,,,
Bell,207,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,351,,,
Bell,208,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,631,,,
Bell,209,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,731,,,
Bell,210,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,674,,,
Bell,211,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,234,,,
Bell,212,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,396,,,
Bell,213,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,2376,,,
Bell,214,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,884,,,
Bell,215,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,881,,,
Bell,216,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,817,,,
Bell,301,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1844,,,
Bell,302,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1209,,,
Bell,303,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1280,,,
Bell,304,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,152,,,
Bell,305,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,801,,,
Bell,306,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,522,,,
Bell,307,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,308,,,
Bell,308,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1024,,,
Bell,309,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,657,,,
Bell,310,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,299,,,
Bell,311,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1596,,,
Bell,312,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,964,,,
Bell,313,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1722,,,
Bell,314,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,671,,,
Bell,315,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1327,,,
Bell,317,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1903,,,
Bell,318,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,1553,,,
Bell,401,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,811,,,
Bell,402,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,906,,,
Bell,404,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,380,,,
Bell,405,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,432,,,
Bell,406,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,482,,,
Bell,408,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,645,,,
Bell,409,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,474,,,
Bell,410,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,243,,,
Bell,412,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,431,,,
Bell,413,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,508,,,
Bell,414,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,305,,,
Bell,415,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,373,,,
Bell,419,Justice, 3rd Court of Appeals District,REP,Lesli R. Fitzpatrick,510,,,
Bell,101,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,810,,,
Bell,102,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,350,,,
Bell,103,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,694,,,
Bell,104,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,445,,,
Bell,105,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,132,,,
Bell,106,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,801,,,
Bell,107,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,58,,,
Bell,108,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,107,,,
Bell,109,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,490,,,
Bell,110,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,117,,,
Bell,111,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,749,,,
Bell,113,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,441,,,
Bell,114,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,375,,,
Bell,115,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,640,,,
Bell,116,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,298,,,
Bell,117,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,0,,,
Bell,201,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,532,,,
Bell,202,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,732,,,
Bell,203,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,440,,,
Bell,204,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,262,,,
Bell,205,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,955,,,
Bell,206,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,639,,,
Bell,207,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,599,,,
Bell,208,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,1055,,,
Bell,209,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,905,,,
Bell,210,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,1174,,,
Bell,211,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,199,,,
Bell,212,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,180,,,
Bell,213,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,461,,,
Bell,214,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,796,,,
Bell,215,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,1129,,,
Bell,216,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,572,,,
Bell,301,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,308,,,
Bell,302,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,730,,,
Bell,303,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,897,,,
Bell,304,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,30,,,
Bell,305,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,271,,,
Bell,306,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,563,,,
Bell,307,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,575,,,
Bell,308,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,643,,,
Bell,309,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,111,,,
Bell,310,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,34,,,
Bell,311,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,254,,,
Bell,312,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,149,,,
Bell,313,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,691,,,
Bell,314,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,435,,,
Bell,315,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,727,,,
Bell,317,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,894,,,
Bell,318,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,656,,,
Bell,401,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,594,,,
Bell,402,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,993,,,
Bell,404,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,616,,,
Bell,405,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,964,,,
Bell,406,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,439,,,
Bell,408,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,1037,,,
Bell,409,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,492,,,
Bell,410,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,341,,,
Bell,412,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,780,,,
Bell,413,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,798,,,
Bell,414,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,793,,,
Bell,415,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,511,,,
Bell,419,Justice, 3rd Court of Appeals District,DEM,Rosa Lopez Theofanis,101,,,
Bell,101,County Court at Law No. 2,,REP,John Mischtian,2761,,,
Bell,102,County Court at Law No. 2,,REP,John Mischtian,1045,,,
Bell,103,County Court at Law No. 2,,REP,John Mischtian,1609,,,
Bell,104,County Court at Law No. 2,,REP,John Mischtian,1671,,,
Bell,105,County Court at Law No. 2,,REP,John Mischtian,763,,,
Bell,106,County Court at Law No. 2,,REP,John Mischtian,491,,,
Bell,107,County Court at Law No. 2,,REP,John Mischtian,221,,,
Bell,108,County Court at Law No. 2,,REP,John Mischtian,870,,,
Bell,109,County Court at Law No. 2,,REP,John Mischtian,339,,,
Bell,110,County Court at Law No. 2,,REP,John Mischtian,147,,,
Bell,111,County Court at Law No. 2,,REP,John Mischtian,1187,,,
Bell,113,County Court at Law No. 2,,REP,John Mischtian,1257,,,
Bell,114,County Court at Law No. 2,,REP,John Mischtian,775,,,
Bell,115,County Court at Law No. 2,,REP,John Mischtian,1935,,,
Bell,116,County Court at Law No. 2,,REP,John Mischtian,184,,,
Bell,117,County Court at Law No. 2,,REP,John Mischtian,0,,,
Bell,201,County Court at Law No. 2,,REP,John Mischtian,654,,,
Bell,202,County Court at Law No. 2,,REP,John Mischtian,992,,,
Bell,203,County Court at Law No. 2,,REP,John Mischtian,2065,,,
Bell,204,County Court at Law No. 2,,REP,John Mischtian,171,,,
Bell,205,County Court at Law No. 2,,REP,John Mischtian,554,,,
Bell,206,County Court at Law No. 2,,REP,John Mischtian,419,,,
Bell,207,County Court at Law No. 2,,REP,John Mischtian,352,,,
Bell,208,County Court at Law No. 2,,REP,John Mischtian,624,,,
