county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional,late_mail
Bowie,5C,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,5C,Railroad Commissioner,,,Under Votes,43,1,23,19,0,0
Bowie,5C,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,1865,70,"1,130",663,1,1
Bowie,5C,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,466,41,298,125,1,1
Bowie,5C,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,34,0,15,19,0,0
Bowie,5C,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,5C,"Justice, Supreme Ct. Pl. 3",,,Under Votes,32,2,15,15,0,0
Bowie,5C,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,1883,71,"1,137",673,1,1
Bowie,5C,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,479,41,301,135,1,1
Bowie,5C,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,5C,"Justice, Supreme Ct. Pl. 5",,,Under Votes,35,1,20,14,0,0
Bowie,5C,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,1879,71,"1,134",672,1,1
Bowie,5C,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,485,41,305,137,1,1
Bowie,5C,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,5C,"Justice, Supreme Ct. Pl. 9",,,Under Votes,33,1,19,13,0,0
Bowie,5C,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,1891,70,"1,138",681,1,1
Bowie,5C,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,470,41,298,129,1,1
Bowie,5C,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,5C,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,36,2,22,12,0,0
Bowie,5C,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",1885,70,"1,136",677,1,1
Bowie,5C,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,474,40,300,132,1,1
Bowie,5C,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,5C,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,38,3,22,13,0,0
Bowie,5C,"Member, State Board of Education",,REP,Pam Little,1851,72,"1,117",660,1,1
Bowie,5C,"Member, State Board of Education",,DEM,Alex Cornwallis,452,41,291,118,1,1
Bowie,5C,"Member, State Board of Education",,LIB,Christy Mowrey,57,0,28,29,0,0
Bowie,5C,"Member, State Board of Education",,,Write-ins,4,0,4,0,0,0
Bowie,5C,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,5C,"Member, State Board of Education",,,Under Votes,33,0,18,15,0,0
Bowie,5C,PROPOSITION A TISD,,,For,175,8,115,51,1,0
Bowie,5C,PROPOSITION A TISD,,,Against,189,3,113,73,0,0
Bowie,5C,PROPOSITION A TISD,,,Over Votes,0,0,0,0,0,0
Bowie,5C,PROPOSITION A TISD,,,Under Votes,6,2,3,0,0,1
Bowie,5C,PROPOSITION B TISD,,,For,174,7,109,56,1,1
Bowie,5C,PROPOSITION B TISD,,,Against,186,4,115,67,0,0
Bowie,5C,PROPOSITION B TISD,,,Over Votes,0,0,0,0,0,0
Bowie,5C,PROPOSITION B TISD,,,Under Votes,10,2,7,1,0,0
Bowie,6A,Registered Voters,,,,2431,,,,,
Bowie,6A,Ballots Cast,,,,1146,62,694,387,0,3
Bowie,6A,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,6A,U.S. House,,REP,Nathaniel Moran,836,38,509,287,0,2
Bowie,6A,U.S. House,,DEM,Jrmar (JJ) Jefferson,293,20,178,94,0,1
Bowie,6A,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,6A,U.S. House,,,Under Votes,17,4,7,6,0,0
Bowie,6A,Governor,,REP,Greg Abbott,831,41,501,287,0,2
Bowie,6A,Governor,,DEM,Beto O'Rourke,296,21,187,87,0,1
Bowie,6A,Governor,,LIB,Mark Tippetts,8,0,3,5,0,0
Bowie,6A,Governor,,GRN,Delilah Barrios,4,0,0,4,0,0
Bowie,6A,Governor,,,Write-ins,1,0,0,1,0,0
Bowie,6A,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,6A,Governor,,,Under Votes,6,0,3,3,0,0
Bowie,6A,Lieutenant Governor,,REP,Dan Patrick,807,40,483,282,0,2
Bowie,6A,Lieutenant Governor,,DEM,Mike Collier,304,21,193,89,0,1
Bowie,6A,Lieutenant Governor,,LIB,Shanna Steele,25,1,15,9,0,0
Bowie,6A,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,6A,Lieutenant Governor,,,Under Votes,10,0,3,7,0,0
Bowie,6A,Attorney General,,REP,Ken Paxton,803,38,481,282,0,2
Bowie,6A,Attorney General,,DEM,Rochelle Mercedes Garza,298,20,194,83,0,1
Bowie,6A,Attorney General,,LIB,Mark Ash,24,4,9,11,0,0
Bowie,6A,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,6A,Attorney General,,,Under Votes,21,0,10,11,0,0
Bowie,6A,Comptroller of Public Accounts,,REP,Glenn Hegar,825,41,494,288,0,2
Bowie,6A,Comptroller of Public Accounts,,DEM,Janet T. Dudding,289,21,184,83,0,1
Bowie,6A,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,14,0,7,7,0,0
Bowie,6A,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,6A,Comptroller of Public Accounts,,,Under Votes,18,0,9,9,0,0
Bowie,6A,Comm. General Land Office,,REP,Dawn Buckingham,814,40,485,287,0,2
Bowie,6A,Comm. General Land Office,,DEM,Jay Kleberg,294,21,189,83,0,1
Bowie,6A,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",9,0,3,6,0,0
Bowie,6A,Comm. General Land Office,,,Write-ins,1,0,1,0,0,0
Bowie,6A,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,6A,Comm. General Land Office,,,Under Votes,28,1,16,11,0,0
Bowie,6A,Commissioner of Agriculture,,REP,Sid Miller,819,41,487,289,0,2
Bowie,6A,Commissioner of Agriculture,,DEM,Susan Hays,305,21,195,88,0,1
Bowie,6A,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,6A,Commissioner of Agriculture,,,Under Votes,22,0,12,10,0,0
Bowie,6A,Railroad Commissioner,,REP,Wayne Christian,816,40,488,286,0,2
Bowie,6A,Railroad Commissioner,,DEM,Luke Warford,284,21,182,80,0,1
Bowie,6A,Railroad Commissioner,,LIB,Jaime Andres Diez,14,0,9,5,0,0
Bowie,6A,Railroad Commissioner,,GRN,Hunter Wayne Crow,6,0,1,5,0,0
Bowie,6A,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,6A,Railroad Commissioner,,,Under Votes,26,1,14,11,0,0
Bowie,6A,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,811,39,488,282,0,2
Bowie,6A,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,298,22,188,87,0,1
Bowie,6A,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,15,0,7,8,0,0
Bowie,6A,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,6A,"Justice, Supreme Ct. Pl. 3",,,Under Votes,22,1,11,10,0,0
Bowie,6A,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,823,39,493,289,0,2
Bowie,6A,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,299,22,188,88,0,1
Bowie,6A,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,6A,"Justice, Supreme Ct. Pl. 5",,,Under Votes,24,1,13,10,0,0
Bowie,6A,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,821,39,491,289,0,2
Bowie,6A,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,303,21,188,93,0,1
Bowie,6A,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,6A,"Justice, Supreme Ct. Pl. 9",,,Under Votes,22,2,15,5,0,0
Bowie,6A,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,816,40,486,288,0,2
Bowie,6A,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,304,21,190,92,0,1
Bowie,6A,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,6A,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,26,1,18,7,0,0
Bowie,6A,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",817,40,486,289,0,2
Bowie,6A,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,299,20,188,90,0,1
Bowie,6A,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,6A,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,30,2,20,8,0,0
Bowie,6A,"Member, State Board of Education",,REP,Pam Little,810,39,483,286,0,2
Bowie,6A,"Member, State Board of Education",,DEM,Alex Cornwallis,287,22,181,83,0,1
Bowie,6A,"Member, State Board of Education",,LIB,Christy Mowrey,22,0,10,12,0,0
Bowie,6A,"Member, State Board of Education",,,Write-ins,1,0,1,0,0,0
Bowie,6A,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,6A,"Member, State Board of Education",,,Under Votes,26,1,19,6,0,0
Bowie,6A,PROPOSITION A TISD,,,For,363,19,258,85,0,1
Bowie,6A,PROPOSITION A TISD,,,Against,324,23,211,90,0,0
Bowie,6A,PROPOSITION A TISD,,,Over Votes,0,0,0,0,0,0
Bowie,6A,PROPOSITION A TISD,,,Under Votes,15,0,7,8,0,0
Bowie,6A,PROPOSITION B TISD,,,For,367,20,255,91,0,1
Bowie,6A,PROPOSITION B TISD,,,Against,314,21,211,82,0,0
Bowie,6A,PROPOSITION B TISD,,,Over Votes,0,0,0,0,0,0
Bowie,6A,PROPOSITION B TISD,,,Under Votes,21,1,10,10,0,0
Bowie,6B,Registered Voters,,,,2246,,,,,
Bowie,6B,Ballots Cast,,,,1186,41,768,372,4,1
Bowie,6B,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,6B,U.S. House,,REP,Nathaniel Moran,923,21,617,283,1,1
Bowie,6B,U.S. House,,DEM,Jrmar (JJ) Jefferson,249,18,142,86,3,0
Bowie,6B,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,6B,U.S. House,,,Under Votes,14,2,9,3,0,0
Bowie,6B,Governor,,REP,Greg Abbott,913,22,608,281,1,1
Bowie,6B,Governor,,DEM,Beto O'Rourke,255,18,152,82,3,0
Bowie,6B,Governor,,LIB,Mark Tippetts,9,0,4,5,0,0
Bowie,6B,Governor,,GRN,Delilah Barrios,4,0,2,2,0,0
Bowie,6B,Governor,,,Write-ins,1,0,0,1,0,0
Bowie,6B,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,6B,Governor,,,Under Votes,4,1,2,1,0,0
Bowie,6B,Lieutenant Governor,,REP,Dan Patrick,896,21,598,275,1,1
Bowie,6B,Lieutenant Governor,,DEM,Mike Collier,256,18,148,87,3,0
Bowie,6B,Lieutenant Governor,,LIB,Shanna Steele,21,0,12,9,0,0
Bowie,6B,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,6B,Lieutenant Governor,,,Under Votes,13,2,10,1,0,0
Bowie,6B,Attorney General,,REP,Ken Paxton,898,22,597,277,1,1
Bowie,6B,Attorney General,,DEM,Rochelle Mercedes Garza,248,17,144,84,3,0
Bowie,6B,Attorney General,,LIB,Mark Ash,27,1,18,8,0,0
Bowie,6B,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,6B,Attorney General,,,Under Votes,13,1,9,3,0,0
Bowie,6B,Comptroller of Public Accounts,,REP,Glenn Hegar,913,21,614,275,2,1
Bowie,6B,Comptroller of Public Accounts,,DEM,Janet T. Dudding,238,18,136,82,2,0
Bowie,6B,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,21,1,9,11,0,0
Bowie,6B,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,6B,Comptroller of Public Accounts,,,Under Votes,14,1,9,4,0,0
Bowie,6B,Comm. General Land Office,,REP,Dawn Buckingham,908,21,603,281,2,1
Bowie,6B,Comm. General Land Office,,DEM,Jay Kleberg,244,18,143,81,2,0
Bowie,6B,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",15,0,9,6,0,0
Bowie,6B,Comm. General Land Office,,,Write-ins,1,1,0,0,0,0
Bowie,6B,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,6B,Comm. General Land Office,,,Under Votes,18,1,13,4,0,0
Bowie,6B,Commissioner of Agriculture,,REP,Sid Miller,911,22,609,277,2,1
Bowie,6B,Commissioner of Agriculture,,DEM,Susan Hays,250,18,144,86,2,0
Bowie,6B,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,6B,Commissioner of Agriculture,,,Under Votes,25,1,15,9,0,0
Bowie,6B,Railroad Commissioner,,REP,Wayne Christian,893,21,597,272,2,1
Bowie,6B,Railroad Commissioner,,DEM,Luke Warford,225,17,131,75,2,0
Bowie,6B,Railroad Commissioner,,LIB,Jaime Andres Diez,29,1,15,13,0,0
Bowie,6B,Railroad Commissioner,,GRN,Hunter Wayne Crow,9,0,4,5,0,0
Bowie,6B,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,6B,Railroad Commissioner,,,Under Votes,30,2,21,7,0,0
Bowie,6B,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,894,21,600,271,1,1
Bowie,6B,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,248,18,141,86,3,0
Bowie,6B,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,21,0,12,9,0,0
Bowie,6B,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,6B,"Justice, Supreme Ct. Pl. 3",,,Under Votes,23,2,15,6,0,0
Bowie,6B,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,921,21,615,283,1,1
Bowie,6B,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,245,19,139,84,3,0
Bowie,6B,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,6B,"Justice, Supreme Ct. Pl. 5",,,Under Votes,20,1,14,5,0,0
Bowie,6B,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,909,21,611,275,1,1
Bowie,6B,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,253,19,140,91,3,0
Bowie,6B,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,6B,"Justice, Supreme Ct. Pl. 9",,,Under Votes,24,1,17,6,0,0
Bowie,6B,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,917,20,615,280,1,1
Bowie,6B,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,245,19,136,87,3,0
Bowie,6B,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,6B,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,24,2,17,5,0,0
Bowie,6B,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",910,21,605,282,1,1
Bowie,6B,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,248,18,145,82,3,0
Bowie,6B,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,6B,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,28,2,18,8,0,0
Bowie,6B,"Member, State Board of Education",,REP,Pam Little,890,20,595,272,2,1
Bowie,6B,"Member, State Board of Education",,DEM,Alex Cornwallis,240,18,139,82,1,0
Bowie,6B,"Member, State Board of Education",,LIB,Christy Mowrey,28,0,16,11,1,0
Bowie,6B,"Member, State Board of Education",,,Write-ins,1,1,0,0,0,0
Bowie,6B,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,6B,"Member, State Board of Education",,,Under Votes,27,2,18,7,0,0
Bowie,7,Registered Voters,,,,4022,,,,,
Bowie,7,Ballots Cast,,,,1764,93,977,691,3,0
Bowie,7,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,7,U.S. House,,REP,Nathaniel Moran,1154,40,627,486,1,0
Bowie,7,U.S. House,,DEM,Jrmar (JJ) Jefferson,585,53,337,193,2,0
Bowie,7,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,7,U.S. House,,,Under Votes,25,0,13,12,0,0
Bowie,7,Governor,,REP,Greg Abbott,1169,42,630,496,1,0
Bowie,7,Governor,,DEM,Beto O'Rourke,554,48,330,174,2,0
Bowie,7,Governor,,LIB,Mark Tippetts,22,2,7,13,0,0
Bowie,7,Governor,,GRN,Delilah Barrios,8,0,6,2,0,0
Bowie,7,Governor,,,Write-ins,2,1,0,1,0,0
Bowie,7,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,7,Governor,,,Under Votes,9,0,4,5,0,0
Bowie,7,Lieutenant Governor,,REP,Dan Patrick,1144,40,617,486,1,0
Bowie,7,Lieutenant Governor,,DEM,Mike Collier,559,50,330,177,2,0
Bowie,7,Lieutenant Governor,,LIB,Shanna Steele,43,2,20,21,0,0
Bowie,7,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,7,Lieutenant Governor,,,Under Votes,18,1,10,7,0,0
Bowie,7,Attorney General,,REP,Ken Paxton,1146,41,617,487,1,0
Bowie,7,Attorney General,,DEM,Rochelle Mercedes Garza,559,51,332,174,2,0
Bowie,7,Attorney General,,LIB,Mark Ash,34,0,14,20,0,0
Bowie,7,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,7,Attorney General,,,Under Votes,25,1,14,10,0,0
Bowie,7,Comptroller of Public Accounts,,REP,Glenn Hegar,1146,41,623,481,1,0
Bowie,7,Comptroller of Public Accounts,,DEM,Janet T. Dudding,553,50,322,179,2,0
Bowie,7,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,32,0,14,18,0,0
Bowie,7,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,7,Comptroller of Public Accounts,,,Under Votes,33,2,18,13,0,0
Bowie,7,Comm. General Land Office,,REP,Dawn Buckingham,1155,42,619,493,1,0
Bowie,7,Comm. General Land Office,,DEM,Jay Kleberg,548,47,325,174,2,0
Bowie,7,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",21,2,9,10,0,0
Bowie,7,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,7,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,7,Comm. General Land Office,,,Under Votes,40,2,24,14,0,0
Bowie,7,Commissioner of Agriculture,,REP,Sid Miller,1157,41,620,495,1,0
Bowie,7,Commissioner of Agriculture,,DEM,Susan Hays,558,50,327,179,2,0
Bowie,7,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,7,Commissioner of Agriculture,,,Under Votes,49,2,30,17,0,0
Bowie,7,Railroad Commissioner,,REP,Wayne Christian,1138,41,613,483,1,0
Bowie,7,Railroad Commissioner,,DEM,Luke Warford,528,51,314,161,2,0
Bowie,7,Railroad Commissioner,,LIB,Jaime Andres Diez,43,0,17,26,0,0
Bowie,7,Railroad Commissioner,,GRN,Hunter Wayne Crow,13,0,4,9,0,0
Bowie,7,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,7,Railroad Commissioner,,,Under Votes,42,1,29,12,0,0
Bowie,7,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,1145,43,614,487,1,0
Bowie,7,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,554,50,326,176,2,0
Bowie,7,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,33,0,16,17,0,0
Bowie,7,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,7,"Justice, Supreme Ct. Pl. 3",,,Under Votes,32,0,21,11,0,0
Bowie,7,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,1160,41,623,495,1,0
Bowie,7,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,565,51,331,181,2,0
Bowie,7,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
Bowie,7,"Justice, Supreme Ct. Pl. 5",,,Under Votes,39,1,23,15,0,0
Bowie,7,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,1159,40,623,495,1,0
Bowie,7,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,560,50,330,178,2,0
Bowie,7,"Justice, Supreme Ct. Pl. 9",,,Over Votes,0,0,0,0,0,0
Bowie,7,"Justice, Supreme Ct. Pl. 9",,,Under Votes,45,3,24,18,0,0
Bowie,7,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,1151,41,620,489,1,0
Bowie,7,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,570,51,330,187,2,0
Bowie,7,"Judge, Ct of Crim. Appeals, Pl 5",,,Over Votes,0,0,0,0,0,0
Bowie,7,"Judge, Ct of Crim. Appeals, Pl 5",,,Under Votes,43,1,27,15,0,0
Bowie,7,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",1160,41,620,498,1,0
Bowie,7,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,557,50,331,174,2,0
Bowie,7,"Judge, Ct of Crim. Appeals, Pl 6",,,Over Votes,0,0,0,0,0,0
Bowie,7,"Judge, Ct of Crim. Appeals, Pl 6",,,Under Votes,47,2,26,19,0,0
Bowie,7,"Member, State Board of Education",,REP,Pam Little,1137,41,609,486,1,0
Bowie,7,"Member, State Board of Education",,DEM,Alex Cornwallis,535,46,318,169,2,0
Bowie,7,"Member, State Board of Education",,LIB,Christy Mowrey,50,2,24,24,0,0
Bowie,7,"Member, State Board of Education",,,Write-ins,12,2,8,2,0,0
Bowie,7,"Member, State Board of Education",,,Over Votes,0,0,0,0,0,0
Bowie,7,"Member, State Board of Education",,,Under Votes,30,2,18,10,0,0
Bowie,7,PROPOSITION A TISD,,,For,811,32,455,323,1,0
Bowie,7,PROPOSITION A TISD,,,Against,857,50,477,328,2,0
Bowie,7,PROPOSITION A TISD,,,Over Votes,0,0,0,0,0,0
Bowie,7,PROPOSITION A TISD,,,Under Votes,42,5,20,17,0,0
Bowie,7,PROPOSITION B TISD,,,For,798,30,455,312,1,0
Bowie,7,PROPOSITION B TISD,,,Against,865,51,471,341,2,0
Bowie,7,PROPOSITION B TISD,,,Over Votes,0,0,0,0,0,0
Bowie,7,PROPOSITION B TISD,,,Under Votes,47,6,26,15,0,0
Bowie,8A,Registered Voters,,,,871,,,,,
Bowie,8A,Ballots Cast,,,,324,24,169,130,1,0
Bowie,8A,Ballots Cast - Blank,,,,0,0,0,0,0,0
Bowie,8A,U.S. House,,REP,Nathaniel Moran,115,5,61,49,0,0
Bowie,8A,U.S. House,,DEM,Jrmar (JJ) Jefferson,203,19,104,79,1,0
Bowie,8A,U.S. House,,,Over Votes,0,0,0,0,0,0
Bowie,8A,U.S. House,,,Under Votes,6,0,4,2,0,0
Bowie,8A,Governor,,REP,Greg Abbott,118,5,62,51,0,0
Bowie,8A,Governor,,DEM,Beto O'Rourke,197,19,102,75,1,0
Bowie,8A,Governor,,LIB,Mark Tippetts,4,0,3,1,0,0
Bowie,8A,Governor,,GRN,Delilah Barrios,3,0,2,1,0,0
Bowie,8A,Governor,,,Write-ins,1,0,0,1,0,0
Bowie,8A,Governor,,,Over Votes,0,0,0,0,0,0
Bowie,8A,Governor,,,Under Votes,1,0,0,1,0,0
Bowie,8A,Lieutenant Governor,,REP,Dan Patrick,116,5,62,49,0,0
Bowie,8A,Lieutenant Governor,,DEM,Mike Collier,196,19,101,75,1,0
Bowie,8A,Lieutenant Governor,,LIB,Shanna Steele,7,0,4,3,0,0
Bowie,8A,Lieutenant Governor,,,Over Votes,0,0,0,0,0,0
Bowie,8A,Lieutenant Governor,,,Under Votes,5,0,2,3,0,0
Bowie,8A,Attorney General,,REP,Ken Paxton,115,5,61,49,0,0
Bowie,8A,Attorney General,,DEM,Rochelle Mercedes Garza,199,19,103,77,0,0
Bowie,8A,Attorney General,,LIB,Mark Ash,4,0,1,2,1,0
Bowie,8A,Attorney General,,,Over Votes,0,0,0,0,0,0
Bowie,8A,Attorney General,,,Under Votes,6,0,4,2,0,0
Bowie,8A,Comptroller of Public Accounts,,REP,Glenn Hegar,115,5,63,47,0,0
Bowie,8A,Comptroller of Public Accounts,,DEM,Janet T. Dudding,196,19,100,76,1,0
Bowie,8A,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,4,0,2,2,0,0
Bowie,8A,Comptroller of Public Accounts,,,Over Votes,0,0,0,0,0,0
Bowie,8A,Comptroller of Public Accounts,,,Under Votes,9,0,4,5,0,0
Bowie,8A,Comm. General Land Office,,REP,Dawn Buckingham,119,5,64,50,0,0
Bowie,8A,Comm. General Land Office,,DEM,Jay Kleberg,196,19,100,76,1,0
Bowie,8A,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",4,0,2,2,0,0
Bowie,8A,Comm. General Land Office,,,Write-ins,0,0,0,0,0,0
Bowie,8A,Comm. General Land Office,,,Over Votes,0,0,0,0,0,0
Bowie,8A,Comm. General Land Office,,,Under Votes,5,0,3,2,0,0
Bowie,8A,Commissioner of Agriculture,,REP,Sid Miller,118,5,64,48,1,0
Bowie,8A,Commissioner of Agriculture,,DEM,Susan Hays,201,19,104,78,0,0
Bowie,8A,Commissioner of Agriculture,,,Over Votes,0,0,0,0,0,0
Bowie,8A,Commissioner of Agriculture,,,Under Votes,5,0,1,4,0,0
Bowie,8A,Railroad Commissioner,,REP,Wayne Christian,116,5,64,47,0,0
Bowie,8A,Railroad Commissioner,,DEM,Luke Warford,192,19,97,75,1,0
Bowie,8A,Railroad Commissioner,,LIB,Jaime Andres Diez,9,0,6,3,0,0
Bowie,8A,Railroad Commissioner,,GRN,Hunter Wayne Crow,4,0,1,3,0,0
Bowie,8A,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Bowie,8A,Railroad Commissioner,,,Under Votes,3,0,1,2,0,0
Bowie,8A,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,118,5,64,49,0,0
Bowie,8A,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,197,19,102,75,1,0
Bowie,8A,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,5,0,2,3,0,0
Bowie,8A,"Justice, Supreme Ct. Pl. 3",,,Over Votes,0,0,0,0,0,0
Bowie,8A,"Justice, Supreme Ct. Pl. 3",,,Under Votes,4,0,1,3,0,0
Bowie,8A,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,117,5,63,49,0,0
Bowie,8A,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,202,19,104,78,1,0
Bowie,8A,"Justice, Supreme Ct. Pl. 5",,,Over Votes,0,0,0,0,0,0
